geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d5,log2FC,Student's T-test Test statistic daf2_d15_daf2_d5,Sign p-val: 0.05 
"CELE_F20A1,1",-2.8104,3.74845,Q19615,Uncharacterized protein,14.1558,13.7306,12.9238,13.9388,16.6138,16.9827,15.9565,16.4376,3.74845,0.00041953,-2.8104,-8.19092,+
"CELE_F20A1,10",1.45746,2.70118,Q19616,Uncharacterized protein,16.8168,16.9979,16.6095,17.1413,15.1629,14.914,15.5815,16.0771,2.70118,0.00188024,1.45746,5.21289,+
vha-12,-0.584085,2.06033,Q19626,Probable V-type proton ATPase subunit B,20.8574,21.104,20.6103,20.6313,21.2792,21.6556,21.1987,21.4058,2.06033,0.00540234,-0.584085,-3.82566,+
exc-9,-2.05809,0.336552,Q19641,Uncharacterized protein,13.8034,16.6491,5.57956,16.1026,14.1617,14.3067,15.5771,16.3215,0.336552,0.303421,-2.05809,-0.787915,
czw-1,-1.67189,4.16385,Q19642,Centromere/kinetochore protein zw10 homolog,14.3322,13.9566,14.3351,14.5864,15.7921,16.0676,15.787,16.2513,4.16385,0.000637363,-1.67189,-9.70784,+
"CELE_F20D12,2",-2.26972,2.00038,Q19643,Uncharacterized protein,16.5198,15.0611,16.7495,17.203,18.0359,17.8933,19.2501,19.433,2.00038,0.00613522,-2.26972,-3.70817,+
"CELE_F20D6,11",0.344736,1.9657,Q19655,Uncharacterized protein,16.5167,16.6292,16.6872,16.6066,16.16,16.2611,16.1255,16.5141,1.9657,0.00675477,0.344736,3.64102,+
"CELE_F21C10,10",-2.01836,5.4553,Q19660,Uncharacterized protein,14.5591,14.6827,14.6676,15.0175,16.5988,16.6671,16.7936,16.9408,5.4553,0,-2.01836,-16.211,+
"CELE_F21C10,9",-1.08234,3.84783,Q19661,Uncharacterized protein,11.9787,11.6615,11.7281,12.0537,12.91,13.1623,12.9239,12.7552,3.84783,0.000456693,-1.08234,-8.53357,+
"CELE_F21C10,7",0.35219,0.849076,Q19663,Uncharacterized protein,14.1414,14.3431,14.847,14.2131,14.0219,14.3192,13.6772,14.1174,0.849076,0.0703453,0.35219,1.6922,
"CELE_F21D5,1",-0.692548,2.36317,Q19680,Phosphoacetylglucosamine mutase,15.8349,15.4868,15.4679,15.9029,16.3031,16.6134,16.111,16.4352,2.36317,0.00293443,-0.692548,-4.44908,+
"F21D5,5",1.31867,2.28236,Q19683,"Uncharacterized protein F21D5,5",14.9459,13.857,14.0898,14.3035,12.4505,13.425,13.042,13.0041,2.28236,0.00335484,1.31867,4.27755,+
mrps-33,-1.10417,2.92571,Q19685,"Mitochondrial Ribosomal Protein, Small",12.1372,11.9502,11.4163,11.9195,12.8238,13.2934,12.9141,12.8086,2.92571,0.00160071,-1.10417,-5.76659,+
"CELE_F21D5,3",-0.97107,1.95602,Q19687,Uncharacterized protein,12.2373,12.0688,11.4156,11.9335,12.9767,13.2959,12.3324,12.9344,1.95602,0.0067963,-0.97107,-3.62236,+
ttr-35,0.39626,1.14008,Q19694,TransThyretin-Related family domain,18.9762,19.0052,18.6824,18.6596,18.4333,18.6497,17.9916,18.6635,1.14008,0.0344028,0.39626,2.1763,+
gfat-2,-1.73213,4.18845,Q19699,Glutamine-Fructose 6-phosphate AminoTransferase homolog,13.9468,14.0499,14.2608,14.1524,15.6275,16.3193,15.6537,15.7378,4.18845,0.000655367,-1.73213,-9.80501,+
"eif-3,G",-0.551155,1.3052,Q19706,Eukaryotic translation initiation factor 3 subunit G,17.1438,17.6449,16.973,17.1399,17.7726,18.1933,17.3548,17.7855,1.3052,0.0238387,-0.551155,-2.45399,+
frs-2,0.412915,1.94685,Q19713,Phenylalanine--tRNA ligase beta subunit,16.4009,16.5148,16.6234,16.5858,15.9328,15.9829,16.3894,16.1681,1.94685,0.00683425,0.412915,3.60475,+
"F22B5,10",1.3182,1.36051,Q19714,Calcium load-activated calcium channel homolog,13.0614,14.579,15.0638,13.3597,13.0751,12.732,12.8284,12.1557,1.36051,0.020958,1.3182,2.54814,+
ceh-38,-1.94436,2.8822,Q19720,Homeobox protein ceh-38,12.5403,12.6365,11.8604,12.1785,14.387,14.8951,14.2382,13.4728,2.8822,0.00171575,-1.94436,-5.65613,+
nrs-1,-0.624002,2.05878,Q19722,"Asparagine--tRNA ligase, cytoplasmic",17.0105,16.8715,17.0771,17.5013,17.6026,17.7725,17.5985,17.9828,2.05878,0.00539444,-0.624002,-3.8226,+
"CELE_F22D6,2",-3.02315,4.72899,Q19723,Uncharacterized protein,13.2642,13.4109,13.8492,14.0706,16.5376,17.1424,16.4005,16.607,4.72899,0.000276596,-3.02315,-12.1761,+
nduf-6,-1.12706,2.36494,Q19724,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",17.3858,17.5258,17.9223,17.7837,18.5849,18.7657,18.3728,19.4025,2.36494,0.00294477,-1.12706,-4.45288,+
ekl-1,-5.22371,0.806053,Q19731,Uncharacterized protein,12.5314,0,13.624,12.3555,14.5845,14.854,14.7807,15.1866,0.806053,0.0784661,-5.22371,-1.6203,
inx-3,-1.33385,2.88899,Q19746,Innexin-3,14.1065,13.7845,14.6124,14.5449,15.261,15.6681,15.5592,15.8953,2.88899,0.0017261,-1.33385,-5.67326,+
dlat-1,-1.37821,4.65412,Q19749,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",18.005,18.2228,18.1915,18.093,19.3187,19.3542,19.5819,19.7704,4.65412,0.000254902,-1.37821,-11.8188,+
fntb-1,-1.23601,2.4984,Q19752,"FarNesylTransferase, Beta subunit",12.0599,11.3694,11.367,12.0887,12.6326,13.4031,12.9389,12.8544,2.4984,0.00236178,-1.23601,-4.74533,+
"F23B12,7",-0.792556,0.65612,Q19753,"Uncharacterized protein F23B12,7",13.9067,12.4324,14.5771,14.731,15.055,14.6711,14.0169,15.0745,0.65612,0.116325,-0.792556,-1.36662,
tomm-20,-1.5226,3.63199,Q19766,Mitochondrial import receptor subunit TOM20 homolog,16.8403,17.2478,17.0837,16.7963,18.285,18.2765,18.5218,18.9751,3.63199,0.000370607,-1.5226,-7.80446,+
snb-2,0.403235,1.58476,Q19767,SyNaptoBrevin related,15.4993,15.5243,15.3973,15.7094,15.0999,15.0539,14.8961,15.4675,1.58476,0.0138662,0.403235,2.93798,+
"CELE_F25D1,5",-0.593913,1.5734,Q19774,Uncharacterized protein,11.637,12.0881,11.7663,12.1099,12.2353,12.9319,12.5724,12.2374,1.5734,0.0141602,-0.593913,-2.91787,+
ppm-1,0.0815525,0.184143,Q19775,Protein phosphatase ppm-1,16.4966,16.5623,16.5742,16.9617,16.6424,16.4317,16.2809,16.9136,0.184143,0.502269,0.0815525,0.470787,
ifd-2,0.778965,1.73726,Q19782,Intermediate filament protein ifd-2,15.4375,15.5828,15.5543,15.1247,14.2382,14.5649,15.2654,14.5149,1.73726,0.0104626,0.778965,3.21237,+
dur-1,1.44971,5.7046,Q19790,Dauer Up-Regulated,19.8293,19.7371,19.8736,20.0039,18.2755,18.5623,18.3851,18.4223,5.7046,0,1.44971,17.8695,+
col-140,-1.77857,2.55516,Q19813,COLlagen,14.6853,15.0943,14.1426,14.3484,16.6362,17.0467,15.7699,15.9321,2.55516,0.0020652,-1.77857,-4.87328,+
nhl-2,-1.36616,3.02518,Q19818,NHL (Ring finger b-box coiled coil) domain containing,13.3768,14.1566,14.1614,13.4826,15.2499,15.3366,14.9766,15.079,3.02518,0.00140426,-1.36616,-6.02504,+
cee-1,-1.00849,2.99384,Q19824,Conserved Edge Expressed protein,13.7779,13.9396,13.7453,14.1448,14.9743,14.5938,14.8033,15.2702,2.99384,0.00144268,-1.00849,-5.9427,+
rrt-1,-0.579048,1.07149,Q19825,"Probable arginine--tRNA ligase, cytoplasmic",16.3429,16.6993,15.6992,16.5432,16.9756,17.2604,16.4213,16.9435,1.07149,0.0407086,-0.579048,-2.06199,+
rpb-8,0.179605,0.273326,Q19826,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3",15.1691,15.5112,14.7132,15.816,15.1359,15.2758,14.7437,15.3358,0.273326,0.373749,0.179605,0.661371,
"CELE_F26G1,5",-0.994232,2.21501,Q19830,Uncharacterized protein,12.4276,12.0827,11.4451,12.082,13.1221,13.2804,12.9062,12.7056,2.21501,0.00400857,-0.994232,-4.13756,+
msp-3,-1.80613,1.88029,Q19832,Major sperm protein 3,21.0981,22.0839,20.0877,20.4102,22.8232,23.3799,22.0521,22.6492,1.88029,0.00789093,-1.80613,-3.47804,+
pcca-1,-0.377516,1.37255,Q19842,"Propionyl-CoA carboxylase alpha chain, mitochondrial",19.1755,18.7739,19.1221,19.4623,19.4804,19.4104,19.5876,19.5655,1.37255,0.0204484,-0.377516,-2.56871,+
vrk-1,0.74063,0.59089,Q19848,Serine/threonine-protein kinase VRK1,13.8628,14.2812,12.7336,13.3334,11.6699,12.5303,13.9945,13.0539,0.59089,0.138251,0.74063,1.25392,
"CELE_F28B4,3",-0.823585,2.55327,Q19853,Uncharacterized protein,17.0812,16.5602,17.2148,17.1967,17.6687,17.8545,18.0101,17.8139,2.55327,0.00205836,-0.823585,-4.86898,+
cpf-1,-1.13183,1.89017,Q19864,Cleavage and Polyadenylation Factor,14.1794,13.5256,13.2389,13.1687,14.844,15.1775,14.4997,14.1187,1.89017,0.00767727,-1.13183,-3.49672,+
suf-1,1.19522,1.49174,Q19866,SUppressor-of-Forked (Drosophila) homolog,13.3649,15.3085,13.9545,14.5616,13.0775,13.42,12.995,12.9161,1.49174,0.016079,1.19522,2.7745,+
rpl-26,0.0966544,0.239735,Q19869,60S ribosomal protein L26,18.0808,18.173,18.2818,18.5138,18.1818,17.7835,18.3848,18.3126,0.239735,0.415409,0.0966544,0.591477,
wdr-46,1.58174,2.81847,Q19873,WD Repeat protein,14.5702,15.0683,13.839,14.2833,12.4789,13.008,13.0128,12.9342,2.81847,0.00173616,1.58174,5.49716,+
thn-2,0.818525,1.45958,Q19876,THaumatiN family,17.6293,17.9019,17.011,17.2818,16.7706,17.2257,16.2187,16.3349,1.45958,0.0171408,0.818525,2.71859,+
rps-23,0.184237,0.281192,Q19877,40S ribosomal protein S23,18.0424,18.0598,18.4552,18.5981,17.4538,18.4232,18.0826,18.459,0.281192,0.363585,0.184237,0.67745,
"CELE_F28H7,3",-0.993961,2.89714,Q19891,Uncharacterized protein,12.1807,11.9432,11.4516,12.0737,12.9709,13.0175,12.9242,12.7125,2.89714,0.00173356,-0.993961,-5.69389,+
hum-1,-0.156905,0.0778284,Q19901,"Heavy chain, Unconventional Myosin",15.2625,14.386,12.0051,13.6806,13.6006,13.7039,14.0649,14.5924,0.0778284,0.742195,-0.156905,-0.216283,
sqv-4,-0.140207,0.333456,Q19905,UDP-glucose 6-dehydrogenase,16.4457,17.1868,16.5263,16.9065,16.912,16.9943,16.7678,16.9521,0.333456,0.306232,-0.140207,-0.781853,
"F32A5,4",3.08896,3.63797,Q19948,"Uncharacterized protein F32A5,4",18.5389,19.5648,18.2046,18.3909,15.24,16.0685,15.0723,15.9627,3.63797,0.000372392,3.08896,7.82393,+
aqp-1,-0.850401,1.92726,Q19949,AQuaPorin or aquaglyceroporin related,11.7208,11.7559,11.7767,12.0032,12.4939,13.2018,12.1292,12.8332,1.92726,0.00709877,-0.850401,-3.56725,+
lsm-4,-0.500355,1.16422,Q19952,Probable U6 snRNA-associated Sm-like protein LSm4,16.7132,17.0216,17.2701,16.3672,17.0195,17.3855,17.546,17.4225,1.16422,0.0322658,-0.500355,-2.21663,+
"CELE_F32D8,5",-0.917366,1.58303,Q19966;Q9U3H0,Uncharacterized protein,12.3738,12.0085,11.6278,11.6394,12.0774,13.2424,13.0173,12.9819,1.58303,0.013925,-0.917366,-2.93492,+
emo-1,1.76443,3.67704,Q19967,Protein transport protein Sec61 subunit gamma,15.3029,16.0445,15.6919,15.2987,13.9693,14.0553,13.4617,13.7939,3.67704,0.000384106,1.76443,7.95208,+
ima-3,-1.07304,3.42081,Q19969,Importin subunit alpha-3,14.87,14.8817,15.1306,14.5404,15.7243,15.9974,15.8566,16.1366,3.42081,0.000472776,-1.07304,-7.1427,+
cec-4,-1.43018,3.31007,Q19972,Chromo domain-containing protein cec-4,15.0716,15.0925,14.6548,14.2928,16.3825,16.1184,16.0064,16.3251,3.31007,0.000752998,-1.43018,-6.81459,+
cec-5,-2.15226,3.13546,Q19973,"C,Elegans Chromodomain protein",12.9853,13.2389,12.9794,12.9668,15.1919,15.7108,14.2522,15.6246,3.13546,0.000931794,-2.15226,-6.32173,+
best-14,-0.61527,0.714728,Q19978,Bestrophin homolog 14,14.8066,14.5145,15.2453,15.0085,14.787,14.8833,16.1433,16.2224,0.714728,0.0990087,-0.61527,-1.4665,
cat-4,-0.934836,2.94397,Q19980,GTP cyclohydrolase 1,12.2518,12.0818,11.6086,11.9392,12.7734,13.1362,12.7807,12.9304,2.94397,0.00148122,-0.934836,-5.81339,+
tsp-8,1.24755,3.19442,Q19983,Tetraspanin,15.1881,15.5344,15.4432,15.5476,14.0718,13.8104,14.2006,14.6404,3.19442,0.000860593,1.24755,6.48491,+
golg-2,-1.51104,3.88794,Q19989,GOLGi associated coiled-coil protein homolog,14.2994,14.0354,14.0503,14.5765,15.4581,16.0254,15.6974,15.8249,3.88794,0.000477366,-1.51104,-8.67532,+
pxn-1,-1.24687,2.29007,Q1ENI8,Peroxidasin homolog,13.8841,14.5951,13.9206,14.901,15.9053,15.7182,15.3627,15.302,2.29007,0.00331096,-1.24687,-4.29374,+
"CELE_T07F10,1",-0.782925,1.65092,Q1HB04;Q22317,Aminopeptidase,14.6771,14.2217,14.4831,14.4016,14.9565,15.1608,14.8775,15.9204,1.65092,0.0123635,-0.782925,-3.05597,+
"CELE_R31,2",-0.73149,2.38386,Q1NZ18;Q22015,Uncharacterized protein,16.1645,16.1254,16.3357,16.5501,16.7006,16.9259,17.2411,17.234,2.38386,0.00291147,-0.73149,-4.49364,+
"F13E9,13",-0.0652997,0.0982221,Q1NZ26,"Uncharacterized protein F13E9,13, mitochondrial",13.2793,13.1953,12.6187,12.4096,12.9402,13.1861,12.6271,13.0105,0.0982221,0.687399,-0.0652997,-0.26812,
smg-6,-1.06957,3.05115,Q1T6W7;Q9BL68,Suppressor with Morphological effect on Genitalia,12.2303,11.8869,11.772,11.7836,12.8478,13.3497,13.0449,12.7087,3.05115,0.0012704,-1.06957,-6.09393,+
"CELE_F10G7,10",-0.837504,2.75622,Q1W0R5;Q1W0R6;Q1W0R7,Uncharacterized protein,12.1571,12.0812,11.7253,11.9912,12.4555,12.9956,12.8959,12.9579,2.75622,0.00171429,-0.837504,-5.34497,+
tag-343,1.67893,3.72203,Q1XFY2;Q9TZM9,Uncharacterized protein,15.193,14.2777,14.6963,14.6931,12.9579,13.2978,12.9035,12.9851,3.72203,0.000407733,1.67893,8.10187,+
"CELE_T10H9,8",1.21044,3.49073,Q1XFY4,Uncharacterized protein,16.5647,16.3741,16.3431,16.6143,15.0848,15.0102,15.2793,15.6801,3.49073,0.000501408,1.21044,7.35645,+
rps-24,0.189108,1.39679,Q1XFY9,"Ribosomal Protein, Small subunit",17.3602,17.5892,17.5725,17.5474,17.3606,17.3198,17.4341,17.1984,1.39679,0.0195066,0.189108,2.61027,+
add-2,1.05879,0.578293,Q1ZXU2;Q20952,ADDucin;Adducin-related protein 2,17.7344,17.8757,18.2871,18.0438,17.6155,17.5375,18.1474,14.4054,0.578293,0.142973,1.05879,1.23193,
"CELE_F13H10,8",-1.8996,4.98637,Q1ZXU7,Uncharacterized protein,13.5809,13.2355,13.3196,13.3831,14.9439,15.3641,15.2997,15.5098,4.98637,0.000353741,-1.8996,-13.4826,+
acl-5,0.234455,0.443028,Q1ZXU8;Q21812,ACyLtransferase-like,13.8001,14.7496,13.8461,14.3112,13.9973,13.8347,13.7953,14.142,0.443028,0.216996,0.234455,0.989662,
"CELE_F35A5,2",-1.94506,1.62766,Q20006,Uncharacterized protein,12.1534,9.19528,11.4273,11.4003,13.0362,13.1484,12.7735,12.9986,1.62766,0.012922,-1.94506,-3.01431,+
"CELE_F35A5,1",-2.05827,3.124,Q20007,Uncharacterized protein,14.4711,14.88,13.4882,14.4279,16.5447,16.6895,16.1243,16.1418,3.124,0.00104058,-2.05827,-6.29039,+
piit-1,-3.28015,2.32945,Q20008,Protease Inhibitor I2 (Two),11.3565,11.578,9.14701,12.3961,13.7367,14.142,14.7522,14.9673,2.32945,0.00312357,-3.28015,-4.37702,+
nlp-24,-0.0882177,0.0392325,Q20011,Neuropeptide-Like Protein,16.1754,15.8752,18.0687,17.6849,16.7092,16.3749,18.6998,16.3732,0.0392325,0.861995,-0.0882177,-0.113122,
dhs-20,-0.752,1.24267,Q20012,"DeHydrogenases, Short chain",13.6607,14.1617,14.2904,14.0229,15.057,15.0484,13.9173,15.121,1.24267,0.0274601,-0.752,-2.3483,+
tag-290,-1.0109,1.83407,Q20014,Uncharacterized protein,14.7789,15.7104,14.3151,14.8478,16.0277,16.0362,15.7715,15.8603,1.83407,0.00859259,-1.0109,-3.39125,+
pfn-2,0.856617,2.83411,Q20025,Profilin-2,18.8616,18.3107,18.5601,18.9463,17.6726,17.8776,17.9075,17.7945,2.83411,0.0017124,0.856617,5.53587,+
"CELE_F35D11,5",-0.15516,0.200528,Q20033,Uncharacterized protein,15.0536,15.0723,14.2045,14.3729,15.3305,14.3635,14.6717,14.9584,0.200528,0.474501,-0.15516,-0.507081,
"CELE_F35D11,4",-2.20396,0.878005,Q20034,Uncharacterized protein,17.9851,18.0109,17.9627,18.0419,17.8861,18.144,22.2544,22.532,0.878005,0.0649091,-2.20396,-1.74042,
mlcd-1,-0.231886,0.17599,Q20048,MaLonyl CoA Decarboxylase,14.1214,14.5892,13.1381,14.1284,13.8051,15.4548,13.7289,13.9159,0.17599,0.517694,-0.231886,-0.452482,
idhg-1,0.530449,4.73165,Q20049,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",16.7574,16.701,16.6152,16.6361,16.2178,16.1716,16.1015,16.0969,4.73165,0.00027957,0.530449,12.1889,+
"CELE_F35G12,7",1.7137,3.41681,Q20051,Uncharacterized protein,13.9364,14.9108,14.8046,14.7936,12.8167,12.9906,13.0679,12.7154,3.41681,0.000470899,1.7137,7.13064,+
asb-1,-0.261393,0.412651,Q20053,ATP Synthase B homolog,17.2854,17.0158,17.5749,18.008,17.5686,17.3441,17.8212,18.196,0.412651,0.23963,-0.261393,-0.933312,
"CELE_F35G12,11",-0.46019,0.424579,Q20057,Enhancer of rudimentary homolog,14.0087,14.1717,13.8498,14.6116,15.6484,15.076,13.6593,14.0989,0.424579,0.230256,-0.46019,-0.95554,
"CELE_F35G12,12",-0.699973,1.35422,Q20058,Uncharacterized protein,15.5127,15.388,15.2847,16.2363,15.9584,16.2126,16.2695,16.781,1.35422,0.0213845,-0.699973,-2.53739,+
wdr-48,-0.149368,0.0995078,Q20059,WD repeat-containing protein 48 homolog,13.5953,13.5714,14.5604,12.9138,14.3646,14.7297,12.9878,13.1562,0.0995078,0.684121,-0.149368,-0.271333,
smc-4,-0.652596,0.249845,Q20060,Structural maintenance of chromosomes protein 4,11.4078,14.7542,12.8952,12.9835,15.1648,14.9773,12.3928,12.1162,0.249845,0.402507,-0.652596,-0.612732,
marb-1,-0.601127,1.99351,Q20062,Mitochondrial Associated RiBonuclease homolog,18.1196,18.1912,17.971,18.6011,18.779,18.7999,18.6362,19.0722,1.99351,0.00630537,-0.601127,-3.69481,+
"CELE_F35G2,1",1.73651,1.43396,Q20063,Sulfhydryl oxidase,14.0101,14.7007,13.4251,14.3057,12.6388,10.6341,13.1785,13.0441,1.43396,0.0180961,1.73651,2.67426,+
phy-2,-0.74413,0.687147,Q20065,Prolyl 4-hydroxylase subunit alpha-2,15.3913,14.0128,13.802,13.4997,15.2029,15.6783,14.4289,14.3723,0.687147,0.106864,-0.74413,-1.41964,
"CELE_F35H10,6",-1.04481,2.90353,Q20070,Uncharacterized protein,12.2723,11.5533,11.7742,11.8929,12.9115,13.0654,13.0692,12.626,2.90353,0.00162795,-1.04481,-5.71008,+
ugt-58,-2.21156,3.26597,Q20086,Putative UDP-glucuronosyltransferase ugt-58,13.0024,12.7906,13.0475,13.9933,15.4473,15.7908,14.8775,15.5644,3.26597,0.000728538,-2.21156,-6.68734,+
ttr-20,2.64423,4.92111,Q20089,TransThyretin-Related family domain,21.5578,21.8888,21.2828,21.9154,19.2405,18.701,18.8876,19.2387,4.92111,0.000329114,2.64423,13.1394,+
fkb-1,-0.769645,2.98627,Q20107,Peptidylprolyl isomerase,17.8882,17.6879,17.9321,18.2759,18.6867,18.8149,18.6082,18.7528,2.98627,0.00143333,-0.769645,-5.92293,+
nlp-10,-0.687165,1.08414,Q20114,Neuropeptide-Like Protein,15.209,15.0369,14.3911,15.8038,16.2139,15.8576,15.5889,15.5291,1.08414,0.039271,-0.687165,-2.08304,+
gcs-1,-0.459135,0.299167,Q20117,Glutamate--cysteine ligase,14.6008,14.9817,14.9824,15.1703,14.1242,17.1394,15.2518,15.0563,0.299167,0.34332,-0.459135,-0.713818,
acs-4,-0.735085,2.72474,Q20121,Fatty Acid CoA Synthetase family,16.7409,17.3278,16.93,16.9336,17.5714,17.6854,17.7301,17.8857,2.72474,0.0018626,-0.735085,-5.26914,+
"CELE_F37C12,3",1.54519,1.12607,Q20122,Acyl carrier protein,16.8968,15.5233,17.4246,18.1655,14.7765,14.5978,16.4051,16.05,1.12607,0.0355299,1.54519,2.15291,+
exos-9,-0.12273,0.121797,Q20128,EXOSome (Multiexonuclease complex) component,12.7713,12.9623,13.481,13.1862,12.3364,14.0161,13.2473,13.2919,0.121797,0.632263,-0.12273,-0.326068,
"F38B2,4",-0.591513,1.98922,Q20140,Adenylate kinase isoenzyme 1,17.1116,17.1207,17.2099,16.9134,17.6399,18.1077,17.5251,17.4489,1.98922,0.00645416,-0.591513,-3.6865,+
"CELE_F38B6,4",-0.648935,2.98513,Q20143,Trifunctional purine biosynthetic protein adenosine-3,14.7129,15.0068,14.9198,15.1507,15.5034,15.733,15.4872,15.6623,2.98513,0.00143068,-0.648935,-5.91996,+
"F38E1,9",-0.219985,0.242549,Q20157,Mannose-P-dolichol utilization defect 1 protein homolog,14.5206,14.4479,14.7697,15.3407,15.7029,15.0425,14.2001,15.0135,0.242549,0.412136,-0.219985,-0.597413,
"hsp-12,3",0.379235,1.00883,Q20164,Heat Shock Protein,18.8099,18.9876,18.8899,19.2148,18.391,19.0457,18.2691,18.6794,1.00883,0.0477279,0.379235,1.95784,+
cpin-1,1.94999,3.10144,Q20166,CyPIN (Guanine aminohydrolase) homolog,15.8111,14.465,14.7888,15.3118,13.1342,13.4347,13.0334,12.9743,3.10144,0.00102564,1.94999,6.22903,+
copb-2,-0.851361,2.2888,Q20168,Probable coatomer subunit beta',15.9854,16.1159,15.9041,15.748,16.7167,16.8125,16.371,17.2588,2.2888,0.00330911,-0.851361,-4.29108,+
"CELE_F38E9,5",-1.94554,1.38995,Q20173,Uncharacterized protein,15.8057,16.033,15.8002,15.8017,17.6427,17.3399,16.353,19.8873,1.38995,0.0196968,-1.94554,-2.59852,+
"CELE_F38E9,1",-0.535793,0.383617,Q20177,Uncharacterized protein,13.3499,13.3114,13.5183,13.7184,12.7669,13.2205,14.7796,15.2742,0.383617,0.260996,-0.535793,-0.878606,
"CELE_F39H12,3",-0.595535,0.863233,Q20199,Uncharacterized protein,15.1942,16.6633,15.4516,16.0314,16.5569,16.6671,16.1357,16.363,0.863233,0.0676218,-0.595535,-1.71581,
csq-1,0.840578,3.49241,Q20203,Calsequestrin,17.9826,17.6927,17.8475,17.6761,17.0449,16.7206,17.1306,16.9404,3.49241,0.000502116,0.840578,7.36165,+
rps-11,-0.172001,0.461014,Q20206,"Ribosomal Protein, Small subunit",17.0826,16.7476,16.8895,17.0661,16.9152,16.8168,17.4162,17.3256,0.461014,0.205034,-0.172001,-1.02264,
"CELE_F40F4,7",-0.377903,0.277926,Q20220,Uncharacterized protein,13.1042,14.4052,14.5491,13.6437,13.5589,15.6066,13.9073,14.1409,0.277926,0.367848,-0.377903,-0.670786,
lbp-1,0.020483,0.027444,Q20223,Fatty acid-binding protein homolog 1,19.7664,19.5203,20.0728,20.4471,19.6234,19.8288,19.8967,20.3758,0.027444,0.900608,0.020483,0.0800994,
lbp-2,0.417945,0.656432,Q20224,Fatty acid-binding protein homolog 2,19.9405,19.9318,20.7439,20.6896,19.6997,19.4303,20.2858,20.2182,0.656432,0.116247,0.417945,1.36715,
rps-9,-0.401752,0.617622,Q20228,40S ribosomal protein S9,17.8153,17.7377,18.3101,18.7604,18.446,18.0649,18.7423,18.9773,0.617622,0.128517,-0.401752,-1.30033,
lsm-1,-5.24231,0.791533,Q20229,LSM Sm-like protein,14.7636,11.9038,11.7269,0,14.839,15.5642,14.3467,14.6137,0.791533,0.0819048,-5.24231,-1.59596,
"F40F8,1",0.604555,0.551552,Q20230,UMP-CMP kinase 2,14.822,14.2035,14.9857,14.5428,14.4945,14.7174,14.3097,12.6142,0.551552,0.155459,0.604555,1.18497,
drap-1,-0.82746,2.29919,Q20237;Q86G95,DRAP1 corepressor homolog,12.2051,11.8728,11.7749,11.763,12.618,13.0055,12.9771,12.325,2.29919,0.00330405,-0.82746,-4.31294,+
"CELE_F40G12,5",0.449073,1.77616,Q20246,Uncharacterized protein,16.4335,16.3408,16.5177,16.6139,15.688,16.128,16.0249,16.2687,1.77616,0.00952445,0.449073,3.28379,+
"F41C3,4",-1.33016,3.46289,Q20263,Probable Golgi transport protein 1,11.2109,11.9385,11.7227,12.0181,13.0784,13.0955,12.9964,13.0405,3.46289,0.000487671,-1.33016,-7.27073,+
acs-11,0.0718627,0.109051,Q20264,Fatty Acid CoA Synthetase family,16.3195,15.7409,16.2691,16.6178,15.886,15.9969,16.157,16.6199,0.109051,0.661374,0.0718627,0.294987,
fip-5,1.63508,4.26622,Q20276,Fungus-Induced Protein,18.3037,18.3397,18.6857,18.7551,16.5577,16.9734,17.0652,16.9477,4.26622,0.000720497,1.63508,10.1179,+
fipr-21,-0.223783,0.609924,Q20277,FIP (Fungus-Induced Protein) Related,19.7053,19.7551,19.6171,20.2718,20.1797,20.2531,19.8732,19.9384,0.609924,0.13103,-0.223783,-1.287,
"CELE_F41G3,6",-1.57896,3.16627,Q20287,Uncharacterized protein,14.0851,14.1983,13.9093,13.5274,15.5263,15.8579,14.9509,15.7008,3.16627,0.000834043,-1.57896,-6.40658,+
elo-5,-0.254596,0.453435,Q20300;V6CLH1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,12.9232,11.9671,12.4885,12.4943,12.9775,12.7639,12.2628,12.8872,0.453435,0.209926,-0.254596,-1.00878,
elo-6,-0.932156,2.31602,Q20303,Elongation of very long chain fatty acids protein 6,14.5366,14.3769,13.9684,14.5874,15.1986,15.4403,15.6566,14.9025,2.31602,0.00316459,-0.932156,-4.34852,+
abcf-3,-0.796038,2.12787,Q20306,"ABC transporter, class F",14.3008,14.5287,14.4509,14.6769,15.4487,15.7312,14.9754,14.9861,2.12787,0.00441955,-0.796038,-3.96025,+
"CELE_F42A10,5",-0.845045,1.83445,Q20310,Uncharacterized protein,18.5055,18.6178,17.8855,18.228,19.2624,19.6024,18.7063,19.0459,1.83445,0.00860009,-0.845045,-3.39195,+
