geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value eat2_d10_N2_d10,log2FC,Student's T-test Test statistic eat2_d10_N2_d10,Sign p-val: 0.05 
pgam-5,-0.0917401,0.114628,Q09422,"Serine/threonine-protein phosphatase Pgam5, mitochondrial",18.3371,17.8741,17.8304,18.4554,18.1917,17.6362,18.1737,18.8623,0.114628,0.657884,-0.0917401,-0.308656,
mex-6,-0.539553,0.662776,Q09436,Zinc finger protein mex-6,13.8955,14.2151,12.9419,14.4803,14.231,14.219,14.2142,15.0269,0.662776,0.106295,-0.539553,-1.37802,
"B0228,7",-1.08407,0.989831,Q09438,S-methyl-5'-thioadenosine phosphorylase,15.3442,15.2176,15.578,15.2476,16.5248,17.5014,16.8203,14.8771,0.989831,0.0435193,-1.08407,-1.92629,+
"C08B11,3",-1.22889,2.45278,Q09441,SWI/SNF nucleosome remodeling complex component,13.1158,13.2936,12.969,13.2733,14.5003,14.3315,13.7535,14.9819,2.45278,0.00177087,-1.22889,-4.64407,+
sap-49,-0.806333,1.14069,Q09442,Splicing factor 3B subunit 4,17.7132,16.2528,17.4591,16.7583,17.8025,18.1572,17.4164,18.0326,1.14069,0.0298955,-0.806333,-2.17732,+
ubh-4,-1.33533,2.28738,Q09444,Probable ubiquitin carboxyl-terminal hydrolase ubh-4,17.2563,17.3449,17.4809,17.61,18.1376,18.5312,18.7982,19.5664,2.28738,0.00252425,-1.33533,-4.2881,+
"C05C10,3",-0.35379,0.383653,Q09450,"Probable succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial",16.4102,16.3726,16.7335,15.8933,17.477,16.5138,15.7896,17.0445,0.383653,0.251634,-0.35379,-0.878676,
pho-11,1.2735,2.71829,Q09451,Putative acid phosphatase 11,15.7536,16.0054,15.078,15.2091,14.0656,14.4282,14.0601,14.3982,2.71829,0.00135615,1.2735,5.25369,+
dph-2,-2.6329,4.10845,Q09454,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2,13.2817,13.1092,12.9377,13.3261,16.3356,15.2969,15.3975,16.1562,4.10845,0,-2.6329,-9.49221,+
col-39,-1.10219,2.25944,Q09455,Cuticle collagen 39,13.2057,12.8934,12.9616,13.2101,14.0505,14.0938,13.6782,14.857,2.25944,0.00268323,-1.10219,-4.22961,+
col-80,-1.19876,3.53109,Q09456,Putative cuticle collagen 80,13.1988,13.2474,12.6663,12.9065,14.2351,13.9981,14.1701,14.4108,3.53109,0.000238596,-1.19876,-7.4822,+
"C16C10,2",0.42209,0.712277,Q09462,Probable U3 small nucleolar RNA-associated protein 11,14.6534,14.9196,14.6992,14.1817,13.8445,13.8656,14.1687,14.8868,0.712277,0.0916548,0.42209,1.46235,
"C16C10,8",1.05995,2.19934,Q09464,"Uncharacterized protein C16C10,8",15.8131,14.9346,15.0643,15.7437,14.4215,14.3938,13.9699,14.5307,2.19934,0.00292958,1.05995,4.10537,+
tdo-2,-0.201932,0.548427,Q09474,"Tryptophan 2,3-dioxygenase",16.5537,16.4475,16.3216,16.4186,17.1104,16.3908,16.4401,16.6079,0.548427,0.149482,-0.201932,-1.17945,
"C28H8,3",0.257437,0.321398,Q09475,"Uncharacterized helicase C28H8,3",17.4609,17.6226,16.9387,17.4057,17.7337,16.2785,17.0679,17.3181,0.321398,0.31071,0.257437,0.758117,
pxl-1,-1.14044,1.91659,Q09476,Paxillin homolog 1,15.0589,15.8685,15.8854,16.1109,16.5422,17.2419,16.4292,17.2721,1.91659,0.00506606,-1.14044,-3.5469,+
dpff-1,-1.32171,2.59411,Q09477,Zinc finger protein dpff-1,12.9743,13.255,12.8484,13.2615,14.0296,14.1074,14.382,15.1071,2.59411,0.00141227,-1.32171,-4.96238,+
"C30G12,2",-3.55859,5.15802,Q09486,Uncharacterized protein,13.1531,13.1457,12.8991,12.7692,16.9144,16.2335,16.0861,16.9674,5.15802,0,-3.55859,-14.4262,+
"C32D5,8",-0.18406,0.121663,Q09489,Uncharacterized protein,18.5331,18.4981,18.7631,19.0564,17.7324,19.9213,18.1865,19.7467,0.121663,0.641765,-0.18406,-0.325745,
lgg-1,0.954041,1.35199,Q09490,Protein lgg-1,15.3585,14.4295,15.7967,16.059,14.4163,14.2283,14.3957,14.7873,1.35199,0.0176154,0.954041,2.53358,+
pph-6,0.200073,0.695671,Q09496,Putative serine/threonine-protein phosphatase pph-6,16.0214,15.6692,15.5472,16.0157,15.7018,15.7611,15.5016,15.4887,0.695671,0.0958332,0.200073,1.43415,
rsu-1,0.494505,0.711592,Q09497,Ras SUppressor homolog,18.5269,18.3683,17.5451,17.7747,16.9872,17.3637,17.7772,18.1088,0.711592,0.0918746,0.494505,1.46119,
ire-1,-1.6477,2.98679,Q09499,Serine/threonine-protein kinase/endoribonuclease ire-1,12.9117,13.6769,13.046,13.7108,14.4948,15.0569,15.3873,14.9972,2.98679,0.000882414,-1.6477,-5.92429,+
ctns-1,-0.773363,1.78086,Q09500,Cystinosin homolog,17.8092,16.7144,17.1565,17.1171,17.9109,18.0898,17.8282,18.0618,1.78086,0.00694103,-0.773363,-3.29245,+
ifp-1,-1.06259,1.52681,Q09501,Intermediate filament protein ifp-1,13.0206,13.3265,12.879,13.2088,14.1723,13.247,14.2547,15.0113,1.52681,0.0111071,-1.06259,-2.83581,+
sdha-1,-0.853768,1.89714,Q09508,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",17.8485,17.863,17.8776,17.708,18.5391,18.2895,18.5046,19.3789,1.89714,0.00530951,-0.853768,-3.50993,+
"F25B5,6",-0.727969,0.859285,Q09509,Putative folylpolyglutamate synthase,13.8217,14.3917,13.0398,13.1135,14.4403,13.7081,14.0952,15.0349,0.859285,0.0610014,-0.727969,-1.70923,
mlc-4,-0.573538,1.25195,Q09510,Myosin regulatory light chain,19.4743,19.4233,18.877,19.2486,19.8577,19.7518,19.3646,20.3433,1.25195,0.0224212,-0.573538,-2.36394,+
rsp-4,-1.18629,2.53133,Q09511,"Probable splicing factor, arginine/serine-rich 4",15.9662,16.3648,16.1715,16.7224,17.1026,17.5309,17.351,17.9856,2.53133,0.00154626,-1.18629,-4.8193,+
ttll-12,-1.034,1.74519,Q09512,Tubulin--tyrosine ligase-like protein 12,15.9219,15.8184,15.7701,15.441,16.697,16.4521,16.2922,17.6463,1.74519,0.0073466,-1.034,-3.22688,+
"E02H1,1",-1.62067,1.78602,Q09522,Probable dimethyladenosine transferase,13.0163,11.6046,12.627,13.2126,14.2558,13.5354,14.0151,15.1368,1.78602,0.00684426,-1.62067,-3.30197,+
"E02H1,6",1.19734,2.31481,Q09527,Adenylate kinase isoenzyme 6 homolog,15.4429,15.7821,15.642,15.5331,14.2913,13.7983,14.4343,15.0869,2.31481,0.00233745,1.19734,4.34596,+
mog-5,-3.046,3.91407,Q09530,Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5,13.2253,12.9336,12.2509,13.3461,15.7791,16.6623,15.51,15.9885,3.91407,0,-3.046,-8.76877,+
"F07F6,4",-0.698838,1.12052,Q09531,"Uncharacterized protein F07F6,4",16.7092,16.7052,16.0193,16.4865,17.4982,16.6875,16.7165,17.8133,1.12052,0.0315028,-0.698838,-2.14366,+
rpl-10,-1.16958,1.15981,Q09533,60S ribosomal protein L10,18.1439,17.9976,19.2025,18.7744,19.0336,20.2812,18.8373,20.6447,1.15981,0.0283322,-1.16958,-2.20927,+
tpp-2,2.7666,6.55329,Q09541,Tripeptidyl-peptidase 2,17.4557,17.1609,16.9758,17.3678,14.4504,14.4646,14.4234,14.5555,6.55329,0,2.7666,24.8462,+
paa-1,-0.0756798,0.0818413,Q09543,Probable serine/threonine-protein phosphatase PP2A regulatory subunit,18.0576,17.903,17.8821,18.2262,17.714,17.6936,17.9093,19.0546,0.0818413,0.744291,-0.0756798,-0.226617,
"F58F12,1",0.15992,0.136674,Q09544,"ATP synthase subunit delta, mitochondrial",21.6991,21.5371,21.1835,21.1846,21.1682,20.3738,21.0239,22.3987,0.136674,0.60652,0.15992,0.361655,
sdhb-1,1.85266,1.62158,Q09545,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",18.5317,18.1518,18.3617,18.5724,16.9414,17.2083,17.3181,14.7391,1.62158,0.00926807,1.85266,3.00347,+
asah-2,-1.15394,3.706,Q09551,Probable acid ceramidase,13.0086,13.2549,12.8541,13.2683,14.382,13.9455,14.3477,14.3265,3.706,6.81E-05,-1.15394,-8.04821,+
"F33H1,3",-0.514509,1.09286,Q09556,"Uncharacterized protein F33H1,3",14.4587,14.2246,13.66,13.5917,14.4343,14.2508,14.4722,14.8358,1.09286,0.033831,-0.514509,-2.09756,+
"CELE_F48E8,3",-0.71005,1.44275,Q09567,Uncharacterized protein,17.6243,18.396,17.6699,17.3881,18.2932,18.8396,18.183,18.6027,1.44275,0.0139185,-0.71005,-2.68947,+
"F48E8,6",-4.02122,1.71887,Q09568,DIS3-like exonuclease 2,8.80054,14.5605,12.0963,13.2294,15.7056,15.6774,16.6664,16.7222,1.71887,0.00772408,-4.02122,-3.17882,+
gmps-1,-0.680135,1.48834,Q09580,Probable GMP synthase [glutamine-hydrolyzing],16.9459,16.9702,17.2213,17.1231,17.992,17.6247,17.1391,18.2252,1.48834,0.0124495,-0.680135,-2.76858,+
metr-1,0.00567508,0.00212163,Q09582,Probable methionine synthase,15.6215,16.2736,15.2586,14.3847,13.4161,15.4988,15.2738,17.327,0.00212163,0.992922,0.00567508,0.00636654,
pas-7,0.910915,2.2271,Q09583,Proteasome subunit alpha type-3,17.883,18.3807,17.8645,17.7845,17.0709,16.6507,17.0565,17.4909,2.2271,0.00282145,0.910915,4.1625,+
rnp-7,-1.81528,1.51529,Q09584,RNP (RRM RNA binding domain) containing,15.0253,15.9455,14.5429,14.7122,16.562,15.6186,16.9725,18.3339,1.51529,0.0115266,-1.81528,-2.81564,+
emb-8,-0.760103,1.49081,Q09590,NADPH--cytochrome P450 reductase,15.5314,15.576,15.511,15.4985,16.202,15.5809,16.4974,16.8771,1.49081,0.0123927,-0.760103,-2.77289,+
mix-1,-0.59358,0.588368,Q09591,Mitotic chromosome and X-chromosome-associated protein mix-1,14.6407,12.7655,13.8415,13.9395,14.3502,14.2745,13.8041,15.1327,0.588368,0.132003,-0.59358,-1.24952,
gst-5,1.3343,3.02459,Q09596,Probable glutathione S-transferase 5,16.6232,16.8548,16.743,16.7374,15.5358,14.9896,15.955,15.1409,3.02459,0.000796574,1.3343,6.02349,+
cdl-1,-0.80503,1.13555,Q09599,Histone RNA hairpin-binding protein,17.0663,17.0794,16.1989,17.0668,17.6045,17.1944,17.3114,18.5213,1.13555,0.0302436,-0.80503,-2.16874,+
vps-11,-1.10008,2.79727,Q09600,Vacuolar protein sorting-associated protein 11 homolog,13.2196,13.1816,12.9517,13.3329,13.9832,14.1341,14.1526,14.8164,2.79727,0.00121329,-1.10008,-5.44498,+
npp-19,1.74807,1.5766,Q09601,Nucleoporin NUP53,17.027,16.3468,15.8998,14.385,13.7729,13.8393,14.4813,14.5728,1.5766,0.0101789,1.74807,2.92352,+
ech-4,-0.336262,0.14468,Q09603,Enoyl-CoA Hydratase,17.1051,16.761,16.2622,16.795,17.0531,15.15,16.7161,19.3492,0.14468,0.58955,-0.336262,-0.380513,
gst-36,0.305725,0.463578,Q09607,Probable glutathione S-transferase gst-36,18.0503,18.0506,17.8562,17.9674,17.4489,17.5193,17.2001,18.5332,0.463578,0.194676,0.305725,1.02732,
lec-8,3.17917,4.30111,Q09610,Probable galaptin lec-8,18.8385,18.5813,18.6644,19.1217,15.9772,15.5381,16.1238,14.8502,4.30111,0,3.17917,10.2612,+
ptc-1,-1.17696,2.24356,Q09614,Protein patched homolog 1,13.0393,12.9918,12.9188,13.3495,14.411,13.7233,13.9554,14.9177,2.24356,0.0027352,-1.17696,-4.19658,+
puf-12,0.39837,1.13739,Q09622,Pumilio domain-containing protein 12,16.8959,17.2313,17.1091,16.8128,16.7858,16.1846,16.8944,16.5907,1.13739,0.030066,0.39837,2.17181,+
"ZK673,2",-2.05383,1.51521,Q09629,"Probable adenylate kinase isoenzyme ZK673,2",17.0249,17.0076,17.1846,17.3341,20.0025,18.1249,17.8218,20.8174,1.51521,0.0115224,-2.05383,-2.81549,+
pssy-1,-1.41308,2.90655,Q09643,PhosphatidylSerine SYnthase,13.2352,12.7632,12.7792,13.2978,14.0654,14.3303,14.3259,15.0061,2.90655,0.00108915,-1.41308,-5.71774,+
"ZK1128,1",-0.443182,0.739923,Q09644,"Protein arginine methyltransferase NDUFAF7 homolog, mitochondrial",15.0587,14.7584,15.0725,15.2436,15.2318,15.0581,15.3295,16.2866,0.739923,0.0855233,-0.443182,-1.50913,
ham-3,-1.38855,3.41202,Q09646,Uncharacterized protein,13.0419,13.1877,12.9837,12.7848,14.4625,14.0086,14.2429,14.8383,3.41202,0.000384496,-1.38855,-7.1162,+
gstk-1,-1.08654,3.30916,Q09652,Glutathione S-transferase kappa 1,15.902,15.4654,15.8047,15.7972,16.5416,16.7547,16.863,17.1561,3.30916,0.000342541,-1.08654,-6.81193,+
"CELE_ZK1320,9",-0.288548,0.324933,Q09657,Uncharacterized protein,16.6506,15.4128,16.4217,16.665,16.9854,16.4369,15.9795,16.9025,0.324933,0.307066,-0.288548,-0.765096,
tnc-2,-1.15774,2.9652,Q09665,"Troponin C, isoform 2",18.514,18.4322,18.2702,18.4887,19.6375,19.3996,19.2104,20.0886,2.9652,0.000924644,-1.15774,-5.86819,+
"C53C9,2",-1.85389,3.38907,Q09936,"Uncharacterized protein C53C9,2",17.9507,18.0822,17.8908,17.9927,20.0218,19.7431,19.1661,20.4009,3.38907,0.000374057,-1.85389,-7.04737,+
"C18A3,3",-2.10792,4.13964,Q09958,Probable rRNA-processing protein EBP2 homolog,15.5289,15.3276,15.4613,15.6347,17.0572,17.5903,17.658,18.0788,4.13964,0,-2.10792,-9.61306,+
egg-1,0.604801,0.814319,Q09967,EGG sterile (Unfertilizable),16.6373,16.775,16.0641,16.4092,14.867,16.1006,16.3091,16.1898,0.814319,0.0694733,0.604801,1.63413,
sfxn-2,-2.23402,3.48131,Q09972,Sideroflexin,13.5867,13.8157,13.095,13.0566,15.4467,15.2105,16.3189,15.5139,3.48131,0.000413333,-2.23402,-7.32735,+
"C17G10,1",-1.4706,0.657557,Q09973,Uncharacterized protein,12.5691,15.1446,11.3574,11.1652,12.3569,14.4527,14.7436,14.5655,0.657557,0.107662,-1.4706,-1.36908,
"C17G10,2",-1.55006,4.12119,Q09974,Uncharacterized protein,15.1325,14.5985,15.0309,15.1547,16.5528,16.2558,16.5898,16.7185,4.12119,0,-1.55006,-9.54141,+
lys-8,-1.69117,2.77745,Q09975,LYSozyme,15.2969,15.2151,14.4363,14.2323,16.382,16.0851,16.7902,16.6879,2.77745,0.00123818,-1.69117,-5.39653,+
dhs-6,-0.525318,1.69327,Q09979,"DeHydrogenases, Short chain",17.2386,17.0693,17.3011,17.4762,17.4443,17.6746,18.0082,18.0593,1.69327,0.00813425,-0.525318,-3.13235,+
"CELE_F45E1,1",-1.58041,3.24026,Q09984,Uncharacterized protein,13.1287,12.6422,12.9651,13.3087,14.4448,14.2827,14.4849,15.1539,3.24026,0.000416887,-1.58041,-6.61404,+
"CELE_F45E1,2",-1.21413,2.29625,Q09985,Uncharacterized protein,13.2973,12.8723,12.5873,13.2994,14.3436,14.3808,13.5856,14.6029,2.29625,0.00246888,-1.21413,-4.30675,+
ctsa-1,-0.581798,0.965836,Q09991;Q86NG2,Uncharacterized serine carboxypeptidase ctsa-1;CaThepSin A homolog,13.61,13.0985,13.5198,14.4707,14.2157,13.9928,14.2864,14.5313,0.965836,0.0463679,-0.581798,-1.88644,+
lrs-1,-0.550079,2.43927,Q09996,Leucine--tRNA ligase,17.4557,17.3949,17.1337,17.3683,17.7941,17.8286,17.757,18.1731,2.43927,0.00177351,-0.550079,-4.61434,+
nsf-1,-0.996953,1.03515,Q09EE7;Q94392,Uncharacterized protein;Vesicle-fusing ATPase,16.6688,16.1591,16.3908,16.021,16.647,17.0515,16.8116,18.7174,1.03515,0.0388805,-0.996953,-2.00157,+
che-10,-0.103617,0.0894836,Q09EF7,Rootletin,18.2798,18.1427,17.0961,17.7162,17.2819,17.5547,18.0432,18.7695,0.0894836,0.722659,-0.103617,-0.246114,
tax-6,0.204475,0.259942,Q0G819,Serine/threonine-protein phosphatase 2B catalytic subunit,17.2572,17.2188,17.3597,17.5444,16.3404,17.3706,17.0194,17.8317,0.259942,0.386729,0.204475,0.633768,
"CELE_F53C11,9",-0.546097,1.2624,Q0G820,Uncharacterized protein,17.1013,17.1195,16.8233,16.7475,17.7521,17.1118,17.1675,17.9446,1.2624,0.021884,-0.546097,-2.38157,+
"CELE_M106,3",0.478461,0.202744,Q0G839,Uncharacterized protein,16.3641,16.4329,16.7777,16.965,18.9273,15.2248,15.2612,15.2125,0.202744,0.474221,0.478461,0.511941,
mdt-9,-1.05504,2.6074,Q0KHC0,MeDiaTor,16.6312,17.1248,16.5792,16.5906,18.0967,17.6726,17.3724,18.0041,2.6074,0.00143087,-1.05504,-4.99301,+
"T19C3,3",-1.8833,2.4377,Q10009,"Uncharacterized protein T19C3,3",17.5053,17.5253,16.4963,17.0477,19.1457,18.7132,18.3611,19.8879,2.4377,0.00177125,-1.8833,-4.6109,+
"T19C3,4",-0.266724,0.340069,Q10010,"Uncharacterized protein T19C3,4",14.6247,14.6002,14.1387,13.3526,14.3715,14.0873,14.4843,14.84,0.340069,0.291396,-0.266724,-0.794787,
"T19C3,5",-1.63217,3.63473,Q10011,"Uncharacterized protein T19C3,5",15.6096,15.7704,15.5819,15.6234,16.7452,17.5857,17.6128,17.1704,3.63473,6.34E-05,-1.63217,-7.81338,+
snr-3,1.85066,2.6409,Q10013,Probable small nuclear ribonucleoprotein Sm D1,16.6526,16.0243,15.8348,16.0603,14.4075,13.3897,14.48,14.892,2.6409,0.00138171,1.85066,5.07083,+
"T25E4,1",-0.931884,1.86449,Q10014,"Uncharacterized protein T25E4,1",12.8705,13.2124,12.559,13.2823,14.507,13.9271,13.6514,13.5662,1.86449,0.00569798,-0.931884,-3.44827,+
"T28D9,1",-1.6421,1.96256,Q10020,"Uncharacterized protein T28D9,1",18.4881,18.1215,17.2325,18.0654,19.1964,19.6308,19.0054,20.6434,1.96256,0.00471843,-1.6421,-3.63496,+
"F15G9,1",-1.38525,3.67842,Q10033,"Uncharacterized protein F15G9,1",18.0678,18.2041,17.9013,18.067,19.3925,19.4026,19.1003,19.8858,3.67842,6.67E-05,-1.38525,-7.95664,+
"R10H1,1",4.4968,6.40354,Q10043,"Uncharacterized protein R10H1,1",19.2525,19.0429,18.9468,18.8373,14.512,14.4274,14.1683,14.9845,6.40354,0,4.4968,23.4465,+
unc-50,1.05974,0.678568,Q10045,Protein unc-50,15.3807,17.0771,13.9824,14.0185,13.7598,13.8744,13.9857,14.5997,0.678568,0.101205,1.05974,1.40501,
"CELE_T10F2,2",0.0892303,0.114994,Q10050,Uncharacterized protein,15.0187,14.6282,14.806,13.8416,14.4533,14.2927,14.3277,14.8638,0.114994,0.657215,0.0892303,0.309549,
prp-19,-0.550626,0.512464,Q10051,Pre-mRNA-processing factor 19,15.6738,16.1681,16.208,16.3221,16.929,15.9563,15.8343,17.855,0.512464,0.166462,-0.550626,-1.11557,
"C23G10,2",-1.02645,1.64246,Q10121,"RutC family protein C23G10,2",18.9544,17.8353,17.5675,18.0819,18.6915,19.1809,19.3813,19.2911,1.64246,0.00906488,-1.02645,-3.04081,+
"F52C9,3",-3.20871,3.85816,Q10123,"Uncharacterized protein F52C9,3",13.1543,12.9342,12.1164,13.3522,16.1967,15.7927,16.7818,15.6207,3.85816,0,-3.20871,-8.56988,+
mrps-16,-1.5884,2.37614,Q10129,"Probable 28S ribosomal protein S16, mitochondrial",16.2033,16.0758,15.721,15.9174,18.0018,17.5589,16.613,18.0974,2.37614,0.00201467,-1.5884,-4.47699,+
cex-1,0.486342,0.472057,Q10131,Calexcitin-1,14.8484,15.6307,15.1385,15.3921,15.1197,13.4638,15.2561,15.2247,0.472057,0.189377,0.486342,1.04275,
his-71;his-72,-2.93679,3.32911,Q10453;Q9U281,"Histone H3,3 type 1;Histone H3,3 type 2",18.2002,17.6833,18.9658,19.6034,21.59,21.5011,21.3984,21.7102,3.32911,0.000351275,-2.93679,-6.87012,+
"F46H5,3",-0.349887,0.857219,Q10454,"Probable arginine kinase F46H5,3",21.6909,21.3143,21.6109,21.816,21.8123,21.8907,21.6642,22.4644,0.857219,0.0613443,-0.349887,-1.70579,
"B0286,3",0.0234718,0.033298,Q10457,Probable multifunctional protein ADE2,16.4823,16.2029,17.1246,16.457,16.3995,16.922,16.2614,16.59,0.033298,0.889815,0.0234718,0.0965944,
cah-5,-2.36184,1.67157,Q10462,Putative carbonic anhydrase 5,11.5549,10.2416,13.0014,13.6422,14.4252,14.3284,14.4819,14.6521,1.67157,0.00847501,-2.36184,-3.09314,+
dpy-18,-1.76378,2.88957,Q10576,Prolyl 4-hydroxylase subunit alpha-1,15.5146,15.5654,15.5195,15.5528,16.9373,16.8412,17.2287,18.2002,2.88957,0.00106946,-1.76378,-5.67473,+
rpb-2,0.0841179,0.0489343,Q10578,DNA-directed RNA polymerase II subunit RPB2,17.625,17.3877,16.9177,16.883,17.7049,16.0117,16.3203,18.44,0.0489343,0.840143,0.0841179,0.139737,
cyb-1,-0.370239,0.948073,Q10653,G2/mitotic-specific cyclin-B1,13.4682,14.1441,13.4453,13.9185,14.0794,14.1354,13.8767,14.3655,0.948073,0.0484991,-0.370239,-1.85694,+
tpi-1,0.11167,0.251008,Q10657,Triosephosphate isomerase,19.5779,19.5788,19.3101,19.4236,19.3309,18.908,19.4985,19.7063,0.251008,0.398733,0.11167,0.615165,
dpy-30,-0.41524,0.735671,Q10661,Dosage compensation protein dpy-30,19.1333,19.0393,19.2297,18.8358,19.4621,18.9449,19.2965,20.1956,0.735671,0.0863571,-0.41524,-1.50194,
icl-1,-0.302375,1.0607,Q10663,Bifunctional glyoxylate cycle protein,20.3598,20.2303,19.954,20.1788,20.3372,20.3379,20.4143,20.843,1.0607,0.0365622,-0.302375,-2.04404,+
mek-2,0.903098,0.896515,Q10664,Dual specificity mitogen-activated protein kinase kinase mek-2,15.6819,15.6244,15.6744,15.797,14.0475,15.6721,15.6623,13.7834,0.896515,0.0555145,0.903098,1.77124,
rnp-1,2.25171,3.30104,Q10667,RNA-binding protein rnp-1,17.1328,17.1299,16.0006,16.6028,14.414,14.0474,14.4123,14.9855,3.30104,0.000339726,2.25171,6.78835,+
glt-1,-0.287473,0.412539,Q10901,Excitatory amino acid transporter,18.6453,18.4045,17.9848,18.25,17.7936,18.7562,18.9352,18.9494,0.412539,0.228282,-0.287473,-0.933102,
psmd-9,-0.527962,0.929255,Q10920,Probable 26S proteasome non-ATPase regulatory subunit 9,16.7473,16.6019,16.2391,16.7834,17.8935,16.9096,16.7426,16.9379,0.929255,0.0506295,-0.527962,-1.82567,
sid-3,-0.177173,0.116633,Q10925,Tyrosine-protein kinase sid-3,14.2294,12.6537,14.9253,14.6402,13.8631,14.2081,14.0773,15.0087,0.116633,0.653784,-0.177173,-0.313544,
abi-1,-2.56971,3.88736,Q10929,ABl Interactor homolog,13.7359,14.5198,13.5529,14.2426,16.2066,16.3378,17.0683,16.7171,3.88736,0,-2.56971,-8.67327,+
lgg-3,-3.09432,3.52765,Q10931,Ubiquitin-like protein ATG12,13.2743,14.7288,13.3425,13.3174,16.763,16.2266,17.2742,16.7764,3.52765,0.000237762,-3.09432,-7.47143,+
"B0310,1",-1.24765,1.93999,Q10937,"Uncharacterized protein B0310,1",13.2834,13.304,12.618,13.1594,14.1535,13.646,14.4335,15.1224,1.93999,0.00492039,-1.24765,-3.5916,+
ugt-46,-0.82312,0.58057,Q10941,Putative UDP-glucuronosyltransferase ugt-46,20.5834,19.7284,21.2866,21.4231,20.4216,21.0969,21.851,22.9445,0.58057,0.13528,-0.82312,-1.23591,
"arf-1,2",-1.31709,2.30791,Q10943,ADP-ribosylation factor 1-like 2,18.6907,18.5461,18.618,18.0614,19.6604,19.2622,19.7194,20.5426,2.30791,0.00233196,-1.31709,-4.33136,+
pho-5,-1.53694,3.40215,Q10944,Putative acid phosphatase 5,12.5771,12.864,12.5903,13.2314,14.4008,13.9272,14.4248,14.6577,3.40215,0.000378049,-1.53694,-7.08655,+
psd-1,3.37575,5.46934,Q10949,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",17.9539,17.2768,17.4443,17.7291,14.1551,13.9814,14.1271,14.6375,5.46934,0,3.37575,16.3003,+
"B0361,6",-0.471719,1.09547,Q10950,"Putative methyltransferase B0361,6",14.3786,14.0649,14.3746,14.3962,14.4762,14.744,15.3782,14.5028,1.09547,0.0336771,-0.471719,-2.1019,+
"B0336,3",0.398716,1.58998,Q10954,Uncharacterized protein,14.9825,15.1118,15.284,15.3291,14.7184,14.7298,14.576,15.0883,1.58998,0.00991045,0.398716,2.94724,+
tag-320,-0.514843,1.13588,Q11067,Probable protein disulfide-isomerase A6,18.5064,18.4212,18.3974,18.1215,18.3744,18.7599,18.9256,19.446,1.13588,0.0302299,-0.514843,-2.16929,+
"B0403,3",-1.53983,1.89018,Q11077,"Uncharacterized protein B0403,3",15.9938,16.2637,15.5586,15.8867,17.9229,17.3128,16.3664,18.26,1.89018,0.00536772,-1.53983,-3.49674,+
"C02F12,5",3.48266,5.13506,Q11101,"BPTI/Kunitz inhibitor domain-containing protein C02F12,5",17.8127,17.8384,17.9082,17.9449,14.049,14.3255,14.1032,15.0959,5.13506,0,3.48266,14.2964,+
lmp-1,1.51553,1.92342,Q11117,LAMP family protein lmp-1,20.189,19.7572,19.9904,19.7419,18.349,17.7569,19.5832,17.9274,1.92342,0.00501772,1.51553,3.55992,+
"C03F11,3",-1.38001,2.7647,Q11124,"Uncharacterized protein C03F11,3",13.3101,13.0904,12.6366,13.2675,14.056,14.2837,14.4639,15.0211,2.7647,0.00127304,-1.38001,-5.36552,+
cht-1,-0.853637,1.5458,Q11174,Probable endochitinase,18.101,17.7866,17.5016,17.2734,17.8847,18.7646,18.4507,18.9772,1.5458,0.0107919,-0.853637,-2.86918,+
unc-78,-0.151312,0.236579,Q11176,Actin-interacting protein 1,17.8607,17.895,17.3092,17.626,17.5603,17.7849,17.4922,18.4589,0.236579,0.420001,-0.151312,-0.584803,
vps-16,0.646453,1.61639,Q11182,Vacuolar protein sorting-associated protein 16 homolog,14.8614,15.2517,14.9639,14.716,14.2437,14.1912,13.9527,14.8195,1.61639,0.00935296,0.646453,2.9942,+
txdc-9,0.342951,0.250504,Q11183,Thioredoxin domain-containing protein 9,14.5751,16.3661,14.1547,14.4309,13.9463,14.3687,15.066,14.7741,0.250504,0.399507,0.342951,0.61411,
"C05D11,5",-3.99593,2.33185,Q11185,Putative hydroxypyruvate isomerase,15.5216,14.4931,14.6609,15.1648,18.1504,17.5798,18.5654,21.5285,2.33185,0.00222592,-3.99593,-4.38213,+
mrps-17,-0.6147,0.949522,Q11189,"28S ribosomal protein S17, mitochondrial",15.9184,15.635,15.4812,15.9228,16.3688,15.4692,16.732,16.8463,0.949522,0.0484117,-0.6147,-1.85935,+
let-721,-0.101923,0.104511,Q11190,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",17.1598,17.4881,17.11,17.0302,17.1338,17.0734,16.6968,18.2918,0.104511,0.682591,-0.101923,-0.283776,
