geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d10,log2FC,Student's T-test Test statistic daf2_d15_daf2_d10,Sign p-val: 0.05 
rfl-1,-0.070205,0.320095,Q19360,NEDD8-activating enzyme E1 catalytic subunit,15.0061,15.2705,14.9859,14.8712,15.2051,15.0243,15.0678,15.1173,0.320095,0.427042,-0.070205,-0.755541,
"F12F6,7",0.703702,0.812471,Q19366,Probable DNA polymerase delta small subunit,13.9802,15.5612,15.7107,15.6223,14.3111,14.6834,14.7637,14.3013,0.812471,0.128981,0.703702,1.63104,
"sec-24,1",-0.0939922,0.145612,Q19371,Yeast SEC homolog,15.1901,15.6147,14.482,15.1623,15.2196,15.1774,15.0344,15.3937,0.145612,0.663363,-0.0939922,-0.382697,
"F13B12,4",-0.228705,0.0993265,Q19374,"Putative pyridoxal-phosphate dependent protein F13B12,4",16.1602,19.0712,18.3483,15.7039,17.4762,18.0236,17.6347,17.0639,0.0993265,0.755913,-0.228705,-0.27088,
iws-1,0.432932,0.176176,Q19375,IWS1-like protein,17.8461,18.1021,18.4808,18.3986,17.1999,16.2138,17.157,20.525,0.176176,0.613335,0.432932,0.4529,
"CELE_F13D11,3",-0.56578,1.26193,Q19388,Uncharacterized protein,11.3488,11.9181,11.6034,12.0735,12.0059,12.0573,12.3849,12.7589,1.26193,0.0469695,-0.56578,-2.38076,+
acp-5,0.154222,0.873209,Q19390,ACid Phosphatase family,14.9218,14.9753,14.6832,14.7523,14.8094,14.5344,14.684,14.6878,0.873209,0.113001,0.154222,1.73244,
"CELE_F13D12,5",0.586493,1.12906,Q19393,Uncharacterized protein,14.559,14.6946,14.0545,14.2255,14.0599,14.2954,13.5111,13.3212,1.12906,0.0630174,0.586493,2.15791,
"CELE_F13E6,5",3.95783,5.38464,Q19403,Uncharacterized protein,16.2619,16.8446,16.8955,16.0041,12.8385,12.2463,12.5829,12.5069,5.38464,0,3.95783,15.7686,+
yap-1,1.25286,1.86848,Q19404,Yes-associated protein homolog 1,14.7749,16.1966,15.2458,14.9338,14.25,14.399,13.6598,13.8309,1.86848,0.0158644,1.25286,3.45579,+
dylt-1,-0.509275,1.623,Q19416,DYnein Light chain (Tctex type),14.6643,14.9813,14.3548,14.7841,15.0876,15.1161,15.5264,15.0914,1.623,0.0239052,-0.509275,-3.00599,+
ttx-7,0.268205,1.68896,Q19420,Inositol monophosphatase ttx-7,17.8485,17.8654,17.9035,18.0586,17.6293,17.5022,17.6267,17.845,1.68896,0.0211784,0.268205,3.12454,+
mogs-1,-0.218477,0.0597736,Q19426,Mannosyl-oligosaccharide glucosidase,14.6014,15.906,14.6962,16.0786,13.8664,15.9088,13.5008,18.8801,0.0597736,0.84605,-0.218477,-0.16891,
"CELE_F13H8,3",1.40225,3.05475,Q19431,Uncharacterized protein,15.2165,15.3893,15.8428,15.9485,13.9972,14.0683,14.0864,14.6361,3.05475,0.00259763,1.40225,6.10353,+
"CELE_F13H8,2",0.424832,0.134521,Q19433,Uncharacterized protein,15.6617,14.5,11.0003,16.3449,13.8073,13.8709,13.9175,14.212,0.134521,0.683705,0.424832,0.356547,
upb-1,-0.0204349,0.0653562,Q19437,UreidoPropionase Beta,17.3825,17.6118,17.6446,17.7181,17.3692,17.7287,17.7259,17.615,0.0653562,0.831966,-0.0204349,-0.183716,
pes-23,1.34807,1.21552,Q19442,Patterned Expression Site,16.5757,15.1589,13.7974,15.1289,14.0111,14.0982,13.4755,13.6837,1.21552,0.0518401,1.34807,2.30263,
sid-5,0.229173,0.344182,Q19443,Systemic RNA interference defective protein 5,15.5043,16.1852,15.2421,15.7991,15.352,15.5402,14.9772,15.9445,0.344182,0.40216,0.229173,0.802801,
"CELE_F14D7,7;CELE_F14D7,10",-0.240192,0.106735,Q19451;Q7YX37,Uncharacterized protein,14.6584,15.0374,15.1029,15.416,14.5,14.6557,17.7304,14.2894,0.106735,0.740887,-0.240192,-0.289277,
"F14E5,2",0.220746,0.306547,Q19459,Golgi apparatus protein 1 homolog,16.3955,16.6985,15.7151,16.2681,15.4352,16.0311,16.2673,16.4607,0.306547,0.44136,0.220746,0.728605,
mboa-7,-2.39743,2.98063,Q19468,Lysophospholipid acyltransferase 7,12.2197,12.2549,11.7708,11.8783,14.4736,15.2233,13.371,14.6454,2.98063,0.00314689,-2.39743,-5.90823,+
far-3,1.84591,3.54814,Q19478,Fatty Acid/Retinol binding protein,18.6003,18.26,18.8896,19.0793,16.9192,16.4025,17.2076,16.9161,3.54814,0.00143177,1.84591,7.53586,+
far-5,-0.845405,1.06535,Q19480,Fatty Acid/Retinol binding protein,12.033,13.1255,12.7231,11.4329,12.7918,12.9868,13.3757,13.5417,1.06535,0.0730998,-0.845405,-2.05179,
rsd-6,1.00845,3.2352,Q19491,Uncharacterized protein,13.7324,14.0517,13.6239,14.1566,12.9688,12.692,12.7969,13.073,3.2352,0.00226917,1.00845,6.59968,+
col-153,2.26871,3.62164,Q19514,COLlagen,18.6428,18.9345,17.8194,18.8552,16.3708,16.2267,15.9508,16.6287,3.62164,0.0013913,2.26871,7.77088,+
"CELE_F17C11,7",-4.53063,4.96327,Q19518;Q5WRN6,Uncharacterized protein,12.2507,12.0657,11.776,12.0415,16.7232,16.7866,15.6257,17.121,4.96327,0,-4.53063,-13.3601,+
vps-36,0.466931,0.337681,Q19519,Related to yeast Vacuolar Protein Sorting factor,14.2061,15.2602,12.9074,15.2812,14.4698,13.9287,13.6297,13.7591,0.337681,0.408461,0.466931,0.790122,
"CELE_F17C8,3",2.00265,3.66339,Q19527,Uncharacterized protein,13.8987,14.3536,14.457,14.0308,12.5939,12.4922,11.9558,11.6875,3.66339,0.00118252,2.00265,7.90711,+
"CELE_F17H10,2",0.533885,1.74784,Q19531;Q2XN01,Uncharacterized protein,16.0108,16.0197,15.835,16.2422,15.4242,15.1252,15.646,15.7768,1.74784,0.0191888,0.533885,3.23173,+
"CELE_F18A1,7",-0.00404501,0.00517107,Q19536,Uncharacterized protein,14.291,14.3851,13.5257,13.9274,13.9045,14.5507,13.7862,13.904,0.00517107,0.98709,-0.00404501,-0.0154635,
rpa-1,-0.304977,1.07818,Q19537,Probable replication factor A 73 kDa subunit,16.2063,15.7153,15.6542,15.8724,16.3729,16.174,15.9856,16.1355,1.07818,0.0708209,-0.304977,-2.07312,
utp-20,2.26228,3.02466,Q19545,UTP small subunit (SSU) processome component homolog,18.0962,18.3722,18.7144,18.5114,15.7424,16.6062,15.401,16.8954,3.02466,0.00277101,2.26228,6.02367,+
abcf-1,1.16378,4.04782,Q19554,"ABC transporter, class F",20.0263,20.2391,20.3058,20.3185,18.8533,18.9063,19.2886,19.1864,4.04782,0.000957529,1.16378,9.26109,+
scc-3,0.38795,0.472218,Q19555,Cohesin subunit scc-3,13.97,14.0251,13.7276,13.7768,12.4905,14.021,13.3923,14.0439,0.472218,0.290657,0.38795,1.04305,
ddo-2,-0.68551,0.228833,Q19564,D-aspartate oxidase 2,15.3649,10.1101,13.4376,13.8284,12.9512,13.1302,14.7295,14.6721,0.228833,0.535935,-0.68551,-0.568335,
nlp-7,1.20919,3.71736,Q19569,Neuropeptide-like protein 7,12.3086,11.8232,11.6638,11.9618,10.596,10.8635,10.7865,10.6746,3.71736,0.0011027,1.20919,8.08622,+
gpa-12,3.26921,3.685,Q19572,Guanine nucleotide-binding protein alpha-12 subunit,18.5248,17.3936,17.6331,19.0368,14.6348,14.7445,14.8415,15.2907,3.685,0.00121372,3.26921,7.97842,+
pes-8,1.6653,4.39555,Q19573,Patterned Expression Site,16.114,16.0372,16.3153,15.7731,14.7183,14.3044,14.3081,14.2475,4.39555,0,1.6653,10.6583,+
pab-2,0.150738,0.13291,Q19579,Polyadenylate-binding protein,15.7435,15.6883,17.432,15.8305,16.1766,15.9081,15.8764,16.1303,0.13291,0.6869,0.150738,0.352719,
"CELE_F18H3,4",-0.58054,0.432033,Q19580,Uncharacterized protein,10.1772,11.8331,11.8418,11.8836,12.1086,11.2763,13.1837,11.4892,0.432033,0.323088,-0.58054,-0.969365,
ufd-1,0.362463,0.773186,Q19584,Ubiquitin fusion degradation protein 1 homolog,17.1539,16.2768,16.2009,16.6471,16.1784,16.0942,16.1188,16.4375,0.773186,0.141786,0.362463,1.56516,
"CELE_F19C7,1",-0.409853,1.48529,Q19591,Uncharacterized protein,16.7253,17.2682,16.7176,16.9247,17.1899,17.2194,17.5097,17.3563,1.48529,0.0300506,-0.409853,-2.76328,+
"CELE_F20A1,1",-0.343227,0.448118,Q19615,Uncharacterized protein,14.1558,13.7306,12.9238,13.9388,14.3876,14.0777,14.2391,13.4176,0.448118,0.309543,-0.343227,-0.999022,
"CELE_F20A1,10",0.691691,1.93288,Q19616,Uncharacterized protein,16.8168,16.9979,16.6095,17.1413,16.4709,15.9645,16.4646,15.8986,1.93288,0.0143463,0.691691,3.57799,+
vha-12,0.200178,0.84991,Q19626,Probable V-type proton ATPase subunit B,20.8574,21.104,20.6103,20.6313,20.5947,20.6558,20.6156,20.5361,0.84991,0.118804,0.200178,1.6936,
exc-9,-1.76891,0.274177,Q19641,Uncharacterized protein,13.8034,16.6491,5.57956,16.1026,15.1918,15.4242,12.6094,15.9849,0.274177,0.47949,-1.76891,-0.663115,
czw-1,-0.786415,2.76474,Q19642,Centromere/kinetochore protein zw10 homolog,14.3322,13.9566,14.3351,14.5864,15.222,15.1299,15.1047,14.8994,2.76474,0.00404813,-0.786415,-5.3656,+
"CELE_F20D12,2",1.40078,0.871224,Q19643,Uncharacterized protein,16.5198,15.0611,16.7495,17.203,15.4266,15.3547,16.0966,13.0524,0.871224,0.113287,1.40078,1.72913,
"CELE_F20D6,11",0.12022,0.481869,Q19655,Uncharacterized protein,16.5167,16.6292,16.6872,16.6066,16.3151,16.2994,16.6178,16.7265,0.481869,0.283528,0.12022,1.06055,
"CELE_F21C10,10",0.159208,0.580577,Q19660,Uncharacterized protein,14.5591,14.6827,14.6676,15.0175,14.3956,14.5923,14.7873,14.5148,0.580577,0.222153,0.159208,1.23592,
"CELE_F21C10,9",1.13282,4.54118,Q19661,Uncharacterized protein,11.9787,11.6615,11.7281,12.0537,10.6868,10.7876,10.7647,10.6517,4.54118,0,1.13282,11.2984,+
"CELE_F21C10,7",-0.481725,1.51496,Q19663,Uncharacterized protein,14.1414,14.3431,14.847,14.2131,14.7774,14.9129,14.7562,15.025,1.51496,0.0282657,-0.481725,-2.81506,+
"CELE_F21D5,1",0.254377,0.961891,Q19680,Phosphoacetylglucosamine mutase,15.8349,15.4868,15.4679,15.9029,15.3961,15.4064,15.2593,15.6132,0.961891,0.0920269,0.254377,1.87989,
"F21D5,5",-0.188753,0.213103,Q19683,"Uncharacterized protein F21D5,5",14.9459,13.857,14.0898,14.3035,14.7786,14.9999,14.3777,13.795,0.213103,0.557101,-0.188753,-0.534511,
mrps-33,-1.58091,3.73968,Q19685,"Mitochondrial Ribosomal Protein, Small",12.1372,11.9502,11.4163,11.9195,13.2012,13.3237,13.7452,13.4768,3.73968,0.00112088,-1.58091,-8.16129,+
"CELE_F21D5,3",2.52091,1.24838,Q19687,Uncharacterized protein,12.2373,12.0688,11.4156,11.9335,6.35097,10.8613,9.59163,10.7676,1.24838,0.0481212,2.52091,2.35792,+
ttr-35,0.977505,3.79575,Q19694,TransThyretin-Related family domain,18.9762,19.0052,18.6824,18.6596,17.9047,17.9918,17.6544,17.8623,3.79575,0.00104399,0.977505,8.35249,+
gfat-2,0.43952,2.0204,Q19699,Glutamine-Fructose 6-phosphate AminoTransferase homolog,13.9468,14.0499,14.2608,14.1524,13.5129,13.8093,13.8472,13.4823,2.0204,0.0121262,0.43952,3.74721,+
"eif-3,G",0.287982,0.681877,Q19706,Eukaryotic translation initiation factor 3 subunit G,17.1438,17.6449,16.973,17.1399,17.1479,17.2084,16.7768,16.6165,0.681877,0.17592,0.287982,1.41065,
frs-2,-0.0642123,0.135276,Q19713,Phenylalanine--tRNA ligase beta subunit,16.4009,16.5148,16.6234,16.5858,16.3167,16.3631,16.6337,17.0681,0.135276,0.682789,-0.0642123,-0.35834,
"F22B5,10",2.57441,0.55467,Q19714,Calcium load-activated calcium channel homolog,13.0614,14.579,15.0638,13.3597,13.9105,5.80574,15.3151,10.735,0.55467,0.235873,2.57441,1.19046,
ceh-38,-0.306343,0.40405,Q19720,Homeobox protein ceh-38,12.5403,12.6365,11.8604,12.1785,12.8872,13.2074,12.442,11.9045,0.40405,0.346454,-0.306343,-0.917197,
nrs-1,0.0384321,0.0913046,Q19722,"Asparagine--tRNA ligase, cytoplasmic",17.0105,16.8715,17.0771,17.5013,17.0094,17.0224,16.9854,17.2895,0.0913046,0.7728,0.0384321,0.250724,
"CELE_F22D6,2",0.728101,1.56828,Q19723,Uncharacterized protein,13.2642,13.4109,13.8492,14.0706,12.6955,13.3741,12.6533,12.9596,1.56828,0.0260585,0.728101,2.90882,+
nduf-6,0.487956,1.63027,Q19724,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",17.3858,17.5258,17.9223,17.7837,17.1135,17.3981,17.2559,16.8983,1.63027,0.023405,0.487956,3.01899,+
ekl-1,-2.02937,0.255147,Q19731,Uncharacterized protein,12.5314,0,13.624,12.3555,11.8886,10.9252,12.8434,10.9711,0.255147,0.50269,-2.02937,-0.623801,
inx-3,0.19655,0.38127,Q19746,Innexin-3,14.1065,13.7845,14.6124,14.5449,14.3425,13.801,14.109,14.0096,0.38127,0.367271,0.19655,0.874146,
dlat-1,0.114544,0.555775,Q19749,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",18.005,18.2228,18.1915,18.093,17.8995,17.8668,18.0637,18.2241,0.555775,0.235377,0.114544,1.19241,
fntb-1,-0.82326,0.381739,Q19752,"FarNesylTransferase, Beta subunit",12.0599,11.3694,11.367,12.0887,13.1554,13.0105,14.1218,9.89032,0.381739,0.366807,-0.82326,-0.875039,
"F23B12,7",0.3372,0.256277,Q19753,"Uncharacterized protein F23B12,7",13.9067,12.4324,14.5771,14.731,13.5697,13.8342,13.2498,13.6448,0.256277,0.501205,0.3372,0.626152,
tomm-20,-0.195833,0.385287,Q19766,Mitochondrial import receptor subunit TOM20 homolog,16.8403,17.2478,17.0837,16.7963,17.3489,17.3378,16.6081,17.4566,0.385287,0.363681,-0.195833,-0.881778,
snb-2,0.46489,1.44274,Q19767,SyNaptoBrevin related,15.4993,15.5243,15.3973,15.7094,15.1879,15.3074,15.1802,14.5952,1.44274,0.0330146,0.46489,2.68945,+
"CELE_F25D1,5",1.17081,4.01891,Q19774,Uncharacterized protein,11.637,12.0881,11.7663,12.1099,10.7285,10.8189,10.5905,10.7803,4.01891,0.000928839,1.17081,9.15268,+
ppm-1,-0.203312,0.632814,Q19775,Protein phosphatase ppm-1,16.4966,16.5623,16.5742,16.9617,16.8183,16.7211,16.6935,17.1751,0.632814,0.196407,-0.203312,-1.32656,
ifd-2,-0.168697,0.695167,Q19782,Intermediate filament protein ifd-2,15.4375,15.5828,15.5543,15.1247,15.5937,15.7346,15.4762,15.5697,0.695167,0.170683,-0.168697,-1.43329,
dur-1,0.52956,4.04922,Q19790,Dauer Up-Regulated,19.8293,19.7371,19.8736,20.0039,19.2918,19.3551,19.3397,19.3392,4.04922,0.00096124,0.52956,9.26636,+
col-140,1.59851,2.2103,Q19813,COLlagen,14.6853,15.0943,14.1426,14.3484,12.6586,13.8031,12.2887,13.1261,2.2103,0.00894545,1.59851,4.12787,+
nhl-2,-0.441325,0.972887,Q19818,NHL (Ring finger b-box coiled coil) domain containing,13.3768,14.1566,14.1614,13.4826,13.9947,14.4566,14.291,14.2004,0.972887,0.0899053,-0.441325,-1.89815,
cee-1,0.24594,1.32859,Q19824,Conserved Edge Expressed protein,13.7779,13.9396,13.7453,14.1448,13.6556,13.6736,13.7366,13.5581,1.32859,0.0411606,0.24594,2.49371,+
rrt-1,0.0384173,0.0554488,Q19825,"Probable arginine--tRNA ligase, cytoplasmic",16.3429,16.6993,15.6992,16.5432,16.2922,16.58,16.1169,16.1419,0.0554488,0.85527,0.0384173,0.157339,
rpb-8,0.341198,0.642229,Q19826,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3",15.1691,15.5112,14.7132,15.816,14.9362,15.2138,14.7693,14.9255,0.642229,0.191963,0.341198,1.34277,
"CELE_F26G1,5",7.92332,1.6789,Q19830,Uncharacterized protein,12.4276,12.0827,11.4451,12.082,0,5.8498,10.4943,0,1.6789,0.021507,7.92332,3.10635,+
msp-3,0.919592,0.813981,Q19832,Major sperm protein 3,21.0981,22.0839,20.0877,20.4102,20.722,19.9197,19.0753,20.2846,0.813981,0.128597,0.919592,1.63357,
pcca-1,0.431192,0.742743,Q19842,"Propionyl-CoA carboxylase alpha chain, mitochondrial",19.1755,18.7739,19.1221,19.4623,18.5099,18.0931,19.054,19.1521,0.742743,0.152421,0.431192,1.51389,
vrk-1,0.0748525,0.0673885,Q19848,Serine/threonine-protein kinase VRK1,13.8628,14.2812,12.7336,13.3334,13.0208,14.0409,13.3842,13.4657,0.0673885,0.826906,0.0748525,0.18907,
"CELE_F28B4,3",0.0534029,0.0949064,Q19853,Uncharacterized protein,17.0812,16.5602,17.2148,17.1967,16.842,16.6386,17.2479,17.1108,0.0949064,0.765012,0.0534029,0.259805,
cpf-1,0.749976,0.706737,Q19864,Cleavage and Polyadenylation Factor,14.1794,13.5256,13.2389,13.1687,13.1733,12.6979,11.5372,13.7043,0.706737,0.166302,0.749976,1.45295,
suf-1,-0.0587463,0.0327993,Q19866,SUppressor-of-Forked (Drosophila) homolog,13.3649,15.3085,13.9545,14.5616,15.1598,14.1413,13.1603,14.9631,0.0327993,0.911939,-0.0587463,-0.095197,
rpl-26,-0.171298,0.567856,Q19869,60S ribosomal protein L26,18.0808,18.173,18.2818,18.5138,18.3355,18.1947,18.5283,18.6761,0.567856,0.228416,-0.171298,-1.21364,
wdr-46,0.516765,0.776237,Q19873,WD Repeat protein,14.5702,15.0683,13.839,14.2833,14.1362,14.3692,13.4505,13.7379,0.776237,0.140957,0.516765,1.57029,
thn-2,0.80926,1.94291,Q19876,THaumatiN family,17.6293,17.9019,17.011,17.2818,16.5581,16.9814,16.5201,16.5273,1.94291,0.0142027,0.80926,3.5972,+
rps-23,-0.263018,0.69176,Q19877,40S ribosomal protein S23,18.0424,18.0598,18.4552,18.5981,18.6606,18.3815,18.8359,18.3296,0.69176,0.172113,-0.263018,-1.42749,
"CELE_F28H7,3",-1.80707,2.67631,Q19891,Uncharacterized protein,12.1807,11.9432,11.4516,12.0737,13.7061,13.7002,14.4981,12.9731,2.67631,0.00433182,-1.80707,-5.15395,+
hum-1,0.477095,0.280864,Q19901,"Heavy chain, Unconventional Myosin",15.2625,14.386,12.0051,13.6806,13.3115,12.9666,13.5475,13.6002,0.280864,0.471228,0.477095,0.676781,
sqv-4,0.723547,2.08045,Q19905,UDP-glucose 6-dehydrogenase,16.4457,17.1868,16.5263,16.9065,15.9411,16.1737,15.8946,16.1618,2.08045,0.0110941,0.723547,3.8655,+
"F32A5,4",0.5921,0.846092,Q19948,"Uncharacterized protein F32A5,4",18.5389,19.5648,18.2046,18.3909,17.9948,17.749,18.0129,18.5743,0.846092,0.119853,0.5921,1.68723,
aqp-1,1.09964,4.535,Q19949,AQuaPorin or aquaglyceroporin related,11.7208,11.7559,11.7767,12.0032,10.728,10.8584,10.7617,10.5099,4.535,0,1.09964,11.2705,+
lsm-4,0.551005,1.19636,Q19952,Probable U6 snRNA-associated Sm-like protein LSm4,16.7132,17.0216,17.2701,16.3672,16.1624,15.9587,16.6077,16.4393,1.19636,0.0535325,0.551005,2.27047,
"CELE_F32D8,5",-3.22281,1.99687,Q19966;Q9U3H0,Uncharacterized protein,12.3738,12.0085,11.6278,11.6394,16.2933,15.5289,12.6244,16.0942,1.99687,0.0131284,-3.22281,-3.70134,+
emo-1,0.159457,0.335246,Q19967,Protein transport protein Sec61 subunit gamma,15.3029,16.0445,15.6919,15.2987,15.2646,15.2529,15.593,15.5895,0.335246,0.410557,0.159457,0.785359,
ima-3,-0.459207,1.35412,Q19969,Importin subunit alpha-3,14.87,14.8817,15.1306,14.5404,15.0701,15.1019,15.6032,15.4843,1.35412,0.0393467,-0.459207,-2.53722,+
cec-4,0.475975,1.01053,Q19972,Chromo domain-containing protein cec-4,15.0716,15.0925,14.6548,14.2928,14.2655,14.7373,14.1253,14.0796,1.01053,0.0822623,0.475975,1.96067,
cec-5,-1.18276,2.75474,Q19973,"C,Elegans Chromodomain protein",12.9853,13.2389,12.9794,12.9668,14.2427,14.8011,13.8081,14.0496,2.75474,0.00401432,-1.18276,-5.34138,+
best-14,-0.000427723,0.000615515,Q19978,Bestrophin homolog 14,14.8066,14.5145,15.2453,15.0085,14.8984,14.4134,15.0673,15.1975,0.000615515,0.998732,-0.000427723,-0.00185021,
cat-4,1.25375,3.95659,Q19980,GTP cyclohydrolase 1,12.2518,12.0818,11.6086,11.9392,10.7355,10.7994,10.6893,10.6421,3.95659,0.000837838,1.25375,8.92274,+
tsp-8,-0.491773,1.88193,Q19983,Tetraspanin,15.1881,15.5344,15.4432,15.5476,15.66,15.8175,16.0235,16.1794,1.88193,0.0153333,-0.491773,-3.48115,+
golg-2,-0.0427651,0.0762951,Q19989,GOLGi associated coiled-coil protein homolog,14.2994,14.0354,14.0503,14.5765,14.2459,14.6382,13.8853,14.3633,0.0762951,0.806137,-0.0427651,-0.212316,
pxn-1,1.10555,1.78912,Q1ENI8,Peroxidasin homolog,13.8841,14.5951,13.9206,14.901,13.8137,13.0278,12.7871,13.25,1.78912,0.0182448,1.10555,3.3077,+
"CELE_T07F10,1",0.124518,0.402847,Q1HB04;Q22317,Aminopeptidase,14.6771,14.2217,14.4831,14.4016,14.3523,14.0549,14.351,14.5271,0.402847,0.347494,0.124518,0.914936,
"CELE_R31,2",0.412945,1.01379,Q1NZ18;Q22015,Uncharacterized protein,16.1645,16.1254,16.3357,16.5501,15.8059,15.7657,15.5403,16.4119,1.01379,0.0816101,0.412945,1.96609,
"F13E9,13",-0.661463,0.660187,Q1NZ26,"Uncharacterized protein F13E9,13, mitochondrial",13.2793,13.1953,12.6187,12.4096,13.4806,14.7269,13.2654,12.6758,0.660187,0.184026,-0.661463,-1.37359,
smg-6,-0.70752,1.42027,Q1T6W7;Q9BL68,Suppressor with Morphological effect on Genitalia,12.2303,11.8869,11.772,11.7836,12.7379,12.7098,11.9453,13.1099,1.42027,0.0344556,-0.70752,-2.65065,+
"CELE_F10G7,10",1.27476,4.82537,Q1W0R5;Q1W0R6;Q1W0R7,Uncharacterized protein,12.1571,12.0812,11.7253,11.9912,10.6595,10.6571,10.7299,10.8092,4.82537,0,1.27476,12.6507,+
tag-343,0.66207,1.13098,Q1XFY2;Q9TZM9,Uncharacterized protein,15.193,14.2777,14.6963,14.6931,14.2956,14.5946,13.8122,13.5093,1.13098,0.0626076,0.66207,2.16111,
"CELE_T10H9,8",0.62476,1.65428,Q1XFY4,Uncharacterized protein,16.5647,16.3741,16.3431,16.6143,15.731,15.7803,15.4912,16.3947,1.65428,0.0224983,0.62476,3.06202,+
rps-24,-0.0441303,0.0830175,Q1XFY9,"Ribosomal Protein, Small subunit",17.3602,17.5892,17.5725,17.5474,18.0643,17.5129,17.1747,17.494,0.0830175,0.791093,-0.0441303,-0.229634,
add-2,1.10589,1.29624,Q1ZXU2;Q20952,ADDucin;Adducin-related protein 2,17.7344,17.8757,18.2871,18.0438,17.3515,16.9948,15.6137,17.5574,1.29624,0.0438735,1.10589,2.43879,+
"CELE_F13H10,8",0.68994,1.27902,Q1ZXU7,Uncharacterized protein,13.5809,13.2355,13.3196,13.3831,12.8703,13.1061,11.8743,12.9087,1.27902,0.0451804,0.68994,2.40964,+
acl-5,0.747681,1.50142,Q1ZXU8;Q21812,ACyLtransferase-like,13.8001,14.7496,13.8461,14.3112,13.1416,13.212,13.7383,13.6244,1.50142,0.0290847,0.747681,2.7914,+
"CELE_F35A5,2",0.405836,0.259829,Q20006,Uncharacterized protein,12.1534,9.19528,11.4273,11.4003,10.6304,10.6692,10.6441,10.6093,0.259829,0.49724,0.405836,0.633533,
"CELE_F35A5,1",1.09546,1.23671,Q20007,Uncharacterized protein,14.4711,14.88,13.4882,14.4279,13.0665,13.0036,14.26,12.5553,1.23671,0.0492173,1.09546,2.33826,+
piit-1,-1.76928,1.26992,Q20008,Protease Inhibitor I2 (Two),11.3565,11.578,9.14701,12.3961,12.8507,13.1406,12.1993,13.3641,1.26992,0.0462308,-1.76928,-2.39426,+
nlp-24,1.53175,1.22927,Q20011,Neuropeptide-Like Protein,16.1754,15.8752,18.0687,17.6849,15.1387,15.4507,16.4236,14.6642,1.22927,0.0499736,1.53175,2.32575,+
dhs-20,0.0833275,0.126144,Q20012,"DeHydrogenases, Short chain",13.6607,14.1617,14.2904,14.0229,13.8155,13.5309,13.9398,14.516,0.126144,0.700036,0.0833275,0.336541,
tag-290,0.426825,0.629672,Q20014,Uncharacterized protein,14.7789,15.7104,14.3151,14.8478,14.4455,14.2527,14.8908,14.3558,0.629672,0.197593,0.426825,1.32114,
pfn-2,0.634755,2.2819,Q20025,Profilin-2,18.8616,18.3107,18.5601,18.9463,18.0608,18.0543,17.9486,18.076,2.2819,0.00785429,0.634755,4.27657,+
"CELE_F35D11,5",0.259195,0.488615,Q20033,Uncharacterized protein,15.0536,15.0723,14.2045,14.3729,14.2898,14.6554,14.3001,14.4213,0.488615,0.278801,0.259195,1.07274,
"CELE_F35D11,4",-0.0839777,1.37006,Q20034,Uncharacterized protein,17.9851,18.0109,17.9627,18.0419,18.0784,18.0127,18.0976,18.1479,1.37006,0.0382349,-0.0839777,-2.56445,+
mlcd-1,0.419925,0.495893,Q20048,MaLonyl CoA Decarboxylase,14.1214,14.5892,13.1381,14.1284,14.1783,13.6765,13.0646,13.3779,0.495893,0.273741,0.419925,1.08585,
idhg-1,0.0792274,0.366507,Q20049,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",16.7574,16.701,16.6152,16.6361,16.4599,16.433,16.7611,16.7388,0.366507,0.380795,0.0792274,0.845943,
"CELE_F35G12,7",1.74658,0.667777,Q20051,Uncharacterized protein,13.9364,14.9108,14.8046,14.7936,13.311,15.2573,13.5034,9.38727,0.667777,0.180779,1.74658,1.38658,
asb-1,0.453883,1.04143,Q20053,ATP Synthase B homolog,17.2854,17.0158,17.5749,18.008,16.9006,16.8764,17.1052,17.1865,1.04143,0.0766225,0.453883,2.01202,
"CELE_F35G12,11",0.337253,0.840407,Q20057,Enhancer of rudimentary homolog,14.0087,14.1717,13.8498,14.6116,13.9799,13.9344,13.9002,13.4784,0.840407,0.121391,0.337253,1.67774,
"CELE_F35G12,12",0.22269,0.447693,Q20058,Uncharacterized protein,15.5127,15.388,15.2847,16.2363,15.3042,15.2726,15.4304,15.5238,0.447693,0.309932,0.22269,0.998241,
wdr-48,0.316113,0.390655,Q20059,WD repeat-containing protein 48 homolog,13.5953,13.5714,14.5604,12.9138,13.3652,13.4897,13.0462,13.4752,0.390655,0.359026,0.316113,0.891948,
smc-4,0.427404,0.251754,Q20060,Structural maintenance of chromosomes protein 4,11.4078,14.7542,12.8952,12.9835,12.6424,12.6923,12.2635,12.7328,0.251754,0.506341,0.427404,0.616724,
marb-1,0.355003,1.37383,Q20062,Mitochondrial Associated RiBonuclease homolog,18.1196,18.1912,17.971,18.6011,17.931,17.8706,17.7867,17.8745,1.37383,0.0378351,0.355003,2.57091,+
