geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d5_daf2_d1,log2FC,Student's T-test Test statistic daf2_d5_daf2_d1,Sign p-val: 0.05 
"rpl-25,1",0.623678,2.12055,P48162,60S ribosomal protein L23a 1,19.0762,18.5657,18.333,18.6369,18.0857,18.0433,18.0421,17.9461,2.12055,0.00212933,0.623678,3.94555,+
rpl-41,-1.55852,1.92262,P48166,Ribosomal protein rpl-41,16.5061,15.6895,17.0866,15.216,17.7424,17.3983,18.026,17.5655,1.92262,0.00317715,-1.55852,-3.5584,+
clk-1,1.41307,5.29802,P48376,"5-demethoxyubiquinone hydroxylase, mitochondrial",16.2173,16.225,16.0116,16.2971,14.6477,14.972,14.7257,14.7534,5.29802,0,1.41307,15.2419,+
gsp-2,0.73015,4.39223,P48727,Serine/threonine-protein phosphatase PP1-beta,16.823,16.8218,16.9616,16.748,16.0355,16.0446,16.0937,16.26,4.39223,0,0.73015,10.6442,+
mag-1,0.436756,0.827211,P49029,Protein mago nashi homolog,16.7329,17.0701,16.0309,16.4552,16.456,16.2213,16.1083,15.7564,0.827211,0.0569432,0.436756,1.65569,
rps-5,-1.64095,5.80698,P49041,40S ribosomal protein S5,17.0816,17.3635,17.4623,17.4228,18.9204,19.0101,18.9712,18.9923,5.80698,0,-1.64095,-18.5971,+
imp-2,-0.01314,0.0170258,P49049,Intramembrane protease 2,16.4901,16.6558,15.7806,15.828,16.5865,16.1404,16.1134,15.9667,0.0170258,0.921072,-0.01314,-0.0502487,
rpl-33,-0.244952,0.338228,P49180,60S ribosomal protein L35a,18.4192,18.6693,17.3943,18.2801,18.5054,18.4694,18.712,18.0558,0.338228,0.253938,-0.244952,-0.791191,
rpl-36,-0.24309,0.970428,P49181,60S ribosomal protein L36,18.8735,18.7127,18.2797,18.6385,18.9387,18.8113,18.8471,18.8797,0.970428,0.0382324,-0.24309,-1.89407,+
elo-3,1.01835,2.3632,P49191,Putative fatty acid elongation protein 3,15.747,15.5721,15.8535,15.7342,15.2682,14.2067,14.5754,14.783,2.3632,0.00113392,1.01835,4.44914,+
rps-12,-1.28053,2.90782,P49196,40S ribosomal protein S12,17.8537,17.8642,16.9589,17.7379,19.0486,18.809,18.8534,18.8258,2.90782,0.000407101,-1.28053,-5.72097,+
rps-21,1.05869,2.57432,P49197,40S ribosomal protein S21,21.2361,21.467,20.5805,20.9967,19.847,19.8794,20.297,20.022,2.57432,0.000603431,1.05869,4.91699,+
mrps-14,-1.51321,4.33339,P49391,"Probable 40S ribosomal protein S14, mitochondrial",13.1365,13.367,13.0253,12.8473,14.6748,14.5767,14.3583,14.8193,4.33339,0,-1.51321,-10.3954,+
mrps-18C,-0.121795,0.37771,P49404,"Putative 39S ribosomal protein L3, mitochondrial",15.2927,14.8529,14.9422,15.0855,15.4627,15.1006,15.1048,14.9924,0.37771,0.222706,-0.121795,-0.867367,
rpl-5,-1.02309,3.56037,P49405,60S ribosomal protein L5,18.7301,19.0527,18.7894,19.1402,20.016,19.9545,20.1332,19.701,3.56037,0.000214226,-1.02309,-7.57456,+
"F08C6,2;pcyt-1",0.55939,2.94369,P49583;Q3HKC4,Putative choline-phosphate cytidylyltransferase;Phosphocholine CYtidylylTransferase,15.3441,15.486,15.4833,15.6558,15.1033,14.8225,14.8046,15.0011,2.94369,0.00035003,0.55939,5.81268,+
fem-2,1.46517,4.66532,P49594,Ca(2+)/calmodulin-dependent protein kinase phosphatase,14.7073,14.9241,15.0369,14.9377,13.2501,13.6534,13.5669,13.2748,4.66532,0,1.46517,11.8717,+
"F42G9,1",1.41024,4.47138,P49595,"Probable protein phosphatase 2C F42G9,1",17.7392,18.0085,17.9245,18.1412,16.5439,16.5959,16.7491,16.2835,4.47138,0,1.41024,10.9873,+
ppm-2,0.143823,0.379371,P49596,"Probable protein phosphatase 2C T23F11,1",16.6034,17.3505,17.1879,17.1341,17.0051,16.924,16.8432,16.9283,0.379371,0.221788,0.143823,0.870532,
"W03G11,3",2.17484,2.34085,P49713,Putative alpha-L-fucosidase,16.4907,16.639,16.3226,16.5116,15.7632,14.0747,13.722,13.7046,2.34085,0.00115722,2.17484,4.4013,+
dph-1,0.42559,0.554287,P49958,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,13.1063,13.214,13.0119,12.054,12.6077,11.8221,12.3116,12.9425,0.554287,0.127207,0.42559,1.18979,
phb-2,-0.144013,0.748213,P50093,Mitochondrial prohibitin complex protein 2,17.9143,18.3196,18.1562,18.0158,18.3081,18.2289,18.1552,18.2898,0.748213,0.0718952,-0.144013,-1.52312,
hsp-60,1.3241,3.44577,P50140,"Chaperonin homolog Hsp-60, mitochondrial",20.4727,20.7734,20.55,20.7884,19.5802,19.4572,19.4134,18.8375,3.44577,0.000295365,1.3241,7.21843,+
sams-3,0.49802,1.66933,P50305,Probable S-adenosylmethionine synthase 3,17.3653,17.1238,17.6785,17.7349,17.102,16.9026,17.1034,16.8025,1.66933,0.00541301,0.49802,3.08909,+
sams-4,1.62895,3.20441,P50306,Probable S-adenosylmethionine synthase 4,18.0641,18.5684,17.6265,17.4887,16.2834,16.3771,16.4124,16.1589,3.20441,0.000342466,1.62895,6.51288,+
mel-32,-0.263207,1.44255,P50432,Serine hydroxymethyltransferase,18.0501,18.0907,18.1257,18.3748,18.5079,18.4046,18.5343,18.2473,1.44255,0.00957059,-0.263207,-2.68912,+
unc-97,-0.0370541,0.033376,P50464,LIM domain-containing protein unc-97,13.1208,13.271,12.7638,13.0288,13.7398,13.5438,12.9453,12.1037,0.033376,0.848963,-0.0370541,-0.0968131,
rpl-3,-1.31113,6.31308,P50880,60S ribosomal protein L3,18.7909,18.838,18.9913,18.8044,20.2354,20.14,20.2121,20.0816,6.31308,0,-1.31113,-22.6387,+
rps-2,-1.05482,3.01068,P51403,40S ribosomal protein S2,19.1548,19.1941,19.5765,19.894,20.5478,20.5312,20.5197,20.4402,3.01068,0.000362274,-1.05482,-5.98684,+
rps-13,-0.91385,1.84113,P51404,40S ribosomal protein S13,18.8984,19.0331,17.8952,18.3917,19.6162,19.4268,19.5316,19.2993,1.84113,0.003858,-0.91385,-3.40445,+
arr-1,-0.605608,1.49061,P51485,Probable beta-arrestin,12.3448,13.3586,12.5937,12.8077,13.3005,13.387,13.4608,13.3789,1.49061,0.00836907,-0.605608,-2.77254,+
bli-4,1.14156,1.79458,P51559,Endoprotease bli-4,12.703,13.1474,13.0643,12.8825,11.6171,11.2799,11.5628,12.7711,1.79458,0.0042196,1.14156,3.31781,+
goa-1,0.532775,1.0028,P51875,Guanine nucleotide-binding protein G(o) subunit alpha,16.8039,17.432,17.3235,17.9258,17.2641,16.5852,16.786,16.7189,1.0028,0.0350003,0.532775,1.94782,+
cyn-1,1.42636,4.51505,P52009,Peptidyl-prolyl cis-trans isomerase 1,18.7032,18.9435,18.6598,19.1112,17.382,17.2924,17.6277,17.41,4.51505,0,1.42636,11.181,+
cyn-3,-0.19885,0.937399,P52011,Peptidyl-prolyl cis-trans isomerase 3,17.8489,18.2304,18.3068,18.0899,18.3158,18.2975,18.4242,18.2339,0.937399,0.0421142,-0.19885,-1.83921,+
cyn-4,0.453698,0.419464,P52012,Peptidyl-prolyl cis-trans isomerase 4,12.9883,13.3533,12.7306,12.7037,11.3253,13.1531,12.21,13.2726,0.419464,0.194728,0.453698,0.946025,
cyn-5,-0.677795,2.09368,P52013,Peptidyl-prolyl cis-trans isomerase 5,18.7261,18.3196,19.1033,18.941,19.4242,19.4153,19.3937,19.5678,2.09368,0.00220321,-0.677795,-3.89181,+
cyn-6,0.359893,1.17376,P52014,Peptidyl-prolyl cis-trans isomerase 6,16.6375,16.6339,16.1005,16.1419,16.049,15.8528,16.0203,16.1522,1.17376,0.020795,0.359893,2.2326,+
cyn-7,0.0523229,0.122742,P52015,Peptidyl-prolyl cis-trans isomerase 7,20.9733,20.9781,21.4897,20.972,21.1802,21.1046,21.1456,20.7733,0.122742,0.555189,0.0523229,0.328351,
cyn-10,2.16547,4.56786,P52017,Peptidyl-prolyl cis-trans isomerase 10,16.047,16.0186,16.198,16.6761,13.8665,14.3688,14.1162,13.9263,4.56786,0,2.16547,11.4194,+
cyn-11,0.435298,0.359127,P52018,Peptidyl-prolyl cis-trans isomerase 11,16.4394,16.7858,14.5665,16.2253,15.9723,15.6602,15.518,15.1253,0.359127,0.237142,0.435298,0.831748,
"F09E5,8",1.21874,2.41855,P52057,Pyridoxal phosphate homeostasis protein,15.733,16.8108,15.8753,16.5266,15.2109,15.0084,14.9539,14.8976,2.41855,0.00100756,1.21874,4.56898,+
tbb-2,0.128978,0.326699,P52275,Tubulin beta-2 chain,20.0373,20.0694,19.9213,20.3208,20.1953,20.0172,20.0837,19.5368,0.326699,0.263664,0.128978,0.768577,
ubc-1,2.3125,3.21317,P52478,Ubiquitin-conjugating enzyme E2 1,16.4996,17.1213,16.5828,16.9991,14.6825,13.5799,14.6175,15.0728,3.21317,0.000344828,2.3125,6.53748,+
pfd-6,0.840417,2.59286,P52554,Probable prefoldin subunit 6,17.8183,18.2687,17.8503,18.5029,17.2029,17.2537,17.2641,17.3578,2.59286,0.000583971,0.840417,4.95951,+
"T24H10,1",-0.273998,0.265363,P52652,Putative transcription elongation factor S-II,15.4614,14.974,16.8509,15.3982,16.2838,15.9171,15.8427,15.7369,0.265363,0.322336,-0.273998,-0.644984,
trs-1;tars-1,0.418075,2.56087,P52709;Q86D21,"Threonine--tRNA ligase, cytoplasmic;Threonyl Amino-acyl tRNA Synthetase",16.8647,16.7333,16.9409,17.1075,16.3972,16.5298,16.5567,16.4904,2.56087,0.000690763,0.418075,4.88628,+
alh-8,-0.789157,4.74077,P52713,"Probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",19.7768,19.679,19.859,19.7224,20.6924,20.5224,20.5316,20.4475,4.74077,0,-0.789157,-12.2332,+
"F13D12,6",-0.998227,2.44757,P52715,"Uncharacterized serine carboxypeptidase F13S12,6",17.501,17.7226,17.4072,18.3283,18.9142,18.6513,18.6795,18.7069,2.44757,0.000958473,-0.998227,-4.63258,+
"F32A5,3",-0.669098,1.33529,P52716,"Uncharacterized serine carboxypeptidase F32A5,3",14.1711,14.677,14.9445,15.4257,15.619,15.3832,15.48,15.4125,1.33529,0.0131547,-0.669098,-2.50512,+
"F41C3,5",1.15683,3.68851,P52717,"Uncharacterized serine carboxypeptidase F41C3,5",19.7888,19.4592,20.059,20.0262,18.7998,18.6553,18.6084,18.6424,3.68851,5.45E-05,1.15683,7.99003,+
rpl-39,-2.54043,3.14366,P52814,60S ribosomal protein L39,14.6306,13.5078,14.4783,14.2392,16.2162,17.059,17.4924,16.2501,3.14366,0.000360743,-2.54043,-6.34424,+
rpl-22,-0.942867,2.40034,P52819,60S ribosomal protein L22,18.4008,18.1075,18.5862,18.4632,19.7176,19.3329,18.845,19.4338,2.40034,0.00105303,-0.942867,-4.52933,+
rps-25,-3.14066,2.05117,P52821,40S ribosomal protein S25,15.6769,13.7694,17.0338,17.2591,19.2512,19.2401,19.3124,18.4981,2.05117,0.0025085,-3.14066,-3.8076,+
dad-1,-0.0259595,0.0673141,P52872,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit dad-1,17.0103,16.9808,16.5823,17.1822,16.9783,17.0131,17.0546,16.8134,0.0673141,0.7171,-0.0259595,-0.188874,
rer-1,-0.0353251,0.0154178,P52879,Protein RER1 homolog,15.9509,15.8124,12.6284,15.1367,14.7424,14.9147,14.9417,15.0709,0.0154178,0.928604,-0.0353251,-0.045583,
"T05H10,6;pdha-1",0.130418,0.936881,P52899;Q8I111,"Probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial;Pyruvate dehydrogenase E1 component subunit alpha",18.3689,18.4993,18.4828,18.473,18.4506,18.1533,18.3073,18.3911,0.936881,0.0422139,0.130418,1.83835,+
eft-3,0.511605,2.30294,P53013,Elongation factor 1-alpha,23.5391,23.3374,23.6043,23.5448,23.0631,23.0429,23.1752,22.6981,2.30294,0.00128237,0.511605,4.32085,+
mlc-3,0.328094,2.55188,P53014,"Myosin, essential light chain",22.877,22.7527,22.9973,22.906,22.6349,22.5631,22.594,22.4286,2.55188,0.000751624,0.328094,4.86582,+
rfc-4,-1.86822,0.823612,P53016,Replication factor C subunit 4,8.95976,13.1253,14.1442,12.436,14.4132,13.9991,13.8586,13.8673,0.823612,0.0574736,-1.86822,-1.64968,
cdgs-1,-0.733238,0.580514,P53439,Phosphatidate cytidylyltransferase,12.7154,13.4997,14.979,15.1535,14.9203,14.6448,14.9615,14.7538,0.580514,0.117554,-0.733238,-1.23581,
arx-2,1.11455,3.63564,P53489,Actin-related protein 2,16.9968,16.9598,16.4995,16.945,15.9616,15.577,15.7028,15.7013,3.63564,5.25E-05,1.11455,7.81634,+
acly-1,0.395598,1.17349,P53585,Probable ATP-citrate synthase,18.6288,19.0099,18.4672,18.8949,18.159,18.5772,18.1113,18.5708,1.17349,0.0208471,0.395598,2.23215,+
suca-1,-1.51563,3.74061,P53588,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",16.001,15.7622,16.2923,15.898,17.7394,17.6494,17.5509,17.0763,3.74061,5.67E-05,-1.51563,-8.16441,+
sucg-1,0.349135,0.592314,P53589,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",16.0277,16.4072,15.5015,16.6158,16.1683,15.5897,15.6327,15.765,0.592314,0.113822,0.349135,1.2564,
sucl-1,-0.897807,2.61386,P53596,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",18.2937,18.3442,18.3576,19.0241,19.4547,19.3614,19.4962,19.2986,2.61386,0.000546019,-0.897807,-5.00797,+
cchl-1,0.0718508,0.138674,P53703,Probable cytochrome c-type heme lyase,15.4186,16.0114,15.1606,15.2192,15.3958,15.3487,15.4479,15.3301,0.138674,0.519236,0.0718508,0.366385,
hint-1,1.28914,3.51675,P53795,Histidine triad nucleotide-binding protein 1,18.5711,18.3896,18.0918,17.954,17.1182,16.7572,17.1571,16.8174,3.51675,0.000208469,1.28914,7.43733,+
algn-11,0.520606,0.759657,P53993,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",13.0397,13.111,12.517,13.0564,12.7709,11.6033,12.9907,12.2768,0.759657,0.0691424,0.520606,1.5424,
"C14A4,3",1.76113,0.948678,P54002,"Putative glycosyltransferase C14A4,3",13.1113,13.3902,12.7694,12.8,12.2848,8.45217,12.2585,12.0309,0.948678,0.0408495,1.76113,1.85794,+
aldo-1,-0.222165,0.856444,P54216,Fructose-bisphosphate aldolase 1,19.8469,19.858,19.656,19.8419,20.3416,19.9674,20.0263,19.7561,0.856444,0.052718,-0.222165,-1.7045,
eef-1G,-0.0912247,0.288892,P54412,Probable elongation factor 1-gamma,19.7131,19.7857,19.8511,19.8457,20.2553,19.6708,19.8582,19.7761,0.288892,0.297103,-0.0912247,-0.693091,
bcat-1,-2.14084,3.51843,P54688,"Branched-chain-amino-acid aminotransferase, cytosolic",13.1178,12.8543,14.1125,13.1532,15.4471,15.2285,15.5113,15.6142,3.51843,0.000208809,-2.14084,-7.44256,+
"cdc-48,1",0.57431,3.34605,P54811,Transitional endoplasmic reticulum ATPase homolog 1,18.0952,17.8729,17.8817,18.1065,17.5644,17.3941,17.3237,17.3768,3.34605,0.000280179,0.57431,6.91982,+
"cdc-48,2",0.220635,0.918531,P54812,Transitional endoplasmic reticulum ATPase homolog 2,18.7659,18.8628,19.1663,19.1282,18.9307,18.7306,18.7959,18.5835,0.918531,0.0443106,0.220635,1.80785,+
ymel-1,1.33871,2.23302,P54813,ATP-dependent zinc metalloprotease YME1 homolog,15.5052,14.6262,15.569,15.9264,14.1328,14.5033,13.8172,13.8188,2.23302,0.00158651,1.33871,4.17473,+
mspn-1,-1.27443,0.860653,P54815,Mitochondrial sorting homolog,11.2816,9.69672,12.4067,13.0361,13.2764,12.7284,12.7013,12.8128,0.860653,0.0519329,-1.27443,-1.71151,
lex-1,3.51081,1.68975,P54816,Tat-binding homolog 7,14.638,15.0704,17.7847,18.9888,14.2277,13.0646,12.6494,12.497,1.68975,0.00520113,3.51081,3.12597,+
hmgs-1,0.639393,1.13158,P54871,Hydroxymethylglutaryl-CoA synthase,13.0207,13.1279,13.0206,12.773,12.7463,12.566,12.5751,11.4972,1.13158,0.0233666,0.639393,2.16211,+
alh-13,-0.438145,0.572159,P54889,Probable delta-1-pyrroline-5-carboxylate synthase,15.6891,15.3799,14.6773,15.0069,16.4515,15.5404,15.2877,15.2261,0.572159,0.12048,-0.438145,-1.22119,
vit-1,2.05137,3.17143,P55155,Vitellogenin-1,20.4278,19.0148,19.2523,19.3094,17.4736,17.4551,17.5574,17.3126,3.17143,0.000336247,2.05137,6.42089,+
cth-2,-0.00787163,0.0136648,P55216,Putative cystathionine gamma-lyase 2,17.1087,17.4028,17.312,17.3181,17.7978,17.1094,17.3162,16.9496,0.0136648,0.935963,-0.00787163,-0.0404778,
"F13E6,1",1.27338,4.83015,P55326,"Uncharacterized protein F13E6,1",19.6618,19.8407,19.6022,19.5916,18.5523,18.3227,18.5212,18.2067,4.83015,0,1.27338,12.6747,+
smo-1,1.4142,4.10232,P55853,Small ubiquitin-related modifier,21.5402,21.7094,21.3041,21.5672,20.4747,20.0001,20.0703,19.9189,4.10232,0,1.4142,9.46858,+
cco-2,-0.915017,0.935589,P55954,"Cytochrome c oxidase subunit 5A, mitochondrial",16.3375,16.174,17.6756,18.146,18.1921,18.0157,18.0605,17.7248,0.935589,0.0422935,-0.915017,-1.8362,+
ttr-16,1.89526,6.33878,P55955,Transthyretin-like protein 16,22.5232,22.6585,22.4952,22.7741,20.6398,20.6343,20.8553,20.7405,6.33878,0,1.89526,22.8654,+
asp-3,0.390052,0.662624,P55956,Aspartic protease 3,18.8762,19.0314,18.5445,18.2419,18.682,18.1411,17.7208,18.59,0.662624,0.0926677,0.390052,1.37776,
arx-6,-1.7983,1.00641,P58798,Probable actin-related protein 2/3 complex subunit 4,12.459,12.0159,15.2918,15.4917,15.7413,15.62,15.7352,15.3551,1.00641,0.0346068,-1.7983,-1.95383,+
rpl-12,0.179207,0.44117,P61866,60S ribosomal protein L12,20.1199,20.1577,20.7269,20.7661,20.3478,20.3382,20.177,20.1908,0.44117,0.181736,0.179207,0.986239,
his-1,0.377615,0.730272,P62784,Histone H4,20.0627,19.8317,20.132,20.3577,20.1787,19.6064,19.9578,19.1308,0.730272,0.0760959,0.377615,1.49282,
ppp-1,-0.744591,1.09545,P80361,Probable translation initiation factor eIF-2B subunit gamma,13.0905,13.0779,12.4607,11.9973,13.9925,12.8718,13.5031,13.2373,1.09545,0.026443,-0.744591,-2.10187,+
snap-29,1.44556,4.14197,P83351,Soluble NSF attachment protein 29,16.956,17.0657,16.7418,17.1626,15.1784,15.6567,15.6195,15.6891,4.14197,0,1.44556,9.62214,+
"CELE_F28H1,4;CELE_F47B3,3;CELE_F28H1,4",0.449492,0.696674,P83386;P83387;Q5R3Y2,Uncharacterized protein,15.1987,15.1481,14.4518,13.9322,14.2282,14.218,14.0482,14.4383,0.696674,0.0840723,0.449492,1.43585,
pamn-1,0.257505,0.338072,P83388,Probable peptidyl-glycine alpha-amidating monooxygenase pamn-1,12.9628,13.3724,12.7887,12.6044,13.4779,12.1886,12.4224,12.6092,0.338072,0.254067,0.257505,0.790886,
acly-2,1.98626,3.23132,P90731,ATP-citrate synthase,16.7118,17.7731,16.3867,17.1713,15.007,15.0224,14.9881,15.0803,3.23132,0.000301887,1.98626,6.5887,+
clec-41,-0.802275,2.29714,P90732,C-type LECtin,12.8675,13.2315,13.0415,12.9582,13.6032,13.5905,13.8001,14.314,2.29714,0.00127835,-0.802275,-4.30863,+
eat-6,-0.131037,0.579596,P90735,Sodium/potassium-transporting ATPase subunit alpha,19.0821,19.3391,19.0591,18.9768,19.3758,19.3301,19.2223,19.053,0.579596,0.117822,-0.131037,-1.2342,
catp-8,1.01334,1.1993,P90747,Probable manganese-transporting ATPase catp-8,15.7489,15.1047,14.1451,13.8366,13.8092,13.8287,13.6025,13.5416,1.1993,0.0192654,1.01334,2.27539,+
rmd-2,-0.169082,0.455594,P90762;Q8MQB5,Regulator of Microtubule Dynamics,18.7369,18.6257,19.2376,19.1485,19.1878,19.1588,19.1877,18.8908,0.455594,0.173271,-0.169082,-1.01273,
"C55A6,3",0.658273,2.109,P90778,Uncharacterized protein,15.9718,16.4809,15.7114,15.9952,15.5243,15.3647,15.3325,15.3048,2.109,0.00219205,0.658273,3.92241,+
"C55A6,4",-2.41346,2.03079,P90779,Uncharacterized protein,13.1647,12.2589,14.8678,14.3948,15.3666,16.1991,16.333,16.4414,2.03079,0.00264145,-2.41346,-3.76755,+
sdz-8,-1.07861,1.60014,P90780,SKN-1 Dependent Zygotic transcript,12.9507,12.8909,13.0636,12.4464,14.8617,13.5145,13.3573,13.9325,1.60014,0.00616094,-1.07861,-2.96528,+
"C55A6,7",0.828551,1.07612,P90781,Uncharacterized protein,14.3184,15.3436,14.403,15.5297,14.4362,14.1954,14.3114,13.3376,1.07612,0.0280081,0.828551,2.06969,+
prg-1,0.997322,0.916176,P90786,Piwi-like protein,13.7935,15.2784,13.2574,15.4389,13.4376,13.642,13.1333,13.566,0.916176,0.0445628,0.997322,1.80393,+
mans-1,2.82515,5.89934,P90787,"alpha-1,2-Mannosidase",16.1651,16.423,16.3732,16.7696,13.6984,13.7074,13.6399,13.3846,5.89934,0,2.82515,19.2781,+
"CELE_D2030,2",-1.42948,2.21257,P90788,Uncharacterized protein,12.9487,13.3248,12.6313,12.8355,14.253,15.2534,14.1722,13.7796,2.21257,0.00172215,-1.42948,-4.13254,+
"D2030,4",1.26454,3.1755,P90789,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,18.3661,18.5132,17.7183,18.5322,17.0108,16.9691,17.143,16.9487,3.1755,0.000337382,1.26454,6.43219,+
"CELE_D2030,3",0.202168,0.317326,P90790,Uncharacterized protein,12.8756,13.0694,12.4631,12.7981,12.5344,12.228,13.288,12.3471,0.317326,0.271317,0.202168,0.750057,
"T25G3,4",1.54825,3.87297,P90795,"Probable glycerol-3-phosphate dehydrogenase, mitochondrial",17.1096,17.3443,17.0331,17.5725,16.0004,15.5614,15.8706,15.4341,3.87297,6.17E-05,1.54825,8.62218,+
"F08B4,7",0.0562177,0.0475097,P90815,U1 small nuclear ribonucleoprotein C,16.1166,16.196,17.7745,17.1782,16.9785,16.6406,16.8901,16.5313,0.0475097,0.790158,0.0562177,0.135859,
"F10C2,4",3.18702,2.10026,P90829,DNA polymerase delta catalytic subunit,14.3743,18.0578,15.2126,16.5475,13.0904,12.9523,12.4853,12.9161,2.10026,0.00218572,3.18702,3.90495,+
rtcb-1,-0.139904,0.231845,P90838,tRNA-splicing ligase RtcB homolog,12.3148,13.1844,12.537,12.6158,12.9684,12.6091,12.4746,13.1594,0.231845,0.362613,-0.139904,-0.574753,
smgl-1,-0.420818,1.33275,P90841,Uncharacterized protein,12.8967,13.1164,12.599,13.0031,13.1785,13.6011,13.0528,13.4663,1.33275,0.0131653,-0.420818,-2.50079,+
"CELE_F26E4,4",2.16588,3.25498,P90847,Uncharacterized protein,16.1206,16.1422,15.7567,16.0255,14.139,14.0904,14.2414,12.9107,3.25498,0.000305516,2.16588,6.65591,+
cco-1,0.25848,0.682902,P90849,Cytochrome C Oxidase,17.1111,16.7126,16.5556,16.8956,16.3788,16.2756,16.8544,16.7321,0.682902,0.0872357,0.25848,1.4124,
"F26E4,3",-0.923045,2.05737,P90850,"Uncharacterized peptidase C1-like protein F26E4,3",13.0446,13.3783,12.5125,12.9561,13.5018,14.2964,13.9322,13.8532,2.05737,0.00247951,-0.923045,-3.81981,+
"CELE_F36A2,7",-0.00700235,0.0129193,P90860,Uncharacterized protein,16.7038,16.863,16.4319,16.9643,17.1225,16.5805,16.8012,16.4867,0.0129193,0.939407,-0.00700235,-0.0383009,
phip-1,1.86344,2.60129,P90861,Protein HIstidine Phosphatase,15.4978,15.6216,15.4424,15.1133,13.8519,12.6032,14.2895,13.4768,2.60129,0.000559713,1.86344,4.97893,+
"CELE_F36A2,9",0.853444,0.319571,P90862;Q8I4J6,Uncharacterized protein,12.6354,13.1781,12.9581,12.977,14.0689,10.5046,13.9645,9.79679,0.319571,0.26948,0.853444,0.754504,
"CELE_F39H11,1",1.64331,2.39705,P90867,Uncharacterized protein,15.701,16.695,15.5241,16.1228,14.9706,13.9328,14.6027,13.9636,2.39705,0.00105253,1.64331,4.5222,+
pbs-7,0.169322,2.09958,P90868,Proteasome subunit beta,17.5297,17.5363,17.4316,17.5427,17.3386,17.3665,17.4106,17.2473,2.09958,0.00218392,0.169322,3.90358,+
"CELE_F49C12,9",2.04907,5.63489,P90879,Uncharacterized protein,16.1184,16.6457,16.3172,16.3765,14.2359,14.4297,14.2498,14.3462,5.63489,0,2.04907,17.3899,+
"CELE_F55H12,4",-1.1605,3.54887,P90889,Uncharacterized protein,17.9619,17.8767,18.4743,18.2535,19.4326,19.271,19.3862,19.1187,3.54887,0.000212801,-1.1605,-7.53817,+
"F56F10,1",-1.37159,0.917414,P90893,"Putative serine protease F56F10,1",16.6382,14.0965,15.3641,13.1648,16.3668,16.0362,16.1972,16.1497,0.917414,0.0444386,-1.37159,-1.80599,+
rde-12,-1.19919,3.40442,P90897,DEAD-box ATP-dependent RNA helicase rde-12,15.3978,14.8653,15.48,15.5726,16.6359,16.6155,16.4678,16.3933,3.40442,0.000288565,-1.19919,-7.09336,+
ifa-4,0.563621,4.15042,P90900,Intermediate filament protein ifa-4,18.0629,18.246,18.2193,18.2241,17.7386,17.5668,17.5675,17.6249,4.15042,0,0.563621,9.65516,+
ifa-1,0.215928,1.2298,P90901,Intermediate filament protein ifa-1,18.5556,18.4854,18.7418,18.8217,18.5388,18.4706,18.4283,18.3031,1.2298,0.0177958,0.215928,2.32663,+
gfi-2,0.173025,0.286098,P90902;Q95ZS1,GEI-4 (Four) Interacting protein,13.018,13.2877,12.9309,12.8893,13.259,12.6613,13.228,12.2856,0.286098,0.299599,0.173025,0.687426,
"CELE_K02B12,7",1.97639,2.92498,P90904,Uncharacterized protein,15.4439,16.3093,15.4163,14.8925,13.4367,14.0463,13.4541,13.2192,2.92498,0.000387792,1.97639,5.76471,+
"CELE_K07A1,10",-1.83163,0.978148,P90915,Uncharacterized protein,12.4823,16.0518,11.7579,12.6518,14.9244,15.0262,15.0913,15.2283,0.978148,0.0374245,-1.83163,-1.90689,+
lin-53,-0.251015,1.00862,P90916,Probable histone-binding protein lin-53,15.8661,15.9844,16.2195,15.8152,16.4635,16.2308,16.1707,16.0243,1.00862,0.0344187,-0.251015,-1.9575,+
"CELE_K07A12,1",3.62114,4.48498,P90919,Uncharacterized protein,17.6443,17.3802,17.5607,18.0953,13.1819,14.3234,14.2776,14.4129,4.48498,0,3.62114,11.0473,+
egg-6,1.37142,2.66593,P90920,Leucine-rich repeat-containing protein egg-6,14.0014,13.8939,14.6878,14.7987,13.357,12.9278,12.7449,12.8665,2.66593,0.000560212,1.37142,5.12949,+
asg-1,0.270385,0.571165,P90921,"Probable ATP synthase subunit g 1, mitochondrial",17.738,17.6575,18.625,18.1175,17.7676,17.7101,17.7974,17.7813,0.571165,0.120982,0.270385,1.21945,
"CELE_K07A12,4",2.02654,3.39701,P90922;Q564V6,Uncharacterized protein,14.7334,14.9337,13.9614,13.9433,12.5929,12.5676,12.2059,12.0993,3.39701,0.000287682,2.02654,7.07114,+
