geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d10,log2FC,Student's T-test Test statistic eat2_d15_eat2_d10,Sign p-val: 0.05 
"F44B9,8",-2.34393,3.66431,P34429,Probable replication factor C subunit 5,14.9325,14.4408,14.2939,15.1513,17.1335,17.3889,16.4173,17.2545,3.66431,0.000285156,-2.34393,-7.91014,+
retr-1,1.27202,3.26072,P34431,Retrotransposon-like protein 1,14.585,14.0176,14.1374,14.423,12.9829,13.0706,12.6717,13.3496,3.26072,0.000616498,1.27202,6.67233,+
"F44E2,6;CELE_F44E2,6",1.56028,2.66943,P34436;Q1W0S5,"Uncharacterized protein F44E2,6;Uncharacterized protein",16.8634,17.3641,17.6997,17.3288,15.9343,16.0871,15.9848,15.0087,2.66943,0.00150865,1.56028,5.13773,+
"F44E2,8",2.35785,4.52986,P34438,"Uncharacterized protein F44E2,8",17.2601,17.7838,17.3734,17.3285,14.8593,15.1357,14.7754,15.5441,4.52986,0,2.35785,11.2474,+
rheb-1,2.09392,3.85983,P34443,GTP-binding protein Rheb homolog 1,14.644,15.4268,14.85,15.44,12.7991,13.3125,12.7406,13.1329,3.85983,9.96E-05,2.09392,8.57576,+
pat-2,1.80113,4.11024,P34446,Integrin alpha pat-2,17.7595,18.1966,17.4901,18.0354,16.1635,16.3262,15.9402,15.8472,4.11024,0,1.80113,9.49907,+
"F54F2,7",-1.38534,2.55917,P34452,"Uncharacterized protein F54F2,7",14.7606,15.4135,14.2578,14.887,16.5336,16.3377,15.7991,16.1898,2.55917,0.00172067,-1.38534,-4.8824,+
prx-19,1.59664,3.17453,P34453,Putative peroxisomal biogenesis factor 19,18.0585,18.4951,18.2621,18.6389,17.1237,17.0176,16.1726,16.7541,3.17453,0.000680735,1.59664,6.42951,+
"F54F2,9",-0.534237,0.37683,P34454,"Uncharacterized protein F54F2,9",13.4049,14.4405,14.6796,15.2131,14.2632,16.3697,14.3552,14.8871,0.37683,0.198638,-0.534237,-0.86569,
aco-2,1.09899,3.80809,P34455,"Probable aconitate hydratase, mitochondrial",20.6354,21.1086,20.8379,21.1011,20.0071,19.7118,19.7723,19.796,3.80809,9.41E-05,1.09899,8.3951,+
"eef-1B,1",-4.04151,4.86145,P34460,Probable elongation factor 1-beta/1-delta 1,14.9066,15.2524,13.8709,15.0174,18.8239,18.7427,18.6436,19.0032,4.86145,0,-4.04151,-12.8328,+
vha-14,0.666514,0.919909,P34462,V-type proton ATPase subunit D,18.5317,19.2037,18.6449,19.0535,17.7997,17.4796,18.896,18.5924,0.919909,0.0413316,0.666514,1.81014,+
clu-1,1.88778,4.53988,P34466,Clustered mitochondria protein homolog,16.5785,16.0753,16.1274,16.4834,14.713,14.1873,14.3574,14.4556,4.53988,0,1.88778,11.2925,+
pri-1,0.132085,0.217403,P34471,DNA primase small subunit,13.9145,14.8599,14.7892,14.8998,14.5789,14.3033,14.5419,14.511,0.217403,0.357532,0.132085,0.543809,
tbg-1,3.05527,5.52902,P34475,Tubulin gamma chain,17.6001,18.264,17.6719,17.749,14.538,14.6518,14.9932,14.881,5.52902,0,3.05527,16.6853,+
rpac-19,2.32022,2.42591,P34476,Probable DNA-directed RNA polymerases I and III subunit RPAC2,16.6142,16.7888,16.8885,16.6968,14.4282,15.7402,14.2396,13.2995,2.42591,0.00190141,2.32022,4.58505,+
ubc-7,5.4421,7.48249,P34477,Probable ubiquitin-conjugating enzyme E2 7,20.3135,20.4236,19.9857,20.1639,14.7176,14.4849,14.8622,15.0538,7.48249,0,5.4421,35.5686,+
skat-1,1.67543,2.89628,P34479,Probable amino acid transporter skat-1,17.6116,17.9216,17.3751,17.4516,15.9036,16.672,15.4656,15.6169,2.89628,0.00103796,1.67543,5.69171,+
"F59B2,3",0.654196,0.499604,P34480,N-acetylglucosamine-6-phosphate deacetylase,13.7194,15.2237,14.3023,15.1357,13.4323,14.2346,15.1428,12.9545,0.499604,0.133644,0.654196,1.09252,
"K02D10,1",-1.92244,3.52235,P34492,"Putative NipSnap protein K02D10,1",14.8089,15.0391,14.8259,15.4798,17.5172,16.9734,16.5464,16.8065,3.52235,0.000296035,-1.92244,-7.45483,+
mtss-1,-0.11796,0.115171,P34496,"Single-stranded DNA-binding protein, mitochondrial",16.8285,17.1928,16.17,16.8313,17.559,17.0296,16.0379,16.8679,0.115171,0.563545,-0.11796,-0.309982,
gln-2,-0.471783,0.296387,P34497,Probable glutamine synthetase,14.5473,15.4167,12.8545,15.3131,15.1404,15.6991,14.9589,14.2204,0.296387,0.263023,-0.471783,-0.708226,
ttr-3,1.69142,4.20923,P34499,Transthyretin-like protein 3,18.3732,18.298,18.1859,18.4985,16.9361,16.8787,16.2702,16.5049,4.20923,0,1.69142,9.88774,+
ttr-2,1.07335,2.07898,P34500,Transthyretin-like protein 2,21.514,22.3374,21.26,22.2896,20.6951,20.8804,20.6733,20.8588,2.07898,0.00365736,1.07335,3.86259,+
ttr-1,1.9385,2.67881,P34502,Transthyretin-like protein 1,13.9206,15.4624,14.6065,14.7664,12.8052,12.8906,12.1783,13.1278,2.67881,0.00151539,1.9385,5.15985,+
vms-1,1.9436,1.93124,P34511,Protein vms-1,14.903,16.0067,15.0051,15.5104,13.431,12.0554,14.2096,13.9548,1.93124,0.00495821,1.9436,3.57486,+
grp-1,2.09684,4.34626,P34512,GTP exchange factor for ARFs 1,14.6047,15.4757,15.0434,15.3073,13.0717,12.9378,12.8728,13.1614,4.34626,0,2.09684,10.4494,+
"K11H3,3",-0.451005,0.548027,P34519,"Putative tricarboxylate transport protein, mitochondrial",17.4183,16.8665,15.8501,15.985,16.7585,17.0486,17.1791,16.9377,0.548027,0.115878,-0.451005,-1.17875,
"K12H4,3",-0.650005,0.599224,P34524,Ribosome biogenesis protein BRX1 homolog,14.4276,15.4479,13.2394,15.3147,15.1825,15.2837,15.4109,15.1526,0.599224,0.0998039,-0.650005,-1.26842,
"K12H4,4",2.03669,4.95678,P34525,Probable signal peptidase complex subunit 3,18.8634,19.302,18.9329,19.2628,16.8012,17.2895,16.9912,17.1325,4.95678,0,2.03669,13.3259,+
"K12H4,5",1.55446,2.73966,P34526,"Uncharacterized protein K12H4,5",19.3171,19.7595,18.7441,19.9608,17.8957,17.9488,17.5835,18.1356,2.73966,0.00117333,1.55446,5.30498,+
"K12H4,7",0.568015,2.12908,P34528,"Putative serine protease K12H4,7",17.0542,16.9393,16.8216,17.2168,16.4836,16.7438,16.3243,16.208,2.12908,0.00335479,0.568015,3.9627,+
dcr-1,-0.364971,0.475416,P34529,Endoribonuclease dcr-1,13.9358,15.0037,14.9086,15.4934,15.0587,15.5474,15.1856,15.0097,0.475416,0.14391,-0.364971,-1.04885,
rfp-1,4.81143,3.66642,P34537,E3 ubiquitin-protein ligase bre-1,19.2602,20.6929,20.0389,20.1639,16.409,15.7972,14.6057,14.0983,3.66642,0.000285994,4.81143,7.91708,+
"R05D3,6",-1.1457,1.4232,P34539,"Putative ATP synthase subunit epsilon, mitochondrial",16.51,16.7891,16.9301,16.5389,17.6413,16.7317,18.5054,18.4725,1.4232,0.0130522,-1.1457,-2.65571,+
unc-116,0.275608,1.66035,P34540,Kinesin heavy chain,17.688,17.9165,17.9907,17.8604,17.6192,17.4161,17.6034,17.7144,1.66035,0.00819855,0.275608,3.07293,+
"R05D3,9/R05D3,10",0.888475,2.49816,P34542,"Uncharacterized protein R05D3,9",16.4083,16.9166,16.4917,16.4958,15.3199,16.0341,15.6413,15.7631,2.49816,0.00183152,0.888475,4.74479,+
met-2,3.38618,4.51181,P34544,Histone-lysine N-methyltransferase met-2,17.9708,18.8648,18.1438,18.9462,15.4391,14.7869,14.802,15.353,4.51181,0,3.38618,11.1665,+
vha-2,1.32312,2.90602,P34546,V-type proton ATPase 16 kDa proteolipid subunit 2/3,21.5088,22.1994,22.0804,22.4013,20.98,20.8995,20.4238,20.5941,2.90602,0.00100915,1.32312,5.71641,+
sqv-3,1.91267,3.09474,P34548,Xylosylprotein 4-beta-galactosyltransferase,14.3026,14.6001,14.9887,15.3876,13.2199,12.3908,12.8012,13.2164,3.09474,0.000673575,1.91267,6.2109,+
"R10E11,5",0.132383,0.083795,P34549,"Uncharacterized protein R10E11,5",14.9089,15.7349,14.8934,16.232,14.8514,15.8447,14.2408,16.3027,0.083795,0.657147,0.132383,0.231624,
alx-1,1.82089,5.46215,P34552,Apoptosis-linked gene 2-interacting protein X 1,18.5,18.5769,18.4011,18.5136,16.8845,16.8121,16.4198,16.5917,5.46215,0,1.82089,16.2545,+
cdk-1,2.81125,4.73242,P34556,Cyclin-dependent kinase 1,18.6161,19.302,18.9689,19.4125,16.6191,16.377,16.0007,16.0578,4.73242,0,2.81125,12.1927,+
ech-6,0.767495,0.900626,P34559,"Probable enoyl-CoA hydratase, mitochondrial",20.1332,20.9649,20.5448,20.8937,20.5929,18.7703,20.0189,20.0845,0.900626,0.0438085,0.767495,1.77808,+
rmd-1,1.25766,1.83696,P34560,Regulator of microtubule dynamics protein 1,16.8417,16.4781,17.1579,15.5542,15.1764,15.0203,15.183,15.6216,1.83696,0.00580125,1.25766,3.39664,+
gcc-2,1.11331,2.02847,P34562,GRIP and coiled-coil domain-containing protein 2,15.7616,16.3846,15.0227,15.8439,14.4954,14.9215,14.5789,14.5639,2.02847,0.00407199,1.11331,3.763,+
chc-1,-0.252293,0.66965,P34574,Probable clathrin heavy chain 1,17.6588,18.3735,18.0369,18.414,18.4937,18.3469,18.2738,18.3779,0.66965,0.0820035,-0.252293,-1.38978,
cts-1,-0.0268974,0.0493727,P34575,"Probable citrate synthase, mitochondrial",20.0965,20.6365,20.2795,20.5731,20.6665,20.66,20.0984,20.2684,0.0493727,0.781258,-0.0268974,-0.140928,
mua-3,1.40708,1.46543,P34576,Transmembrane cell adhesion receptor mua-3,13.5891,14.6599,14.756,15.3892,13.7758,13.1016,12.2209,13.6675,1.46543,0.0119263,1.40708,2.72876,+
"T26G10,1",-0.589323,0.871548,P34580,"Putative ATP-dependent RNA helicase T26G10,1",14.7724,15.0844,14.6463,15.3996,14.8098,15.6796,16.2479,15.5226,0.871548,0.0472977,-0.589323,-1.72967,+
"ZC262,2",-1.18785,3.56276,P34594,"Uncharacterized protein ZC262,2",15.3814,15.0364,15.5067,14.9839,16.2594,16.2736,16.6295,16.4973,3.56276,0.000305455,-1.18785,-7.58214,+
mtx-2,2.15382,2.77154,P34599,Metaxin-2 homolog,16.7524,18.5685,17.5771,18.1244,15.6175,15.7517,15.3607,15.6772,2.77154,0.00116859,2.15382,5.38214,+
"ZK1098,4",0.962573,1.21916,P34604,Probable translation initiation factor eIF-2B subunit alpha,14.9517,14.1693,15.0257,15.4956,14.1147,14.6303,13.1201,13.9269,1.21916,0.0208372,0.962573,2.30875,+
trpp-3,-0.848389,1.34515,P34605,Trafficking protein particle complex subunit 3 homolog,15.0464,14.7941,14.1012,14.8604,15.664,16.2057,15.389,14.9368,1.34515,0.0156923,-0.848389,-2.52191,+
pcp-1,0.4078,0.878445,P34610,Putative serine protease pcp-1,14.7167,14.8057,15.0038,14.738,14.6077,14.909,13.8695,14.2468,0.878445,0.0464278,0.4078,1.74116,+
cec-1,0.636885,0.465617,P34618,Chromo domain-containing protein cec-1,17.7449,18.4434,18.9093,18.1655,16.6033,16.9151,18.135,19.0622,0.465617,0.148346,0.636885,1.03104,
"ZK1236,5",1.88704,2.83401,P34621,"Uncharacterized protein ZK1236,5",14.8156,14.823,14.8082,14.499,13.2837,12.8505,11.9121,13.3514,2.83401,0.00104244,1.88704,5.53562,+
ufbp-1,-0.604486,0.948398,P34623,DDRGK domain-containing protein 1,14.2306,14.8933,14.5,15.351,15.5017,15.886,15.0536,14.9515,0.948398,0.0387051,-0.604486,-1.85748,+
lap-1,2.45619,4.52477,P34629,Leucine aminopeptidase 1,18.8897,19.6237,19.1653,19.773,17.0527,17.0333,16.7936,16.7474,4.52477,0,2.45619,11.2245,+
cutc-1,1.26012,2.36159,P34630,Copper homeostasis protein cutC homolog,14.1602,14.1256,13.9248,15.09,13.3017,13.1303,12.7626,13.0655,2.36159,0.00208069,1.26012,4.44569,+
ubxn-4,0.889585,1.91118,P34631,UBX domain-containing protein 4,16.018,16.4356,16.1365,16.1355,15.7214,15.6687,14.8115,14.9656,1.91118,0.00500357,0.889585,3.53659,+
"ZK512,2",1.18973,0.666723,P34640,Probable ATP-dependent RNA helicase DDX55 homolog,13.9161,17.4486,16.0522,17.3421,14.9343,15.5216,15.2058,14.3383,0.666723,0.0827972,1.18973,1.38477,
"ZK512,4",-2.37628,3.08764,P34642,Signal recognition particle 9 kDa protein,14.7652,15.4749,14.1503,13.8338,16.9122,17.2903,16.7021,16.8247,3.08764,0.000724227,-2.37628,-6.19174,+
sec-16,-2.25624,3.72161,P34643,Protein transport protein Sec16,14.7557,14.3179,14.5094,15.2558,17.0208,17.161,17.2681,16.414,3.72161,0.000258197,-2.25624,-8.10043,+
"ZK512,7",0.705765,2.1269,P34645,"Uncharacterized protein ZK512,7",17.7239,18.2322,17.9046,18.129,17.1817,16.9596,17.4594,17.5658,2.1269,0.00335837,0.705765,3.95832,+
"ZK512,8",1.99872,2.87948,P34646,"Uncharacterized protein ZK512,8",14.7606,14.6683,14.7826,14.5221,12.9707,12.9826,11.6447,13.1407,2.87948,0.00102576,1.99872,5.64927,+
mcm-6,0.82305,1.26192,P34647,DNA replication licensing factor mcm-6,16.5317,17.6903,16.6877,17.8658,16.3932,16.4405,16.1982,16.4513,1.26192,0.0189945,0.82305,2.38076,+
"ZK632,2",0.848055,0.961725,P34648,"Uncharacterized protein ZK632,2",17.4331,16.3134,15.8708,16.1186,16.3311,15.6604,15.4174,14.9347,0.961725,0.0377144,0.848055,1.87962,+
riok-3,2.00733,2.6562,P34649,Serine/threonine-protein kinase RIO3,14.7666,14.1254,15.0653,15.2847,13.1949,13.3594,12.0284,12.6299,2.6562,0.00151298,2.00733,5.10662,+
"ZK632,4",0.11676,0.187299,P34650,Probable mannose-6-phosphate isomerase,17.5866,17.7209,16.7406,17.3128,17.462,17.3305,16.9445,17.1569,0.187299,0.406165,0.11676,0.477829,
cnx-1,0.269582,0.453807,P34652,Calnexin,17.3664,18.0998,17.0872,17.3097,17.3692,17.4232,16.7565,17.2359,0.453807,0.153883,0.269582,1.00946,
panl-3,1.87706,3.11858,P34653,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,14.2976,15.3944,14.6798,15.3891,13.1482,13.2014,12.6929,13.2101,3.11858,0.000682863,1.87706,6.27561,+
"ZK632,9",-1.83261,2.13473,P34654,"Uncharacterized protein ZK632,9",14.9698,14.8212,15.021,15.02,17.4719,17.6309,15.7158,16.3439,2.13473,0.00331235,-1.83261,-3.97407,+
"ZK632,12",-0.521186,0.867524,P34657,"Uncharacterized protein ZK632,12",14.4793,15.1573,15.0654,14.3219,15.4657,15.5171,14.6206,15.5052,0.867524,0.0477269,-0.521186,-1.72296,+
snr-5,3.03171,3.82225,P34659,Probable small nuclear ribonucleoprotein F,19.2489,20.1207,19.5161,19.9638,16.8615,15.7968,16.9974,17.0669,3.82225,9.51E-05,3.03171,8.44423,+
ufm-1,0.474688,0.764415,P34661,Ubiquitin-fold modifier 1,17.4726,17.8528,17.6483,17.8713,16.9683,16.5437,17.6709,17.7634,0.764415,0.0634252,0.474688,1.55041,
rpl-35,1.79362,3.08454,P34662,60S ribosomal protein L35,20.2727,20.3827,21.4109,20.4666,18.8213,18.4959,19.0349,19.0063,3.08454,0.000722365,1.79362,6.18339,+
coq-5,0.0374846,0.0344715,P34666,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",14.2407,15.1361,14.419,15.3422,15.4313,14.4417,14.8682,14.2469,0.0344715,0.843921,0.0374846,0.099878,
"ZK686,3",-1.04278,1.56692,P34669,Probable dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3,16.1585,17.618,16.6658,17.251,18.4018,17.9925,17.6792,17.7909,1.56692,0.0096246,-1.04278,-2.9064,+
snu-23,1.24927,2.02421,P34670,Putative zinc finger matrin-type protein snu-23,14.1577,15.0988,14.2797,13.5834,12.9033,13.3041,12.7902,13.1249,2.02421,0.00414067,1.24927,3.75466,+
fahd-1,0.739342,0.603327,P34673,Fumarylacetoacetate hydrolase domain-containing protein 1,18.2576,18.8664,17.9152,19.0968,18.6373,17.9176,16.3235,18.3002,0.603327,0.0986867,0.739342,1.27555,
pcp-5,1.25817,1.97156,P34676,Prolyl carboxy peptidase like protein 5,17.9579,17.5041,18.3224,17.5046,16.0861,16.0921,16.8795,17.1986,1.97156,0.00459021,1.25817,3.65233,+
gly-3,2.90525,3.65468,P34678,Polypeptide N-acetylgalactosaminyltransferase 3,16.1647,17.5794,16.5773,16.6998,13.8872,13.2245,14.1041,14.1845,3.65468,0.000282946,2.90525,7.87852,+
cap-1,0.492795,3.60267,P34685,F-actin-capping protein subunit alpha,18.5117,18.447,18.5882,18.5494,18.0845,17.9371,17.9385,18.165,3.60267,0.000313725,0.492795,7.70964,+
cap-2,0.481478,0.340534,P34686,F-actin-capping protein subunit beta,16.6659,19.1809,17.4571,18.8981,17.6928,17.5132,17.3031,17.7671,0.340534,0.225223,0.481478,0.795693,
glh-1,1.42042,2.94465,P34689,ATP-dependent RNA helicase glh-1,18.0762,18.2815,18.1519,18.9044,16.8041,16.6843,17.3865,16.8575,2.94465,0.00094669,1.42042,5.81514,+
tba-2,-2.65395,3.74267,P34690,Tubulin alpha-2 chain,14.026,15.4674,14.5619,14.3702,17.1669,17.4234,17.011,17.44,3.74267,0.000174636,-2.65395,-8.17137,+
"T01G9,2",2.06599,4.67529,P34692,"UPF0183 protein T01G9,2",14.6985,15.2864,15.0098,15.2254,12.7292,13.2449,12.9019,13.0802,4.67529,0,2.06599,11.9189,+
snt-1,1.52082,3.2911,P34693;Q95QH7,Synaptotagmin-1;SyNapTotagmin,14.9964,14.6854,14.1291,15.0592,13.2841,13.1821,12.9943,13.3263,3.2911,0.000545185,1.52082,6.7596,+
"hsp-16,1",1.07018,2.89714,P34696,"Heat shock protein Hsp-16,1/Hsp-16,11",18.154,18.8247,18.6974,18.8588,17.5646,17.7412,17.6401,17.3083,2.89714,0.00103973,1.07018,5.69389,+
sod-1,0.500147,0.610396,P34697,Superoxide dismutase [Cu-Zn],18.9513,20.208,19.7129,20.0974,19.925,19.3957,18.7988,18.8496,0.610396,0.0967844,0.500147,1.28781,
emb-5,-0.615097,0.973676,P34703,Suppressor of Ty 6 homolog,15.0417,13.8423,14.7842,15.0932,15.2597,15.5874,14.9273,15.4474,0.973676,0.0367055,-0.615097,-1.89946,+
kup-1,1.17871,1.05584,P34705,Protein kup-1,13.7239,14.8496,13.0783,15.3652,13.5803,13.323,12.4076,12.9913,1.05584,0.0300901,1.17871,2.03597,+
pgp-1,2.47276,1.99813,P34712,Multidrug resistance protein pgp-1,19.9689,19.5861,19.5717,20.4818,17.7001,17.2214,18.9278,15.8682,1.99813,0.00445411,2.47276,3.7038,+
pgp-3,2.02928,2.76655,P34713,Multidrug resistance protein pgp-3,14.9594,15.7755,16.1269,15.9839,12.9846,14.055,13.5136,14.1754,2.76655,0.00116614,2.02928,5.37,+
ost-1,0.630372,0.541785,P34714,SPARC,17.5802,16.3059,15.881,15.006,15.7595,15.5256,15.4609,15.5056,0.541785,0.117813,0.630372,1.16772,
tpa-1,1.89448,5.36816,P34722,Protein kinase C-like 1,14.7829,14.9132,14.6573,14.8095,13.0315,13.1292,12.6815,12.7428,5.36816,0,1.89448,15.6671,+
mrps-23,2.62638,2.54399,P34748,"Probable 28S ribosomal protein S23, mitochondrial",16.6685,17.7013,16.4364,17.6624,15.3982,13.9452,15.0283,13.5914,2.54399,0.00175162,2.62638,4.84794,+
unc-18,1.259,3.1518,P34815,Putative acetylcholine regulator unc-18,17.2845,17.6286,17.3892,17.6985,16.3146,16.5247,15.7425,16.3831,3.1518,0.000672495,1.259,6.36663,+
let-70,1.59441,2.81393,P35129,Ubiquitin-conjugating enzyme E2 2,20.6952,21.2137,20.5319,20.3789,18.8706,18.6025,19.3768,19.5921,2.81393,0.00112473,1.59441,5.48594,+
unc-101,-0.0496559,0.0540782,P35602,AP-1 complex subunit mu-1-I,14.4976,14.5019,14.7862,15.1254,14.4701,15.6259,14.6229,14.3908,0.0540782,0.762504,-0.0496559,-0.153653,
dpy-23,0.0112281,0.00337208,P35603,AP-2 complex subunit mu,14.8497,15.2554,14.2228,15.4642,11.7494,15.9936,15.569,16.4351,0.00337208,0.983872,0.0112281,0.0101044,
lec-1,1.36542,2.14094,P36573,32 kDa beta-galactoside-binding lectin,22.1958,22.9527,22.1866,23.0068,20.9819,20.6153,21.6991,21.5839,2.14094,0.00326224,1.36542,3.98658,+
ncs-2,-0.630973,1.51442,P36609,Neuronal calcium sensor 2,17.7984,18.086,17.7553,18.2618,18.7773,18.9655,18.0858,18.5966,1.51442,0.0106159,-0.630973,-2.81412,+
ubl-1,5.57596,5.42407,P37165,Ubiquitin-like protein 1-40S ribosomal protein S27a,17.7284,18.8685,18.3056,19.1399,13.2266,12.5147,12.9397,13.0577,5.42407,0,5.57596,16.014,+
May-01,1.61078,5.43779,P37209,"ATPase inhibitor mai-1, mitochondrial",14.8351,14.6418,14.6922,14.4111,13.1349,12.9508,12.9558,13.0956,5.43779,0,1.61078,16.1003,+
unc-87,1.0142,2.1361,P37806,Protein unc-87,21.2658,22.0046,21.5235,21.9023,21.1512,20.7622,20.3349,20.3911,2.1361,0.00330209,1.0142,3.97683,+
dyn-1,1.10839,3.19014,P39055,Dynamin,18.1367,18.0225,17.4397,17.6343,16.6442,16.5825,16.7795,16.7935,3.19014,0.000689655,1.10839,6.47295,+
mpk-1,1.03443,2.665,P39745,Mitogen-activated protein kinase mpk-1,15.0687,14.9782,15.1022,15.0825,13.6867,13.6831,14.4643,14.2598,2.665,0.00150419,1.03443,5.1273,+
trd-1,2.33458,2.10513,P41842,Tetratricopeptide repeat-containing protein trd-1,15.9231,16.1049,15.778,15.3646,14.2358,11.9909,13.1047,14.5009,2.10513,0.00349651,2.33458,3.91467,+
"T20B12,7",1.14104,1.13043,P41847,Anamorsin homolog,18.4679,20.045,17.4932,18.6494,17.5411,17.3977,17.5058,17.6467,1.13043,0.0250067,1.14104,2.16018,+
hmg-4,2.57617,0.760216,P41848,FACT complex subunit SSRP1-A,22.7075,16.6686,15.2922,16.4895,15.1524,15.1036,15.164,15.433,0.760216,0.0641318,2.57617,1.54334,
isw-1,0.998474,1.19803,P41877,Chromatin-remodeling complex ATPase chain isw-1,16.5022,16.6399,15.7809,17.0428,14.6816,16.2791,15.1838,15.8275,1.19803,0.0214071,0.998474,2.27327,+
"F37A4,1",0.72404,1.18781,P41879,"Uncharacterized protein F37A4,1",15.0464,14.6333,14.9706,15.4824,13.961,14.0595,14.1043,15.112,1.18781,0.0218732,0.72404,2.25613,+
par-5,1.57401,3.56667,P41932,14-3-3-like protein 1,22.6422,22.9924,22.4844,23.244,21.4105,21.5163,21.0307,21.1095,3.56667,0.00030713,1.57401,7.59454,+
"B0272,3",-0.195248,0.351175,P41938,"Probable 3-hydroxyacyl-CoA dehydrogenase B0272,3",16.8255,16.8374,17.6226,16.897,17.4306,17.5349,16.992,17.006,0.351175,0.217042,-0.195248,-0.816381,
"B0272,4",1.74855,2.95607,P41942,"Uncharacterized protein B0272,4",14.0517,15.4032,14.4943,15.0356,13.0097,13.052,12.903,13.0258,2.95607,0.0009178,1.74855,5.84456,+
mev-1,-0.218168,0.783791,P41956,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",16.7258,16.7414,16.785,17.2292,16.9501,17.2142,16.9967,17.1933,0.783791,0.0602955,-0.218168,-1.58297,
sod-3,1.15759,1.34702,P41977,"Superoxide dismutase [Mn] 2, mitochondrial",18.9195,19.317,19.9322,19.3352,18.1448,17.5196,17.8276,19.3814,1.34702,0.015615,1.15759,2.52511,+
cct-1,0.977868,4.77944,P41988,T-complex protein 1 subunit alpha,18.6653,18.5226,18.4785,18.7635,17.583,17.5305,17.7129,17.692,4.77944,0,0.977868,12.4224,+
ggtb-1,0.892307,0.172063,P41992,Probable geranylgeranyl transferase type-2 subunit beta,14.6994,15.4176,13.1,15.0066,7.93386,16.6319,14.9593,15.1293,0.172063,0.433885,0.892307,0.443603,
rpia-1,0.354755,0.464044,P41994,Probable-ribose 5-phosphate isomerase,17.4431,17.9936,17.8918,17.8053,17.7129,18.2066,16.9543,16.841,0.464044,0.148996,0.354755,1.02817,
cpg-2,1.78063,2.58587,P41996,Chondroitin proteoglycan-2,22.5949,22.6041,22.3901,23.931,21.0398,20.9776,21.0895,21.2907,2.58587,0.00157062,1.78063,4.94345,+
"B0280,9",-0.1781,0.207127,P42000,U3 small nucleolar RNA-associated protein 18 homolog,14.5466,15.683,14.9593,15.6336,14.9369,15.6359,15.1561,15.8061,0.207127,0.372938,-0.1781,-0.521521,
kin-19,-2.29889,4.06958,P42168,Casein kinase I isoform alpha,14.4187,13.9032,14.0513,14.7294,16.3727,16.2488,16.9503,16.7263,4.06958,0.000126316,-2.29889,-9.34343,+
rnr-2,-1.02635,2.79798,P42170,Ribonucleoside-diphosphate reductase small chain,17.1805,17.8818,17.4176,17.9067,18.4904,18.6382,18.585,18.7785,2.79798,0.00111454,-1.02635,-5.44671,+
cpr-4,-0.536227,0.607084,P43508,Cathepsin B-like cysteine proteinase 4,15.0051,13.7037,15.0339,15.3308,14.6976,15.4333,15.4352,15.6522,0.607084,0.0977719,-0.536227,-1.28207,
cpr-5,0.269098,0.315146,P43509,Cathepsin B-like cysteine proteinase 5,14.5021,15.4445,14.5488,15.5381,14.8718,15.3185,14.4781,14.2889,0.315146,0.24656,0.269098,0.745732,
cpr-6,0.022315,0.0287109,P43510;Q8MQC6,Cathepsin B-like cysteine proteinase 6;Cysteine PRotease related,19.196,20.282,19.6848,20.2861,19.91,19.9181,19.7651,19.7664,0.0287109,0.86885,0.022315,0.0836856,
"T09A5,5",1.32425,2.12807,P45965,"Uncharacterized protein T09A5,5",17.7443,17.859,16.9412,17.9257,16.8405,16.5672,15.9238,15.8418,2.12807,0.00336364,1.32425,3.96066,+
"T09A5,7",5.48686,3.39371,P45967,"Uncharacterized protein T09A5,7",20.392,21.7457,20.8809,21.8976,14.3463,14.8492,16.4718,17.3015,3.39371,0.000440191,5.48686,7.06126,+
cec-3,1.91285,2.81318,P45968,Chromo domain-containing protein cec-3,14.5648,15.214,14.9178,14.9449,12.9338,13.635,12.131,13.2903,2.81318,0.00112352,1.91285,5.48411,+
sds-22,1.94392,5.05601,P45969,Protein phosphatase 1 regulatory subunit SDS22 homolog,18.8531,18.514,18.3151,18.7485,16.7659,16.7159,16.4513,16.722,5.05601,0,1.94392,13.8581,+
lin-5,1.00154,0.95049,P45970,Spindle apparatus protein lin-5,14.1994,16.1846,15.3804,15.9559,15.2969,13.9433,14.3952,14.0788,0.95049,0.0385741,1.00154,1.86096,+
ostb-1,0.613388,0.841081,P45971,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,17.5069,18.5764,17.774,17.9768,17.0252,16.7199,17.9623,17.6731,0.841081,0.0517806,0.613388,1.67886,
rpt-3,2.04674,4.36423,P46502,Probable 26S protease regulatory subunit 6B,18.3924,18.944,18.7261,19.1523,16.6042,16.5933,16.7787,17.0516,4.36423,0,2.04674,10.5251,+
