geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d10_daf2_d1,log2FC,Student's T-test Test statistic daf2_d10_daf2_d1,Sign p-val: 0.05 
gpb-2,0.965569,1.38219,Q20636,Guanine nucleotide-binding protein subunit beta-2,13.6542,14.6744,13.9743,14.3605,13.9992,13.1089,12.5448,13.1483,1.38219,0.0215383,0.965569,2.58522,+
"CELE_F52A8,1",-1.17645,2.86656,Q20637,Uncharacterized protein,17.3515,17.1861,17.9452,17.5885,19.0135,18.5462,18.4318,18.7856,2.86656,0.000974584,-1.17645,-5.6168,+
nmy-1,0.0062952,0.00757841,Q20641,Non-muscle MYosin,15.188,15.4378,15.1042,15.2993,16.0577,14.9987,14.9864,14.9613,0.00757841,0.972538,0.0062952,0.022601,
"CELE_F52B5,2",-0.0675502,0.183168,Q20643,Uncharacterized protein,14.6452,14.6044,15.0756,14.9673,14.7608,14.8841,14.7871,15.1308,0.183168,0.523263,-0.0675502,-0.468606,
"rpl-25,2",-1.26927,5.56224,Q20647,60S ribosomal protein L23a 2,18.6626,18.5226,18.6117,18.5198,19.9341,19.6504,19.9095,19.8998,5.56224,0,-1.26927,-16.9034,+
ftt-2,-0.456885,0.907543,Q20655,14-3-3-like protein 2,20.4968,20.2888,21.3609,21.0029,21.4042,21.309,21.0351,21.2286,0.907543,0.0708731,-0.456885,-1.78958,
hsp-17,1.03353,5.06875,Q20660;Q7JP52,Heat Shock Protein,17.5764,17.6447,17.6596,17.4236,16.608,16.6091,16.5593,16.3937,5.06875,0,1.03353,13.9279,+
"CELE_F52E4,5",0.723115,2.9005,Q20675,Uncharacterized protein,15.9846,16.2115,16.3491,16.1971,15.5991,15.635,15.1879,15.4279,2.9005,0.000873646,0.723115,5.70239,+
pccb-1,-0.763088,2.24102,Q20676;Q8WQF1,Propionyl Coenzyme A Carboxylase Beta subunit,17.4172,17.3299,17.7552,17.7547,18.7521,18.1872,18.2482,18.1219,2.24102,0.00285612,-0.763088,-4.1913,+
sec-3,-0.200879,0.313044,Q20678,Exocyst complex component 1,11.4908,11.9279,11.6455,11.3421,12.0258,12.368,11.3319,11.484,0.313044,0.355702,-0.200879,-0.741554,
let-268,-0.895502,2.97584,Q20679,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase",13.6497,13.6948,13.7911,14.2691,14.9022,14.6715,14.7219,14.6912,2.97584,0.000763876,-0.895502,-5.89579,+
"F52H3,5",0.720165,1.86313,Q20683,Tetratricopeptide repeat protein 36 homolog,16.99,16.9012,16.8013,17.3312,16.6874,16.2168,16.3876,15.8512,1.86313,0.00677679,0.720165,3.44572,+
lec-2,0.621848,3.24341,Q20684,GaLECtin,19.6077,19.5998,19.6065,19.8741,19.1413,18.9954,19.1722,18.8917,3.24341,0.000612975,0.621848,6.62298,+
"CELE_F53B3,6",1.48193,4.18168,Q20711,Uncharacterized protein,17.5756,17.5974,17.0804,17.3995,15.8892,15.916,16.1844,15.7355,4.18168,0.000215457,1.48193,9.77818,+
"CELE_F53B7,3",0.115185,0.257884,Q20716,Uncharacterized protein,14.8513,15.1764,14.7013,15.0562,15.1751,14.7452,14.9352,14.469,0.257884,0.418117,0.115185,0.629496,
"F53F4,10",-0.00529766,0.00799315,Q20719,"Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",18.286,18.5294,18.012,17.7602,18.4455,18.2736,18.136,17.7537,0.00799315,0.971109,-0.00529766,-0.0238268,
"CELE_F53F4,11",0.698452,2.23928,Q20720,Uncharacterized protein,15.4499,15.5694,15.6214,16.1481,15.089,15.0098,15.0784,14.8179,2.23928,0.00288019,0.698452,4.1877,+
"CELE_F53F4,13",0.085885,0.164996,Q20724,Uncharacterized protein,14.6623,15.4243,15.1463,15.288,14.7302,15.2341,15.1819,15.031,0.164996,0.555454,0.085885,0.427521,
tbcb-1,0.44092,0.833213,Q20728,Tubulin-specific chaperone B,16.0844,15.6461,16.3904,16.3881,16.2495,15.6457,15.5113,15.339,0.833213,0.0856869,0.44092,1.66572,
unc-84,0.351495,0.699174,Q20745,Nuclear migration and anchoring protein unc-84,14.2544,14.0753,14.3847,14.012,13.636,13.6635,13.5116,14.5093,0.699174,0.122034,0.351495,1.4401,
atad-3,-0.69054,2.43275,Q20748,ATPase family AAA domain-containing protein 3,15.9285,15.8356,16.1662,16.4114,17.0023,16.6653,16.7032,16.7332,2.43275,0.00210555,-0.69054,-4.60004,+
iff-2,-0.0372643,0.0947327,Q20751,Eukaryotic translation initiation factor 5A-2,17.3825,17.3286,17.4081,17.2389,17.6101,17.571,17.3169,17.0091,0.0947327,0.70538,-0.0372643,-0.259368,
stc-1,0.751268,1.9476,Q20752,STCH (Truncated HSP) family,14.4993,14.2706,14.1522,14.8891,13.4751,13.4983,13.8167,14.016,1.9476,0.00569492,0.751268,3.60619,+
"CELE_F54C9,3",-0.0411549,0.0874887,Q20753,Uncharacterized protein,14.7286,14.7026,14.475,14.8285,15.1127,14.5722,14.809,14.4053,0.0874887,0.72393,-0.0411549,-0.241047,
col-38,0.486518,0.4881,Q20754,COLlagen,10.6554,12.5037,10.9934,10.6726,10.9583,10.4166,10.8008,10.7033,0.4881,0.214315,0.486518,1.07181,
bcs-1,0.259502,0.347354,Q20755;Q58AA8,BCS1 (Mitochondrial chaperone) homolog,13.5828,12.2569,13.174,13.3685,13.174,12.6306,12.6146,12.9251,0.347354,0.321049,0.259502,0.808969,
puf-5,-0.680423,0.874097,Q20757,Pumilio domain-containing protein 5,11.574,10.6122,10.9221,10.6833,12.3019,12.0161,10.8682,11.3272,0.874097,0.077302,-0.680423,-1.73392,
arl-1,-0.99796,0.99579,Q20758,ADP-ribosylation factor-like protein 1,13.7298,12.871,14.7359,14.2968,14.138,14.9554,14.8228,15.7092,0.99579,0.0573444,-0.99796,-1.93619,
"CELE_F54C9,9",1.41916,3.46243,Q20760,Uncharacterized protein,13.9019,13.3097,13.7782,13.5013,12.6261,12.114,12.0199,12.0544,3.46243,0.000397906,1.41916,7.26932,+
"F54D1,6",1.65679,6.75355,Q20762,"Uncharacterized protein F54D1,6",16.418,16.4469,16.2003,16.4401,14.772,14.6926,14.6994,14.7141,6.75355,0,1.65679,26.8473,+
"CELE_F54D5,3",1.03784,2.64274,Q20769,Uncharacterized protein,17.3152,17.1827,16.8854,17.184,16.6452,15.8475,15.9211,16.0021,2.64274,0.00161098,1.03784,5.07511,+
"CELE_F54D5,4",-0.074265,0.128538,Q20770,Uncharacterized protein,17.7416,17.4035,18.0212,18.4055,17.991,18.038,18.0014,17.8385,0.128538,0.626887,-0.074265,-0.342281,
"F54D5,7",-0.93284,3.04924,Q20772,"Probable glutaryl-CoA dehydrogenase, mitochondrial",15.8624,15.63,15.8928,16.0915,16.9936,16.7628,16.9754,16.4763,3.04924,0.000750988,-0.93284,-6.08884,+
dnj-13,0.0715404,0.438701,Q20774,DNaJ domain (Prokaryotic heat shock protein),16.375,16.4068,16.4932,16.449,16.5297,16.3015,16.2107,16.396,0.438701,0.247518,0.0715404,0.981687,
tag-174,1.15692,3.11727,Q20779,"Probable cytochrome c oxidase subunit 6A, mitochondrial",18.4619,18.4892,18.3552,19.1369,17.3839,17.5845,17.3717,17.4755,3.11727,0.00061442,1.15692,6.27203,+
alh-1,-0.9137,5.94044,Q20780,ALdehyde deHydrogenase,19.008,19.0262,18.972,19.112,20.0361,19.8707,19.9063,19.9598,5.94044,0,-0.9137,-19.5888,+
"CELE_F54F7,2",-0.94108,1.85968,Q20789,Uncharacterized protein,12.7602,12.684,12.2161,11.6754,13.5562,13.0204,13.2267,13.2968,1.85968,0.00681001,-0.94108,-3.43923,+
"CELE_F54F7,3",1.86962,5.86469,Q20790,Uncharacterized protein,18.0243,18.1952,17.902,17.8389,16.21,16.0173,16.0194,16.2354,5.86469,0,1.86962,19.0198,+
"CELE_F55A11,1",-1.21855,2.17423,Q20796,Uncharacterized protein,14.3622,13.7181,14.6034,15.1125,15.7968,15.5289,15.5269,15.8177,2.17423,0.00366232,-1.21855,-4.05407,+
syx-5,0.800067,1.74542,Q20797,Putative syntaxin-5,13.7038,13.3435,13.4611,13.5982,12.6107,12.8271,12.1687,13.2997,1.74542,0.00925348,0.800067,3.22731,+
sel-11,-0.299637,0.197912,Q20798,E3 ubiquitin-protein ligase hrd-1,15.8789,16.1472,13.7449,14.937,15.6523,15.7773,15.7431,14.7338,0.197912,0.499088,-0.299637,-0.501329,
rfip-1,-0.1475,0.398968,Q20813;Q8IG15;Q95ZS6,Rab-11 Family Interacting-Protein,13.2615,13.3969,12.8778,12.8543,13.5037,13.1154,13.2016,13.1597,0.398968,0.277727,-0.1475,-0.907641,
ssp-35,-0.925572,2.29334,Q20815,"Sperm Specific family, class P",14.7736,14.7642,13.9516,14.1418,15.4015,15.2298,15.3573,15.3449,2.29334,0.00264524,-0.925572,-4.30062,+
tsfm-1,-0.599585,3.29615,Q20819,"Elongation factor Ts, mitochondrial",15.8625,15.7782,15.7141,15.7797,16.6226,16.3567,16.2433,16.3104,3.29615,0.000637951,-0.599585,-6.77421,+
rskd-1,1.45175,2.35089,Q20821,Ribosomal protein S6 Kinase Delta homolog,14.7166,15.1035,14.0778,14.9327,13.644,12.6769,13.0474,13.6553,2.35089,0.00250064,1.45175,4.42276,+
srpa-68,-0.116468,0.383081,Q20822,Probable signal recognition particle subunit SRP68,15.1478,15.1286,15.207,15.4764,15.6319,15.4101,15.2091,15.1746,0.383081,0.291236,-0.116468,-0.877589,
aman-1,0.99191,3.92993,Q20829,Alpha-mannosidase,17.0518,17.0892,17.0399,17.1623,15.9836,15.9655,16.0068,16.4198,3.92993,0.000175238,0.99191,8.82592,+
"F55G1,9",-0.148365,0.249996,Q20848,Putative pyrroline-5-carboxylate reductase,14.2733,14.1614,14.4439,15.0711,14.9668,14.6405,14.3226,14.6131,0.249996,0.42737,-0.148365,-0.613047,
rod-1,-0.275618,0.6312,Q20849,Kinetochore-associated protein rod-1,14.1597,14.084,13.6426,13.6666,14.1556,14.2317,13.7517,14.5163,0.6312,0.146064,-0.275618,-1.32378,
"CELE_F56C9,7",0.18151,0.147271,Q20865,Uncharacterized protein,13.6791,14.0097,13.0192,15.2165,14.0522,13.8076,13.7151,13.6235,0.147271,0.590488,0.18151,0.386575,
"CELE_F56C9,8",0.871808,1.73017,Q20866,Uncharacterized protein,13.3175,13.9915,12.9663,12.8579,12.3594,12.2964,12.299,12.6911,1.73017,0.0096048,0.871808,3.19942,+
daz-1,-0.61139,2.85465,Q20870,DAZ protein 1,13.651,13.7669,13.6371,13.6328,14.5151,14.3849,14.0394,14.194,2.85465,0.00102269,-0.61139,-5.58701,+
ddx-15,0.141877,0.332315,Q20875,Pre-mRNA-splicing factor ATP-dependent RNA helicase ddx-15,14.6531,14.5345,15.0303,14.8064,14.527,14.3829,15.0456,14.5013,0.332315,0.33468,0.141877,0.779614,
"CELE_F56D3,1",-0.000800133,0.00192621,Q20877,Uncharacterized protein,17.1358,17.362,17.402,17.5309,17.68,17.2497,17.3255,17.1787,0.00192621,0.992757,-0.000800133,-0.0057814,
"CELE_F56D5,6",0.278522,0.713663,Q20881,Uncharacterized protein,16.1528,15.9645,15.991,16.7639,15.873,16.0208,15.9809,15.8834,0.713663,0.116969,0.278522,1.4647,
ifet-1,-1.01914,3.40604,Q20898,Translational repressor ifet-1,15.1351,15.7215,15.3904,15.1285,16.4162,16.2772,16.4107,16.348,3.40604,0.000456713,-1.01914,-7.09823,+
yif-1,1.56296,3.83702,Q20913;Q2PJ77,YIP1-Interacting Factor homolog,16.5439,16.4907,16.3164,16.9699,15.3144,14.7445,15.0836,14.9266,3.83702,0.000163121,1.56296,8.49569,+
col-160;col-159,-5.05959,7.61314,Q20921;Q20922,COLlagen,10.6145,10.2459,10.6454,10.7792,15.4642,15.5647,15.7909,15.7037,7.61314,0,-5.05959,-37.4048,+
sun-1,-1.60489,2.77813,Q20924,Sun domain-containing protein 1,10.7072,10.8217,10.8082,10.431,13.0239,12.0938,12.3921,11.6779,2.77813,0.00123128,-1.60489,-5.39819,+
byn-1,0.470932,2.62565,Q20932,Cell adhesion protein byn-1,13.92,14.154,13.9553,14.0636,13.741,13.4713,13.6057,13.3912,2.62565,0.00174096,0.470932,5.0353,+
"rpn-6,1",-0.0542822,0.541631,Q20938,"Probable 26S proteasome regulatory subunit rpn-6,1",16.437,16.4843,16.6001,16.4727,16.6251,16.5464,16.4778,16.5619,0.541631,0.184957,-0.0542822,-1.16744,
"F57B9,1",0.286635,0.45426,Q20939,Putative pyridoxamine 5'-phosphate oxidase,13.9942,14.3485,13.8621,14.5956,13.9563,13.972,14.4198,13.3058,0.45426,0.236717,0.286635,1.01029,
mrp-2,1.80868,1.85496,Q20943,Uncharacterized protein,15.2075,15.2961,14.9243,15.4837,13.9629,13.1241,14.4696,12.1202,1.85496,0.00700637,1.80868,3.43036,+
"CELE_F57F5,1",-1.12778,2.50074,Q20950,Uncharacterized protein,17.2923,17.4465,17.4945,18.2846,18.8692,18.7665,18.5209,18.8724,2.50074,0.00173913,-1.12778,-4.75057,+
lys-4,-0.98688,2.92364,Q20964,LYSozyme,13.3633,13.2452,13.5295,13.541,14.8727,14.2184,14.2526,14.2828,2.92364,0.000794171,-0.98688,-5.7613,+
"CELE_F58B3,6",1.15023,1.88874,Q20965,Uncharacterized protein,15.6061,15.0529,15.1486,14.716,13.7938,13.8096,14.7793,13.54,1.88874,0.00654346,1.15023,3.49402,+
"CELE_F58B3,7",-0.0504999,0.194365,Q20966,Uncharacterized protein,10.5649,10.8176,10.7446,10.7797,11.0044,10.7423,10.5896,10.7723,0.194365,0.504929,-0.0504999,-0.493506,
"CELE_F58B3,4",1.97716,3.25695,Q20969,Uncharacterized protein,14.1594,14.2134,13.1942,14.22,12.3645,11.6544,11.7858,12.0735,3.25695,0.000620612,1.97716,6.66154,+
mrs-1,0.0213876,0.114984,Q20970,"Methionine--tRNA ligase, cytoplasmic",16.3587,16.345,16.3813,16.5235,16.4394,16.4337,16.2142,16.4357,0.114984,0.658038,0.0213876,0.309525,
"CELE_F58B4,5",-1.09659,2.95708,Q20974,Uncharacterized protein,14.7367,14.9461,14.3829,14.9591,15.6053,15.8997,15.7066,16.1996,2.95708,0.000810409,-1.09659,-5.84717,+
"CELE_F58E6,5",-1.04752,1.52289,Q20981,Major sperm protein,11.9674,11.0007,11.5289,12.0696,12.6693,12.5366,12.1068,13.444,1.52289,0.0155405,-1.04752,-2.82894,+
acox-3,0.00457501,0.0120423,Q20992,Acyl-coenzyme A oxidase,14.1963,13.8945,13.6053,13.8054,13.9583,13.8736,13.7827,13.8686,0.0120423,0.957095,0.00457501,0.0357357,
myo-5,-1.03688,1.28543,Q21000,MYOsin heavy chain structural genes,19.6791,19.5699,19.612,17.918,20.341,20.146,20.2583,20.181,1.28543,0.0268514,-1.03688,-2.42049,+
amph-1,1.23791,4.37105,Q21004,AMPHiphysin homolog,15.7876,15.828,15.5802,16.0478,14.54,14.7457,14.4188,14.5874,4.37105,0.000138298,1.23791,10.554,+
"F58H1,3",1.29178,3.91753,Q21012,Enolase-phosphatase E1,14.8204,15.0132,14.5343,14.7322,13.5384,13.6658,13.56,13.1688,3.91753,0.000173913,1.29178,8.7812,+
cri-3,-0.227825,0.571997,Q21018,Conserved regulator of innate immunity protein 3,17.8908,17.8044,17.1504,17.7361,18.07,17.7311,17.7494,17.9426,0.571997,0.169976,-0.227825,-1.2209,
npp-9,1.08477,4.77185,Q21021;Q86G90,Nuclear Pore complex Protein,17.5429,17.5042,17.453,17.8076,16.5952,16.4545,16.4972,16.4217,4.77185,0.000195489,1.08477,12.385,+
"rnh-1,0",1.58703,5.45783,Q21024;Q86MP4,RNase H,15.8693,15.8869,15.7774,15.815,14.4537,14.1338,14.0509,14.3622,5.45783,0,1.58703,16.2271,+
ver-3,-0.145275,0.275241,Q21038,Tyrosine-protein kinase receptor ver-3,12.8131,13.3561,12.458,13.0769,13.3446,12.8326,13.067,13.0408,0.275241,0.395943,-0.145275,-0.665294,
vps-35,0.859205,3.26801,Q21053,Vacuolar protein sorting-associated protein 35,15.215,15.1472,15.4103,14.9448,14.3458,14.3912,14.0759,14.4676,3.26801,0.000626286,0.859205,6.69318,+
hch-1,-1.16415,1.0719,Q21059,Zinc metalloproteinase nas-34,13.557,13.5161,13.1815,14.1197,13.9295,15.9342,13.7969,15.3703,1.0719,0.0468003,-1.16415,-2.06267,+
ifa-3,-0.682998,2.28829,Q21065,Intermediate filament protein ifa-3,17.5051,17.3721,17.3375,17.7411,18.4812,17.8718,18.0727,18.2621,2.28829,0.00272414,-0.682998,-4.28999,+
"CELE_K01A11,2",0.874993,2.19877,Q21069,Uncharacterized protein,14.9386,14.9761,15.099,15.6775,14.1971,14.0186,14.6131,14.3624,2.19877,0.00338054,0.874993,4.10419,+
"CELE_K01C8,1",-0.471675,0.658824,Q21080,Uncharacterized protein,12.6301,12.4423,13.415,13.6497,13.7283,13.4041,13.0486,13.8428,0.658824,0.135437,-0.471675,-1.37125,
mrpl-10,-0.670837,0.612882,Q21083,"Mitochondrial Ribosomal Protein, Large",13.5293,14.3932,13.6598,14.5761,15.0738,14.3071,13.7005,15.7604,0.612882,0.152929,-0.670837,-1.29212,
nst-1,0.420527,1.40807,Q21086,Guanine nucleotide-binding protein-like 3 homolog,15.3373,15.3263,15.1435,15.2757,15.2171,14.7963,14.9135,14.4739,1.40807,0.0202621,0.420527,2.62966,+
"CELE_K01D12,6",0.716828,0.430078,Q21096,Uncharacterized protein,15.4445,15.0261,14.9849,12.2604,13.8087,13.8596,13.8645,13.3157,0.430078,0.253648,0.716828,0.965743,
dcaf-1,0.514014,0.579866,Q21106,DDB1- and CUL4-associated factor homolog 1,15.7292,15.7185,14.3639,16.2204,15.1044,14.7562,14.8418,15.2735,0.579866,0.166955,0.514014,1.23468,
endu-1,1.73089,3.48073,Q21109,Poly(U)-specific endoribonuclease homolog,15.5436,15.5998,15.8904,15.7193,14.4066,13.929,14.1395,13.3544,3.48073,0.000400527,1.73089,7.32557,+
mcu-1,0.844495,2.39929,Q21121,"Calcium uniporter protein, mitochondrial",13.8442,13.1558,13.7318,13.8657,12.8752,12.5916,12.7721,12.9806,2.39929,0.00239205,0.844495,4.52706,+
"pfkb-1,2",0.13444,0.508284,Q21122,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase",14.1739,14.533,14.047,14.1276,14.1546,14.0141,14.2062,13.9687,0.508284,0.202714,0.13444,1.10809,
"CELE_K02F3,9",-0.46914,0.837353,Q21151,Uncharacterized protein,15.9669,15.695,16.7473,16.754,16.8536,16.742,16.8789,16.5652,0.837353,0.0847862,-0.46914,-1.67264,
far-8,-1.31926,3.46224,Q21152,Fatty Acid/Retinol binding protein,13.74,13.5235,13.8086,13.0435,15.0021,14.7429,14.8033,14.8444,3.46224,0.000396867,-1.31926,-7.26872,+
"K02F3,2",-0.82199,4.03103,Q21153,"Probable calcium-binding mitochondrial carrier K02F3,2",14.9523,15.0886,14.9947,14.7721,15.9197,15.7931,15.7537,15.6292,4.03103,0.000188139,-0.82199,-9.19798,+
moma-1,1.70898,4.93825,Q21154,MICOS complex subunit MIC27,17.69,17.7115,17.3858,17.7037,15.7353,16.1584,15.7556,16.0058,4.93825,0,1.70898,13.2287,+
rnp-5,0.17407,0.532564,Q21155,RNP (RRM RNA binding domain) containing,15.7351,15.8354,15.171,15.5098,15.3064,15.3596,15.4528,15.4362,0.532564,0.189323,0.17407,1.15138,
sur-5,-1.84283,3.2372,Q21166,Acetoacetyl-CoA synthetase,13.4453,13.7095,12.5558,13.6154,15.4364,15.1121,15.0339,15.1149,3.2372,0.000609566,-1.84283,-6.60536,+
taf-10,1.21233,1.71733,Q21172;Q95ZS0,Transcription initiation factor TFIID subunit 10,13.0278,12.5283,12.3282,12.3457,12.2359,10.7955,10.8036,11.5456,1.71733,0.00994595,1.21233,3.17602,+
"CELE_K03B4,2",3.46408,6.04677,Q21173,Uncharacterized protein,14.4204,14.5215,13.8902,13.9479,10.8487,10.6447,10.6367,10.7934,6.04677,0,3.46408,20.4156,+
"CELE_K03B4,1",0.537805,0.706489,Q21174,Uncharacterized protein,14.5394,14.7519,14.0822,14.4775,14.3837,14.2745,14.1337,12.9079,0.706489,0.119391,0.537805,1.45253,
"CELE_K03B8,6",1.42935,4.18505,Q21182,Uncharacterized protein,15.5454,15.6597,15.0315,15.2556,13.8904,14.0082,13.8817,13.9944,4.18505,0.000215962,1.42935,9.79151,+
pfn-3,0.11012,0.597581,Q21193,Profilin-3,16.7278,16.9226,16.8618,16.9898,16.7062,16.6121,16.9165,16.8267,0.597581,0.159254,0.11012,1.26556,
"CELE_K03H1,7",-0.539323,0.242511,Q21196,Uncharacterized protein,12.7455,12.9084,9.49857,11.2306,12.6647,12.5164,10.8535,12.5057,0.242511,0.436673,-0.539323,-0.597334,
mlc-6,-2.54501,5.59974,Q21201,Myosin Light Chain,10.6615,10.8085,10.7816,10.6936,13.6698,13.0407,13.0855,13.3291,5.59974,0,-2.54501,-17.1529,+
"CELE_K04C2,2",0.545758,2.15146,Q21210,Uncharacterized protein,14.1226,14.0403,14.1098,14.4321,13.9106,13.609,13.4038,13.5985,2.15146,0.00382163,0.545758,4.00785,+
rack-1,-0.742964,3.85003,Q21215,Guanine nucleotide-binding protein subunit beta-2-like 1,18.9695,19.1362,18.9796,18.7717,19.8049,19.7241,19.7111,19.5886,3.85003,0.000165171,-0.742964,-8.5413,+
gta-1,-0.719425,2.2562,Q21217,"Probable 4-aminobutyrate aminotransferase, mitochondrial",18.7055,18.4721,19.1873,18.8935,19.6858,19.6162,19.3255,19.5086,2.2562,0.0028231,-0.719425,-4.22286,+
pept-1,-2.65302,1.72084,Q21219,Peptide transporter family 1,12.8095,12.7202,12.6636,12.3728,14.5265,14.0916,14.8217,17.7383,1.72084,0.00986777,-2.65302,-3.18241,+
aho-3,0.60023,1.30476,Q21221,Uncharacterized protein,14.4658,14.4812,14.0539,13.4979,13.6905,13.3408,13.6217,13.445,1.30476,0.025392,0.60023,2.45324,+
"cdc-48,3",-0.686811,1.49701,Q21222,Cell Division Cycle related,11.9482,12.3476,12.2909,12.6637,13.594,12.7902,12.8293,12.784,1.49701,0.0164134,-0.686811,-2.7837,+
ath-1,0.382857,0.797312,Q21224,Acyl protein THioesterase family,14.7544,14.6962,14.2261,14.3181,14.5058,13.5862,14.0663,14.3052,0.797312,0.0943553,0.382857,1.60565,
vacl-14,0.950897,2.66118,Q21225,VAC (Yeast VACuole morphology)-Like,15.1849,14.6474,15.0608,15.3803,14.3629,13.8924,14.1936,14.021,2.66118,0.00157781,0.950897,5.11831,+
"CELE_K04G2,9",0.989073,1.68051,Q21228,Uncharacterized protein,15.9856,16.3811,15.4135,15.5792,14.8636,14.8701,15.4045,14.2649,1.68051,0.0109338,0.989073,3.10926,+
"K04G2,1",0.21493,0.844797,Q21230,Eukaryotic translation initiation factor 2 subunit 2,16.91,17.0719,16.5759,17.0026,16.6905,16.5504,16.6104,16.8494,0.844797,0.0831265,0.21493,1.68506,
nuo-4,-0.50516,2.67073,Q21233,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",16.4387,16.5643,16.2564,16.4986,17.0818,17.0578,16.8071,16.8318,2.67073,0.00154468,-0.50516,-5.14078,+
lect-2,0.886765,4.07726,Q21241,LECT-2,15.7012,15.5519,15.5319,15.9154,14.8349,14.804,14.8242,14.6902,4.07726,0.000195745,0.886765,9.37266,+
gsnl-1,0.253745,1.62258,Q21253,Gelsolin-like protein 1,16.9545,17.1118,16.9116,16.9502,16.9014,16.7563,16.7019,16.5535,1.62258,0.012262,0.253745,3.00524,+
tag-225,0.905355,3.82557,Q21265,Putative metalloproteinase inhibitor tag-225,17.6895,17.7922,18.147,17.9188,16.94,17.1024,16.9144,16.9693,3.82557,0.000161687,0.905355,8.45576,+
"CELE_K07C11,4",-0.0481374,0.070288,Q21266,Carboxylic ester hydrolase,13.5257,13.4138,14.2199,13.9474,13.3547,13.9359,14.0233,13.9856,0.070288,0.769896,-0.0481374,-0.196676,
"CELE_K07C11,3",1.24,2.74885,Q21267,Uncharacterized protein,17.7143,17.5259,17.9585,18.1605,17.0477,16.5359,16.1427,16.6729,2.74885,0.00125733,1.24,5.32715,+
cogc-6,0.693957,0.704043,Q21270,Conserved oligomeric Golgi complex subunit 6,13.0189,12.9948,13.0271,13.2399,13.6841,11.9104,12.4207,11.4895,0.704043,0.12042,0.693957,1.44838,
"CELE_K07C5,2",-0.756448,1.77666,Q21274,Uncharacterized protein,14.1545,13.9314,14.8884,14.3891,15.3286,14.8439,15.1919,15.0248,1.77666,0.0083,-0.756448,-3.28471,+
"CELE_K07C5,3",0.531132,0.769156,Q21275,Uncharacterized protein,14.1538,14.3655,13.2658,13.269,13.2644,12.783,13.6611,13.2211,0.769156,0.101106,0.531132,1.55838,
"K07C5,4",0.945586,4.48545,Q21276,"Uncharacterized NOP5 family protein K07C5,4",17.3439,17.349,17.3834,17.6397,16.5728,16.3824,16.4203,16.5581,4.48545,0.000150725,0.945586,11.0494,+
"K07C5,6",0.857232,1.27647,Q21278,Pre-mRNA-splicing factor SLU7,15.2283,15.2314,14.5514,14.107,14.2777,14.3469,13.4911,13.5735,1.27647,0.0276658,0.857232,2.40533,+
mup-4,1.10718,4.4884,Q21281,Transmembrane matrix receptor MUP-4,14.8557,14.9371,14.578,14.874,13.7375,13.7924,13.7608,13.5254,4.4884,0.000151163,1.10718,11.0625,+
"CELE_K07E3,4",-0.149893,0.579477,Q21284,Uncharacterized protein,17.7585,17.7483,17.5893,17.8526,18.1769,17.6631,17.8041,17.9042,0.579477,0.167041,-0.149893,-1.234,
dao-3,-0.0133672,0.0394537,Q21285,Dauer or Aging adult Overexpression,17.0195,16.8918,17.2162,17.4274,17.1469,17.126,17.1743,17.1612,0.0394537,0.863636,-0.0133672,-0.113734,
ssp-10,-0.425605,1.38133,Q21289,Sperm-specific class P protein 10,17.2447,17.02,17.303,17.5434,17.777,17.353,17.9427,17.7407,1.38133,0.0215943,-0.425605,-2.58375,+
nspd-2,-2.47646,2.04972,Q21293,"Nematode Specific Peptide family, group D",12.2351,13.1917,13.4177,10.8676,14.5966,15.7459,14.4097,14.8657,2.04972,0.00449813,-2.47646,-3.80473,+
ssq-1,-0.574249,1.04586,Q21294,"Sperm-Specific family, class Q",14.4366,14.0144,13.7682,13.977,14.4629,14.0267,14.8192,15.1845,1.04586,0.0503825,-0.574249,-2.01938,
npp-1,0.264562,0.800978,Q21295;Q9U3B9;Q9U3C1,Nuclear Pore complex Protein,14.3941,15.1366,14.5592,14.5769,14.3345,14.4572,14.4295,14.3875,0.800978,0.0934531,0.264562,1.6118,
"CELE_K07F5,14",1.9707,2.6887,Q21298,Uncharacterized protein,15.05,14.9693,15.3086,15.2174,13.4014,12.5927,14.116,12.5523,2.6887,0.00156044,1.9707,5.18325,+
crml-1,0.0592325,0.0573214,Q21301,"CARMIL (Capping, ARp2/3, Myosin I Linker protein) homolog",12.7417,13.0332,13.3069,12.2769,13.5462,12.7005,12.1317,12.7433,0.0573214,0.808005,0.0592325,0.16236,
mek-1,0.185592,1.05405,Q21307,Dual specificity mitogen-activated protein kinase kinase mek-1,14.0943,14.2403,14.3616,14.0533,13.9477,14.134,14.0543,13.8712,1.05405,0.0490362,0.185592,2.03299,+
