geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d10_eat2_d1,log2FC,Student's T-test Test statistic eat2_d10_eat2_d1,Sign p-val: 0.05 
"C12D8,1",1.19999,2.97155,Q17935,Uncharacterized protein,17.1254,17.2742,17.263,17.4184,16.1147,16.4463,15.5252,16.1948,2.97155,0.000438788,1.19999,5.88464,+
daf-36,0.541457,1.20521,Q17938,Cholesterol 7-desaturase,13.2786,13.2506,12.8573,13.3246,13.0881,12.1677,12.4103,12.8792,1.20521,0.0210356,0.541457,2.28532,+
akt-1,1.82685,2.90449,Q17941,Serine/threonine-protein kinase akt-1,15.6227,15.5508,14.9039,15.3248,13.9945,13.7195,12.7263,13.6545,2.90449,0.000578454,1.82685,5.71251,+
dohh-1,1.40038,2.07211,Q17949,Deoxyhypusine hydroxylase,17.2393,17.0389,16.0134,16.1771,15.7059,15.2074,14.7414,15.2126,2.07211,0.00291737,1.40038,3.84897,+
"wdr-5,1",1.22887,2.12241,Q17963,"WD repeat-containing protein wdr-5,1",15.785,15.9316,15.0834,15.7371,15.0492,14.2747,13.8543,14.4434,2.12241,0.00270473,1.22887,3.9493,+
"C14B1,8",2.80466,3.45578,Q17964,Uncharacterized protein,14.1405,14.0633,14.0212,13.9022,11.1157,11.4639,10.2451,12.0837,3.45578,0.000485141,2.80466,7.24897,+
pdi-1,1.24805,4.68458,Q17967,Protein disulfide-isomerase 1,19.7215,19.6864,19.3887,19.4983,18.5062,18.2722,18.1827,18.3417,4.68458,0,1.24805,11.963,+
mma-1,-0.447633,0.956982,Q17974,Uncharacterized protein,14.3267,14.7645,13.6286,14.2363,14.695,14.6914,14.5583,14.8021,0.956982,0.0395446,-0.447633,-1.87174,+
"C14F11,6",-1.01366,1.5275,Q17993,Uncharacterized protein,15.8791,14.5325,15.485,16.0765,16.7341,16.2626,16.4509,16.5801,1.5275,0.00919212,-1.01366,-2.83703,+
"got-2,2",0.303328,0.740717,Q17994,Aspartate aminotransferase,19.134,18.6478,19.3755,19.4778,18.7378,19.0808,18.7626,18.8406,0.740717,0.0698847,0.303328,1.51047,
"C15B12,1",3.6622,2.30347,Q18006,Putative sarcosine oxidase,13.3332,12.7399,12.9856,13.1823,10.6911,7.14148,9.1085,10.6512,2.30347,0.00189794,3.6622,4.32198,+
"C15C7,4",2.38562,4.05728,Q18010,Uncharacterized protein,12.9635,13.0847,12.1925,13.1742,10.6666,10.1333,10.4267,10.6459,4.05728,0.00023011,2.38562,9.29681,+
"C15C7,5",1.20503,2.44371,Q18012,Uncharacterized protein,15.9484,15.6252,14.9845,15.3988,14.7326,13.9441,14.2248,14.2355,2.44371,0.00127652,1.20503,4.62409,+
gcc-1,1.28814,3.22716,Q18013,Grip (GRIP) and Coiled-Coil domain containing protein related,13.5102,13.7983,13.2246,13.6781,12.311,11.8281,12.5141,12.4055,3.22716,0.000467316,1.28814,6.57693,+
"C15C7,7",-0.108383,0.0956613,Q18014,GDP-fucose protein O-fucosyltransferase 1,13.2975,13.3562,12.9851,13.2531,14.4128,12.6023,12.8278,13.4825,0.0956613,0.619997,-0.108383,-0.261702,
asp-10,-1.09708,2.67769,Q18020,ASpartyl Protease,15.1322,15.0315,15.3893,15.6931,16.3198,16.0764,16.8114,16.4268,2.67769,0.000838676,-1.09708,-5.15722,+
"C15H9,4",2.09951,2.79151,Q18025,Uncharacterized protein,16.8909,16.1844,16.2472,15.9173,13.6296,14.7517,13.6597,14.8006,2.79151,0.000714127,2.09951,5.43086,+
flu-2,1.33938,4.50527,Q18026,Kynureninase,17.8243,17.6508,17.4508,17.6969,16.4331,16.0555,16.3198,16.4568,4.50527,0,1.33938,11.1373,+
prx-3,0.324584,0.917263,Q18028,PeRoXisome assembly factor,13.1141,12.9796,12.9992,13.2852,13.0145,12.7948,12.9759,12.2947,0.917263,0.0438712,0.324584,1.80574,+
nnt-1,2.5899,3.8922,Q18031,Nicotinamide Nucleotide Transhydrogenase,17.0484,16.1062,15.8647,16.569,13.9404,14.1328,13.6638,13.4916,3.8922,0.00030836,2.5899,8.69052,+
"C15H9,9",1.17448,3.09335,Q18032,Uncharacterized protein,19.0555,19.114,18.4651,18.7643,18.0236,17.5636,17.5706,17.5433,3.09335,0.000468003,1.17448,6.20715,+
thoc-2,-1.10663,1.23438,Q18033,THO Complex (Transcription factor/nuclear export) subunit,13.2963,13.1361,12.7233,13.2651,14.4807,12.8856,14.5192,14.9617,1.23438,0.0195227,-1.10663,-2.33434,+
nfx-1,1.83128,3.45954,Q18034,Transcriptional repressor NF-X1 homolog,15.9609,15.765,15.9032,15.5971,13.3393,14.1323,14.4801,13.9495,3.45954,0.000487097,1.83128,7.26048,+
"C16A3,6",1.5534,1.6836,Q18035,Protein MAK16 homolog,13.8264,13.3416,14.6448,14.2379,13.5758,12.3721,12.3088,11.5804,1.6836,0.00645767,1.5534,3.11484,+
"C16A3,5",0.199227,0.301163,Q18036,Uncharacterized protein,17.8485,18.4354,17.4953,17.6032,18.0746,17.2157,17.533,17.7621,0.301163,0.272447,0.199227,0.717824,
"C16A3,4",0.791895,2.1321,Q18037,Uncharacterized protein,16.7442,16.6924,16.3078,17.1045,16.1363,15.7542,15.6912,16.0996,2.1321,0.00272361,0.791895,3.96877,+
let-716,-0.418555,0.489992,Q18038,Uncharacterized protein,14.2858,14.3511,14.0978,15.7306,15.3205,15.0335,14.9487,14.8368,0.489992,0.144334,-0.418555,-1.07522,
oatr-1,0.393198,3.03348,Q18040,"Probable ornithine aminotransferase, mitochondrial",18.9938,19.1057,19.0158,19.1425,18.8293,18.6165,18.6532,18.586,3.03348,0.00045506,0.393198,6.04699,+
"C16E9,1",-1.73151,2.69136,Q18048,Uncharacterized protein,13.2602,13.3271,12.4695,13.3166,14.5839,14.6251,14.4887,15.6017,2.69136,0.000845339,-1.73151,-5.18955,+
dim-1,0.459223,2.23272,Q18066,Disorganized muscle protein 1,20.0916,19.8583,20.3026,20.291,19.5758,19.6962,19.7328,19.7018,2.23272,0.00217994,0.459223,4.17411,+
"C18B2,3",1.51802,2.83254,Q18074,Uncharacterized protein,18.3928,18.4156,17.9079,17.6065,16.6946,16.5107,16.0667,16.9788,2.83254,0.000711768,1.51802,5.53196,+
"C18B2,4",1.22285,3.31636,Q18075,Uncharacterized protein,16.859,16.7573,17.3039,17.1598,15.7522,15.497,16.1068,15.8326,3.31636,0.00049521,1.22285,6.8329,+
"C18B2,5",0.37505,1.22339,Q18076,Uncharacterized protein,17.4027,17.6514,17.0326,17.171,17.075,16.8099,16.7657,17.1069,1.22339,0.0200542,0.37505,2.31586,+
ugt-48,0.816713,1.12128,Q18081,Putative UDP-glucuronosyltransferase ugt-48,14.8696,15.2735,14.1076,14.8538,13.9452,14.0427,13.2103,14.6394,1.12128,0.0256083,0.816713,2.14492,+
"C18E9,9",-1.35219,1.82915,Q18089,Uncharacterized protein,13.3436,13.1352,12.6927,12.8736,14.9907,14.9007,13.3863,14.1762,1.82915,0.00486012,-1.35219,-3.38206,+
tomm-40,-0.529465,0.739261,Q18090,Mitochondrial import receptor subunit TOM40 homolog,16.7218,17.3032,15.7931,16.9854,17.4473,16.847,17.2733,17.3539,0.739261,0.0702133,-0.529465,-1.50801,
"C18E9,5",2.60696,4.98119,Q18091,Uncharacterized protein,17.188,17.0586,16.6767,16.5427,14.5546,14.0827,14.0522,14.3487,4.98119,0,2.60696,13.455,+
"C18E9,2",-1.06759,0.589979,Q18093,Uncharacterized protein,11.5664,13.6684,14.5391,13.7499,15.2857,12.8522,15.2346,14.4217,0.589979,0.10708,-1.06759,-1.25233,
"C18E9,4",0.547953,1.30661,Q18095,Uncharacterized protein,17.6,17.7062,17.351,16.8421,16.6278,17.1503,16.7522,16.7771,1.30661,0.0165539,0.547953,2.45637,+
rpn-2,1.11167,3.41626,Q18115,26S proteasome non-ATPase regulatory subunit 1,17.9598,17.9433,18.5009,18.4472,17.0049,17.1623,17.1611,17.0764,3.41626,0.000528718,1.11167,7.12898,+
twk-18,1.04614,1.52207,Q18120,TWiK family of potassium channels protein 18,17.1028,16.3311,16.2605,16.6096,15.9858,14.9675,16.1639,15.0023,1.52207,0.00932946,1.04614,2.82751,+
"C24A3,1",-0.730879,1.35538,Q18126,Uncharacterized protein,13.2819,12.4667,12.9463,13.1475,13.925,14.0571,13.7412,13.0426,1.35538,0.0145713,-0.730879,-2.53938,+
cal-5,1.79631,2.65993,Q18136,CALmodulin related genes,17.4205,17.4511,16.088,16.781,15.5446,14.8976,15.0657,15.0474,2.65993,0.00090625,1.79631,5.11539,+
cht-3,3.47832,4.97128,Q18143,"Chitinase-like protein C25A8,4",18.9686,18.6164,19.4653,19.5508,15.2797,15.8753,15.86,15.6728,4.97128,0,3.47832,13.4025,+
"C25E10,8",6.3232,5.42044,Q18157,Uncharacterized protein,18.6786,18.6177,18.1219,18.2502,12.6867,11.3777,11.5309,12.7804,5.42044,0,6.3232,15.9913,+
swm-1,5.16739,3.68496,Q18158,Sperm activation Without Mating,17.7785,17.6633,17.1927,17.8796,10.7837,12.2188,13.5652,13.277,3.68496,0.000328302,5.16739,7.97826,+
"C25E10,10",2.89065,3.77137,Q18159,Uncharacterized protein,15.5759,15.8779,14.5099,14.606,12.3913,12.3208,12.1909,12.104,3.77137,0.000284,2.89065,8.2689,+
dpyd-1,0.55609,4.10752,Q18164,Dihydropyrimidine dehydrogenase [NADP(+)],17.6404,17.7253,17.667,17.6022,17.0148,17.0457,17.2517,17.0984,4.10752,0.000240717,0.55609,9.48859,+
smz-1,-0.425607,0.283875,Q18167,Sperm Meiosis PDZ domain containing proteins,13.281,13.3131,11.1714,11.1386,12.8273,12.451,12.6692,12.6592,0.283875,0.289477,-0.425607,-0.68291,
"C25H3,8",-2.07401,3.12979,Q18183,Uncharacterized protein,13.0088,13.3072,12.8509,13.2555,14.8109,15.6169,14.5007,15.7899,3.12979,0.000441815,-2.07401,-6.30622,+
"C25H3,3",1.81704,2.73912,Q18187,Uncharacterized protein,16.5497,17.9371,17.1139,16.7642,15.2711,15.4165,14.8424,15.5668,2.73912,0.000823144,1.81704,5.30368,+
dnc-4,2.94958,4.51238,Q18194,DyNactin Complex component,15.0269,15.1749,14.6512,14.7114,12.5214,12.1076,11.623,11.5141,4.51238,0,2.94958,11.1691,+
elpc-4,0.334259,0.442127,Q18195,Putative elongator complex protein 4,13.2332,12.8207,12.438,13.3404,13.4039,12.4367,12.1809,12.4737,0.442127,0.168307,0.334259,0.988002,
"C26B9,5",0.536725,1.69435,Q18198,Uncharacterized protein,16.8085,17.0884,16.5833,16.7862,16.4021,15.9172,16.2465,16.5537,1.69435,0.00637432,0.536725,3.1343,+
"C26B9,3",0.441915,0.851787,Q18200,Uncharacterized protein,12.7147,13.31,12.9823,13.0444,13.0373,11.948,12.7415,12.557,0.851787,0.0514481,0.441915,1.69673,
ran-3,0.112415,0.250504,Q18211,Regulator of chromosome condensation,17.2509,16.5299,16.5531,16.9895,16.6027,16.7449,16.8487,16.6775,0.250504,0.324887,0.112415,0.61411,
hel-1,0.71683,3.85445,Q18212,Spliceosome RNA helicase DDX39B homolog,18.3094,18.3125,18.1728,18.3345,17.6096,17.4863,17.4112,17.7547,3.85445,0.000300529,0.71683,8.55682,+
ula-1,1.426,2.66669,Q18217,NEDD8-activating enzyme E1 regulatory subunit,16.714,15.5713,15.8993,16.5156,14.9364,14.5454,14.7963,14.7181,2.66669,0.000881923,1.426,5.13127,+
mmab-1,-0.28355,0.375693,Q18218,MethylMalonic Aciduria type B homolog,14.1051,14.4358,13.2803,13.4479,14.0081,13.6434,14.2443,14.5075,0.375693,0.209854,-0.28355,-0.86352,
ntl-9,1.21698,1.77051,Q18224,NOT-Like (Yeast CCR4/NOT complex component),16.8627,16.1119,15.6761,16.326,15.557,14.2434,15.1851,15.1234,1.77051,0.00549912,1.21698,3.27337,+
hint-3,1.67795,2.56266,Q18227,HIstidiNe Triad nucleotide-binding protein,15.8235,16.0414,15.0459,15.3982,14.2546,13.1713,14.3055,13.8658,2.56266,0.00109995,1.67795,4.89035,+
rps-30,-0.187468,0.272757,Q18231,40S ribosomal protein S30,19.0921,19.1931,18.2585,18.2532,19.121,19.0339,18.5801,18.8118,0.272757,0.301361,-0.187468,-0.660203,
"C26F1,3",0.569664,0.78627,Q18232,"Uncharacterized protein C26F1,3",13.7848,14.3308,15.1161,14.9979,13.5695,13.9688,14.4519,13.9606,0.78627,0.061792,0.569664,1.58713,
spr-2,2.39058,6.30937,Q18240;Q7JMA9,Suppressor of presenilin-2;Suppressor of PResenilin defect,18.0997,18.0841,17.9091,18.0239,15.8359,15.3861,15.7278,15.6047,6.30937,0,2.39058,22.6062,+
"C27B7,5",-1.30974,1.83559,Q18244,Uncharacterized protein,13.3106,13.3152,12.7537,13.3342,15.2224,13.5395,14.3905,14.8003,1.83559,0.00481644,-1.30974,-3.39408,+
rap-1,1.69903,4.33285,Q18246,Ras-related protein Rap-1,16.9001,16.8086,17.2235,16.7879,15.0457,15.6026,15.071,15.2047,4.33285,0.000208589,1.69903,10.3932,+
dpf-2,3.62479,5.83572,Q18253,Dipeptidyl peptidase family member 2,17.0883,17.1071,16.8232,17.2358,13.8855,13.2406,13.5221,13.107,5.83572,0,3.62479,18.8065,+
"C27F2,4",-0.809677,1.0724,Q18257,Uncharacterized protein,12.8251,13.0491,13.4707,13.3973,13.7859,14.9867,13.2577,13.9505,1.0724,0.0294163,-0.809677,-2.0635,+
vps-22,-1.07987,0.667343,Q18258,Vacuolar-sorting protein SNF8,14.2506,15.4548,12.1862,13.5474,14.5962,15.8486,14.1152,15.1984,0.667343,0.0860142,-1.07987,-1.38583,
fust-1,0.854297,1.32566,Q18265,FUS/TLS RNA binding protein homolog,17.8637,16.9479,16.3878,16.633,16.4347,15.9527,15.9293,16.0984,1.32566,0.0156598,0.854297,2.48873,+
spp-10,3.95258,3.09199,Q18276,SaPosin-like Protein family,18.8508,19.2653,18.3663,18.6675,13.6129,15.0527,16.433,14.2409,3.09199,0.000467097,3.95258,6.20347,+
"C29F5,1",1.79869,3.16152,Q18310,Uncharacterized protein,15.7163,16.5948,16.5797,16.4648,14.7562,13.991,14.6096,14.8041,3.16152,0.000451007,1.79869,6.39345,+
"C29H12,2",2.35454,1.94226,Q18315,Uncharacterized protein,18.1236,17.8686,18.1672,17.9547,16.2978,13.7213,16.3506,16.3262,1.94226,0.00401367,2.35454,3.59595,+
"C30B5,4",0.929352,2.25194,Q18318,Uncharacterized protein,14.0552,14.205,13.6734,13.7071,13.1849,12.691,12.6708,13.3766,2.25194,0.00208635,0.929352,4.214,+
hil-1,3.62515,2.42809,Q18336,"Histone H1,X",17.4932,17.4411,14.677,14.9185,12.4049,12.1292,12.9221,12.5729,2.42809,0.00139906,3.62515,4.58982,+
"C33A12,3",1.25876,2.06552,Q18357,Uncharacterized protein,14.4305,15.1672,13.9136,15.1802,13.6929,13.236,13.2211,13.5065,2.06552,0.00294946,1.25876,3.83593,+
"C33A12,4",2.41786,1.56463,Q18358,Uncharacterized protein,15.7742,15.6878,13.8887,13.4779,12.9002,11.8158,13.5321,10.9091,1.56463,0.00840196,2.41786,2.90237,+
"C33A12,1",-0.0468979,0.29241,Q18359,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,18.384,18.4052,18.5663,18.4022,18.4488,18.4695,18.3933,18.6338,0.29241,0.28106,-0.0468979,-0.700208,
ugt-21,-0.901225,1.75074,Q18361,UDP-glucuronosyltransferase,12.705,13.1987,12.8608,13.2292,14.333,13.2694,14.2504,13.7459,1.75074,0.00564278,-0.901225,-3.23705,+
"C33F10,12;CELE_T05F1,8",-0.759853,2.07305,Q18390;Q9XUR1,Uncharacterized protein,13.1034,13.0485,12.5575,13.0552,13.9995,13.365,13.5374,13.902,2.07305,0.00292086,-0.759853,-3.85084,+
"C33G8,4",1.31695,1.55313,Q18399,Uncharacterized protein,14.6649,15.2961,14.2698,14.0099,13.9267,13.7022,13.0151,12.3288,1.55313,0.00860586,1.31695,2.88209,+
sec-10,-1.7261,2.69434,Q18406,Exocyst complex component 5,16.2268,14.9217,14.862,15.0983,17.1528,17.1519,16.8895,16.819,2.69434,0.000846684,-1.7261,-5.19662,+
tag-322,0.101512,0.251858,Q18407,Uncharacterized protein,13.2833,13.1036,12.8409,13.1161,13.2528,13.184,12.7093,12.7918,0.251858,0.323418,0.101512,0.61694,
rsp-6,0.768538,1.69268,Q18409,"Probable splicing factor, arginine/serine-rich 6",17.5435,17.2925,18.0457,17.7972,17.0938,16.9972,16.3575,17.1563,1.69268,0.00638336,0.768538,3.13127,+
"C34C12,8",-0.535792,3.35436,Q18421,"GrpE protein homolog, mitochondrial",16.4925,16.7507,16.461,16.6242,17.1373,17.0072,17.1343,17.1929,3.35436,0.000511416,-0.535792,-6.94432,+
"C34C6,4",-1.18616,0.771588,Q18429,Uncharacterized protein,12.8605,10.4664,13.9112,13.1558,13.4377,13.7493,13.7847,14.1669,0.771588,0.0644289,-1.18616,-1.56247,
grsp-3,0.290085,0.259558,Q18444,Glycine Rich Secreted Protein,15.0645,15.1687,16.3029,15.9487,14.854,15.9065,15.9416,14.6224,0.259558,0.315677,0.290085,0.632971,
cyn-12,-0.722218,1.37617,Q18445,Peptidyl-prolyl cis-trans isomerase,14.8561,14.1581,14.148,14.5198,15.1671,15.6311,14.5466,15.2261,1.37617,0.0137434,-0.722218,-2.5749,+
mutd-1,-0.863717,2.11631,Q18446,Biogenesis of lysosome-related organelles complex 1 subunit 5,13.2065,13.0612,12.4191,13.2496,13.9489,13.7946,13.5808,14.0671,2.11631,0.00269923,-0.863717,-3.93706,+
"C34D4,4",0.0325496,0.0466975,Q18449,"Uncharacterized Golgi apparatus membrane protein-like protein C34D4,4",13.2984,13.3419,12.9569,13.2161,13.8227,12.8206,12.8983,13.1416,0.0466975,0.788869,0.0325496,0.133644,
rsd-3,-2.91754,1.43956,Q18453,Uncharacterized protein,9.59965,8.38932,11.4734,13.1884,14.2743,13.0715,13.2785,13.6967,1.43956,0.011615,-2.91754,-2.68395,+
"C34F11,5",0.773322,0.996453,Q18462,Tyrosine-protein kinase,16.7553,17.2228,15.5467,16.1898,15.302,16.0203,15.4473,15.8516,0.996453,0.0351496,0.773322,1.93729,+
ugt-33,1.90305,1.34067,Q18470,UDP-GlucuronosylTransferase,12.7989,13.1339,12.7434,11.9041,11.916,10.1565,11.8898,9.00569,1.34067,0.0151333,1.90305,2.51428,+
"C35A5,8",1.82541,3.9692,Q18476,Uncharacterized protein,17.5804,17.5863,17.061,16.9742,15.7888,15.5261,15.2392,15.3462,3.9692,0.000215596,1.82541,8.96885,+
"C35D10,6",0.872608,2.23502,Q18483,Uncharacterized protein,15.1905,15.4924,15.0613,15.3009,14.6757,14.497,13.8368,14.5453,2.23502,0.00216034,0.872608,4.17888,+
"C35D10,10",0.469028,0.700259,Q18484,Thioredoxin-related transmembrane protein 2 homolog,15.4907,15.4027,16.7011,15.6606,15.3817,15.6421,15.3188,15.0365,0.700259,0.0781113,0.469028,1.44195,
"C35D10,5",-0.810984,0.871176,Q18485,Uncharacterized protein,12.8319,13.3463,12.8006,13.2681,14.8476,13.0874,13.1414,14.4144,0.871176,0.0485539,-0.810984,-1.72905,+
coq-8,0.142072,0.352413,Q18486,"Atypical kinase coq-8, mitochondrial",14.3109,14.9893,14.3991,14.779,14.5077,14.3124,14.6398,14.4501,0.352413,0.226976,0.142072,0.818778,
"C35D10,13",1.19945,4.38409,Q18490,Uncharacterized protein,16.3397,16.5658,16.16,16.1577,15.2713,15.0166,15.028,15.1096,4.38409,0,1.19945,10.6094,+
"C36A4,4",0.731685,1.5328,Q18493,Probable UDP-N-acetylglucosamine pyrophosphorylase,16.2327,16.3251,15.5632,15.5962,15.3906,15.3444,15.3301,14.7254,1.5328,0.00902846,0.731685,2.84632,+
"maph-1,3",2.11007,5.08075,Q18494,Microtubule-Associated Protein Homolog,17.7492,18.0158,17.6177,17.4121,15.6561,15.3702,15.5708,15.7573,5.08075,0,2.11007,13.9939,+
acs-19,-1.23469,2.62001,Q18496;Q65ZB8,Acetyl-coenzyme A synthetase,15.2706,15.4897,14.4145,14.9377,16.4051,16.0888,16.1846,16.3728,2.62001,0.00102857,-1.23469,-5.02222,+
flp-9,0.858297,1.01663,Q18502,FMRFamide-like neuropeptides 9,13.1364,13.0048,12.5782,13.3317,13.3456,11.7982,11.5423,11.9318,1.01663,0.0335423,0.858297,1.9708,+
mel-28,2.1096,4.39564,Q18508,Protein mel-28,15.796,15.477,15.7613,16.0066,13.8912,13.7883,13.7611,13.1619,4.39564,0,2.1096,10.6587,+
"C38H2,2",2.4029,0.99032,Q18515,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,11.9775,14.2123,15.218,14.0099,8.55291,13.1827,12.7571,11.3134,0.99032,0.0357486,2.4029,1.9271,+
"C39D10,7",5.31036,5.38704,Q18529,Uncharacterized protein,20.9949,20.8314,20.2414,20.5754,14.745,15.1895,16.151,15.3161,5.38704,0,5.31036,15.7834,+
"C39E9,8",1.91565,3.07208,Q18541,Uncharacterized protein,18.0517,17.8908,17.8869,17.887,16.3596,15.352,16.6894,15.6528,3.07208,0.000462916,1.91565,6.1499,+
"C39E9,12",2.54156,4.47818,Q18546,Uncharacterized protein,15.4339,15.2473,14.9798,15.2807,12.6489,13.2371,12.2097,12.6799,4.47818,0,2.54156,11.0173,+
rfc-3,1.75053,3.11441,Q18547,RFC (DNA replication factor) family,16.8543,16.4889,16.0506,17.0902,14.4047,14.9199,14.9959,15.1613,3.11441,0.000472585,1.75053,6.26426,+
"C39H7,4",2.54035,4.24401,Q18550,Uncharacterized protein,16.7849,17.0587,16.2479,16.3379,14.4998,13.6893,14.0113,14.0675,4.24401,0.000269341,2.54035,10.0276,+
rpc-1,0.435422,0.451506,Q18566,DNA-directed RNA polymerase subunit,13.1405,13.306,12.0577,13.2318,12.2688,12.0334,12.253,13.439,0.451506,0.163437,0.435422,1.00524,
"C42D4,1",3.21634,6.90451,Q18577,Uncharacterized protein,20.3345,20.4572,20.6646,20.601,17.0443,17.4166,17.365,17.3661,6.90451,0,3.21634,28.4598,+
"C43H6,3",1.01526,3.99745,Q18587,Uncharacterized protein,16.7637,16.5398,16.5371,16.6566,15.6669,15.489,15.4217,15.8584,3.99745,0.000220917,1.01526,9.07292,+
"C44B7,5",2.92973,3.85575,Q18594,"Uncharacterized protein C44B7,5",19.2061,19.1049,20.1273,19.9455,16.1118,16.6344,17.2118,16.7068,3.85575,0.000301166,2.92973,8.56141,+
"C44B7,7",0.109692,0.295687,Q18596,Uncharacterized protein,15.1094,15.3067,15.2131,14.7193,15.1182,14.7427,14.9544,15.0944,0.295687,0.277538,0.109692,0.706817,
pmp-1,2.69165,1.02033,Q18597,Peroxisomal Membrane Protein related,14.5946,14.9911,18.8462,19.9559,14.6403,13.9475,14.403,14.6305,1.02033,0.0331703,2.69165,1.97694,+
pmp-2,0.503145,1.18898,Q18598,Peroxisomal Membrane Protein related,14.5875,14.3042,14.3911,14.9771,14.2787,14.3242,13.6026,14.042,1.18898,0.0217255,0.503145,2.2581,+
acer-1,-0.743403,2.63815,Q18599,ACEtyl-CoA Regulator,19.4794,19.3917,19.9025,19.8891,20.3205,20.5569,20.3042,20.4548,2.63815,0.00103864,-0.743403,-5.06441,+
"C44B7,11",-0.369413,1.43285,Q18600,Putative endoplasmic reticulum metallopeptidase 1-B,13.8928,13.8625,13.4346,13.9401,14.294,14.0457,14.2619,14.0061,1.43285,0.011828,-0.369413,-2.67236,+
chil-10,1.46383,1.76537,Q18607,CHItinase-Like,16.2026,16.222,14.7389,15.3876,14.6819,13.6234,13.7948,14.5956,1.76537,0.00552073,1.46383,3.26391,+
"C44E12,1",0.43903,0.568701,Q18621,Uncharacterized protein,14.6015,14.2783,13.5021,13.5084,14.0874,12.9626,13.6046,13.4795,0.568701,0.113839,0.43903,1.21513,
lec-4,1.90123,2.71138,Q18625,Galectin,18.6266,18.5414,18.0946,18.5818,16.9189,15.6532,16.4478,17.2195,2.71138,0.000809447,1.90123,5.23718,+
dhs-18,-2.15687,4.40548,Q18639,"DeHydrogenases, Short chain",13.1912,13.0571,12.7024,13.3427,15.3459,15.5238,14.8257,15.2255,4.40548,0,-2.15687,-10.7009,+
"C45E5,1",-1.35757,2.61194,Q18645,Uncharacterized protein,13.2118,13.2257,12.9874,13.2037,14.1255,14.1323,14.5474,15.2536,2.61194,0.00105595,-1.35757,-5.00352,+
"C46A5,6",0.134555,0.250958,Q18650,Uncharacterized protein,13.3407,13.3112,12.5179,13.3379,13.1411,13.1163,12.904,12.8081,0.250958,0.324263,0.134555,0.615059,
"C46C2,2",1.24796,3.48562,Q18655,Uncharacterized protein,16.1188,16.4918,15.8039,16.0927,14.7939,14.6597,15.0884,14.9733,3.48562,0.000494676,1.24796,7.34064,+
acs-17,1.16848,3.94975,Q18660,Fatty Acid CoA Synthetase family,16.287,16.2946,16.1291,15.9363,15.1498,14.9465,14.7274,15.1494,3.94975,0.000213152,1.16848,8.8978,+
"C47D12,2",1.98311,3.69189,Q18668,Uncharacterized protein,14.4524,14.4859,14.3041,14.2701,12.4537,11.7088,12.8346,12.5831,3.69189,0.000329234,1.98311,8.00126,+
nep-1,2.67776,3.49383,Q18673,Neprilysin-1,16.795,16.6896,15.704,16.2374,14.0546,12.9326,14.0589,13.6691,3.49383,0.000449587,2.67776,7.36605,+
"C47E12,7",0.160865,0.0489248,Q18674,Ribosomal RNA processing protein 1 homolog,14.9709,16.7231,11.5836,14.5955,13.7521,15.0244,13.3901,15.0631,0.0489248,0.780208,0.160865,0.139711,
dhp-2,1.03571,3.35287,Q18677,Dihydropyrimidinase 2,16.6357,16.4088,16.3979,16.6634,15.6331,15.1761,15.7668,15.387,3.35287,0.000511027,1.03571,6.93993,+
srs-2,1.29013,2.5763,Q18678,"Probable serine--tRNA ligase, cytoplasmic",18.6683,18.4947,18.4752,18.7177,17.425,17.6598,16.5478,17.5628,2.5763,0.00110933,1.29013,4.92151,+
pyp-1,1.36939,4.86701,Q18680,Probable inorganic pyrophosphatase 1,20.3587,20.3982,20.1932,20.1953,18.9351,18.8128,18.752,19.1679,4.86701,0,1.36939,12.8611,+
unc-112,1.42718,2.76806,Q18685,Protein unc-112,18.1184,18.2063,17.4393,17.4767,16.7541,16.0579,16.1349,16.5851,2.76806,0.000740904,1.42718,5.37367,+
daf-21,0.644763,1.23163,Q18688,Heat shock protein 90,20.0888,20.34,19.7448,19.9004,19.2664,19.3445,18.8503,20.0338,1.23163,0.0197497,0.644763,2.32972,+
"C47E8,4",0.167868,0.240849,Q18691,Protein FAM50 homolog,13.1585,12.8721,13.4111,12.7631,12.236,12.947,13.409,12.9414,0.240849,0.336847,0.167868,0.59383,
pitr-1,0.953255,0.964879,Q18697;W6RS06,Phosphate transporter,14.6798,13.3996,15.4332,15.3043,13.5013,13.9827,14.1835,13.3362,0.964879,0.0385667,0.953255,1.88485,+
"C49C8,5",1.04482,1.74488,Q18705,Uncharacterized protein,14.7968,15.5341,14.4681,15.6162,14.3272,13.6052,14.0587,14.2448,1.74488,0.00571807,1.04482,3.22632,+
"C49F8,3",-0.452207,0.429467,Q18709,Uncharacterized protein,14.8932,14.2205,13.1027,14.9042,14.3846,14.9803,15.1661,14.3984,0.429467,0.175742,-0.452207,-0.964612,
