geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
dhs-20,2.56173,6.30666,Q20012,"DeHydrogenases, Short chain",16.5401,16.104,16.4934,16.3056,13.7844,13.942,13.6766,13.793,6.30666,0,2.56173,22.5825,+
tag-290,2.31551,1.83786,Q20014,Uncharacterized protein,15.4693,16.3354,13.7138,16.6492,13.2045,12.7965,13.6531,13.2515,1.83786,0.00217291,2.31551,3.39832,+
pfn-2,0.847816,0.832634,Q20025,Profilin-2,18.6435,16.8012,18.7701,18.9995,17.495,17.31,17.4407,17.5772,0.832634,0.02841,0.847816,1.66475,+
"CELE_F35D11,5",0.733605,1.21996,Q20033,Uncharacterized protein,14.271,13.8662,14.9387,13.8983,14.0638,13.5157,13.2531,13.2071,1.21996,0.00974356,0.733605,2.31009,+
"CELE_F35D11,4",1.2205,3.96344,Q20034,Uncharacterized protein,18.5732,19.1608,18.8817,19.0396,17.5997,17.6159,17.7785,17.7791,3.96344,4.04E-05,1.2205,8.94776,+
mlcd-1,1.12536,0.862085,Q20048,MaLonyl CoA Decarboxylase,14.6099,14.3745,14.9642,15.3346,14.3093,12.1327,13.3405,14.9993,0.862085,0.025961,1.12536,1.7139,+
idhg-1,-2.75605,5.19514,Q20049,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",14.3638,14.7013,15.1399,15.1076,17.5189,17.6035,17.5276,17.6868,5.19514,0,-2.75605,-14.6383,+
"CELE_F35G12,7",0.80175,0.44756,Q20051,Uncharacterized protein,12.015,15.1451,14.3454,14.1688,13.0521,12.4902,12.5308,14.3941,0.44756,0.0989212,0.80175,0.997996,
asb-1,3.22494,4.58648,Q20053,ATP Synthase B homolog,19.7618,20.861,19.9961,20.7529,16.9408,17.1913,17.1139,17.226,4.58648,0,3.22494,11.5045,+
"CELE_F35G12,11",0.529478,1.42035,Q20057,Enhancer of rudimentary homolog,14.8355,14.7899,14.6412,15.4427,14.2925,14.6542,14.4111,14.2336,1.42035,0.00577766,0.529478,2.65079,+
"CELE_F35G12,12",2.51908,5.71353,Q20058,Uncharacterized protein,17.7095,18.1403,17.7761,18.1267,15.4528,15.2281,15.3713,15.624,5.71353,0,2.51908,17.9319,+
wdr-48,1.6188,2.10958,Q20059,WD repeat-containing protein 48 homolog,13.7734,14.9763,14.5766,15.5095,13.1881,13.4737,12.5623,13.1364,2.10958,0.00130572,1.6188,3.92358,+
smc-4,4.69293,5.26086,Q20060,Structural maintenance of chromosomes protein 4,17.5077,16.9877,16.5414,17.3277,12.4324,12.8166,11.7534,12.5903,5.26086,0,4.69293,15.0213,+
marb-1,-1.04648,1.79116,Q20062,Mitochondrial Associated RiBonuclease homolog,16.8925,16.8529,16.8139,15.7013,17.8291,17.258,17.5829,17.7765,1.79116,0.00233295,-1.04648,-3.31149,+
"CELE_F35G2,1",1.84593,3.23317,Q20063,Sulfhydryl oxidase,14.3781,15.4908,14.7325,15.438,13.1099,13.2495,13.2879,13.0083,3.23317,0.000125331,1.84593,6.59392,+
phy-2,-0.318767,0.453615,Q20065,Prolyl 4-hydroxylase subunit alpha-2,14.168,15.5069,15.0423,14.6301,15.323,15.4095,15.077,14.8128,0.453615,0.0964562,-0.318767,-1.00911,
"CELE_F35H10,6",3.95858,4.90066,Q20070,Uncharacterized protein,14.1958,15.5086,14.9548,15.2957,10.8655,10.8633,11.1597,11.2321,4.90066,0,3.95858,13.0335,+
ugt-58,-0.200584,0.440981,Q20086,Putative UDP-glucuronosyltransferase ugt-58,14.9723,14.9227,14.4332,14.4458,14.7087,15.0949,14.6012,15.1714,0.440981,0.101372,-0.200584,-0.98589,
ttr-20,-1.15969,2.34252,Q20089,TransThyretin-Related family domain,14.5404,15.2997,14.7771,14.38,16.378,15.5958,15.7367,15.9255,2.34252,0.000721204,-1.15969,-4.40486,+
fkb-1,3.67603,4.47487,Q20107,Peptidylprolyl isomerase,20.7735,21.78,20.447,21.4221,17.0994,17.7873,17.4547,17.377,4.47487,0,3.67603,11.0027,+
nlp-10,0.274048,0.261557,Q20114,Neuropeptide-Like Protein,14.4744,13.9376,15.0373,15.0621,15.187,14.4181,13.5425,14.2676,0.261557,0.209026,0.274048,0.637114,
gcs-1,1.82501,3.74943,Q20117,Glutamate--cysteine ligase,17.5113,16.6469,16.8504,16.6042,14.9753,15.2596,15.1415,14.9364,3.74943,3.62E-05,1.82501,8.19425,+
acs-4,1.8339,1.32454,Q20121,Fatty Acid CoA Synthetase family,17.8179,18.9855,18.2944,21.1429,17.1888,17.0702,17.3889,17.2572,1.32454,0.00741388,1.8339,2.48682,+
"CELE_F37C12,3",2.84753,4.71827,Q20122,Acyl carrier protein,19.425,19.9634,20.1617,19.9405,16.5305,17.2519,17.2878,17.0302,4.71827,0,2.84753,12.1243,+
exos-9,2.87972,4.86101,Q20128,EXOSome (Multiexonuclease complex) component,15.9637,16.5904,16.7552,16.7596,13.7101,13.526,13.9388,13.3751,4.86101,0,2.87972,12.8306,+
"F38B2,4",3.21448,5.16687,Q20140,Adenylate kinase isoenzyme 1,20.422,19.7732,19.6333,20.0774,16.5821,17.1412,16.7805,16.5441,5.16687,0,3.21448,14.4765,+
"CELE_F38B6,4",0.150106,0.167626,Q20143,Trifunctional purine biosynthetic protein adenosine-3,14.9437,14.3934,13.8107,15.2992,14.3225,14.6462,14.6757,14.2022,0.167626,0.333911,0.150106,0.433522,
"F38E1,9",1.08841,2.81917,Q20157,Mannose-P-dolichol utilization defect 1 protein homolog,14.9401,15.1209,14.5901,15.4127,13.8371,14.0469,14.1273,13.6988,2.81917,0.000181955,1.08841,5.49887,+
"hsp-12,3",6.04773,7.20873,Q20164,Heat Shock Protein,20.5827,20.9856,20.5122,20.9082,15.0365,14.456,14.4451,14.8603,7.20873,0,6.04773,32.0059,+
cpin-1,0.915837,2.82538,Q20166,CyPIN (Guanine aminohydrolase) homolog,14.8538,14.9937,14.3585,14.5548,13.7583,13.7284,13.6061,14.0047,2.82538,0.000182573,0.915837,5.51423,+
copb-2,1.98879,3.87762,Q20168,Probable coatomer subunit beta',17.3491,17.8634,17.4264,17.747,16.1781,15.3246,15.4134,15.5146,3.87762,3.86E-05,1.98879,8.63867,+
"CELE_F38E9,5",2.77723,5.85144,Q20173,Uncharacterized protein,18.6284,18.8087,18.2884,18.7693,15.7797,16.1024,15.7146,15.7891,5.85144,0,2.77723,18.9219,+
"CELE_F38E9,1",4.11606,4.52026,Q20177,Uncharacterized protein,18.243,19.0166,18.568,18.6911,13.6719,15.2733,14.4457,14.6636,4.52026,0,4.11606,11.2043,+
"CELE_F39H12,3",0.620375,1.04658,Q20199,Uncharacterized protein,14.9314,15.5405,14.6351,15.8384,14.9137,14.468,14.3176,14.7646,1.04658,0.0154919,0.620375,2.02057,+
csq-1,1.70066,4.1837,Q20203,Calsequestrin,19.6704,20.1712,19.6891,20.3039,18.1625,18.393,18.1542,18.3223,4.1837,4.61E-05,1.70066,9.78616,+
rps-11,-0.079483,0.110347,Q20206,"Ribosomal Protein, Small subunit",18.1693,18.7604,18.0254,19.024,18.9281,18.3826,18.5128,18.4735,0.110347,0.46195,-0.079483,-0.298174,
"CELE_F40F4,7",2.62958,5.2241,Q20220,Uncharacterized protein,16.4098,16.2977,15.8661,16.1111,13.6047,13.5929,13.1715,13.7972,5.2241,0,2.62958,14.8059,+
lbp-1,-4.40102,5.01379,Q20223,Fatty acid-binding protein homolog 1,13.8214,14.4385,14.1383,15.2964,18.7183,18.733,18.869,18.9785,5.01379,0,-4.40102,-13.6293,+
lbp-2,1.88511,1.73002,Q20224,Fatty acid-binding protein homolog 2,18.9215,21.1907,20.9898,21.2828,18.3998,19.2132,18.5295,18.702,1.73002,0.00271304,1.88511,3.19916,+
rps-9,1.04669,2.88077,Q20228,40S ribosomal protein S9,20.06,20.872,20.5105,20.3577,19.2229,19.5942,19.4032,19.3932,2.88077,0.000172706,1.04669,5.65252,+
lsm-1,2.67897,4.38519,Q20229,LSM Sm-like protein,16.6197,16.5568,17.0583,17.5926,14.3784,14.3206,14.3707,14.0418,4.38519,0,2.67897,10.6141,+
"F40F8,1",2.4746,4.11719,Q20230,UMP-CMP kinase 2,17.0021,18.167,17.1733,17.4757,14.9281,15.0321,14.9003,15.0591,4.11719,4.42E-05,2.4746,9.52592,+
drap-1,2.83397,7.28553,Q20237;Q86G95,DRAP1 corepressor homolog,15.7327,15.699,15.6568,15.959,12.9378,12.8195,13.0702,12.8842,7.28553,0,2.83397,32.9681,+
"CELE_F40G12,5",6.02501,5.26384,Q20246,Uncharacterized protein,16.1236,15.4624,15.9786,15.6191,10.4985,10.2925,9.32092,8.97164,5.26384,0,6.02501,15.0389,+
"F41C3,4",0.38373,0.523024,Q20263,Probable Golgi transport protein 1,14.8687,15.4634,14.2858,15.3267,14.0632,14.5338,14.7566,15.0561,0.523024,0.0755908,0.38373,1.13442,
acs-11,1.30333,3.08986,Q20264,Fatty Acid CoA Synthetase family,18.068,18.9321,18.7769,18.4683,17.0355,17.4392,17.2028,17.3545,3.08986,0.000133222,1.30333,6.19773,+
fip-5,4.38289,6.54351,Q20276,Fungus-Induced Protein,20.2686,20.6052,20.4658,20.3274,15.6498,16.3736,15.9069,16.2052,6.54351,0,4.38289,24.7524,+
fipr-21,1.22113,2.68578,Q20277,FIP (Fungus-Induced Protein) Related,19.7906,19.0011,18.8661,19.4015,18.3426,17.8176,17.9836,18.0309,2.68578,0.000231381,1.22113,5.17633,+
"CELE_F41G3,6",3.85514,6.26146,Q20287,Uncharacterized protein,17.8405,18.1877,17.8348,17.6164,14.228,13.6657,13.9869,14.1783,6.26146,0,3.85514,22.1901,+
elo-5,-0.382423,1.11366,Q20300;V6CLH1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,14.8114,15.5054,14.8211,15.3344,15.4438,15.4834,15.5558,15.519,1.11366,0.0131382,-0.382423,-2.13221,+
elo-6,1.63734,2.51057,Q20303,Elongation of very long chain fatty acids protein 6,16.912,17.0893,17.0495,17.5124,15.875,14.5604,15.6884,15.89,2.51057,0.000473324,1.63734,4.77258,+
abcf-3,1.03796,1.43711,Q20306,"ABC transporter, class F",15.9115,17.0233,16.557,17.7222,15.8329,15.6901,15.9135,15.6257,1.43711,0.0054413,1.03796,2.6797,+
"CELE_F42A10,5",2.0823,2.81933,Q20310,Uncharacterized protein,17.614,18.8297,19.3273,18.725,16.8608,16.5142,16.3321,16.4597,2.81933,0.000182023,2.0823,5.49927,+
"CELE_F42A10,6",3.09704,4.15403,Q20311,Uncharacterized protein,18.6155,19.2273,18.0832,19.2095,16.0953,15.3785,15.4536,15.8199,4.15403,4.54E-05,3.09704,9.66928,+
"CELE_F42A10,7",2.63666,3.33888,Q20312,Uncharacterized protein,15.007,14.499,14.9661,15.2348,13.053,12.0861,11.4244,12.5967,3.33888,8.49E-05,2.63666,6.89876,+
grl-4,2.79249,3.52561,Q20327,GRound-Like (Grd related),14.1087,15.3086,14.1098,15.3283,11.9814,11.6734,11.7564,12.2742,3.52561,7.41E-05,2.79249,7.46502,+
"CELE_F42C5,9",-0.600147,0.992237,Q20329,Uncharacterized protein,15.4761,14.1854,15.4195,14.7908,15.6702,15.3946,15.5295,15.6781,0.992237,0.0179514,-0.600147,-1.93029,+
ifo-1,0.346351,0.530175,Q20330,Intermediate Filament Organize,14.2898,15.5055,14.4392,14.8858,14.7522,14.1559,14.5146,14.3122,0.530175,0.0739028,0.346351,1.14713,
tni-1,-0.386596,0.752598,Q20334,Troponin I 1,14.8768,14.9483,14.1598,15.2509,15.4914,15.0258,15.1139,15.1511,0.752598,0.0357015,-0.386596,-1.53051,+
"CELE_F42F12,4",1.44013,1.90024,Q20340,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",15.217,16.4352,15.6692,16.9538,14.8979,14.4813,14.3342,14.8013,1.90024,0.00200996,1.44013,3.51581,+
"CELE_F42F12,3",2.79127,3.58243,Q20344,Uncharacterized protein,14.7453,15.06,14.9509,15.4425,13.0066,11.3886,12.4171,12.2213,3.58243,7.62E-05,2.79127,7.64477,+
alh-11,2.03718,2.65467,Q20352;Q8MNS6,ALdehyde deHydrogenase,15.2678,16.2074,15.6584,16.919,13.9179,13.9824,13.5729,14.4307,2.65467,0.000228817,2.03718,5.10304,+
"CELE_F43C9,2",1.88283,3.04585,Q20358,Uncharacterized protein,17.0907,15.9845,16.0385,16.6866,14.3565,14.6608,14.2807,14.971,3.04585,0.000131201,1.88283,6.07983,+
sip-1,4.07644,5.37112,Q20363,Stress-induced protein 1,22.6842,23.6245,22.7422,23.496,19.2309,19.0905,19.0882,18.8316,5.37112,0,4.07644,15.6853,+
rab-33,7.14884,5.15718,Q20365,Ras-related protein Rab-33,19.3127,20.4906,19.7108,21.5394,13.0814,12.9758,13.3114,13.0896,5.15718,0,7.14884,14.4214,+
patr-1,0.72075,1.51433,Q20374,Protein PAT1 homolog 1,14.961,14.9932,15.0258,14.6136,14.3929,13.7542,13.8182,14.7452,1.51433,0.00445525,0.72075,2.81396,+
sptl-2,1.12344,2.47961,Q20375,Serine palmitoyltransferase 2,14.23,15.3069,14.8346,14.8547,13.5418,13.6038,13.9484,13.6384,2.47961,0.000555179,1.12344,4.70346,+
nucb-1,1.88099,6.55136,Q20384;Q8MQ51,NUCleoBindin homolog,17.562,17.4743,17.3785,17.3635,15.6989,15.4823,15.4447,15.6286,6.55136,0,1.88099,24.8277,+
ppt-1,2.49968,3.08276,Q20390,Palmitoyl-protein thioesterase 1,14.5703,15.3819,14.3865,13.5309,11.9294,11.726,11.8483,12.3672,3.08276,0.00013278,2.49968,6.17859,+
"CELE_F44D12,2",2.81081,2.51124,Q20392,Uncharacterized protein,18.3542,16.9642,16.7591,15.8266,14.1913,13.6657,14.9166,13.8874,2.51124,0.000473648,2.81081,4.77407,+
"F44G4,2",-0.502498,1.2971,Q20412,"Probable NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",15.7333,16.0617,16.255,16.1793,17.0326,16.2172,16.5106,16.4788,1.2971,0.00812692,-0.502498,-2.44025,+
"CELE_F45D3,4",3.65522,5.56956,Q20420;Q52GY5,Uncharacterized protein,14.9162,15.2706,14.9397,15.4245,11.9982,11.2129,11.3803,11.3387,5.56956,0,3.65522,16.9518,+
mrpl-14,-1.08193,3.52592,Q20430,"Mitochondrial Ribosomal Protein, Large",14.3623,14.7188,14.7172,14.964,15.5904,15.9341,15.7177,15.8478,3.52592,7.41E-05,-1.08193,-7.46598,+
cnep-1,3.98653,5.54362,Q20432,CTD nuclear envelope phosphatase 1 homolog,14.9374,15.0406,14.9385,14.0572,10.5967,10.8698,10.8179,10.743,5.54362,0,3.98653,16.7809,+
smg-4,0.29792,0.369149,Q20445;Q8WQF3,Suppressor with Morphological effect on Genitalia,14.2993,15.5164,14.2465,14.1605,14.0573,14.6065,14.0141,14.353,0.369149,0.132387,0.29792,0.851007,
ztf-7,0.0676851,0.284179,Q20448,Zinc finger putative Transcription Factor family,16.5445,16.4669,16.7716,16.5294,16.7143,16.4172,16.3918,16.5183,0.284179,0.189356,0.0676851,0.683529,
"CELE_F46G10,1",1.91566,4.02782,Q20476,Uncharacterized protein,17.9914,18.2584,17.3001,17.8063,15.8699,15.9059,15.8456,16.0721,4.02782,4.20E-05,1.91566,9.18596,+
lact-1,4.08837,6.45438,Q20489,Beta-LACTamase domain containing,14.455,14.5571,14.6166,15.1336,10.6458,10.775,10.3925,10.5956,6.45438,0,4.08837,23.9128,+
rhi-1,2.42664,3.97285,Q20496,Probable rho GDP-dissociation inhibitor,17.9816,18.4781,17.6382,18.843,15.7468,15.9319,15.7241,15.8317,3.97285,4.08E-05,2.42664,8.98224,+
haly-1,1.56739,3.78113,Q20502,Histidine ammonia-lyase,18.4286,19.2111,18.8193,18.8758,17.4918,17.1147,17.0835,17.3752,3.78113,3.67E-05,1.56739,8.30226,+
acbp-3,-0.0608625,0.152486,Q20507,Acyl-CoA-binding protein homolog 3,17.5449,17.6842,17.4708,17.7744,17.3623,17.8946,17.9197,17.5411,0.152486,0.362986,-0.0608625,-0.398717,
pepm-1,1.84374,4.76225,Q20520,PEPtidase M1 domain containing,14.5954,14.9097,14.7927,14.6842,13.291,12.7126,12.751,12.8525,4.76225,0,1.84374,12.3379,+
"CELE_F47B8,8",2.77459,3.8923,Q20521,Uncharacterized protein,14.6916,15.4788,14.9641,15.2882,12.7273,12.773,12.191,11.6331,3.8923,3.89E-05,2.77459,8.69085,+
"CELE_F47G9,1",2.4391,5.5636,Q20546,Uncharacterized protein,18.2416,18.2527,17.7353,18.0823,15.4497,15.8211,15.5883,15.6964,5.5636,0,2.4391,16.9124,+
pqn-39,1.07962,1.34554,Q20576,Prion-like-(Q/N-rich)-domain-bearing protein,13.8527,14.5709,15.7251,15.2763,13.5767,13.6355,13.7737,14.1206,1.34554,0.00697343,1.07962,2.52259,+
"CELE_F49C12,7",-0.301102,0.485366,Q20584;Q27GQ5,Uncharacterized protein,14.8531,15.1347,15.0482,13.9743,14.9466,14.8658,15.1106,15.2917,0.485366,0.0858336,-0.301102,-1.06687,
rpn-7,2.85532,4.51837,Q20585,26S proteasome non-ATPase regulatory subunit 6,18.4121,19.3744,18.4795,18.9603,16.1617,15.904,15.6329,16.1064,4.51837,0,2.85532,11.1958,+
"F49C12,11",2.20228,4.74227,Q20588,Translation machinery-associated protein 7 homolog,19.1885,19.8125,19.5223,19.7187,17.0307,17.3776,17.4625,17.5621,4.74227,0,2.20228,12.2405,+
dod-23,4.15334,3.87505,Q20615,Downstream Of DAF-16 (Regulated by DAF-16),19.6307,19.7719,18.2575,19.5696,14.4379,15.1912,16.0149,14.9724,3.87505,3.86E-05,4.15334,8.62954,+
skpo-1,3.9393,6.21933,Q20616,Peroxidase skpo-1,20.1798,20.9526,20.4258,20.7299,16.4854,16.5775,16.7503,16.7178,6.21933,0,3.9393,21.8303,+
"CELE_F49E2,5",1.83598,4.28801,Q20626,Uncharacterized protein,19.3002,19.9794,19.49,19.7828,18.01,17.7089,17.5771,17.9125,4.28801,4.96E-05,1.83598,10.2072,+
pam-1,1.22471,3.14371,Q20627;Q4TT88,Aminopeptidase,18.8912,19.2576,18.5954,19.4336,17.7553,17.8973,17.8994,17.7269,3.14371,0.000135881,1.22471,6.34437,+
cdd-2,-1.62233,3.85198,Q20628,Cytidine deaminase,14.5139,14.9413,14.5302,15.2624,16.2762,16.4272,16.4636,16.5702,3.85198,3.79E-05,-1.62233,-8.54815,+
gcsh-2,1.65819,3.55139,Q20634,Glycine cleavage system H protein,19.2041,19.6817,19.2611,20.1078,17.8116,17.8381,17.8809,18.0915,3.55139,7.51E-05,1.65819,7.54614,+
gpb-2,0.962925,1.39556,Q20636,Guanine nucleotide-binding protein subunit beta-2,14.2527,14.5765,14.7804,15.4129,13.353,13.8045,13.4442,14.5692,1.39556,0.00618428,0.962925,2.60816,+
"CELE_F52A8,1",-4.28977,5.0703,Q20637,Uncharacterized protein,14.61,14.1096,13.8706,14.2127,18.4823,18.3518,17.9228,19.205,5.0703,0,-4.28977,-13.9364,+
nmy-1,2.97012,6.16191,Q20641,Non-muscle MYosin,18.107,18.6468,18.2505,18.4599,15.4687,15.4483,15.4887,15.178,6.16191,0,2.97012,21.3493,+
"CELE_F52B5,2",2.60129,6.03128,Q20643,Uncharacterized protein,18.0698,18.4441,18.0108,18.3703,15.7651,15.4326,15.6634,15.6288,6.03128,0,2.60129,20.2931,+
"rpl-25,2",-1.96875,2.94767,Q20647,60S ribosomal protein L23a 2,17.6129,17.5541,16.9269,18.5261,19.7869,19.4739,19.5132,19.721,2.94767,0.000153299,-1.96875,-5.82291,+
ftt-2,1.64978,3.90479,Q20655,14-3-3-like protein 2,22.6627,22.987,22.5014,23.1901,20.9317,21.4417,21.2468,21.122,3.90479,3.92E-05,1.64978,8.73548,+
hsp-17,3.41557,6.40268,Q20660;Q7JP52,Heat Shock Protein,20.0609,20.0449,19.6325,20.199,16.7246,16.6452,16.3569,16.5483,6.40268,0,3.41557,23.4387,+
"CELE_F52E4,5",2.35696,4.85558,Q20675,Uncharacterized protein,17.3093,17.7237,17.1985,17.9408,15.3107,15.2477,15.1469,15.0391,4.85558,0,2.35696,12.803,+
pccb-1,2.69331,6.51605,Q20676;Q8WQF1,Propionyl Coenzyme A Carboxylase Beta subunit,20.7489,21.0407,20.6603,21.064,18.1863,18.2491,18.0696,18.2357,6.51605,0,2.69331,24.4906,+
sec-3,3.23534,4.66359,Q20678,Exocyst complex component 1,14.9505,15.0263,14.7774,13.8712,11.4699,11.298,11.3639,11.5521,4.66359,0,3.23534,11.8635,+
let-268,2.82168,5.82743,Q20679,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase",17.4624,17.5982,17.4048,16.9271,14.6015,14.565,14.4361,14.5032,5.82743,0,2.82168,18.7458,+
"F52H3,5",-1.60667,3.05821,Q20683,Tetratricopeptide repeat protein 36 homolog,14.5277,13.8956,14.7737,13.8126,16.0232,15.6262,15.6971,16.09,3.05821,0.000131687,-1.60667,-6.11277,+
lec-2,3.91596,5.85973,Q20684,GaLECtin,22.6704,22.9393,22.6575,23.1482,18.5816,19.0746,19.3433,18.7521,5.85973,0,3.91596,18.9831,+
"CELE_F53B3,6",1.96356,3.01045,Q20711,Uncharacterized protein,17.2012,17.5605,17.1509,18.3605,16.0609,15.2301,15.5275,15.6004,3.01045,0.000157149,1.96356,5.98625,+
"CELE_F53B7,3",3.39191,5.92558,Q20716,Uncharacterized protein,17.4039,17.5476,17.231,17.6849,14.0737,13.6676,14.2581,14.3004,5.92558,0,3.39191,19.4759,+
"F53F4,10",1.45069,3.28465,Q20719,"Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",20.1376,19.6876,19.2033,20.0315,18.1889,18.3542,18.3984,18.3157,3.28465,8.27E-05,1.45069,6.741,+
"CELE_F53F4,11",2.61415,5.44119,Q20720,Uncharacterized protein,17.6743,18.0112,17.7145,18.2853,15.2084,15.3585,15.1612,15.5006,5.44119,0,2.61415,16.1217,+
"CELE_F53F4,13",-0.239938,0.367086,Q20724,Uncharacterized protein,14.8038,15.5565,14.4922,15.4999,15.6318,15.1908,15.1644,15.3252,0.367086,0.133675,-0.239938,-0.847054,
tbcb-1,0.607578,2.4843,Q20728,Tubulin-specific chaperone B,16.3642,16.5277,16.6254,16.2713,15.8434,15.6369,15.7623,16.1157,2.4843,0.000556309,0.607578,4.71388,+
unc-84,1.3527,2.78114,Q20745,Nuclear migration and anchoring protein unc-84,15.0017,15.1835,15.043,14.9236,13.3075,14.38,13.385,13.6685,2.78114,0.000179993,1.3527,5.40553,+
atad-3,-0.448023,1.10452,Q20748,ATPase family AAA domain-containing protein 3,16.5961,16.4196,16.887,17.3595,17.236,17.2924,17.1405,17.3854,1.10452,0.0133589,-0.448023,-2.11699,+
iff-2,2.58106,4.54689,Q20751,Eukaryotic translation initiation factor 5A-2,19.4667,20.1837,20.1012,20.1887,17.8042,17.3524,17.0944,17.3651,4.54689,0,2.58106,11.3241,+
stc-1,0.864038,1.35752,Q20752,STCH (Truncated HSP) family,14.4707,15.3715,14.7076,15.4293,14.442,13.5349,13.9529,14.5932,1.35752,0.00677034,0.864038,2.54302,+
"CELE_F54C9,3",0.641481,0.926462,Q20753,Uncharacterized protein,14.3783,15.3647,14.9307,15.362,14.825,14.0568,13.7854,14.8026,0.926462,0.0216897,0.641481,1.82103,+
col-38,0.623033,0.578911,Q20754,COLlagen,14.9369,16.6664,14.9228,15.9782,15.4394,14.2112,15.12,15.2416,0.578911,0.0630883,0.623033,1.23301,
bcs-1,1.60029,5.2876,Q20755;Q58AA8,BCS1 (Mitochondrial chaperone) homolog,15.7004,15.8045,15.6878,15.7306,14.0951,14.3497,13.8669,14.2104,5.2876,0,1.60029,15.1798,+
puf-5,2.21971,4.30825,Q20757,Pumilio domain-containing protein 5,14.3733,15.1117,14.8203,15.2289,12.8082,12.712,12.7688,12.3664,4.30825,5.02E-05,2.21971,10.2908,+
arl-1,0.526685,0.820927,Q20758,ADP-ribosylation factor-like protein 1,14.7862,15.5473,14.3115,15.3909,14.2907,14.8691,14.547,14.2223,0.820927,0.029475,0.526685,1.64519,+
"CELE_F54C9,9",1.52091,2.1492,Q20760,Uncharacterized protein,15.4961,14.9807,15.2832,15.583,13.7226,12.9534,13.8973,14.686,2.1492,0.00118987,1.52091,4.00328,+
"F54D1,6",1.23911,1.16507,Q20762,"Uncharacterized protein F54D1,6",15.233,17.1659,15.1771,17.0648,14.9115,14.7051,14.9415,15.1262,1.16507,0.0114163,1.23911,2.21806,+
"CELE_F54D5,3",4.40334,3.7203,Q20769,Uncharacterized protein,17.8006,19.6839,18.9824,19.8705,14.4313,14.0366,15.2632,14.9928,3.7203,3.57E-05,4.40334,8.09606,+
"CELE_F54D5,4",3.75924,5.72982,Q20770,Uncharacterized protein,20.7542,21.1545,20.8704,20.7729,16.6285,17.3211,17.4872,17.0783,5.72982,0,3.75924,18.0461,+
"F54D5,7",0.0088253,0.0160085,Q20772,"Probable glutaryl-CoA dehydrogenase, mitochondrial",16.1985,16.9865,16.742,16.542,16.5652,16.5304,16.8554,16.4827,0.0160085,0.89195,0.0088253,0.0472988,
dnj-13,2.8333,4.39125,Q20774,DNaJ domain (Prokaryotic heat shock protein),18.8394,19.459,18.7846,19.6499,16.7937,16.1117,16.1967,16.2975,4.39125,0,2.8333,10.64,+
tag-174,2.8763,3.95327,Q20779,"Probable cytochrome c oxidase subunit 6A, mitochondrial",20.7711,21.188,20.7708,21.556,18.6088,18.0515,17.5156,18.6048,3.95327,4.02E-05,2.8763,8.91063,+
alh-1,-0.35851,1.00724,Q20780,ALdehyde deHydrogenase,19.3528,19.2577,19.3218,19.9999,19.7452,19.8749,19.7502,19.996,1.00724,0.0171888,-0.35851,-1.9552,+
"CELE_F54F7,2",1.01751,1.69193,Q20789,Uncharacterized protein,13.8011,15.0573,14.6478,14.4091,14.0337,13.2747,13.314,13.2229,1.69193,0.00295087,1.01751,3.12991,+
"CELE_F54F7,3",5.17763,5.08533,Q20790,Uncharacterized protein,19.1004,20.2465,20.0248,20.4309,14.3149,14.8181,15.3623,14.5968,5.08533,0,5.17763,14.0192,+
"CELE_F55A11,1",1.27083,2.50803,Q20796,Uncharacterized protein,16.4807,16.4868,16.4584,16.8977,14.5872,15.5799,15.4348,15.6384,2.50803,0.000472839,1.27083,4.76689,+
syx-5,1.14241,1.95009,Q20797,Putative syntaxin-5,14.7977,15.37,14.0651,15.2569,13.7746,13.9674,13.4304,13.7476,1.95009,0.00177844,1.14241,3.61097,+
sel-11,2.10333,2.82609,Q20798,E3 ubiquitin-protein ligase hrd-1,17.6992,18.2345,18.0058,18.2157,16.0012,16.8874,15.1714,15.6818,2.82609,0.000182642,2.10333,5.51599,+
rfip-1,3.32737,1.87732,Q20813;Q8IG15;Q95ZS6,Rab-11 Family Interacting-Protein,14.5478,15.2013,14.3969,15.3755,12.3367,8.77974,12.6915,12.4041,1.87732,0.00207977,3.32737,3.47244,+
ssp-35,4.25275,6.42149,Q20815,"Sperm Specific family, class P",18.2833,18.742,18.3713,18.8102,14.3584,13.9785,14.2856,14.5734,6.42149,0,4.25275,23.6101,+
tsfm-1,0.978562,3.79253,Q20819,"Elongation factor Ts, mitochondrial",17.2509,17.5019,17.6636,17.1852,16.4256,16.3935,16.3454,16.5229,3.79253,3.69E-05,0.978562,8.34142,+
