geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d5_daf2_d1,log2FC,Student's T-test Test statistic daf2_d5_daf2_d1,Sign p-val: 0.05 
C38C10.2,-1.02773,1.79143,Q03567,Q03567,Uncharacterized transporter slc-17.2,7,1,23.9413,23.0404,24.172,23.6624,24.725,24.8104,24.2326,25.1591,1.79143,0.0490237,-1.02773,-3.31198,+
nhl-1,0.117996,0.0409722,Q03601,Q03601;A0A131MCD3,RING finger protein nhl-1,834;784,0.999989,17.2921,18.519,16.4867,20.5412,16.7971,18.6548,18.0045,18.9105,0.0409722,0.926376,0.117996,0.117931,
lrp-1,0.570948,0.225957,Q04833,Q04833,Low-density lipoprotein receptor-related protein,4605,1,19.6863,18.1144,18.7628,16.9228,18.0108,19.9394,17.3163,15.9359,0.225957,0.668042,0.570948,0.562188,
C30C11.4,5.64445,3.39469,Q05036,Q05036,Uncharacterized protein C30C11.4,533,0.577245,23.0369,22.8862,23.8569,24.6215,16.8615,19.6948,16.8288,18.4388,3.39469,0.00216374,5.64445,7.0642,+
C30C11.4,1.07153,0.351574,Q05036,Q05036,Uncharacterized protein C30C11.4,479,0.999347,19.7866,16.2005,21.0679,16.9753,18.1226,16.5252,18.8609,16.2355,0.351574,0.562863,1.07153,0.817155,
cdc-42,-0.36035,0.221243,Q05062,Q05062,Cell division control protein 42 homolog,133,0.999994,18.0934,18.0205,17.7807,18.1177,17.1576,18.3003,20.1765,17.8192,0.221243,0.670631,-0.36035,-0.552079,
cdc-42,0.863682,0.315188,Q05062,Q05062,Cell division control protein 42 homolog,144,0.946575,21.3452,19.0203,17.647,18.3421,17.1637,17.8366,20.6865,17.2131,0.315188,0.592391,0.863682,0.745816,
cdc-42,0.439799,0.288432,Q05062,Q05062,Cell division control protein 42 homolog,184,0.751848,18.2075,19.7962,18.4777,20.3518,18.4958,18.5431,19.8564,18.1788,0.288432,0.613999,0.439799,0.69216,
cdc-42,-0.312827,0.108755,Q05062,Q05062,Cell division control protein 42 homolog,185,0.5,17.3337,17.1754,18.9343,21.2459,20.0501,19.3691,17.7574,18.7641,0.108755,0.811395,-0.312827,-0.294259,
,-0.0920677,0.0419049,Q067X2,Q067X2,,125,0.910416,17.2994,18.2049,18.5945,17.8888,18.5084,16.0957,18.2764,19.4754,0.0419049,0.924969,-0.0920677,-0.120502,
unc-60,0.7298,0.181232,Q07750,Q07750,"Actin-depolymerizing factor 1, isoforms a/b",118,0.920424,18.9267,14.7799,18.1956,20.9072,16.9402,15.3167,19.6978,17.9354,0.181232,0.714904,0.7298,0.464271,
unc-60,1.04622,0.407736,Q07750,Q07750,"Actin-depolymerizing factor 1, isoforms a/b",31,0.999682,20.491,18.174,18.2937,19.0997,16.1637,20.1913,16.4024,19.116,0.407736,0.520757,1.04622,0.924112,
B0495.8,0.994324,0.671583,Q09217,Q09217,Uncharacterized protein B0495.8,112,1,18.649,19.7503,17.1492,18.3337,17.8986,17.0835,16.3784,18.5445,0.671583,0.355855,0.994324,1.39308,
C13B9.3,-0.73293,0.412726,Q09236,Q09236,Probable coatomer subunit delta,39,1,19.4314,16.877,17.7512,17.587,20.1009,18.1695,17.4263,18.8816,0.412726,0.516394,-0.73293,-0.933452,
C13B9.3,-1.22054,0.472183,Q09236,Q09236,Probable coatomer subunit delta,45,1,17.4,15.0319,16.3592,18.8552,19.3244,19.6456,17.5557,16.0026,0.472183,0.473951,-1.22054,-1.04298,
C13B9.3,-0.442763,0.09686,Q09236,Q09236,Probable coatomer subunit delta,14,1,17.949,17.8494,16.0057,21.2779,18.107,20.9656,15.408,20.3724,0.09686,0.83124,-0.442763,-0.264709,
C18H9.3/C18H9.2,0.818854,0.286235,Q09237,Q09237,GYF domain-containing protein C18H9.3,795,0.990829,18.6048,19.9556,17.276,21.2532,16.998,17.4826,18.6213,20.7123,0.286235,0.615424,0.818854,0.687705,
C18H9.3/C18H9.2,-1.25109,0.413818,Q09237,Q09237,GYF domain-containing protein C18H9.3,832,0.996769,17.1313,18.8125,17.6108,16.1606,20.7002,15.2838,18.5754,20.1603,0.413818,0.515081,-1.25109,-0.935493,
dnc-2,-1.265,0.544679,Q09248,Q09248,Probable dynactin subunit 2,67,0.589647,20.0216,18.9064,15.6335,18.5669,19.5039,20.9609,18.3575,19.3662,0.544679,0.428315,-1.265,-1.17283,
C16C10.4,2.72443,1.91124,Q09250,Q09250,Probable histone deacetylase complex subunit SAP18,74,1,19.8272,21.845,19.4524,18.8623,17.3083,17.8851,16.0802,17.8155,1.91124,0.0390931,2.72443,3.53671,+
C34C12.4,7.66574,3.31312,Q09269,Q09269,Uncharacterized protein C34C12.4,83,1,25.7392,26.2107,24.6496,23.7703,18.0539,15.4347,19.8754,16.3429,3.31312,0.00263712,7.66574,6.82346,+
C56G2.7,7.55802,3.10264,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,347,1,25.9661,25.1328,24.7956,25.4223,18.6503,14.2707,19.5553,18.6086,3.10264,0.00413176,7.55802,6.2323,+
C56G2.7,6.31172,3.59176,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,362,1,25.6805,24.9705,25.5984,25.2944,18.2055,17.3618,20.9914,19.7384,3.59176,0.00149275,6.31172,7.67461,+
C56G2.7,3.60102,2.50715,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,338,1,26.9961,27.027,26.1103,26.9748,23.0748,25.0939,21.5891,22.9464,2.50715,0.0127933,3.60102,4.76491,+
C56G2.7,1.1691,0.304027,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,242,1,16.9892,16.7586,16.1495,21.403,13.7765,18.758,17.7043,16.3852,0.304027,0.602601,1.1691,0.723565,
C56G2.7,0.737044,0.817318,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,130,1,24.3256,23.8998,25.298,24.2157,24.4608,23.5983,23.877,22.8547,0.817318,0.283899,0.737044,1.63915,
C56G2.7,0.203204,0.0810728,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,122,0.572487,17.8284,17.719,18.705,19.614,19.3798,19.8461,17.1205,16.7072,0.0810728,0.85506,0.203204,0.224643,
C56G2.7,-0.422927,0.140141,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,105,1,16.7161,19.1632,15.677,19.1539,18.0498,20.1362,16.7463,17.4695,0.140141,0.769631,-0.422927,-0.369846,
C56G2.7,-1.16803,0.417907,Q09289,Q09289,Proteasomal ubiquitin receptor ADRM1 homolog,241,1,18.7405,15.8565,20.4689,18.2114,19.6775,21.5822,18.8425,17.8472,0.417907,0.510964,-1.16803,-0.943123,
T09B9.4,-4.68446,3.49887,Q09350,Q09350,Uncharacterized protein T09B9.4,297,1,19.9541,17.0714,18.499,18.8766,23.3664,23.6138,22.6455,23.5131,3.49887,0.00187541,-4.68446,-7.38166,+
K07E1.1,1.08825,0.307592,Q09407,Q09407,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase homolog 2",34,1,18.4603,16.9344,18.4299,20.1483,17.08,13.7538,19.6181,19.1681,0.307592,0.599781,1.08825,0.730692,
pgam-5,-0.0789223,0.028937,Q09422,Q09422,"Serine/threonine-protein phosphatase Pgam5, mitochondrial",156,1,17.2427,17.0439,18.1043,19.9959,17.7552,18.3705,16.735,19.842,0.028937,0.943808,-0.0789223,-0.0843247,
pgam-5,-0.451496,0.149622,Q09422,Q09422,"Serine/threonine-protein phosphatase Pgam5, mitochondrial",127,1,19.0535,19.8445,16.1088,19.4579,19.6853,18.2951,20.9099,17.3805,0.149622,0.757989,-0.451496,-0.392058,
pgam-5,1.71897,1.34646,Q09422,Q09422,"Serine/threonine-protein phosphatase Pgam5, mitochondrial",76,0.997207,20.9283,18.344,20.4585,19.6793,18.1327,17.5944,19.2094,17.5977,1.34646,0.111477,1.71897,2.52415,
mex-6;mex-5,1.11623,0.347099,Q09436;Q9XUB2,Q09436;Q9XUB2,Zinc finger protein mex-6;Zinc finger protein mex-5,302;299,1,20.7684,18.8788,18.8473,19.1384,21.7692,18.5391,17.2265,15.6332,0.347099,0.565502,1.11623,0.808473,
ubh-4,0.614872,0.224846,Q09444,Q09444,Probable ubiquitin carboxyl-terminal hydrolase ubh-4,259,1,18.2467,18.46,17.9697,16.8703,17.057,19.9265,14.8459,17.2577,0.224846,0.669641,0.614872,0.559812,
ubh-4,-6.58256,4.31616,Q09444,Q09444,Probable ubiquitin carboxyl-terminal hydrolase ubh-4,303,0.989756,19.5692,17.4589,17.4454,18.9966,24.5597,25.7598,25.2238,24.2572,4.31616,0.000627451,-6.58256,-10.3236,+
ubh-4,6.57758,4.06963,Q09444,Q09444,Probable ubiquitin carboxyl-terminal hydrolase ubh-4,305,0.906954,25.1938,24.3117,23.4158,24.2381,16.7606,18.1282,19.2332,16.7271,4.06963,0.00157823,6.57758,9.34365,+
ubh-4,4.38433,3.10717,Q09444,Q09444,Probable ubiquitin carboxyl-terminal hydrolase ubh-4,307,1,24.9852,24.0421,23.0974,23.3799,18.1033,19.2672,20.811,19.7859,3.10717,0.0040095,4.38433,6.24458,+
,1.07017,0.666774,Q09489,Q09489;Q65ZJ7,,98;125,1,18.8595,19.0771,18.1947,19.0873,16.552,19.9123,17.2387,17.235,0.666774,0.358642,1.07017,1.38486,
,1.00768,0.504621,Q09489,Q09489;Q65ZJ7,,8;35,0.983123,19.2955,21.0887,17.2625,18.702,18.222,17.2099,19.3015,17.5846,0.504621,0.454047,1.00768,1.10153,
lgg-1,0.334834,0.250565,Q09490,Q09490,Protein lgg-1,38,1,17.9331,18.818,17.4949,18.3312,17.3889,17.2341,17.4109,19.2038,0.250565,0.642234,0.334834,0.614237,
lgg-1,1.98682,1.2886,Q09490,Q09490,Protein lgg-1,40,1,26.6413,24.3172,23.4649,25.8058,22.552,23.1858,22.3964,24.1476,1.2886,0.123894,1.98682,2.42586,
rpl-10,1.48673,1.37254,Q09533,Q09533,60S ribosomal protein L10,208,1,19.0205,20.4657,19.4981,20.5392,17.6508,17.6572,18.8455,19.423,1.37254,0.106428,1.48673,2.5687,
rpl-10,-3.97966,1.57043,Q09533,Q09533,60S ribosomal protein L10,121,1,20.0057,14.5097,19.0066,15.5437,21.0003,22.0424,21.4492,20.4924,1.57043,0.0750837,-3.97966,-2.91261,
rpl-10,1.81852,0.972167,Q09533,Q09533,60S ribosomal protein L10,30,1,19.2591,19.6737,20.4825,17.3475,15.9305,16.5122,18.8816,18.1645,0.972167,0.216443,1.81852,1.89696,
rpl-10,3.0973,1.29481,Q09533,Q09533,60S ribosomal protein L10,39,1,19.3875,18.9544,19.9376,20.9423,16.0662,16.341,20.0525,14.3729,1.29481,0.123275,3.0973,2.43638,
F36G3.1,-0.322119,0.0709055,Q09560,Q09560,Uncharacterized protein F36G3.1,840,1,21.5015,15.437,20.642,17.2415,18.1566,18.4223,21.3561,18.1754,0.0709055,0.872605,-0.322119,-0.198291,
F48E8.6,6.13311,3.63813,Q09568,Q09568,DIS3-like exonuclease 2,563,1,24.9479,24.4914,24.8835,24.3908,17.8008,20.8158,18.1478,17.417,3.63813,0.00132819,6.13311,7.82445,+
lec-3,-0.967966,0.752897,Q09581,Q09581;I2HAG1;Q95ZI4,32 kDa beta-galactoside-binding lectin lec-3;Galectin,5;45;5,1,17.6807,16.0771,18.8004,17.2721,17.7455,18.9397,18.871,18.146,0.752897,0.314377,-0.967966,-1.53101,
lec-3,-0.255618,0.0914233,Q09581,Q09581;I2HAG1;Q95ZI4;Q8I4A4,32 kDa beta-galactoside-binding lectin lec-3;Galectin,232;272;220;247,1,18.9424,18.5789,17.5593,16.4974,19.7305,18.7442,15.7216,18.4042,0.0914233,0.840929,-0.255618,-0.251024,
lec-3,0.264045,0.163142,Q09581,Q09581;I2HAG1;Q8I4A4;Q8I4A5,32 kDa beta-galactoside-binding lectin lec-3;Galectin,200;240;204;204,0.999998,18.3441,17.9658,18.1243,19.448,18.7491,16.6451,18.5256,18.9062,0.163142,0.740001,0.264045,0.42328,
lec-3,-5.88343,3.94468,Q09581,Q09581;I2HAG1;Q95ZI4;Q8I4A4;Q8I4A5,32 kDa beta-galactoside-binding lectin lec-3;Galectin,74;114;74;78;78,0.999984,16.361,17.7425,18.6984,18.7084,23.1123,24.7992,23.49,23.6426,3.94468,0.00153005,-5.88343,-8.87935,+
lec-3,6.07591,2.84869,Q09581,Q09581;I2HAG1;Q95ZI4;Q8I4A4;Q8I4A5,32 kDa beta-galactoside-binding lectin lec-3;Galectin,185;225;185;189;189,1,24.37,23.0285,22.4726,26.3693,16.7096,19.7838,17.3652,18.0783,2.84869,0.00713253,6.07591,5.57213,+
ptc-1,5.66104,2.98595,Q09614,Q09614,Protein patched homolog 1,846,0.998863,24.6755,23.7499,24.0797,24.2109,18.4981,20.2081,19.4536,15.912,2.98595,0.00564444,5.66104,5.92209,+
tnc-2,0.635564,0.322423,Q09665,Q09665,"Troponin C, isoform 2",57,1,20.9048,17.4834,18.128,17.9206,18.0536,17.7117,17.3385,18.7907,0.322423,0.586,0.635564,0.760143,
ptr-13,-0.148088,0.0554182,Q09934,Q09934,,851,1,19.2678,18.6336,18.9047,17.3393,19.2068,20.7309,18.0197,16.7803,0.0554182,0.902029,-0.148088,-0.157257,
ptr-13,1.32109,0.901363,Q09934,Q09934,,443,0.990775,24.497,23.2977,23.5383,26.4187,23.2358,22.6201,23.6569,22.9545,0.901363,0.245427,1.32109,1.7793,
ptr-13,-4.50458,4.48086,Q09934,Q09934,,356,1,18.0593,18.5547,18.9526,17.9436,22.0977,23.7373,22.8262,22.8673,4.48086,0.0008,-4.50458,-11.0291,+
C53C9.2,-0.251506,0.0929893,Q09936,Q09936,Uncharacterized protein C53C9.2,37,0.99361,20.4274,17.7408,16.485,20.0952,18.3799,19.5838,19.2013,18.5894,0.0929893,0.838817,-0.251506,-0.254978,
C53C9.2,0.930139,0.418967,Q09936,Q09936,Uncharacterized protein C53C9.2,217,1,20.6552,19.8744,18.7004,20.4904,20.9899,16.7256,19.3605,18.9239,0.418967,0.510583,0.930139,0.945098,
C53C9.2,0.977925,0.332234,Q09936,Q09936,Uncharacterized protein C53C9.2,121,1,17.487,20.9864,17.447,20.295,16.4246,20.3074,18.3783,17.1933,0.332234,0.577867,0.977925,0.779456,
C53C9.2,5.07781,4.3228,Q09936,Q09936,Uncharacterized protein C53C9.2,263,1,22.9272,22.5658,22.2588,23.9506,17.9548,17.1898,17.5459,18.7006,4.3228,0.000653061,5.07781,10.3512,+
C53C9.2,-0.193617,0.0731878,Q09936,Q09936,Uncharacterized protein C53C9.2,23,1,17.3574,20.1709,18.2753,20.7899,18.1934,18.8901,19.775,20.5093,0.0731878,0.869133,-0.193617,-0.204246,
egg-1,0.148766,0.0440145,Q09967,Q09967,,32,1,19.9314,17.2744,17.3803,18.1165,19.3255,15.1086,18.2876,19.3857,0.0440145,0.923148,0.148766,0.126302,
egg-1,-7.12756,3.89457,Q09967,Q09967,,23,1,20.1469,20.1737,19.0117,17.8444,25.694,28.2259,25.8128,25.9543,3.89457,0.0014433,-7.12756,-8.69895,+
,8.20105,5.35644,Q09EE6,Q09EE6,,179,1,25.5276,24.9152,24.3541,25.245,16.1433,17.2338,17.9057,15.9548,5.35644,0,8.20105,15.5953,+
,-0.0817509,0.0292488,Q09EE6,Q09EE6,,19,0.5,17.2739,18.147,19.106,18.9192,18.7039,20.7825,17.0159,17.2708,0.0292488,0.943598,-0.0817509,-0.0852056,
,0.273692,0.0728341,Q09EE6,Q09EE6,,20,0.904798,18.9333,21.3294,16.7086,18.8251,18.4974,20.4273,19.7192,16.0577,0.0728341,0.86888,0.273692,0.203324,
F13H10.3,0.162571,0.0699228,Q0G831,Q0G831;Q19425,Sodium-coupled neutral amino acid transporter 9 homolog,125;157,0.963322,19.4122,18.4686,18.7912,18.5908,16.4374,19.0813,18.8183,20.2754,0.0699228,0.874061,0.162571,0.19572,
mdt-9;Y62E10A.11,-0.669025,0.248391,Q0KHC0,Q0KHC0;Q9U1X4,Putative guanine nucleotide exchange factor MSS4 homolog,68;19,1,19.897,16.2181,17.837,19.4816,17.6628,19.6916,20.6852,18.0702,0.248391,0.643702,-0.669025,-0.609686,
T19C3.4,-4.81917,3.30545,Q10010,Q10010,Uncharacterized protein T19C3.4,101,1,17.3205,18.3015,19.1845,19.8513,24.6104,23.1339,22.4975,23.6926,3.30545,0.00276923,-4.81917,-6.80115,+
T28D9.1,-0.71328,0.253132,Q10020,Q10020,Uncharacterized protein T28D9.1,77,1,19.2551,14.818,19.3296,17.498,17.2996,19.2205,18.1107,19.1231,0.253132,0.63905,-0.71328,-0.6196,
T28D9.1,-0.201854,0.0669733,Q10020,Q10020,Uncharacterized protein T28D9.1,57,1,17.6524,18.8231,17.3164,19.7352,19.1283,16.1404,18.5144,20.5515,0.0669733,0.879666,-0.201854,-0.187977,
T28D9.1,-0.360465,0.149837,Q10020,Q10020,Uncharacterized protein T28D9.1,107,0.5,18.225,17.3902,16.3253,18.7526,16.9978,16.8416,20.0898,18.2057,0.149837,0.758224,-0.360465,-0.39256,
T28D9.1,0.967121,0.533488,Q10020,Q10020,Uncharacterized protein T28D9.1,108,0.5,20.3787,19.5956,19.4313,18.8054,17.1238,18.9113,17.6879,20.6194,0.533488,0.435876,0.967121,1.15302,
F15G9.1,1.48061,1.21825,Q10033,Q10033;Q8I4L0,Uncharacterized protein F15G9.1,254;253,0.913702,19.4708,18.2368,20.1758,21.0021,18.7418,17.9924,18.6062,17.6227,1.21825,0.139933,1.48061,2.30722,
R10H1.1,-0.977873,0.594257,Q10043,Q10043,Uncharacterized protein R10H1.1,105,1,19.077,18.3903,18.9817,19.751,21.255,19.8165,20.9747,18.0654,0.594257,0.39735,-0.977873,-1.25978,
vglu-3,2.58447,2.00545,Q10046,Q10046,Potential vesicular glutamate transporter vglu-3,29,0.999999,19.4737,19.8174,19.8001,21.3275,17.4743,18.0114,18.599,15.9962,2.00545,0.0322581,2.58447,3.71803,+
C23G10.2,-3.39577,3.06419,Q10121,Q10121,RutC family protein C23G10.2,170,1,20.9067,19.6573,18.6535,20.4981,23.2677,23.7485,23.6174,22.6651,3.06419,0.00466972,-3.39577,-6.12874,+
C23G10.2,-0.667316,0.283729,Q10121,Q10121,RutC family protein C23G10.2,101,0.999999,19.4218,19.6176,17.1418,18.9373,20.4738,21.0387,18.6988,17.5766,0.283729,0.617421,-0.667316,-0.682614,
C23G10.2,6.18604,4.48849,Q10121,Q10121,RutC family protein C23G10.2,28,1,24.2419,23.6961,25.3528,23.8025,18.0796,17.1241,19.1348,18.0106,4.48849,0.000810127,6.18604,11.0628,+
C23G10.2,1.28454,0.494609,Q10121,Q10121,RutC family protein C23G10.2,31,1,17.2576,19.2727,19.4272,19.621,19.6961,16.3986,19.0476,15.2981,0.494609,0.458569,1.28454,1.08354,
dhs-5,1.55124,1.25685,Q10130,Q10130,Uncharacterized oxidoreductase dhs-5,368,0.5,20.6883,19.5477,18.0226,19.4739,17.2282,18.0779,17.4104,18.8111,1.25685,0.130874,1.55124,2.37221,
dhs-5,0.720472,0.354126,Q10130,Q10130,Uncharacterized oxidoreductase dhs-5,369,0.5,18.0762,19.2269,19.9754,18.5257,16.755,17.0454,19.669,19.4528,0.354126,0.559921,0.720472,0.822092,
F46H5.3,-0.0924573,0.0531721,Q10454,Q10454,Probable arginine kinase F46H5.3,207,0.99938,17.9709,18.9202,17.9109,17.3666,17.4971,17.0712,18.6296,19.3406,0.0531721,0.90486,-0.0924573,-0.151211,
F46H5.3,3.59683,2.04259,Q10454,Q10454,Probable arginine kinase F46H5.3,230,1,23.5666,22.0184,21.5725,22.7426,16.9587,20.8546,19.53,18.1693,2.04259,0.0302308,3.59683,3.7907,+
F46H5.3,1.51968,0.492385,Q10454,Q10454,Probable arginine kinase F46H5.3,224,0.999978,19.749,17.6063,17.8212,18.0242,17.0379,16.0506,20.1935,13.84,0.492385,0.459292,1.51968,1.07954,
F46H5.3,-0.396136,0.134159,Q10454,Q10454,Probable arginine kinase F46H5.3,368,1,26.4949,25.9042,23.9411,24.3277,26.4543,26.4794,22.7748,26.5439,0.134159,0.778731,-0.396136,-0.355687,
F46H5.3,0.470376,0.150108,Q10454,Q10454,Probable arginine kinase F46H5.3,334,0.998691,21.1909,17.7052,18.9021,17.8615,16.8668,18.2072,20.9688,17.7353,0.150108,0.757672,0.470376,0.393191,
F46H5.3,-0.437275,0.2265,Q10454,Q10454,Probable arginine kinase F46H5.3,136,1,17.4122,17.1427,19.6324,17.786,19.9815,18.2809,17.6083,17.8516,0.2265,0.668549,-0.437275,-0.563351,
F46H5.3,-0.627686,0.381428,Q10454,Q10454,Probable arginine kinase F46H5.3,296,1,18.6034,15.7256,17.8233,17.5017,18.1687,17.7006,17.2568,19.0387,0.381428,0.541407,-0.627686,-0.874446,
F46H5.3,-0.154695,0.0782074,Q10454,Q10454,Probable arginine kinase F46H5.3,158,1,20.841,18.3634,17.841,18.8951,18.5008,19.7106,19.4895,18.8584,0.0782074,0.860485,-0.154695,-0.217262,
F46H5.3,-0.231452,0.0542955,Q10454,Q10454,Probable arginine kinase F46H5.3,71,1,21.3196,18.256,16.8957,19.3195,16.2793,21.5159,20.5877,18.3337,0.0542955,0.903178,-0.231452,-0.154238,
B0286.3,-0.98921,0.6214,Q10457,Q10457,Probable multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,410,1,19.1579,17.3599,17.0094,18.5106,17.4304,19.3885,20.1252,19.0503,0.6214,0.381107,-0.98921,-1.30686,
rpb-2,0.248473,0.112588,Q10578,Q10578,DNA-directed RNA polymerase II subunit RPB2,837,1,18.1572,16.6815,17.3415,19.7066,17.3104,16.5197,18.4901,18.5726,0.112588,0.806099,0.248473,0.303668,
rpb-2,-0.267048,0.0843903,Q10578,Q10578,DNA-directed RNA polymerase II subunit RPB2,650,0.99999,17.3379,17.4827,18.7515,19.4622,16.7182,19.3321,17.0033,21.049,0.0843903,0.850003,-0.267048,-0.233147,
rpb-2,0.0277205,0.0129395,Q10578,Q10578,DNA-directed RNA polymerase II subunit RPB2,999,1,19.5269,17.3491,16.4219,18.5515,17.8478,18.241,17.2785,18.3712,0.0129395,0.972107,0.0277205,0.0383601,
rpb-2,2.22473,1.15095,Q10578,Q10578,DNA-directed RNA polymerase II subunit RPB2,762,1,19.9378,17.4803,17.8202,19.1061,15.6182,16.5917,14.657,18.5786,1.15095,0.156906,2.22473,2.19446,
apl-1,-3.94458,2.89318,Q10651,Q10651,Beta-amyloid-like protein,685,1,19.1965,19.1399,18.0203,18.05,21.4028,24.2575,22.4819,22.0427,2.89318,0.00663333,-3.94458,-5.68386,+
elt-2,-1.21737,0.617678,Q10655,Q10655,Transcription factor elt-2,49,1,19.5485,15.9647,16.8189,17.6599,20.1877,18.6711,17.6246,18.378,0.617678,0.383685,-1.21737,-1.30042,
tpi-1,3.94747,2.92609,Q10657,Q10657,Triosephosphate isomerase,67,1,27.2383,26.6524,25.7226,26.9858,22.6602,23.8645,21.0646,23.2199,2.92609,0.00580892,3.94747,5.76754,+
glt-1,1.46571,0.63642,Q10901,Q10901,Excitatory amino acid transporter,485,1,25.3963,25.9967,21.9832,24.9304,23.9158,24.4868,22.1869,21.8542,0.63642,0.374105,1.46571,1.33277,
arf-1.2,0.76416,0.315312,Q10943,Q10943,ADP-ribosylation factor 1-like 2,142,1,16.6827,20.2338,19.2202,18.882,17.5531,19.9096,16.5776,17.9217,0.315312,0.592699,0.76416,0.74606,
tmbi-4,5.85957,3.21347,Q11080,Q11080,Transmembrane BAX inhibitor motif-containing protein 4,31,1,23.9426,22.5333,23.0926,24.9286,18.0851,19.2035,15.7357,18.0345,3.21347,0.00298201,5.85957,6.53833,+
C02F12.5,1.46846,1.77041,Q11101,Q11101,BPTI/Kunitz inhibitor domain-containing protein C02F12.5,141,1,17.7197,19.5333,18.7943,19.5059,17.6301,17.1952,17.6995,17.1545,1.77041,0.0514129,1.46846,3.2732,
unc-78,6.69625,5.12587,Q11176,Q11176,Actin-interacting protein 1,325,1,24.3763,24.6003,25.2039,24.6845,18.939,16.9029,18.4122,17.8258,5.12587,0,6.69625,14.2448,+
sodh-1,-0.0109682,0.00542846,Q17334,Q17334,Alcohol dehydrogenase 1,277,1,18.3329,18.8968,20.2117,18.5671,18.6181,20.1347,17.7299,19.5697,0.00542846,0.98998,-0.0109682,-0.0162285,
sodh-1,-6.44537,5.63217,Q17334,Q17334,Alcohol dehydrogenase 1,316,1,18.4335,17.8186,18.1708,18.4904,23.7182,25.1079,25.1918,24.6769,5.63217,0,-6.44537,-17.3715,+
sodh-1,-5.87262,3.90007,Q17334,Q17334,Alcohol dehydrogenase 1,90,0.999776,19.2312,18.2361,20.4003,20.894,25.5965,25.212,25.0178,26.4258,3.90007,0.00145078,-5.87262,-8.7186,+
gld-1,3.44,1.80765,Q17339,Q17339,Female germline-specific tumor suppressor gld-1,313,1,20.3801,22.3103,21.8205,21.4312,19.3593,15.6881,17.3697,19.765,1.80765,0.0473684,3.44,3.34204,+
snr-1,-0.0121989,0.00355385,Q17348,Q17348,Small nuclear ribonucleoprotein Sm D3,85,1,19.0055,19.8976,16.719,18.9459,18.8686,18.3831,16.4316,20.9335,0.00355385,0.993267,-0.0121989,-0.0106469,
usp-14,7.20409,2.34288,Q17361,Q17361,Ubiquitin carboxyl-terminal hydrolase 14,345,1,24.0394,23.8588,28.8376,23.2633,18.6848,15.1935,17.4094,19.8949,2.34288,0.0178891,7.20409,4.40564,+
usp-14,0.370636,0.140148,Q17361,Q17361,Ubiquitin carboxyl-terminal hydrolase 14,129,1,17.3399,17.6252,18.2969,19.9982,15.6795,19.4184,18.0441,18.6356,0.140148,0.769909,0.370636,0.369863,
usp-14,-0.570279,0.317344,Q17361,Q17361,Ubiquitin carboxyl-terminal hydrolase 14,461,1,18.3302,18.8002,17.0273,19.6929,18.7646,20.0485,17.6979,19.6207,0.317344,0.591797,-0.570279,-0.750092,
usp-14,0.0236049,0.00632252,Q17361,Q17361,Ubiquitin carboxyl-terminal hydrolase 14,283,1,18.4755,20.6251,16.9506,17.2855,16.1152,18.6147,17.8832,20.6292,0.00632252,0.987592,0.0236049,0.0188822,
cul-1,2.50164,1.16532,Q17389,Q17389,Cullin-1,773,1,17.3216,19.0986,18.4307,22.0094,15.4534,16.2878,17.7083,17.4043,1.16532,0.153168,2.50164,2.21848,
AC3.5,-1.35235,1.22987,Q17405,Q17405,Aminopeptidase-like protein AC3.5,42,1,24.4647,23.828,22.566,22.7701,23.8777,24.5839,25.6607,24.9159,1.22987,0.137196,-1.35235,-2.32675,
AC3.5,-0.248644,0.139438,Q17405,Q17405,Aminopeptidase-like protein AC3.5,59,0.849123,19.6246,17.0302,18.0175,17.8138,17.9317,17.512,18.7465,19.2905,0.139438,0.769841,-0.248644,-0.368187,
AC3.5,0.489848,0.324247,Q17405,Q17405,Aminopeptidase-like protein AC3.5,62,0.550966,18.7378,18.6755,19.2105,17.0349,17.5552,18.0386,19.0638,17.0417,0.324247,0.585405,0.489848,0.763743,
AC3.5,-0.336306,0.195896,Q17405,Q17405,Aminopeptidase-like protein AC3.5,8,1,17.2903,18.8107,19.8956,18.4511,18.9318,17.8268,19.7742,19.2601,0.195896,0.698155,-0.336306,-0.496886,
