geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d1,log2FC,Student's T-test Test statistic daf2_d15_daf2_d1,Sign p-val: 0.05 
rheb-1,0.0566447,0.0915001,P34443,GTP-binding protein Rheb homolog 1,12.2417,11.4857,11.6408,11.9537,11.6402,11.8122,11.4701,12.173,0.0915001,0.694133,0.0566447,0.251218,
pat-2,-0.337068,1.50315,P34446,Integrin alpha pat-2,15.4004,15.6061,15.0344,15.4028,15.7509,15.6569,15.6907,15.6935,1.50315,0.010845,-0.337068,-2.79441,+
"F54F2,7",1.84646,4.70852,P34452,"Uncharacterized protein F54F2,7",14.744,15.2178,14.7676,14.6679,12.8495,12.947,13.2583,12.9566,4.70852,0,1.84646,12.0774,+
prx-19,0.18855,0.81374,P34453,Putative peroxisomal biogenesis factor 19,16.2552,16.0066,15.7713,16.0259,15.7391,15.9009,15.9537,15.7111,0.81374,0.0737072,0.18855,1.63316,
"F54F2,9",1.92816,2.73582,P34454,"Uncharacterized protein F54F2,9",14.1895,14.0853,14.7005,13.8135,13.0509,12.3631,11.5361,12.1261,2.73582,0.000686505,1.92816,5.29573,+
aco-2,-0.223158,2.0541,P34455,"Probable aconitate hydratase, mitochondrial",19.9675,19.7614,19.9312,19.9042,20.185,20.052,20.1723,20.0478,2.0541,0.00307035,-0.223158,-3.81337,+
"eef-1B,1",-0.615423,3.01101,P34460,Probable elongation factor 1-beta/1-delta 1,20.1201,20.1458,19.8404,19.8414,20.5437,20.4669,20.6836,20.7153,3.01101,0.000433225,-0.615423,-5.9877,+
vha-14,-1.27625,3.76165,P34462,V-type proton ATPase subunit D,16.3563,16.3828,16.4789,16.895,17.8259,17.8335,18.0006,17.558,3.76165,0.000147309,-1.27625,-8.23576,+
clu-1,-2.31182,4.90646,P34466,Clustered mitochondria protein homolog,13.4955,13.3162,13.712,13.9484,16.0853,16.0994,15.9191,15.6156,4.90646,0,-2.31182,-13.0635,+
pri-1,-0.54947,0.709504,P34471,DNA primase small subunit,12.1014,11.6907,10.779,12.0745,12.3914,12.4337,12.4552,11.5631,0.709504,0.0986321,-0.54947,-1.45764,
tbg-1,0.206813,0.680352,P34475,Tubulin gamma chain,13.9907,13.6812,14.265,14.0621,14.0403,13.6793,13.7284,13.7236,0.680352,0.106719,0.206813,1.40805,
rpac-19,0.44266,0.983822,P34476,Probable DNA-directed RNA polymerases I and III subunit RPAC2,14.5316,15.0938,15.4649,14.8818,14.8681,14.6205,14.3331,14.3798,0.983822,0.0452655,0.44266,1.91631,+
ubc-7,-0.70925,0.89183,P34477,Probable ubiquitin-conjugating enzyme E2 7,14.7835,13.3935,13.9581,14.5156,15.5458,14.7597,14.8855,14.2968,0.89183,0.0587705,-0.70925,-1.76344,
skat-1,-0.267764,0.523665,P34479,Probable amino acid transporter skat-1,14.3314,14.1803,13.5616,14.6397,14.3313,14.5335,14.5809,14.3383,0.523665,0.168478,-0.267764,-1.13556,
"F59B2,3",-0.0351698,0.138585,P34480,N-acetylglucosamine-6-phosphate deacetylase,14.884,14.918,14.781,15.017,15.0717,15.0772,14.7476,14.8442,0.138585,0.580363,-0.0351698,-0.366173,
"K02D10,1",1.48884,4.31032,P34492,"Putative NipSnap protein K02D10,1",17.2142,17.501,17.3976,17.4053,16.2541,15.9108,15.67,15.7279,4.31032,9.13E-05,1.48884,10.2993,+
mtss-1,0.503985,1.77264,P34496,"Single-stranded DNA-binding protein, mitochondrial",17.2339,17.1658,17.0731,17.6197,17.0557,16.6618,16.701,16.658,1.77264,0.00589816,0.503985,3.27729,+
gln-2,0.185052,0.212086,P34497,Probable glutamine synthetase,13.0161,14.4979,13.756,13.9433,14.024,13.2469,13.4934,13.7087,0.212086,0.450507,0.185052,0.532306,
ttr-3,2.69863,5.21004,P34499,Transthyretin-like protein 3,16.5725,16.9634,16.3801,16.8582,13.6749,14.2752,14.08,13.9497,5.21004,0,2.69863,14.7243,+
ttr-2,2.62491,6.95733,P34500,Transthyretin-like protein 2,21.2668,21.1866,21.3876,21.5303,18.858,18.6716,18.7186,18.6234,6.95733,0,2.62491,29.0464,+
ttr-1,0.645584,0.834002,P34502,Transthyretin-like protein 1,15.9016,16.0929,16.0938,15.0822,14.2542,15.4184,15.3197,15.5959,0.834002,0.0696713,0.645584,1.66704,
vms-1,-1.17167,3.13527,P34511,Protein vms-1,12.1553,11.8929,11.5401,12.0452,12.8075,13.2956,12.9158,13.3013,3.13527,0.000414923,-1.17167,-6.32121,+
grp-1,-1.97468,2.37815,P34512,GTP exchange factor for ARFs 1,12.2211,11.8596,11.6881,11.8548,15.1213,13.2853,13.3622,13.7536,2.37815,0.00129687,-1.97468,-4.48133,+
"K11H3,3",-1.24221,4.86993,P34519,"Putative tricarboxylate transport protein, mitochondrial",15.6502,15.4573,15.8412,15.8428,17.0085,16.9234,16.9573,16.8712,4.86993,0,-1.24221,-12.876,+
"K12H4,3",-0.532298,0.551906,P34524,Ribosome biogenesis protein BRX1 homolog,12.8231,12.086,13.6065,13.3521,14.3732,13.3623,13.2035,13.058,0.551906,0.154315,-0.532298,-1.18559,
"K12H4,4",0.276532,0.892819,P34525,Probable signal peptidase complex subunit 3,15.9832,16.2573,15.9312,16.3775,15.9853,15.9214,16.013,15.5234,0.892819,0.0585655,0.276532,1.76508,
"K12H4,5",-0.53009,0.931051,P34526,"Uncharacterized protein K12H4,5",16.9771,16.0702,16.4141,17.3307,17.1967,17.0487,17.3325,17.3347,0.931051,0.0524124,-0.53009,-1.82866,
"K12H4,7",-1.51353,3.31476,P34528,"Putative serine protease K12H4,7",16.068,16.1829,16.5576,17.004,18.1325,17.9355,17.8089,17.9898,3.31476,0.000300103,-1.51353,-6.82823,+
dcr-1,-1.2089,0.89863,P34529,Endoribonuclease dcr-1,12.273,11.7954,11.7364,11.9186,11.9589,12.7486,15.0684,12.783,0.89863,0.0576719,-1.2089,-1.77475,
rfp-1,1.2859,4.15034,P34537,E3 ubiquitin-protein ligase bre-1,15.7148,15.8953,15.9936,16.2837,14.8606,14.6433,14.587,14.6528,4.15034,7.94E-05,1.2859,9.65486,+
"R05D3,6",-0.833381,4.02654,P34539,"Putative ATP synthase subunit epsilon, mitochondrial",17.8233,17.9935,18.2253,18.0243,18.9059,18.824,18.754,18.9159,4.02654,7.03E-05,-0.833381,-9.18118,+
unc-116,0.063087,0.152435,P34540,Kinesin heavy chain,16.2357,16.4822,16.4102,16.0024,16.3639,16.3733,16.2639,15.877,0.152435,0.553703,0.063087,0.398597,
"R05D3,9/R05D3,10",0.492148,1.79659,P34542,"Uncharacterized protein R05D3,9",14.549,14.5952,14.65,15.0451,14.0267,14.481,14.1758,14.1872,1.79659,0.00559447,0.492148,3.32154,+
met-2,-0.310613,0.856742,P34544,Histone-lysine N-methyltransferase met-2,12.0598,12.0683,11.7023,12.0981,12.3673,11.8427,12.5655,12.3955,0.856742,0.0653034,-0.310613,-1.70499,
vha-2,-0.397357,1.14959,P34546,V-type proton ATPase 16 kDa proteolipid subunit 2/3,19.077,18.9819,19.6979,19.1199,19.8293,19.4664,19.6521,19.5184,1.14959,0.0285517,-0.397357,-2.19219,+
sqv-3,-0.612005,0.76836,P34548,Xylosylprotein 4-beta-galactosyltransferase,11.9355,11.2067,11.2843,12.0637,12.7326,11.5287,11.8353,12.8416,0.76836,0.083762,-0.612005,-1.55704,
"R10E11,5",0.163083,0.389059,P34549,"Uncharacterized protein R10E11,5",14.762,14.7028,14.2283,14.8258,14.6619,14.3956,14.6601,14.149,0.389059,0.258238,0.163083,0.888927,
alx-1,0.672693,2.76243,P34552,Apoptosis-linked gene 2-interacting protein X 1,16.1801,16.5109,16.6066,16.6663,15.9259,15.8714,15.8393,15.6366,2.76243,0.000653982,0.672693,5.36001,+
cdk-1,-0.0123501,0.0179162,P34556,Cyclin-dependent kinase 1,15.5249,15.9619,15.1666,15.17,15.3974,15.3547,15.2483,15.8724,0.0179162,0.928807,-0.0123501,-0.0528256,
ech-6,-0.895758,4.90598,P34559,"Probable enoyl-CoA hydratase, mitochondrial",18.6318,18.5999,18.6508,18.6233,19.4807,19.6022,19.655,19.3509,4.90598,0,-0.895758,-13.061,+
rmd-1,2.1408,1.94451,P34560,Regulator of microtubule dynamics protein 1,14.6314,16.2712,14.3833,15.6881,13.5416,12.2747,12.6189,13.9757,1.94451,0.0039963,2.1408,3.60027,+
gcc-2,1.04106,2.75113,P34562,GRIP and coiled-coil domain-containing protein 2,14.9205,14.6255,14.4117,14.2796,13.5957,13.8408,13.1909,13.4457,2.75113,0.000648951,1.04106,5.33264,+
chc-1,0.606646,1.29571,P34574,Probable clathrin heavy chain 1,17.4413,17.2046,18.166,18.1431,17.2195,17.0373,17.193,17.0787,1.29571,0.0187554,0.606646,2.4379,+
cts-1,-0.384623,1.13512,P34575,"Probable citrate synthase, mitochondrial",19.159,19.6019,18.8009,19.3861,19.6905,19.6954,19.6036,19.4969,1.13512,0.0295015,-0.384623,-2.16801,+
mua-3,1.19766,3.79905,P34576,Transmembrane cell adhesion receptor mua-3,12.3117,11.9787,11.7447,11.9835,11.0426,10.6975,10.6823,10.8056,3.79905,0.000152269,1.19766,8.36386,+
"T26G10,1",-1.40569,3.00452,P34580,"Putative ATP-dependent RNA helicase T26G10,1",12.32,11.9803,11.6955,11.9821,13.7347,13.3978,13.6228,12.8452,3.00452,0.000431118,-1.40569,-5.97065,+
"ZC262,2",1.13876,2.51364,P34594,"Uncharacterized protein ZC262,2",14.9251,14.3,15.4017,15.1381,13.7131,13.8051,13.7858,13.906,2.51364,0.0010184,1.13876,4.77946,+
mtx-2,-0.191095,0.196254,P34599,Metaxin-2 homolog,14.309,15.5024,13.9975,15.2495,15.091,15.0013,15.1454,14.5851,0.196254,0.475856,-0.191095,-0.497676,
"ZK1098,4",0.47427,0.567888,P34604,Probable translation initiation factor eIF-2B subunit alpha,12.1056,13.392,12.6834,13.2774,12.8246,11.6671,12.4313,12.6383,0.567888,0.146968,0.47427,1.2137,
trpp-3,0.66386,1.42594,P34605,Trafficking protein particle complex subunit 3 homolog,15.4501,14.5893,14.7727,15.5938,14.4038,14.5036,14.3631,14.4799,1.42594,0.0131988,0.66386,2.66044,+
pcp-1,0.303545,0.437618,P34610,Putative serine protease pcp-1,15.7445,15.9777,14.8808,15.3537,15.7328,15.183,14.9906,14.8361,0.437618,0.220475,0.303545,0.979689,
cec-1,-0.684545,3.06382,P34618,Chromo domain-containing protein cec-1,15.8189,16.165,15.8319,15.8727,16.824,16.5653,16.5693,16.4682,3.06382,0.00045587,-0.684545,-6.12775,+
"ZK1236,5",-0.57165,0.808286,P34621,"Uncharacterized protein ZK1236,5",14.3513,13.1403,13.926,13.8356,15.0732,14.4025,13.9683,14.0958,0.808286,0.0749565,-0.57165,-1.62404,
ufbp-1,-1.89039,1.14456,P34623,DDRGK domain-containing protein 1,10.2392,12.0556,9.80133,13.4553,13.0216,13.7827,12.9487,13.3601,1.14456,0.0289673,-1.89039,-2.18378,+
lap-1,0.672127,3.62709,P34629,Leucine aminopeptidase 1,17.5596,17.7213,17.8376,17.9367,17.0859,17.0104,17.1416,17.1288,3.62709,0.000257069,0.672127,7.78856,+
cutc-1,-1.7297,2.11138,P34630,Copper homeostasis protein cutC homolog,12.2432,11.4482,11.756,11.991,13.4868,12.8967,13.2197,14.7541,2.11138,0.00263005,-1.7297,-3.92717,+
ubxn-4,-0.433838,0.882426,P34631,UBX domain-containing protein 4,14.8793,14.287,13.9695,13.8192,14.7849,14.7021,14.7669,14.4363,0.882426,0.0604433,-0.433838,-1.74779,
"ZK512,2",0.509797,0.927796,P34640,Probable ATP-dependent RNA helicase DDX55 homolog,13.8188,14.3015,14.3928,14.2098,14.2614,13.7592,13.0487,13.6144,0.927796,0.0529092,0.509797,1.82325,
"ZK512,4",-0.87723,3.2492,P34642,Signal recognition particle 9 kDa protein,14.9389,14.5984,14.7985,15.1755,15.6304,15.7071,15.8471,15.8356,3.2492,0.000338583,-0.87723,-6.63943,+
sec-16,0.919955,0.631747,P34643,Protein transport protein Sec16,13.8686,15.2733,14.1253,14.409,13.3412,15.2364,13.1436,12.2751,0.631747,0.122958,0.919955,1.32472,
"ZK512,7",-0.0239925,0.0891138,P34645,"Uncharacterized protein ZK512,7",17.0877,17.0986,17.2893,17.4679,17.3456,17.2055,17.3017,17.1867,0.0891138,0.699243,-0.0239925,-0.245176,
"ZK512,8",-0.304359,0.233175,P34646,"Uncharacterized protein ZK512,8",12.2771,11.5158,13.8962,12.107,12.6764,13.1448,12.6732,12.5192,0.233175,0.419812,-0.304359,-0.577581,
mcm-6,0.21936,1.15909,P34647,DNA replication licensing factor mcm-6,15.6691,15.5029,15.2941,15.5514,15.4291,15.2397,15.3283,15.143,1.15909,0.0275897,0.21936,2.20806,+
"ZK632,2",0.49296,0.641211,P34648,"Uncharacterized protein ZK632,2",14.6404,15.1277,14.4822,14.6969,13.9853,13.9552,15.2568,13.7781,0.641211,0.119611,0.49296,1.34102,
riok-3,-0.332452,0.442793,P34649,Serine/threonine-protein kinase RIO3,12.3331,11.8482,11.7965,11.1773,12.0653,12.4849,12.4667,11.468,0.442793,0.217486,-0.332452,-0.989228,
"ZK632,4",0.577612,1.61257,P34650,Probable mannose-6-phosphate isomerase,15.0434,14.7862,15.3491,15.627,14.6942,14.5364,14.7657,14.499,1.61257,0.00861502,0.577612,2.9874,+
cnx-1,0.912297,4.41922,P34652,Calnexin,16.0942,16.3303,15.9405,16.1264,15.2498,15.1824,15.2631,15.1469,4.41922,0,0.912297,10.76,+
panl-3,1.04904,1.00532,P34653,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,13.4039,11.1901,11.1023,11.6872,10.9289,10.7323,10.7073,10.8189,1.00532,0.042554,1.04904,1.95202,+
"ZK632,9",0.0454922,0.0524132,P34654,"Uncharacterized protein ZK632,9",17.1074,17.9732,18.5471,18.1295,17.9242,17.9076,17.9592,17.7844,0.0524132,0.805032,0.0454922,0.149163,
"ZK632,12",2.15402,2.82297,P34657,"Uncharacterized protein ZK632,12",16.4539,15.7249,14.7964,15.7618,13.9942,13.2802,13.6935,13.1531,2.82297,0.000652586,2.15402,5.50827,+
snr-5,-1.02647,1.6034,P34659,Probable small nuclear ribonucleoprotein F,15.7692,14.7089,15.7696,15.6865,16.6355,16.8754,16.6877,15.8415,1.6034,0.0087346,-1.02647,-2.97108,+
ufm-1,0.123322,1.10751,P34661,Ubiquitin-fold modifier 1,18.0548,17.9027,17.919,17.9714,17.9508,17.731,17.8704,17.8025,1.10751,0.0321606,0.123322,2.12197,+
rpl-35,-1.19483,2.64828,P34662,60S ribosomal protein L35,18.5268,17.753,18.59,18.8132,19.5205,19.6011,19.6126,19.7282,2.64828,0.000744554,-1.19483,-5.08808,+
coq-5,0.251755,0.31353,P34666,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",15.1832,15.5924,14.1446,14.8173,15.0394,14.6326,14.7167,14.3418,0.31353,0.327392,0.251755,0.742522,
"ZK686,3",0.75828,2.21259,P34669,Probable dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3,16.5507,16.8976,16.3819,17.0743,16.1737,16.0078,15.9672,15.7226,2.21259,0.00214046,0.75828,4.13258,+
snu-23,0.50744,1.0978,P34670,Putative zinc finger matrin-type protein snu-23,14.7927,14.432,14.4563,13.9838,14.0504,13.8549,13.4529,14.2768,1.0978,0.0328964,0.50744,2.10579,+
fahd-1,0.404794,1.59988,P34673,Fumarylacetoacetate hydrolase domain-containing protein 1,16.6827,16.5993,16.6722,16.6768,15.869,16.4465,16.2584,16.4379,1.59988,0.00884509,0.404794,2.96481,+
pcp-5,-0.0427747,0.0228107,P34676,Prolyl carboxy peptidase like protein 5,16.4862,16.4287,16.5631,15.7452,15.2579,17.348,17.4629,15.3255,0.0228107,0.911339,-0.0427747,-0.0669039,
gly-3,-1.37643,3.92799,P34678,Polypeptide N-acetylgalactosaminyltransferase 3,11.7974,11.9733,11.5278,12.0834,13.4736,13.283,13.061,13.0699,3.92799,0.000167472,-1.37643,-8.8189,+
cap-1,0.174628,1.18147,P34685,F-actin-capping protein subunit alpha,17.1752,17.2823,17.3574,17.2935,17.2317,17.175,17.0826,16.9206,1.18147,0.0259762,0.174628,2.24551,+
cap-2,0.386879,1.74616,P34686,F-actin-capping protein subunit beta,16.8164,17.1413,16.7425,16.6781,16.636,16.3994,16.4361,16.3594,1.74616,0.00613187,0.386879,3.22866,+
glh-1,-0.98424,3.04435,P34689,ATP-dependent RNA helicase glh-1,16.0257,15.9049,15.867,16.5463,17.1491,17.0186,17.125,16.9881,3.04435,0.000445935,-0.98424,-6.07585,+
tba-2,-0.508291,1.92433,P34690,Tubulin alpha-2 chain,18.1618,17.8128,17.8687,17.8083,18.5941,18.1952,18.2514,18.6441,1.92433,0.00417415,-0.508291,-3.56166,+
"T01G9,2",-0.77792,0.900684,P34692,"UPF0183 protein T01G9,2",12.3042,11.9288,11.6957,11.9314,13.8953,11.941,12.3751,12.7603,0.900684,0.0573696,-0.77792,-1.77817,
snt-1,2.13754,3.54198,P34693;Q95QH7,Synaptotagmin-1;SyNapTotagmin,15.7572,15.3832,15.3002,15.9691,14.0679,13.4572,13.4241,12.9104,3.54198,0.000291262,2.13754,7.51643,+
"hsp-16,1",3.26552,5.31427,P34696,"Heat shock protein Hsp-16,1/Hsp-16,11",18.2591,18.4946,17.6863,17.6507,14.7171,14.7566,14.7022,14.8527,5.31427,0,3.26552,15.3394,+
sod-1,0.0441728,0.0353546,P34697,Superoxide dismutase [Cu-Zn],19.4124,19.6312,17.9514,18.1511,18.8363,18.8181,18.6538,18.6611,0.0353546,0.863852,0.0441728,0.102344,
emb-5,1.45445,3.7546,P34703,Suppressor of Ty 6 homolog,14.7182,14.1797,14.104,14.4421,13.1351,13.0393,12.7903,12.6616,3.7546,0.000146685,1.45445,8.21178,+
kup-1,1.68807,3.55707,P34705,Protein kup-1,13.4023,13.7017,14.2146,13.5524,11.9975,11.8781,11.8192,12.4239,3.55707,0.000246002,1.68807,7.56411,+
pgp-1,-3.93043,0.450154,P34712,Multidrug resistance protein pgp-1,16.9721,0,16.1827,12.1026,15.2568,15.2837,15.1482,15.2903,0.450154,0.212318,-3.93043,-1.00276,
pgp-3,-0.808631,3.44679,P34713,Multidrug resistance protein pgp-3,12.2305,12.033,11.7447,11.854,12.7817,12.7804,12.6829,12.8518,3.44679,0.00027618,-0.808631,-7.22152,+
ost-1,0.476035,2.74122,P34714,SPARC,15.1742,15.2569,15.3275,15.4615,14.9312,14.9526,14.7368,14.6954,2.74122,0.000689847,0.476035,5.30873,+
tpa-1,0.748994,1.80964,P34722,Protein kinase C-like 1,12.1584,11.9883,11.6441,12.0653,11.6688,10.7505,11.1009,11.3401,1.80964,0.00548084,0.748994,3.34573,+
mrps-23,0.15454,0.241562,P34748,"Probable 28S ribosomal protein S23, mitochondrial",15.283,15.7307,14.8917,14.9553,15.3915,14.9615,15.2764,14.6132,0.241562,0.408456,0.15454,0.595333,
unc-18,0.133975,1.14944,P34815,Putative acetylcholine regulator unc-18,15.0559,15.2172,14.9635,15.0955,15.0258,14.9694,14.918,14.8829,1.14944,0.0285593,0.133975,2.19194,+
let-70,-0.241617,0.362005,P35129,Ubiquitin-conjugating enzyme E2 2,18.0408,17.7718,18.0207,18.8675,18.582,18.5046,17.938,18.6427,0.362005,0.280622,-0.241617,-0.837292,
unc-101,-1.30261,2.68442,P35602,AP-1 complex subunit mu-1-I,12.2239,12.0017,11.6008,11.263,12.9705,13.2216,12.7521,13.3557,2.68442,0.000734639,-1.30261,-5.17312,+
dpy-23,-0.33714,0.514226,P35603,AP-2 complex subunit mu,14.2907,15.3988,15.6145,15.349,15.5332,15.4413,15.6359,15.3911,0.514226,0.17353,-0.33714,-1.11872,
lec-1,-0.408643,1.63059,P36573,32 kDa beta-galactoside-binding lectin,20.7136,20.503,20.5138,20.8119,21.222,21.0444,21.1819,20.7286,1.63059,0.00822098,-0.408643,-3.01956,+
ncs-2,0.664663,2.31927,P36609,Neuronal calcium sensor 2,17.5689,17.7098,17.4714,17.568,17.2636,16.9627,16.8717,16.5616,2.31927,0.00152941,0.664663,4.35541,+
ubl-1,-0.651239,1.13455,P37165,Ubiquitin-like protein 1-40S ribosomal protein S27a,13.8881,15.2767,14.6268,14.3124,15.3631,15.1364,15.0318,15.1776,1.13455,0.0295301,-0.651239,-2.16707,+
May-01,1.17888,1.58925,P37209,"ATPase inhibitor mai-1, mitochondrial",13.6212,15.3979,13.848,14.4303,13.0307,13.1177,13.2953,13.1382,1.58925,0.00916575,1.17888,2.94594,+
unc-87,-0.0198922,0.0484086,P37806,Protein unc-87,20.6968,21.143,20.4964,20.7285,20.8572,20.7827,20.8518,20.6525,0.0484086,0.818321,-0.0198922,-0.138307,
dyn-1,-0.779278,4.32575,P39055,Dynamin,14.9617,15.0173,14.9406,14.8233,15.8124,15.7449,15.7725,15.5302,4.32575,9.26E-05,-0.779278,-10.3635,+
mpk-1,-3.0248,3.72153,P39745,Mitogen-activated protein kinase mpk-1,11.6503,10.4676,10.1835,10.2516,13.729,14.0554,13.4187,13.4491,3.72153,0.000203297,-3.0248,-8.10018,+
trd-1,0.652851,1.07933,P41842,Tetratricopeptide repeat-containing protein trd-1,12.5862,13.5176,12.5373,12.7181,12.4791,11.8099,12.6335,11.8252,1.07933,0.0342907,0.652851,2.07503,+
"T20B12,7",0.10481,0.136204,P41847,Anamorsin homolog,17.5765,16.4591,17.0119,17.6187,17.2638,17.0648,17.1257,16.7927,0.136204,0.585707,0.10481,0.360541,
hmg-4,0.417122,1.37905,P41848,FACT complex subunit SSRP1-A,14.6304,14.7936,14.2523,14.2894,14.1625,13.9899,13.8601,14.2847,1.37905,0.0147078,0.417122,2.57984,+
isw-1,0.603007,1.57344,P41877,Chromatin-remodeling complex ATPase chain isw-1,14.8244,14.4096,13.8664,14.2299,13.8014,13.79,13.7615,13.5654,1.57344,0.00938852,0.603007,2.91794,+
"F37A4,1",0.635788,0.415411,P41879,"Uncharacterized protein F37A4,1",13.171,12.0549,12.261,14.981,12.2718,12.4234,12.4065,12.823,0.415411,0.237653,0.635788,0.938468,
par-5,0.0857997,0.322424,P41932,14-3-3-like protein 1,20.0351,20.3119,19.9367,20.1925,20.2517,20.0177,19.9585,19.9051,0.322424,0.318052,0.0857997,0.760145,
"B0272,3",-1.20899,3.69125,P41938,"Probable 3-hydroxyacyl-CoA dehydrogenase B0272,3",16.8771,16.8909,16.6612,17.1035,17.9447,18.0581,18.4445,17.9214,3.69125,0.00026738,-1.20899,-7.99912,+
"B0272,4",-1.93348,4.27616,P41942,"Uncharacterized protein B0272,4",11.9111,11.5739,11.7226,11.9535,14.1771,13.5838,13.7513,13.3828,4.27616,8.75E-05,-1.93348,-10.1586,+
mev-1,-1.27562,2.03507,P41956,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",15.069,16.1627,14.9399,15.4413,17.1579,16.7476,16.6061,16.2039,2.03507,0.00320924,-1.27562,-3.77594,+
sod-3,0.611515,2.27761,P41977,"Superoxide dismutase [Mn] 2, mitochondrial",19.0875,18.5162,19.0988,18.8346,18.3792,18.296,18.2283,18.1876,2.27761,0.0018717,0.611515,4.26758,+
cct-1,-0.476322,3.39655,P41988,T-complex protein 1 subunit alpha,16.7411,16.6774,16.667,16.7901,17.3124,17.1747,17.2603,17.0336,3.39655,0.000263158,-0.476322,-7.06976,+
ggtb-1,0.401865,0.904827,P41992,Probable geranylgeranyl transferase type-2 subunit beta,13.6225,13.614,14.1753,14.0767,13.9747,13.2787,13.3655,13.2622,0.904827,0.0566625,0.401865,1.78506,
rpia-1,-0.194763,1.08675,P41994,Probable-ribose 5-phosphate isomerase,16.5059,16.225,16.4762,16.4851,16.534,16.5061,16.7964,16.6348,1.08675,0.0337901,-0.194763,-2.08739,+
cpg-2,1.13561,4.32237,P41996,Chondroitin proteoglycan-2,19.57,19.7805,19.7731,19.779,18.8792,18.4736,18.4981,18.5093,4.32237,9.22E-05,1.13561,10.3494,+
"B0280,9",-0.0814641,0.0557097,P42000,U3 small nucleolar RNA-associated protein 18 homolog,13.2903,13.2521,13.5195,12.8653,14.7594,12.9122,13.0818,12.4997,0.0557097,0.794409,-0.0814641,-0.15804,
kin-19,0.152453,0.575711,P42168,Casein kinase I isoform alpha,16.0193,16.165,16.2044,16.3863,15.9249,16.3361,15.9652,15.939,0.575711,0.143422,0.152453,1.22741,
rnr-2,0.272825,1.71213,P42170,Ribonucleoside-diphosphate reductase small chain,18.2089,18.0186,18.2624,18.3934,18.0391,17.9037,17.8738,17.9754,1.71213,0.00664728,0.272825,3.16656,+
cpr-4,-1.42659,3.73913,P43508,Cathepsin B-like cysteine proteinase 4,15.3157,15.63,15.4783,16.0863,17.0584,16.9805,17.2094,16.9684,3.73913,0.000145049,-1.42659,-8.1594,+
cpr-5,-1.48202,2.31243,P43509,Cathepsin B-like cysteine proteinase 5,13.7062,15.0807,14.3256,14.0636,16.037,15.2583,15.9786,15.8303,2.31243,0.00161369,-1.48202,-4.3409,+
cpr-6,0.547488,2.44908,P43510;Q8MQC6,Cathepsin B-like cysteine proteinase 6;Cysteine PRotease related,19.1896,19.1686,19.1461,19.494,18.8734,18.7201,18.7474,18.4675,2.44908,0.00120473,0.547488,4.63591,+
"T09A5,5",0.804595,0.657929,P45965,"Uncharacterized protein T09A5,5",14.5643,13.4263,15.4257,16.0396,14.4584,14.0606,13.7061,14.0124,0.657929,0.114066,0.804595,1.36972,
"T09A5,7",-1.16537,1.22264,P45967,"Uncharacterized protein T09A5,7",14.409,12.4094,13.2544,13.9077,13.8935,14.8315,15.0072,14.9098,1.22264,0.0233273,-1.16537,-2.31459,+
cec-3,1.63316,2.48107,P45968,Chromo domain-containing protein cec-3,15.766,14.8304,14.5472,15.6122,13.8947,13.5465,13.057,13.725,2.48107,0.00113909,1.63316,4.7067,+
sds-22,0.474757,0.987695,P45969,Protein phosphatase 1 regulatory subunit SDS22 homolog,15.2799,15.5182,15.4965,16.073,15.4429,15.2247,15.1978,14.6032,0.987695,0.0448996,0.474757,1.92274,+
lin-5,0.681153,1.69302,P45970,Spindle apparatus protein lin-5,15.2073,14.5997,14.1743,14.7039,13.9459,13.9947,13.8997,14.1203,1.69302,0.00689365,0.681153,3.13189,+
ostb-1,-0.623112,1.62643,P45971,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,17.0294,16.0639,16.7139,16.7054,17.2963,17.3083,17.2721,17.1283,1.62643,0.00827327,-0.623112,-3.01213,+
rpt-3,-0.41479,1.87139,P46502,Probable 26S protease regulatory subunit 6B,16.6087,16.5116,16.8321,16.7735,17.3692,17.0389,17.0431,16.9338,1.87139,0.00464286,-0.41479,-3.46125,+
nmt-1,-0.847847,4.3092,P46548,Probable glycylpeptide N-tetradecanoyltransferase,15.495,15.7005,15.7462,15.7286,16.6065,16.5348,16.574,16.3465,4.3092,9.09E-05,-0.847847,-10.2947,+
cct-6,0.472075,1.43086,P46550,T-complex protein 1 subunit zeta,17.2572,18.0693,17.6556,17.6511,17.261,17.3149,17.1211,17.0478,1.43086,0.0130091,0.472075,2.66893,+
"B0285,4",0.516698,2.54173,P46554,Probable leucine carboxyl methyltransferase 1,15.6185,15.9473,15.4753,15.6324,15.2454,15.108,15.1805,15.0728,2.54173,0.000993172,0.516698,4.84281,+
