geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04, -Log.p.value,Student's T-test q-value daf2_d10_daf2_d5,log2FC,Student's T-test Test statistic daf2_d10_daf2_d5,Sign p-val: 0.05 
acs-7,-0.933937,3.22881,Q17577,Fatty Acid CoA Synthetase family,11.958,11.9122,12.2322,12.3993,12.9845,13.2879,12.9048,13.0602,3.22881,0.000598071,-0.933937,-6.58158,+
"C01H6,4",-1.94009,3.7561,Q17585,Flavin-containing monooxygenase,13.2153,13.1826,13.071,12.6161,15.5285,14.821,14.6926,14.8032,3.7561,0.000366133,-1.94009,-8.21689,+
"C02G6,1",-4.9528,4.64254,Q17592,Uncharacterized protein,15.765,14.2996,14.7985,15.5307,19.6217,20.4308,19.6085,20.5441,4.64254,0.000116071,-4.9528,-11.7645,+
"C02G6,2",-0.754005,0.418164,Q17593,Uncharacterized protein,15.3514,12.7149,14.3265,16.2811,14.8325,15.791,15.2563,15.8102,0.418164,0.20878,-0.754005,-0.943604,
"C03A3,2",-0.119386,0.0536169,Q17598,Transmembrane protein 104 homolog,13.802,13.8272,13.6017,10.6259,13.1073,13.226,13.0634,12.9378,0.0536169,0.784362,-0.119386,-0.15241,
npp-14,-1.08828,3.15956,Q17602,Nuclear pore complex protein 14,13.8726,14.0837,13.6154,13.6688,14.5368,14.9899,14.8993,15.1677,3.15956,0.000704615,-1.08828,-6.38805,+
asfl-1,-1.65442,3.48441,Q17603,Probable histone chaperone asf-1-like protein,12.4826,12.1818,12.318,12.0505,13.6977,13.4549,14.3613,14.1367,3.48441,0.000519924,-1.65442,-7.33691,+
"rpl-24,2",0.22548,0.26753,Q17606,Probable ribosome biogenesis protein RLP24,15.9973,16.8444,15.6397,15.5854,16.0453,16.1825,15.4098,15.5272,0.26753,0.341558,0.22548,0.649455,
arrd-25,-0.273612,1.13261,Q17624,ARRestin Domain protein,15.8686,16.1011,15.927,16.3311,16.3619,16.3593,16.129,16.4718,1.13261,0.0276779,-0.273612,-2.16382,+
"C04C11,1",1.23074,2.78627,Q17625,Uncharacterized protein,14.425,14.9133,14.2074,14.1048,12.8744,13.549,13.1657,13.1383,2.78627,0.000879503,1.23074,5.41804,+
spch-1,-2.1034,2.72763,Q17626,SPerm CHromatin enriched,10.5939,11.8103,10.0043,10.7579,12.9174,13.1923,12.9217,12.5488,2.72763,0.00108544,-2.1034,-5.27606,+
"C04G2,2;CELE_W01B6,2",-2.44087,5.31739,Q17631;Q23103,Uncharacterized protein,10.5312,10.8303,10.0965,10.5447,12.9987,13.0043,12.9648,12.7984,5.31739,0,-2.44087,-15.3583,+
dis-3,0.86509,1.69694,Q17632,Probable exosome complex exonuclease RRP44,14.3585,14.6321,14.0202,14.2778,14.0082,13.5177,12.8148,13.4875,1.69694,0.00705528,0.86509,3.13898,+
"C04G2,9",-0.553389,1.17791,Q17633,Uncharacterized protein,14.0511,14.0296,13.4769,13.7565,14.4568,14.2758,14.8959,13.8994,1.17791,0.0246017,-0.553389,-2.23956,+
ndc-80,-0.911253,1.30817,Q17635,Kinetochore protein ndc-80,13.9028,13.7507,12.6224,13.8317,14.1059,14.2701,14.3128,15.0637,1.30817,0.0179296,-0.911253,-2.45902,+
"C04G6,4",-0.76156,1.86401,Q17636,Uncharacterized protein,11.9314,12.1666,12.0304,12.5869,12.7152,13.3766,13.025,12.6446,1.86401,0.00508565,-0.76156,-3.44738,+
"C05C12,5",-2.23566,4.10238,Q17648,Uncharacterized protein,10.6087,10.8699,10.8112,10.4107,12.7554,13.4291,13.0289,12.4297,4.10238,0.000150072,-2.23566,-9.46882,+
amt-4,-2.3838,2.38633,Q17663,Ammonium transporter,12.9822,13.7716,11.4673,13.6053,15.266,15.2978,15.2391,15.5587,2.38633,0.00188066,-2.3838,-4.49899,+
lnp-1,-1.54591,3.23476,Q17667,Protein lunapark-1,13.0633,12.7432,12.7513,12.4718,14.1696,14.8196,13.8614,14.3627,3.23476,0.000601942,-1.54591,-6.59844,+
"C05G5,2",-1.41281,2.81164,Q17676,Uncharacterized protein,12.9431,13.4757,13.108,13.8943,14.4528,14.7671,15.1629,14.6895,2.81164,0.000862745,-1.41281,-5.48031,+
rpb-6,2.55489,1.74061,Q17684,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC2",16.0239,15.7402,13.6537,14.6707,13.0929,13.4273,10.8154,12.5333,1.74061,0.00650077,2.55489,3.21849,+
mvb-12,-1.05357,3.85685,Q17687,MVB (Yeast MultiVesicular Body sorting factor) related,14.8281,14.5981,14.694,14.7078,16.0456,15.8146,15.6722,15.5098,3.85685,0.000193548,-1.05357,-8.56526,+
"C06A6,5",-0.0361822,0.114821,Q17688,"Thioredoxin domain-containing protein C06A6,5",15.2138,15.1787,15.3183,15.6388,15.2985,15.5215,15.3016,15.3727,0.114821,0.59985,-0.0361822,-0.309127,
mthf-1,-2.27418,3.45601,Q17693,Probable methylenetetrahydrofolate reductase,17.1496,17.6414,17.1121,17.8062,20.3231,19.9282,19.371,19.1838,3.45601,0.000509294,-2.27418,-7.24966,+
"C06A8,3",-1.1072,2.86454,Q17698,Uncharacterized protein,21.6216,21.6765,21.1449,21.3316,22.8323,22.796,22.2615,22.3135,2.86454,0.000813515,-1.1072,-5.61176,+
stdh-1,0.200099,0.226654,Q17703,Putative steroid dehydrogenase 1,15.0877,14.6139,15.07,14.7605,14.721,15.6053,14.0715,14.3339,0.226654,0.395378,0.200099,0.56368,
"C06B3,6",0.219923,0.395666,Q17705,Uncharacterized protein,13.5645,13.4863,12.7519,12.6591,13.0185,12.7562,12.8998,12.9074,0.395666,0.22509,0.219923,0.901416,
ain-1,0.73612,2.54985,Q17740,ALG-1 INteracting protein,16.3503,16.3819,15.865,16.1551,15.4574,15.7121,15.2812,15.3572,2.54985,0.00139363,0.73612,4.86121,+
trxr-1,0.57235,1.08457,Q17745;V6CLN2,Thioredoxin reductase 1;ThioRedoXin Reductase,15.1872,15.4678,15.2886,15.737,15.3609,14.9343,14.1734,14.9227,1.08457,0.0313055,0.57235,2.08376,+
ufl-1,-1.14681,1.81155,Q17750,E3 UFM1-protein ligase 1 homolog,13.9785,13.5246,14.107,14.0591,14.3686,15.7934,14.75,15.3445,1.81155,0.00554635,-1.14681,-3.34929,+
"tin-9,1",-1.44121,1.55003,Q17754,Mitochondrial import inner membrane translocase subunit Tim9,16.3147,16.8847,15.0126,17.1986,17.4914,17.6769,18.111,17.896,1.55003,0.0096085,-1.44121,-2.87663,+
pept-2,0.115366,0.0596339,Q17758,Peptide transporter family 2,12.4165,13.4786,12.6182,12.9609,12.6245,14.2383,11.1176,13.0324,0.0596339,0.762487,0.115366,0.168538,
"T25B9,9",-0.129188,0.372915,Q17761,"6-phosphogluconate dehydrogenase, decarboxylating",17.6193,17.7386,17.53,17.9212,17.6154,17.7569,17.7627,18.1908,0.372915,0.241463,-0.129188,-0.858214,
atp-5,-0.163497,0.486537,Q17763,ATP synthase subunit,19.9071,19.5595,20.2338,20.1607,20.1502,20.1046,20.1558,20.1044,0.486537,0.168169,-0.163497,-1.06899,
"C06H2,2",0.178849,0.303425,Q17764,Uncharacterized protein,13.0811,12.6781,13.1843,13.4113,12.9022,13.376,12.9366,12.4244,0.303425,0.303359,0.178849,0.722359,
jmjd-5,1.75913,1.47059,Q17765,JuMonJi (Transcription factor) Domain protein,13.9409,14.7173,16.4495,13.5603,12.7898,12.9472,12.9031,12.9913,1.47059,0.0114952,1.75913,2.73771,+
pdi-2,-1.41673,3.15597,Q17770,Protein disulfide-isomerase 2,19.4073,19.243,19.7671,19.8689,20.7283,20.6821,21.3378,21.205,3.15597,0.000702454,-1.41673,-6.37813,+
nuc-1,0.114685,0.272044,Q17778,Deoxyribonuclease-2,15.1703,15.1489,15.7863,15.0943,15.0119,15.2427,15.1923,15.2942,0.272044,0.336266,0.114685,0.658739,
"C07D10,5",-1.93323,2.65647,Q17780,Uncharacterized protein,11.3146,11.858,12.0448,11.7377,13.4369,12.8257,14.4069,14.0186,2.65647,0.0011965,-1.93323,-5.10727,+
stip-1,-3.2838,3.73924,Q17784,Septin and tuftelin-interacting protein 1 homolog,9.06797,9.54647,10.892,9.76416,13.0373,13.4203,12.895,13.0533,3.73924,0.00036036,-3.2838,-8.15978,+
wsp-1,-1.64782,2.89578,Q17795,WASP (Actin cytoskeleton modulator) homolog,13.4007,13.5607,13.4245,14.3207,14.877,15.645,15.1357,15.6402,2.89578,0.00075,-1.64782,-5.69043,+
hgrs-1,0.607333,1.0315,Q17796,Hepatocyte Growth factor-Regulated TK Substrate (HRS) family,15.1358,15.1625,15.0269,14.8532,14.6879,14.7864,13.551,14.7238,1.0315,0.0361515,0.607333,1.9955,+
cpg-1,0.603344,0.731293,Q17802,Chondroitin proteoglycan 1,16.5111,15.8828,17.0751,16.7797,15.5179,15.3319,16.601,16.3846,0.731293,0.0840359,0.603344,1.49455,
"C08B6,8",0.233747,1.13855,Q17819,Probable oligoribonuclease,14.5809,14.8252,14.3093,14.6115,14.4007,14.3197,14.3515,14.32,1.13855,0.0272568,0.233747,2.17374,+
aos-1,-1.03189,2.27565,Q17820,SUMO-activating enzyme subunit aos-1,15.1704,14.967,15.6567,15.3512,15.8047,16.6584,16.5655,16.2443,2.27565,0.00225451,-1.03189,-4.26348,+
pfd-1,-2.14866,4.32439,Q17827,Probable prefoldin subunit 1,16.7414,16.5328,16.8977,16.5814,18.8226,18.6824,18.4767,19.3663,4.32439,0.000186047,-2.14866,-10.3578,+
"C08F8,2",-3.42609,5.39647,Q17828,"ATP-dependent RNA helicase SUV3 homolog, mitochondrial",14.585,14.9778,14.2189,14.6973,18.1803,18.2965,17.6187,18.088,5.39647,0,-3.42609,-15.8418,+
"C08F8,3",0.826134,1.08607,Q17829;S6FN37,Uncharacterized protein,12.6781,14.0176,14.1294,14.2447,12.9036,13.2962,13.0017,12.5638,1.08607,0.0313031,0.826134,2.08626,+
vgln-1,-1.07553,2.64724,Q17832,ViGiLN homolog,17.5881,17.4718,17.8745,17.8199,18.406,18.472,19.128,19.0502,2.64724,0.00128372,-1.07553,-5.08565,+
ipp-5,-0.196729,0.231909,Q17848,"Probable type I inositol 1,4,5-trisphosphate 5-phosphatase",14.5498,14.5907,14.0278,14.6771,14.9334,15.2198,14.6893,13.7898,0.231909,0.38793,-0.196729,-0.574889,
hsp-25,-1.50711,4.44143,Q17849;Q86GU1,Heat Shock Protein,17.9845,17.9672,17.9319,17.7001,19.2522,19.1389,19.6177,19.6032,4.44143,0.000102161,-1.50711,-10.8563,+
pak-1,-0.0918779,0.0816919,Q17850,Serine/threonine-protein kinase pak-1,12.9848,13.3372,11.9071,13.5246,13.1245,13.4241,12.5336,13.0389,0.0816919,0.692421,-0.0918779,-0.226234,
cks-1,-1.38341,1.56265,Q17868,Cyclin-dependent kinases regulatory subunit,13.9828,14.7276,15.8662,14.6112,15.5188,16.6704,15.9539,16.5784,1.56265,0.00932718,-1.38341,-2.89888,+
npp-23,-0.976243,2.13724,Q17872,Nuclear Pore complex Protein,14.4756,14.7449,14.3899,14.6009,14.9518,15.8362,15.3588,15.9695,2.13724,0.00313059,-0.976243,-3.97912,+
nuo-1,0.423685,0.61285,Q17880,NADH Ubiquinone Oxidoreductase,15.377,15.1483,16.276,16.011,15.2539,14.7801,15.361,15.7228,0.61285,0.116067,0.423685,1.29207,
nasp-1,-1.52338,5.22492,Q17886,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog,15.8672,15.9467,16.0243,15.8033,17.3658,17.2582,17.4245,17.6864,5.22492,0,-1.52338,-14.8107,+
"C10C5,2",-1.63023,0.489475,Q17896,Uncharacterized protein,13.7115,13.7961,16.0775,19.4145,16.1146,16.1935,18.8387,18.3737,0.489475,0.16713,-1.63023,-1.07429,
"C10C5,4",-1.60281,3.6176,Q17899,Aminoacylase,14.4186,15.119,14.9833,14.6452,16.5111,16.0061,16.5871,16.4732,3.6176,0.000383901,-1.60281,-7.75781,+
egal-1,0.326548,1.06604,Q17902;Q65ZH5,EGALitarian (Drosophila exonuclease-like) homolog,13.3629,13.0905,12.956,13.4648,13.0623,12.5865,12.908,13.0111,1.06604,0.0326874,0.326548,2.05293,+
"C12D8,1",-0.938305,2.01401,Q17935,Uncharacterized protein,16.8197,16.7049,16.8688,17.1156,17.4109,17.4849,17.934,18.4324,2.01401,0.00393488,-0.938305,-3.73472,+
daf-36,-0.628878,1.12947,Q17938,Cholesterol 7-desaturase,11.9921,12.9914,11.8156,12.0331,13.0989,12.5191,12.8998,12.8301,1.12947,0.0278669,-0.628878,-2.15858,+
akt-1,-0.19715,0.218405,Q17941,Serine/threonine-protein kinase akt-1,15.2668,15.2106,14.9404,15.0019,15.5404,14.8696,14.6159,16.1825,0.218405,0.407086,-0.19715,-0.545969,
dohh-1,-1.25724,3.1404,Q17949,Deoxyhypusine hydroxylase,15.8354,16.1727,15.2541,15.6127,16.9241,17.1046,16.8953,16.9798,3.1404,0.000696578,-1.25724,-6.33527,+
"wdr-5,1",-1.25776,2.43579,Q17963,"WD repeat-containing protein wdr-5,1",15.0175,14.9269,14.6212,15.4899,16.0936,16.7208,15.7926,16.4795,2.43579,0.00171159,-1.25776,-4.6067,+
"C14B1,8",-0.577349,0.930714,Q17964,Uncharacterized protein,12.8694,12.8988,12.1843,11.6785,12.895,13.3024,12.7566,12.9865,0.930714,0.048284,-0.577349,-1.8281,+
pdi-1,-1.48587,3.78908,Q17967,Protein disulfide-isomerase 1,17.9815,18.0649,18.0116,18.2469,19.2069,19.4549,19.5754,20.0111,3.78908,0.000245283,-1.48587,-8.32954,+
mma-1,-0.0404222,0.0353028,Q17974,Uncharacterized protein,13.4094,13.413,13.5251,13.9721,12.5985,14.055,13.5547,14.2731,0.0353028,0.851626,-0.0404222,-0.102199,
"C14F11,6",-2.6219,4.13687,Q17993,Uncharacterized protein,14.8937,14.9278,15.4258,15.8693,17.7734,17.8898,17.6338,18.3072,4.13687,0.000154074,-2.6219,-9.60228,+
"got-2,2",0.182867,0.621197,Q17994,Aspartate aminotransferase,17.6676,17.5019,17.8841,17.9565,17.4846,17.3445,17.7307,17.7189,0.621197,0.113329,0.182867,1.30651,
"C15B12,1",-2.21755,4.73476,Q18006,Putative sarcosine oxidase,10.5356,10.8524,10.6313,10.8082,12.9701,13.3306,12.8725,12.5245,4.73476,0.000123515,-2.21755,-12.204,+
"C15C7,4",1.83371,3.7767,Q18010,Uncharacterized protein,14.4244,14.8503,14.4747,14.8527,13.0613,12.9522,12.9973,12.2565,3.7767,0.000303384,1.83371,8.28711,+
"C15C7,5",-1.47919,3.14414,Q18012,Uncharacterized protein,15.1917,15.6492,14.7466,14.8414,16.5328,16.6094,16.331,16.8724,3.14414,0.000698171,-1.47919,-6.34554,+
gcc-1,-2.90915,4.45217,Q18013,Grip (GRIP) and Coiled-Coil domain containing protein related,10.6912,10.7498,10.6568,10.8071,13.3533,14.4007,13.5657,13.2218,4.45217,0.000103586,-2.90915,-10.9031,+
"C15C7,7",-2.21008,4.1889,Q18014,GDP-fucose protein O-fucosyltransferase 1,10.6412,10.8599,10.7913,10.6531,13.12,13.4185,12.3851,12.8622,4.1889,0.000162246,-2.21008,-9.80676,+
asp-10,-1.98365,1.52023,Q18020,ASpartyl Protease,14.5064,14.0182,14.0204,14.993,15.5277,16.9972,15.0346,17.9132,1.52023,0.0103365,-1.98365,-2.82429,+
"C15H9,4",-1.15774,1.71643,Q18025,Uncharacterized protein,14.0395,14.1337,15.1736,14.1619,14.9701,16.1794,15.4469,15.5433,1.71643,0.00673939,-1.15774,-3.17438,+
flu-2,-1.53163,4.93483,Q18026,Kynureninase,16.6371,16.6166,16.2546,16.5613,18.1985,18.1153,17.8513,18.031,4.93483,0.000146479,-1.53163,-13.2109,+
prx-3,0.10844,0.131014,Q18028,PeRoXisome assembly factor,12.7501,13.481,12.7858,12.1121,12.5279,12.3822,12.7844,13.0007,0.131014,0.561765,0.10844,0.3482,
nnt-1,0.128035,0.113278,Q18031,Nicotinamide Nucleotide Transhydrogenase,14.8276,14.8487,14.8708,14.8282,13.613,15.5059,14.5412,15.2031,0.113278,0.603711,0.128035,0.305357,
"C15H9,9",-1.53615,4.9095,Q18032,Uncharacterized protein,18.0875,18.1749,18.2441,18.0433,19.6868,19.9516,19.4242,19.6318,4.9095,0.000140541,-1.53615,-13.0792,+
thoc-2,1.30013,1.99523,Q18033,THO Complex (Transcription factor/nuclear export) subunit,14.088,15.2558,13.9908,13.8635,13.0324,13.3161,13.0194,12.6296,1.99523,0.0039932,1.30013,3.69815,+
nfx-1,-1.35462,1.15405,Q18034,Transcriptional repressor NF-X1 homolog,13.8867,12.7573,14.5325,15.3939,14.9994,15.0775,15.9131,15.9989,1.15405,0.0262688,-1.35462,-2.19964,+
"C16A3,6",0.494066,0.559876,Q18035,Protein MAK16 homolog,13.2529,13.3351,12.225,13.5503,12.8672,13.1576,11.8236,12.5386,0.559876,0.13558,0.494066,1.19963,
"C16A3,5",0.568363,1.59911,Q18036,Uncharacterized protein,17.4286,17.4587,17.1231,17.7315,17.2027,17.0172,16.5886,16.6599,1.59911,0.00882858,0.568363,2.96345,+
"C16A3,4",-0.34026,1.59088,Q18037,Uncharacterized protein,16.1927,16.3122,16.1408,16.4324,16.3837,16.6893,16.5403,16.8259,1.59088,0.00894279,-0.34026,-2.94884,+
let-716,-1.25599,0.336101,Q18038,Uncharacterized protein,14.7991,17.0696,14.3036,14.8644,19.1825,13.541,18.9041,14.433,0.336101,0.272808,-1.25599,-0.787033,
oatr-1,-0.56,3.57246,Q18040,"Probable ornithine aminotransferase, mitochondrial",18.5451,18.4328,18.3819,18.672,19.0984,19.1286,18.966,19.0787,3.57246,0.000547453,-0.56,-7.61296,+
"C16E9,1",-5.00867,0.962873,Q18048,Uncharacterized protein,10.7373,10.8512,0,10.3201,13.0569,13.0935,12.8674,12.9255,0.962873,0.0440672,-5.00867,-1.88152,+
dim-1,0.450488,1.99272,Q18066,Disorganized muscle protein 1,20.1606,19.9901,20.2904,20.4473,19.5996,19.7543,19.7721,19.9605,1.99272,0.00398642,0.450488,3.69329,+
"C18B2,3",0.78999,2.21854,Q18074,Uncharacterized protein,16.3774,16.4767,16.5167,16.5672,16.2205,15.5984,15.3414,15.6178,2.21854,0.0026017,0.78999,4.14482,+
"C18B2,4",2.61033,5.80801,Q18075,Uncharacterized protein,15.5792,15.4827,15.6973,16.0476,13.1327,13.2624,12.98,12.9904,5.80801,0,2.61033,18.6046,+
"C18B2,5",-0.503425,1.93978,Q18076,Uncharacterized protein,16.8145,17.0298,16.4929,16.581,17.1723,17.3454,17.061,17.3533,1.93978,0.00432558,-0.503425,-3.59119,+
ugt-48,-1.18936,1.8008,Q18081,Putative UDP-glucuronosyltransferase ugt-48,12.7072,13.5462,12.8627,12.272,13.8007,14.2405,14.5973,13.507,1.8008,0.00572527,-1.18936,-3.32933,+
"C18E9,9",2.27388,3.31416,Q18089,Uncharacterized protein,15.5268,15.1963,14.2181,15.2371,12.7563,13.2432,12.6589,12.4245,3.31416,0.00053833,2.27388,6.82648,+
tomm-40,-1.51811,3.77189,Q18090,Mitochondrial import receptor subunit TOM40 homolog,17.3428,17.4137,16.923,17.3616,18.6454,19.1979,18.5479,18.7222,3.77189,0.000301974,-1.51811,-8.27065,+
"C18E9,5",-1.72288,3.75985,Q18091,Uncharacterized protein,15.1898,15.4953,14.9308,15.3785,16.6798,17.2739,16.6771,17.2553,3.75985,0.000298165,-1.72288,-8.22961,+
"C18E9,2",-1.55046,3.4934,Q18093,Uncharacterized protein,13.8132,13.5988,13.8865,14.2284,15.0323,15.2905,15.7152,15.6907,3.4934,0.000521905,-1.55046,-7.36471,+
"C18E9,4",-0.101138,0.169735,Q18095,Uncharacterized protein,16.3505,16.2904,16.735,16.7171,16.0788,16.9629,16.8671,16.5887,0.169735,0.485007,-0.101138,-0.438319,
rpn-2,-0.751343,2.2774,Q18115,26S proteasome non-ATPase regulatory subunit 1,16.4033,16.3291,16.6983,17.0799,17.2815,17.3294,17.4631,17.4421,2.2774,0.00225781,-0.751343,-4.26715,+
twk-18,0.988002,2.45914,Q18120,TWiK family of potassium channels protein 18,16.6007,16.6658,16.7885,16.8646,15.6411,15.2271,15.9215,16.1778,2.45914,0.00167269,0.988002,4.6581,+
"C24A3,1",-1.43096,2.43793,Q18126,Uncharacterized protein,13.345,13.8547,12.798,13.6177,14.8446,14.5516,15.4288,14.5141,2.43793,0.00171609,-1.43096,-4.61138,+
cal-5,-1.22399,2.24755,Q18136,CALmodulin related genes,15.6786,16.1131,15.1916,16.3151,16.893,17.2738,16.7026,17.3248,2.24755,0.00241578,-1.22399,-4.20488,+
cht-3,-0.40002,0.651139,Q18143,"Chitinase-like protein C25A8,4",16.0442,15.9409,16.6056,16.6288,16.3178,16.2963,17.18,17.0255,0.651139,0.104925,-0.40002,-1.35807,
"C25E10,8",-1.02035,2.18653,Q18157,Uncharacterized protein,17.1076,17.5388,17.0176,17.2172,17.6252,18.6808,18.2664,18.3904,2.18653,0.00281502,-1.02035,-4.07914,+
swm-1,-0.798892,2.61425,Q18158,Sperm activation Without Mating,16.705,16.9098,16.8438,16.3549,17.4962,17.7371,17.5297,17.2461,2.61425,0.00132646,-0.798892,-5.00886,+
"C25E10,10",-2.10714,3.28446,Q18159,Uncharacterized protein,13.5705,13.602,12.7993,13.4066,15.6341,16.0231,15.31,14.8399,3.28446,0.000528428,-2.10714,-6.74045,+
dpyd-1,-0.140471,0.453577,Q18164,Dihydropyrimidine dehydrogenase [NADP(+)],16.4589,16.539,16.4764,16.6854,16.3683,16.9246,16.5704,16.8583,0.453577,0.18636,-0.140471,-1.00904,
smz-1,-0.460106,1.49239,Q18167,Sperm Meiosis PDZ domain containing proteins,12.214,12.7577,12.4318,12.7472,13.0305,13.2167,13.0147,12.7292,1.49239,0.0109015,-0.460106,-2.77565,+
"C25H3,8",-2.28774,5.35923,Q18183,Uncharacterized protein,10.6808,10.6325,10.8058,10.7799,12.7331,13.4021,12.9869,12.9279,5.35923,0,-2.28774,-15.6123,+
"C25H3,3",-2.21545,2.7311,Q18187,Uncharacterized protein,14.3166,15.3355,16.0535,15.8379,17.1296,17.6747,17.7453,17.8556,2.7311,0.0010874,-2.21545,-5.28439,+
dnc-4,-0.514605,1.34859,Q18194,DyNactin Complex component,12.6273,12.8983,12.3701,12.1466,12.9595,13.385,12.833,12.9231,1.34859,0.0161669,-0.514605,-2.52778,+
elpc-4,0.34718,0.636947,Q18195,Putative elongator complex protein 4,13.5558,13.8526,12.9533,12.8422,12.8759,13.2387,12.8059,12.8948,0.636947,0.108845,0.34718,1.33368,
"C26B9,5",0.883858,1.86597,Q18198,Uncharacterized protein,16.5124,16.6442,16.3899,16.7522,16.0823,16.1419,15.2924,15.2467,1.86597,0.00503101,0.883858,3.45106,+
"C26B9,3",-3.45988,3.5744,Q18200,Uncharacterized protein,10.7184,10.8107,10.8035,9.71149,13.707,14.7448,14.3555,13.0762,3.5744,0.000550201,-3.45988,-7.61915,+
ran-3,-0.140375,0.644275,Q18211,Regulator of chromosome condensation,16.9294,16.947,17.1327,16.8007,16.9583,17.2998,17.1302,16.9829,0.644275,0.106872,-0.140375,-1.34629,
hel-1,-0.45273,2.43028,Q18212,Spliceosome RNA helicase DDX39B homolog,17.8742,17.7927,17.7935,17.8327,18.1001,18.495,18.1276,18.3812,2.43028,0.00173431,-0.45273,-4.59461,+
ula-1,0.55886,1.51584,Q18217,NEDD8-activating enzyme E1 regulatory subunit,15.3211,15.3546,14.9913,15.1824,14.9362,14.1558,14.9022,14.6197,1.51584,0.0104115,0.55886,2.8166,+
mmab-1,0.220345,0.183198,Q18218,MethylMalonic Aciduria type B homolog,15.1685,15.2058,13.6713,14.1705,13.9673,15.1604,14.0956,14.1115,0.183198,0.462051,0.220345,0.468675,
ntl-9,0.171517,0.162405,Q18224,NOT-Like (Yeast CCR4/NOT complex component),14.8585,14.9753,14.7977,15.1196,13.8702,14.3144,15.3686,15.5119,0.162405,0.498631,0.171517,0.421591,
hint-3,-1.1064,2.06028,Q18227,HIstidiNe Triad nucleotide-binding protein,15.4803,15.556,14.8925,14.8403,16.577,16.3845,15.6564,16.5767,2.06028,0.003481,-1.1064,-3.82557,+
rps-30,-2.084,2.14584,Q18231,40S ribosomal protein S30,18.636,18.1181,18.0391,19.9965,20.0113,21.0866,20.9489,21.0789,2.14584,0.00313558,-2.084,-3.99648,+
"C26F1,3",-1.76071,3.42284,Q18232,"Uncharacterized protein C26F1,3",13.9936,14.5245,13.6451,14.4313,15.8125,16.2599,15.6028,15.9622,3.42284,0.000501372,-1.76071,-7.14884,+
spr-2,-1.11217,4.18809,Q18240;Q7JMA9,Suppressor of presenilin-2;Suppressor of PResenilin defect,16.8388,16.8165,16.7667,17.1133,18.109,18.134,17.7752,17.9659,4.18809,0.000161994,-1.11217,-9.80358,+
"C27B7,5",-1.74802,2.71496,Q18244,Uncharacterized protein,13.8385,14.5078,13.3239,13.8487,15.7902,16.0517,14.9822,15.6869,2.71496,0.00107766,-1.74802,-5.24574,+
rap-1,-0.705577,2.111,Q18246,Ras-related protein Rap-1,15.5684,15.4723,15.642,15.3629,16.015,15.873,16.3568,16.6232,2.111,0.00322939,-0.705577,-3.92642,+
dpf-2,-0.0513878,0.0332767,Q18253,Dipeptidyl peptidase family member 2,14.492,14.693,14.7481,15.0565,13.2415,15.3629,15.296,15.2949,0.0332767,0.85951,-0.0513878,-0.0965348,
"C27F2,4",-0.47685,0.70673,Q18257,Uncharacterized protein,11.6272,12.5633,12.8792,13.121,13.0824,12.9703,13.0171,13.0283,0.70673,0.0897933,-0.47685,-1.45294,
vps-22,-0.73868,0.382619,Q18258,Vacuolar-sorting protein SNF8,14.1583,14.1004,14.0415,17.4189,15.5649,16.0353,15.3483,15.7253,0.382619,0.234124,-0.73868,-0.87671,
fust-1,-1.44764,2.05081,Q18265,FUS/TLS RNA binding protein homolog,16.9606,17.2071,15.6924,16.7695,18.2376,18.5536,17.8841,17.7449,2.05081,0.00346284,-1.44764,-3.80688,+
spp-10,-0.498942,1.44907,Q18276,SaPosin-like Protein family,17.5535,17.6871,17.6558,17.7533,18.1549,18.4484,17.6557,18.3866,1.44907,0.0124416,-0.498942,-2.70039,+
"C29F5,1",-1.71285,3.41155,Q18310,Uncharacterized protein,14.6868,14.3721,14.8396,15.1357,16.6199,16.2227,16.1321,16.9109,3.41155,0.000497278,-1.71285,-7.11478,+
"C29H12,2",-0.171107,1.44544,Q18315,Uncharacterized protein,17.1805,17.2123,17.1884,17.3391,17.2991,17.4474,17.3345,17.5236,1.44544,0.0124886,-0.171107,-2.69411,+
"C30B5,4",-2.42772,6.26338,Q18318,Uncharacterized protein,10.6518,10.8342,10.4557,10.7631,13.0707,13.3139,12.994,13.0372,6.26338,0,-2.42772,-22.2066,+
hil-1,1.23644,2.61835,Q18336,"Histone H1,X",16.6023,16.5234,16.2828,16.6977,14.9695,15.5625,14.8368,15.7917,2.61835,0.0013004,1.23644,5.01837,+
"C33A12,3",1.47985,1.88687,Q18357,Uncharacterized protein,13.8162,14.3901,13.4957,14.184,12.8702,11.3672,12.8546,12.8745,1.88687,0.00488727,1.47985,3.49049,+
"C33A12,4",0.894136,1.57787,Q18358,Uncharacterized protein,14.4463,14.4818,13.6858,13.2967,12.9544,13.3486,13.0464,12.9846,1.57787,0.00913571,0.894136,2.92576,+
