geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d5,log2FC,Student's T-test Test statistic eat2_d15_eat2_d5,Sign p-val: 0.05 
"F41C3,4",3.14394,4.5058,Q20263,Probable Golgi transport protein 1,14.8687,15.4634,14.2858,15.3267,12.0451,11.9083,11.5935,11.8219,4.5058,0,3.14394,11.1397,+
acs-11,1.51388,3.63677,Q20264,Fatty Acid CoA Synthetase family,18.068,18.9321,18.7769,18.4683,17.1381,17.0603,16.9918,16.9997,3.63677,2.02E-05,1.51388,7.82002,+
fip-5,2.21547,6.85945,Q20276,Fungus-Induced Protein,20.2686,20.6052,20.4658,20.3274,18.1317,18.2305,18.2431,18.1997,6.85945,0,2.21547,27.9687,+
fipr-21,0.691438,1.78314,Q20277,FIP (Fungus-Induced Protein) Related,19.7906,19.0011,18.8661,19.4015,18.5235,18.5664,18.6101,18.5935,1.78314,0.00224831,0.691438,3.29666,+
"CELE_F41G3,6",2.86315,6.36403,Q20287,Uncharacterized protein,17.8405,18.1877,17.8348,17.6164,15.1181,14.9798,14.979,14.95,6.36403,0,2.86315,23.0903,+
elo-5,1.54881,2.01379,Q20300;V6CLH1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,14.8114,15.5054,14.8211,15.3344,13.8474,14.1236,13.8437,12.4624,2.01379,0.00112519,1.54881,3.73429,+
elo-6,3.13942,5.45941,Q20303,Elongation of very long chain fatty acids protein 6,16.912,17.0893,17.0495,17.5124,13.6489,13.887,14.2551,14.2145,5.45941,0,3.13942,16.2371,+
abcf-3,1.24169,1.74125,Q20306,"ABC transporter, class F",15.9115,17.0233,16.557,17.7222,15.4546,15.5003,15.5889,15.7035,1.74125,0.0024341,1.24169,3.21967,+
"CELE_F42A10,5",0.881115,1.28965,Q20310,Uncharacterized protein,17.614,18.8297,19.3273,18.725,17.7203,17.8344,17.6744,17.7424,1.28965,0.00820426,0.881115,2.42763,+
"CELE_F42A10,6",1.57159,2.91063,Q20311,Uncharacterized protein,18.6155,19.2273,18.0832,19.2095,17.2084,17.1607,17.2076,17.2723,2.91063,0.000141513,1.57159,5.72811,+
"CELE_F42A10,7",3.57491,5.77841,Q20312,Uncharacterized protein,15.007,14.499,14.9661,15.2348,11.5531,11.1896,11.5558,11.1088,5.77841,0,3.57491,18.3912,+
grl-4,1.31282,1.46897,Q20327,GRound-Like (Grd related),14.1087,15.3086,14.1098,15.3283,13.0698,12.9349,14.3732,13.2261,1.46897,0.00506257,1.31282,2.7349,+
"CELE_F42C5,9",-0.753155,1.32034,Q20329,Uncharacterized protein,15.4761,14.1854,15.4195,14.7908,15.728,15.7447,15.699,15.7128,1.32034,0.00768698,-0.753155,-2.47968,+
ifo-1,0.799156,1.52868,Q20330,Intermediate Filament Organize,14.2898,15.5055,14.4392,14.8858,14.024,14.1443,13.9365,13.8189,1.52868,0.0043215,0.799156,2.83909,+
tni-1,-0.142758,0.158916,Q20334,Troponin I 1,14.8768,14.9483,14.1598,15.2509,15.6023,15.1103,14.6286,14.4657,0.158916,0.347973,-0.142758,-0.413576,
"CELE_F42F12,4",2.07884,2.70216,Q20340,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",15.217,16.4352,15.6692,16.9538,14.1518,14.1209,13.7492,13.9381,2.70216,0.000222379,2.07884,5.21521,+
"CELE_F42F12,3",2.79215,5.56978,Q20344,Uncharacterized protein,14.7453,15.06,14.9509,15.4425,12.1138,12.4605,12.1777,12.2781,5.56978,0,2.79215,16.9533,+
alh-11,1.3175,0.964967,Q20352;Q8MNS6,ALdehyde deHydrogenase,15.2678,16.2074,15.6584,16.919,16.19,15.1428,13.6746,13.7753,0.964967,0.0211827,1.3175,1.885,+
"CELE_F43C9,2",-0.224673,0.0975748,Q20358,Uncharacterized protein,17.0907,15.9845,16.0385,16.6866,19.0638,16.0586,15.8821,15.6946,0.0975748,0.497811,-0.224673,-0.2665,
sip-1,3.22841,4.77158,Q20363,Stress-induced protein 1,22.6842,23.6245,22.7422,23.496,20.0434,19.9928,19.6595,19.9376,4.77158,0,3.22841,12.3837,+
rab-33,1.93345,1.9844,Q20365,Ras-related protein Rab-33,19.3127,20.4906,19.7108,21.5394,18.5564,17.8083,18.3021,18.653,1.9844,0.00120815,1.93345,3.67715,+
patr-1,0.445448,0.993367,Q20374,Protein PAT1 homolog 1,14.961,14.9932,15.0258,14.6136,14.3955,14.103,14.2574,15.0559,0.993367,0.0193549,0.445448,1.93216,+
sptl-2,-0.958571,0.963625,Q20375,Serine palmitoyltransferase 2,14.23,15.3069,14.8346,14.8547,15.7946,16.5486,14.47,16.2473,0.963625,0.0212054,-0.958571,-1.88277,+
nucb-1,1.52964,6.40682,Q20384;Q8MQ51,NUCleoBindin homolog,17.562,17.4743,17.3785,17.3635,16.0144,15.9692,15.8572,15.819,6.40682,0,1.52964,23.4763,+
ppt-1,1.14668,1.62212,Q20390,Palmitoyl-protein thioesterase 1,14.5703,15.3819,14.3865,13.5309,13.4124,13.2946,13.2314,13.3445,1.62212,0.0035173,1.14668,3.00442,+
"CELE_F44D12,2",1.77399,1.83076,Q20392,Uncharacterized protein,18.3542,16.9642,16.7591,15.8266,15.3406,15.1901,15.1557,15.1219,1.83076,0.00207868,1.77399,3.38507,+
"F44G4,2",0.11481,0.290217,Q20412,"Probable NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",15.7333,16.0617,16.255,16.1793,15.679,15.8246,16.2097,16.0567,0.290217,0.18847,0.11481,0.695774,
"CELE_F45D3,4",1.95923,3.53161,Q20420;Q52GY5,Uncharacterized protein,14.9162,15.2706,14.9397,15.4245,12.5388,13.1695,13.4175,13.5882,3.53161,4.42E-05,1.95923,7.48384,+
mrpl-14,-0.560529,2.05616,Q20430,"Mitochondrial Ribosomal Protein, Large",14.3623,14.7188,14.7172,14.964,15.0416,15.3659,15.2175,15.3794,2.05616,0.0010407,-0.560529,-3.81744,+
cnep-1,2.99552,4.72259,Q20432,CTD nuclear envelope phosphatase 1 homolog,14.9374,15.0406,14.9385,14.0572,11.6573,11.9696,11.803,11.5617,4.72259,0,2.99552,12.1452,+
smg-4,0.193644,0.228265,Q20445;Q8WQF3,Suppressor with Morphological effect on Genitalia,14.2993,15.5164,14.2465,14.1605,14.464,14.5466,14.0276,14.4098,0.228265,0.245637,0.193644,0.567121,
ztf-7,-0.444163,3.02959,Q20448,Zinc finger putative Transcription Factor family,16.5445,16.4669,16.7716,16.5294,17.107,17.0036,16.958,17.0205,3.02959,5.04E-05,-0.444163,-6.03671,+
"CELE_F46G10,1",1.82391,3.85467,Q20476,Uncharacterized protein,17.9914,18.2584,17.3001,17.8063,16.1426,16.1088,15.9552,15.854,3.85467,2.25E-05,1.82391,8.55759,+
lact-1,2.16267,4.29935,Q20489,Beta-LACTamase domain containing,14.455,14.5571,14.6166,15.1336,12.4894,12.7144,12.1287,12.7791,4.29935,0,2.16267,10.2539,+
rhi-1,1.42729,2.73288,Q20496,Probable rho GDP-dissociation inhibitor,17.9816,18.4781,17.6382,18.843,16.9419,16.754,16.7481,16.7878,2.73288,0.000201633,1.42729,5.28867,+
haly-1,1.46432,3.968,Q20502,Histidine ammonia-lyase,18.4286,19.2111,18.8193,18.8758,17.4338,17.3598,17.3961,17.2877,3.968,2.41E-05,1.46432,8.96444,+
acbp-3,-0.28804,2.00879,Q20507,Acyl-CoA-binding protein homolog 3,17.5449,17.6842,17.4708,17.7744,17.8805,17.9873,17.8193,17.9394,2.00879,0.00112352,-0.28804,-3.72454,+
pepm-1,2.95456,6.38542,Q20520,PEPtidase M1 domain containing,14.5954,14.9097,14.7927,14.6842,11.5211,12.02,11.8877,11.7351,6.38542,0,2.95456,23.2825,+
"CELE_F47B8,8",3.17301,5.66685,Q20521,Uncharacterized protein,14.6916,15.4788,14.9641,15.2882,12.0206,12.0044,11.847,11.8587,5.66685,0,3.17301,17.6082,+
"CELE_F47G9,1",1.514,4.80002,Q20546,Uncharacterized protein,18.2416,18.2527,17.7353,18.0823,16.5476,16.5826,16.5594,16.5664,4.80002,0,1.514,12.5242,+
pqn-39,-0.0965025,0.0817213,Q20576,Prion-like-(Q/N-rich)-domain-bearing protein,13.8527,14.5709,15.7251,15.2763,15.1194,15.0128,14.6102,15.0686,0.0817213,0.553912,-0.0965025,-0.226309,
"CELE_F49C12,7",0.27807,0.450421,Q20584;Q27GQ5,Uncharacterized protein,14.8531,15.1347,15.0482,13.9743,14.3825,14.3749,14.7044,14.4362,0.450421,0.10251,0.27807,1.00325,
rpn-7,2.60738,4.53631,Q20585,26S proteasome non-ATPase regulatory subunit 6,18.4121,19.3744,18.4795,18.9603,16.3145,16.2529,16.079,16.1505,4.53631,0,2.60738,11.2764,+
"F49C12,11",2.56742,4.70696,Q20588,Translation machinery-associated protein 7 homolog,19.1885,19.8125,19.5223,19.7187,17.1991,17.3351,16.6693,16.7687,4.70696,0,2.56742,12.0699,+
dod-23,3.62238,3.91564,Q20615,Downstream Of DAF-16 (Regulated by DAF-16),19.6307,19.7719,18.2575,19.5696,16.0507,15.0949,15.95,15.6447,3.91564,2.34E-05,3.62238,8.77442,+
skpo-1,1.96352,4.59223,Q20616,Peroxidase skpo-1,20.1798,20.9526,20.4258,20.7299,18.5861,18.5997,18.6552,18.5931,4.59223,0,1.96352,11.5309,+
"CELE_F49E2,5",0.90895,2.96658,Q20626,Uncharacterized protein,19.3002,19.9794,19.49,19.7828,18.7377,18.8169,18.6527,18.7092,2.96658,0.000111835,0.90895,5.87175,+
pam-1,0.735668,2.09612,Q20627;Q4TT88,Aminopeptidase,18.8912,19.2576,18.5954,19.4336,18.3132,18.3687,18.2773,18.2759,2.09612,0.000896195,0.735668,3.89668,+
cdd-2,-1.69369,4.02008,Q20628,Cytidine deaminase,14.5139,14.9413,14.5302,15.2624,16.6022,16.5507,16.4097,16.4599,4.02008,2.48E-05,-1.69369,-9.15701,+
gcsh-2,1.04864,2.54322,Q20634,Glycine cleavage system H protein,19.2041,19.6817,19.2611,20.1078,18.5163,18.6576,18.4297,18.4566,2.54322,0.000355886,1.04864,4.84619,+
gpb-2,2.24597,3.29072,Q20636,Guanine nucleotide-binding protein subunit beta-2,14.2527,14.5765,14.7804,15.4129,12.7969,12.513,12.8558,11.8731,3.29072,5.56E-05,2.24597,6.7585,+
"CELE_F52A8,1",-4.73942,5.65729,Q20637,Uncharacterized protein,14.61,14.1096,13.8706,14.2127,19.0915,19.1944,18.2785,19.1963,5.65729,0,-4.73942,-17.5427,+
nmy-1,2.2957,5.76839,Q20641,Non-muscle MYosin,18.107,18.6468,18.2505,18.4599,16.1476,16.1248,16.0413,15.9677,5.76839,0,2.2957,18.3195,+
"CELE_F52B5,2",1.92363,5.5443,Q20643,Uncharacterized protein,18.0698,18.4441,18.0108,18.3703,16.3657,16.36,16.2004,16.2744,5.5443,0,1.92363,16.7853,+
"rpl-25,2",-0.738204,1.17096,Q20647,60S ribosomal protein L23a 2,17.6129,17.5541,16.9269,18.5261,18.3311,18.3344,18.4839,18.4234,1.17096,0.0115447,-0.738204,-2.22792,+
ftt-2,1.08223,3.35063,Q20655,14-3-3-like protein 2,22.6627,22.987,22.5014,23.1901,21.7737,21.769,21.7143,21.7555,3.35063,4.10E-05,1.08223,6.93332,+
hsp-17,2.57344,5.10722,Q20660;Q7JP52,Heat Shock Protein,20.0609,20.0449,19.6325,20.199,17.754,17.4915,17.1541,17.244,5.10722,0,2.57344,14.1406,+
"CELE_F52E4,5",1.00733,2.79914,Q20675,Uncharacterized protein,17.3093,17.7237,17.1985,17.9408,16.5593,16.596,16.3558,16.6319,2.79914,0.000187364,1.00733,5.44956,+
pccb-1,2.87772,6.80303,Q20676;Q8WQF1,Propionyl Coenzyme A Carboxylase Beta subunit,20.7489,21.0407,20.6603,21.064,17.9833,18.0746,17.9835,17.9617,6.80303,0,2.87772,27.3657,+
sec-3,2.63439,3.49291,Q20678,Exocyst complex component 1,14.9505,15.0263,14.7774,13.8712,12.6052,11.4878,11.8317,12.1631,3.49291,4.33E-05,2.63439,7.36318,+
let-268,2.50472,5.40144,Q20679,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase",17.4624,17.5982,17.4048,16.9271,14.8443,14.8759,14.9702,14.6833,5.40144,0,2.50472,15.8727,+
"F52H3,5",-0.971897,2.10496,Q20683,Tetratricopeptide repeat protein 36 homolog,14.5277,13.8956,14.7737,13.8126,15.452,15.1086,15.1639,15.1729,2.10496,0.000898109,-0.971897,-3.91434,+
lec-2,3.25483,6.80889,Q20684,GaLECtin,22.6704,22.9393,22.6575,23.1482,19.5749,19.631,19.6201,19.5701,6.80889,0,3.25483,27.4277,+
"CELE_F53B3,6",2.13755,3.49505,Q20711,Uncharacterized protein,17.2012,17.5605,17.1509,18.3605,15.2064,15.4456,15.5224,15.5485,3.49505,4.34E-05,2.13755,7.36981,+
"CELE_F53B7,3",2.6707,6.63659,Q20716,Uncharacterized protein,17.4039,17.5476,17.231,17.6849,14.808,14.8513,14.6888,14.8365,6.63659,0,2.6707,25.6601,+
"F53F4,10",1.94006,3.92746,Q20719,"Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",20.1376,19.6876,19.2033,20.0315,17.991,17.8598,17.7423,17.7066,3.92746,2.36E-05,1.94006,8.817,+
"CELE_F53F4,11",2.04302,5.01635,Q20720,Uncharacterized protein,17.6743,18.0112,17.7145,18.2853,15.9553,15.8758,15.7517,15.9305,5.01635,0,2.04302,13.643,+
"CELE_F53F4,13",-0.631546,1.01963,Q20724,Uncharacterized protein,14.8038,15.5565,14.4922,15.4999,15.7253,15.2904,15.6794,16.1835,1.01963,0.0179021,-0.631546,-1.97579,+
tbcb-1,0.525155,2.02149,Q20728,Tubulin-specific chaperone B,16.3642,16.5277,16.6254,16.2713,16.2531,15.7181,15.8639,15.8529,2.02149,0.00110714,0.525155,3.74934,+
unc-84,0.00270987,0.0040752,Q20745,Nuclear migration and anchoring protein unc-84,15.0017,15.1835,15.043,14.9236,14.5768,14.7597,15.4217,15.3829,0.0040752,0.97078,0.00270987,0.0122016,
atad-3,0.35774,0.817561,Q20748,ATPase family AAA domain-containing protein 3,16.5961,16.4196,16.887,17.3595,16.337,16.6694,16.3815,16.4433,0.817561,0.0317199,0.35774,1.63956,+
iff-2,1.82693,2.97454,Q20751,Eukaryotic translation initiation factor 5A-2,19.4667,20.1837,20.1012,20.1887,18.8668,18.1847,17.8835,17.6977,2.97454,0.000112221,1.82693,5.89241,+
stc-1,2.56713,3.27173,Q20752,STCH (Truncated HSP) family,14.4707,15.3715,14.7076,15.4293,12.7711,11.5399,12.7935,12.6061,3.27173,5.52E-05,2.56713,6.70384,+
"CELE_F54C9,3",0.276261,0.485714,Q20753,Uncharacterized protein,14.3783,15.3647,14.9307,15.362,15.0343,14.5058,14.6544,14.7362,0.485714,0.0903862,0.276261,1.0675,
col-38,2.64622,2.56719,Q20754,COLlagen,14.9369,16.6664,14.9228,15.9782,13.1294,13.0529,13.6656,12.0716,2.56719,0.000319946,2.64622,4.90068,+
bcs-1,1.97423,4.50569,Q20755;Q58AA8,BCS1 (Mitochondrial chaperone) homolog,15.7004,15.8045,15.6878,15.7306,14.2758,13.6601,13.5627,13.528,4.50569,0,1.97423,11.1392,+
puf-5,2.97505,5.3389,Q20757,Pumilio domain-containing protein 5,14.3733,15.1117,14.8203,15.2289,11.917,11.9727,11.8841,11.8602,5.3389,0,2.97505,15.4884,+
arl-1,-0.380677,0.634271,Q20758,ADP-ribosylation factor-like protein 1,14.7862,15.5473,14.3115,15.3909,15.445,15.4467,15.3261,15.3409,0.634271,0.0564312,-0.380677,-1.32907,
"CELE_F54C9,9",2.23873,5.37431,Q20760,Uncharacterized protein,15.4961,14.9807,15.2832,15.583,13.0707,13.1129,12.9856,13.2188,5.37431,0,2.23873,15.7048,+
"F54D1,6",0.98663,0.894001,Q20762,"Uncharacterized protein F54D1,6",15.233,17.1659,15.1771,17.0648,14.9281,15.3107,15.2406,15.2148,0.894001,0.0261062,0.98663,1.76705,+
"CELE_F54D5,3",4.86906,4.11683,Q20769,Uncharacterized protein,17.8006,19.6839,18.9824,19.8705,14.6504,14.4067,13.7047,14.0994,4.11683,2.62E-05,4.86906,9.52453,+
"CELE_F54D5,4",2.16328,5.97987,Q20770,Uncharacterized protein,20.7542,21.1545,20.8704,20.7729,18.806,18.8406,18.6313,18.6211,5.97987,0,2.16328,19.8916,+
"F54D5,7",0.0203304,0.0271694,Q20772,"Probable glutaryl-CoA dehydrogenase, mitochondrial",16.1985,16.9865,16.742,16.542,17.0237,16.7633,16.4869,16.1138,0.0271694,0.818692,0.0203304,0.0793207,
dnj-13,2.65187,4.68028,Q20774,DNaJ domain (Prokaryotic heat shock protein),18.8394,19.459,18.7846,19.6499,16.5026,16.6532,16.5034,16.4662,4.68028,0,2.65187,11.9426,+
tag-174,3.30925,5.11397,Q20779,"Probable cytochrome c oxidase subunit 6A, mitochondrial",20.7711,21.188,20.7708,21.556,18.0252,17.9715,17.514,17.5382,5.11397,0,3.30925,14.1782,+
alh-1,-0.2734,0.765473,Q20780,ALdehyde deHydrogenase,19.3528,19.2577,19.3218,19.9999,19.8257,19.746,19.678,19.7761,0.765473,0.0373593,-0.2734,-1.55219,+
"CELE_F54F7,2",0.23603,0.241737,Q20789,Uncharacterized protein,13.8011,15.0573,14.6478,14.4091,13.3888,14.4194,14.7642,14.3988,0.241737,0.230604,0.23603,0.595701,
"CELE_F54F7,3",3.11174,3.86416,Q20790,Uncharacterized protein,19.1004,20.2465,20.0248,20.4309,17.168,17.2348,16.4806,16.4723,3.86416,2.26E-05,3.11174,8.59103,+
"CELE_F55A11,1",1.43828,4.12827,Q20796,Uncharacterized protein,16.4807,16.4868,16.4584,16.8977,15.3304,14.9933,15.3216,14.9252,4.12827,2.63E-05,1.43828,9.56884,+
syx-5,2.63782,2.97848,Q20797,Putative syntaxin-5,14.7977,15.37,14.0651,15.2569,13.1743,12.1545,12.011,11.5986,2.97848,0.000112437,2.63782,5.90265,+
sel-11,1.90388,5.16663,Q20798,E3 ubiquitin-protein ligase hrd-1,17.6992,18.2345,18.0058,18.2157,16.1842,16.1776,16.0081,16.1697,5.16663,0,1.90388,14.4751,+
rfip-1,1.89285,3.56756,Q20813;Q8IG15;Q95ZS6,Rab-11 Family Interacting-Protein,14.5478,15.2013,14.3969,15.3755,13.0053,12.7996,13.0393,13.1059,3.56756,4.50E-05,1.89285,7.59737,+
ssp-35,3.39856,5.87699,Q20815,"Sperm Specific family, class P",18.2833,18.742,18.3713,18.8102,15.3348,15.1667,15.3001,14.8109,5.87699,0,3.39856,19.1111,+
tsfm-1,2.20263,5.28365,Q20819,"Elongation factor Ts, mitochondrial",17.2509,17.5019,17.6636,17.1852,15.3377,14.9379,15.3315,15.184,5.28365,0,2.20263,15.1563,+
rskd-1,2.85866,4.29388,Q20821,Ribosomal protein S6 Kinase Delta homolog,14.0951,14.7444,14.926,15.4241,12.0523,11.9978,11.8613,11.8435,4.29388,0,2.85866,10.2314,+
srpa-68,0.89323,2.98007,Q20822,Probable signal recognition particle subunit SRP68,17.2456,16.6825,16.6301,16.69,15.8936,15.9488,15.8162,16.0169,2.98007,0.000112567,0.89323,5.90679,+
aman-1,1.70351,2.83684,Q20829,Alpha-mannosidase,17.3629,18.6371,17.4295,17.8006,16.3406,16.167,15.9528,15.9556,2.83684,0.000158474,1.70351,5.54263,+
"F55G1,9",-1.07825,2.02685,Q20848,Putative pyrroline-5-carboxylate reductase,14.1206,15.0038,15.0526,15.4722,16.0838,15.9836,15.8918,16.003,2.02685,0.00110846,-1.07825,-3.75983,+
rod-1,2.40709,4.54142,Q20849,Kinetochore-associated protein rod-1,17.0445,17.3267,16.4764,16.5026,14.3481,14.5359,14.4477,14.3903,4.54142,0,2.40709,11.2994,+
"CELE_F56C9,7",0.810539,1.3604,Q20865,Uncharacterized protein,15.3503,15.7253,15.294,16.604,15.0458,15.1493,14.7291,14.8072,1.3604,0.00661778,0.810539,2.54794,+
"CELE_F56C9,8",2.06156,3.49207,Q20866,Uncharacterized protein,13.9727,15.1171,14.795,14.3146,12.816,12.5147,12.3221,12.3005,3.49207,4.33E-05,2.06156,7.36058,+
daz-1,0.350076,1.03281,Q20870,DAZ protein 1,14.9241,14.6954,14.9371,15.2641,14.8059,14.7057,14.2215,14.6874,1.03281,0.0172479,0.350076,1.99768,+
ddx-15,1.01895,1.4987,Q20875,Pre-mRNA-splicing factor ATP-dependent RNA helicase ddx-15,15.7006,17.2652,15.7513,16.3614,15.2058,15.3026,15.3088,15.1858,1.4987,0.00465495,1.01895,2.78665,+
"CELE_F56D3,1",1.89311,3.54903,Q20877,Uncharacterized protein,17.8875,18.8195,18.3902,18.9755,16.7317,16.4587,16.6241,16.6858,3.54903,4.45E-05,1.89311,7.53867,+
"CELE_F56D5,6",2.06716,6.96045,Q20881,Uncharacterized protein,18.0216,17.9811,18.052,18.0294,16.1332,15.944,15.9445,15.7937,6.96045,0,2.06716,29.0815,+
ifet-1,0.19583,0.124864,Q20898,Translational repressor ifet-1,15.6878,16.5769,14.8985,17.6181,16.0755,16.0898,15.8881,15.9447,0.124864,0.420857,0.19583,0.333464,
yif-1,1.33377,1.90847,Q20913;Q2PJ77,YIP1-Interacting Factor homolog,17.1006,18.0098,17.288,17.7529,16.69,16.8031,15.6091,15.714,1.90847,0.00159097,1.33377,3.53145,+
col-160;col-159,3.13974,6.75595,Q20921;Q20922,COLlagen,14.8151,15.198,14.9899,14.7459,11.9057,11.8707,11.6434,11.7701,6.75595,0,3.13974,26.8723,+
sun-1,1.10432,2.04781,Q20924,Sun domain-containing protein 1,14.3759,15.1954,14.903,14.159,14.0294,13.3449,13.2975,13.5443,2.04781,0.00105617,1.10432,3.80098,+
byn-1,2.06847,3.78009,Q20932,Cell adhesion protein byn-1,16.4389,16.9349,16.6659,16.9414,15.3087,14.4186,14.6226,14.3573,3.78009,2.15E-05,2.06847,8.2987,+
"rpn-6,1",2.0891,4.20967,Q20938,"Probable 26S proteasome regulatory subunit rpn-6,1",18.9341,19.379,18.5278,19.4247,17.0009,16.9482,16.9665,16.9938,4.20967,0,2.0891,9.88948,+
"F57B9,1",0.641713,1.76253,Q20939,Putative pyridoxamine 5'-phosphate oxidase,14.7494,15.2522,14.9942,15.4321,14.6277,14.5273,14.6201,14.0861,1.76253,0.00235975,0.641713,3.25869,+
mrp-2,3.28452,4.32649,Q20943,Uncharacterized protein,17.1001,17.1773,17.5074,18.1693,14.6614,13.9879,13.7608,14.406,4.32649,0,3.28452,10.3666,+
"CELE_F57F5,1",2.69332,5.07501,Q20950,Uncharacterized protein,18.6862,19.3366,18.7705,19.3568,16.3863,16.1395,16.4672,16.3838,5.07501,0,2.69332,13.9623,+
lys-4,-0.659033,0.686721,Q20964,LYSozyme,14.6375,14.5101,15.0567,15.3821,16.7925,15.0665,15.0057,15.3578,0.686721,0.0479851,-0.659033,-1.41891,+
"CELE_F58B3,6",1.43961,1.8505,Q20965,Uncharacterized protein,15.0702,15.3297,15.0598,15.1764,14.0366,13.8091,12.5451,14.4869,1.8505,0.00193297,1.43961,3.422,+
"CELE_F58B3,7",2.88476,4.51601,Q20966,Uncharacterized protein,14.1628,14.7105,14.8381,15.4006,11.8663,12.0256,11.8315,11.8495,4.51601,0,2.88476,11.1853,+
"CELE_F58B3,4",2.42722,2.08621,Q20969,Uncharacterized protein,14.3404,15.4616,14.7993,14.4684,12.0085,11.8896,11.4411,14.0217,2.08621,0.00093467,2.42722,3.87696,+
mrs-1,1.4235,4.49522,Q20970,"Methionine--tRNA ligase, cytoplasmic",18.0688,18.3315,18.02,18.4901,16.6886,16.9777,16.8222,16.7279,4.49522,0,1.4235,11.0927,+
"CELE_F58B4,5",1.28883,2.50069,Q20974,Uncharacterized protein,17.7502,16.9014,16.5911,17.1882,15.7917,15.5163,15.9212,16.0463,2.50069,0.000482089,1.28883,4.75044,+
"CELE_F58E6,5",3.03978,4.93615,Q20981,Major sperm protein,14.9235,14.5223,14.6061,15.511,11.8313,12.0025,11.7858,11.7842,4.93615,0,3.03978,13.2177,+
acox-3,3.22751,4.23,Q20992,Acyl-coenzyme A oxidase,16.2478,17.06,16.3695,17.3497,13.6751,12.9967,13.6104,13.8348,4.23,0,3.22751,9.97109,+
myo-5,1.43173,4.3477,Q21000,MYOsin heavy chain structural genes,21.2803,21.7897,21.4877,21.8647,20.1988,20.2094,20.1607,20.1264,4.3477,0,1.43173,10.4554,+
amph-1,2.00053,4.60555,Q21004,AMPHiphysin homolog,16.6535,16.3322,17.1431,16.7524,14.6141,14.6856,14.7746,14.8048,4.60555,0,2.00053,11.5923,+
"F58H1,3",-0.295935,0.430109,Q21012,Enolase-phosphatase E1,14.3722,15.1697,13.8194,14.4911,14.9254,15.0371,14.5241,14.5497,0.430109,0.109829,-0.295935,-0.965801,
cri-3,2.79444,4.79242,Q21018,Conserved regulator of innate immunity protein 3,20.7178,21.5871,21.0854,21.6608,18.4207,18.5014,18.5279,18.4233,4.79242,0,2.79444,12.4865,+
npp-9,-0.315693,3.81966,Q21021;Q86G90,Nuclear Pore complex Protein,17.7513,17.8949,17.7567,17.7401,18.0932,18.1072,18.0843,18.1211,3.81966,2.21E-05,-0.315693,-8.43519,+
"rnh-1,0",2.19855,5.33968,Q21024;Q86MP4,RNase H,15.9351,16.5036,16.3743,16.3516,14.041,14.0353,14.3009,13.9932,5.33968,0,2.19855,15.4931,+
ver-3,0.48754,0.500545,Q21038,Tyrosine-protein kinase receptor ver-3,14.583,13.0669,13.4411,14.9156,13.4384,13.6339,13.4953,13.4889,0.500545,0.0862071,0.48754,1.09422,
vps-35,2.36176,7.39799,Q21053,Vacuolar protein sorting-associated protein 35,17.5378,17.5962,17.7302,17.5141,15.3663,15.199,15.2301,15.1358,7.39799,0,2.36176,34.4288,+
hch-1,2.36156,3.10928,Q21059,Zinc metalloproteinase nas-34,14.9606,15.2783,14.9718,14.3035,12.6189,13.346,11.8564,12.2466,3.10928,5.18E-05,2.36156,6.25032,+
ifa-3,0.853013,1.93658,Q21065,Intermediate filament protein ifa-3,18.4586,19.11,18.9187,19.2414,18.3419,18.2482,17.6017,18.1248,1.93658,0.00149738,0.853013,3.58507,+
"CELE_K01A11,2",0.130327,0.156961,Q21069,Uncharacterized protein,15.5143,16.6812,15.4045,16.4038,15.8757,15.8741,15.8537,15.8792,0.156961,0.351579,0.130327,0.409072,
"CELE_K01C8,1",2.27785,1.26764,Q21080,Uncharacterized protein,17.6477,19.0536,18.0826,18.8969,13.7203,16.6121,16.2341,18.003,1.26764,0.00869885,2.27785,2.39041,+
mrpl-10,0.0723641,0.0801824,Q21083,"Mitochondrial Ribosomal Protein, Large",14.2719,14.9351,14.5604,13.6631,14.378,14.7084,13.82,14.2346,0.0801824,0.559393,0.0723641,0.222353,
nst-1,0.387895,1.19125,Q21086,Guanine nucleotide-binding protein-like 3 homolog,15.2931,15.764,15.4259,15.0259,15.1431,15.0949,14.8278,14.8915,1.19125,0.0108174,0.387895,2.2619,+
"CELE_K01D12,6",-0.153902,0.273624,Q21096,Uncharacterized protein,15.4203,14.7305,14.6285,14.4432,15.1433,15.0679,14.729,14.8979,0.273624,0.202054,-0.153902,-0.661982,
dcaf-1,1.24718,4.58096,Q21106,DDB1- and CUL4-associated factor homolog 1,16.6294,16.7356,16.7964,16.5253,15.4014,15.6547,15.2118,15.4301,4.58096,0,1.24718,11.4792,+
