geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value eat2_d10_eat2_d5,log2FC,Student's T-test Test statistic eat2_d10_eat2_d5,Sign p-val: 0.05 
tbg-1,0.294432,0.961755,P34475,Tubulin gamma chain,14.538,14.6518,14.9932,14.881,14.8195,14.3764,14.3101,14.3802,0.961755,0.0452852,0.294432,1.87967,+
rpac-19,0.587201,0.532171,P34476,Probable DNA-directed RNA polymerases I and III subunit RPAC2,14.4282,15.7402,14.2396,13.2995,14.0609,13.7895,13.8722,13.636,0.532171,0.146042,0.587201,1.15068,
ubc-7,-0.800092,2.82985,P34477,Probable ubiquitin-conjugating enzyme E2 7,14.7176,14.4849,14.8622,15.0538,15.5581,15.8058,15.4207,15.5341,2.82985,0.000513939,-0.800092,-5.52531,+
skat-1,0.870795,1.42509,P34479,Probable amino acid transporter skat-1,15.9036,16.672,15.4656,15.6169,15.3624,14.6857,14.7532,15.3737,1.42509,0.0111459,0.870795,2.65896,+
"F59B2,3",-1.01493,0.970754,P34480,N-acetylglucosamine-6-phosphate deacetylase,13.4323,14.2346,15.1428,12.9545,14.3872,15.3988,15.2959,14.7421,0.970754,0.0440184,-1.01493,-1.89461,+
"K02D10,1",0.79408,1.95383,P34492,"Putative NipSnap protein K02D10,1",17.5172,16.9734,16.5464,16.8065,16.0204,16.0991,16.1648,16.3829,1.95383,0.00272347,0.79408,3.61817,+
mtss-1,0.431115,0.654606,P34496,"Single-stranded DNA-binding protein, mitochondrial",17.559,17.0296,16.0379,16.8679,16.5105,16.4253,16.418,16.4161,0.654606,0.103102,0.431115,1.36402,
gln-2,1.61643,2.6975,P34497,Probable glutamine synthetase,15.1404,15.6991,14.9589,14.2204,13.5195,13.4333,13.2499,13.3504,2.6975,0.000694178,1.61643,5.20414,+
ttr-3,2.04992,4.67536,P34499,Transthyretin-like protein 3,16.9361,16.8787,16.2702,16.5049,14.5275,14.608,14.7835,14.4713,4.67536,0,2.04992,11.9192,+
ttr-2,1.54607,6.26624,P34500,Transthyretin-like protein 2,20.6951,20.8804,20.6733,20.8588,19.3216,19.1339,19.2865,19.1812,6.26624,0,1.54607,22.2312,+
ttr-1,0.923583,2.26745,P34502,Transthyretin-like protein 1,12.8052,12.8906,12.1783,13.1278,11.8783,12.0249,11.6674,11.7371,2.26745,0.00127934,0.923583,4.24633,+
vms-1,-1.69081,1.78707,P34511,Protein vms-1,13.431,12.0554,14.2096,13.9548,15.5122,15.0859,15.1602,14.6557,1.78707,0.0042422,-1.69081,-3.30391,+
grp-1,-1.15102,4.41786,P34512,GTP exchange factor for ARFs 1,13.0717,12.9378,12.8728,13.1614,14.0885,14.3519,13.9651,14.2423,4.41786,0,-1.15102,-10.7542,+
"K11H3,3",-0.0603023,0.216741,P34519,"Putative tricarboxylate transport protein, mitochondrial",16.7585,17.0486,17.1791,16.9377,17.1622,17.1386,16.881,16.9834,0.216741,0.398982,-0.0603023,-0.54238,
"K12H4,3",0.612495,2.38435,P34524,Ribosome biogenesis protein BRX1 homolog,15.1825,15.2837,15.4109,15.1526,14.3085,14.8279,14.6132,14.8301,2.38435,0.00115055,0.612495,4.4947,+
"K12H4,4",0.13936,0.439918,P34525,Probable signal peptidase complex subunit 3,16.8012,17.2895,16.9912,17.1325,17.0358,16.7684,16.7327,17.1199,0.439918,0.191433,0.13936,0.983932,
"K12H4,5",0.664134,2.0466,P34526,"Uncharacterized protein K12H4,5",17.8957,17.9488,17.5835,18.1356,17.6191,17.1369,17.05,17.1011,2.0466,0.00213013,0.664134,3.7986,+
"K12H4,7",-0.736375,2.73467,P34528,"Putative serine protease K12H4,7",16.4836,16.7438,16.3243,16.208,16.9471,17.2508,17.2334,17.274,2.73467,0.000647839,-0.736375,-5.29298,+
dcr-1,2.4068,3.45293,P34529,Endoribonuclease dcr-1,15.0587,15.5474,15.1856,15.0097,13.6507,12.5486,12.7764,12.1986,3.45293,0.000444444,2.4068,7.24027,+
rfp-1,-0.40703,0.211063,P34537,E3 ubiquitin-protein ligase bre-1,16.409,15.7972,14.6057,14.0983,16.5605,14.596,16.6265,14.7552,0.211063,0.406939,-0.40703,-0.530085,
"R05D3,6",-0.0995321,0.0856931,P34539,"Putative ATP synthase subunit epsilon, mitochondrial",17.6413,16.7317,18.5054,18.4725,17.9531,17.8431,18.0153,17.9376,0.0856931,0.681117,-0.0995321,-0.236473,
unc-116,0.730605,3.64928,P34540,Kinesin heavy chain,17.6192,17.4161,17.6034,17.7144,17.0557,16.8464,16.7729,16.7556,3.64928,0.00026694,0.730605,7.86085,+
"R05D3,9/R05D3,10",-0.0286171,0.0577919,P34542,"Uncharacterized protein R05D3,9",15.3199,16.0341,15.6413,15.7631,15.8987,15.8269,15.4794,15.6679,0.0577919,0.770767,-0.0286171,-0.163619,
met-2,0.94804,2.39059,P34544,Histone-lysine N-methyltransferase met-2,15.4391,14.7869,14.802,15.353,13.906,14.0653,14.4635,14.154,2.39059,0.00110897,0.94804,4.50821,+
vha-2,0.263455,0.568718,P34546,V-type proton ATPase 16 kDa proteolipid subunit 2/3,20.98,20.8995,20.4238,20.5941,20.3523,20.9621,20.163,20.3662,0.568718,0.131846,0.263455,1.21516,
sqv-3,0.975969,2.52262,P34548,Xylosylprotein 4-beta-galactosyltransferase,13.2199,12.3908,12.8012,13.2164,12.0653,11.9092,11.8702,11.8797,2.52262,0.000843299,0.975969,4.79965,+
"R10E11,5",1.94632,1.9181,P34549,"Uncharacterized protein R10E11,5",14.8514,15.8447,14.2408,16.3027,12.7336,14.0672,13.5365,13.1171,1.9181,0.00299882,1.94632,3.54977,+
alx-1,0.0321479,0.0932113,P34552,Apoptosis-linked gene 2-interacting protein X 1,16.8845,16.8121,16.4198,16.5917,16.8471,16.5766,16.5956,16.5601,0.0932113,0.658336,0.0321479,0.255538,
cdk-1,0.419802,1.53352,P34556,Cyclin-dependent kinase 1,16.6191,16.377,16.0007,16.0578,15.8159,15.8763,15.7773,15.9059,1.53352,0.0080401,0.419802,2.8476,+
ech-6,0.574261,0.723247,P34559,"Probable enoyl-CoA hydratase, mitochondrial",20.5929,18.7703,20.0189,20.0845,19.3025,19.3405,19.2539,19.2726,0.723247,0.0857114,0.574261,1.48093,
rmd-1,1.87383,3.96698,P34560,Regulator of microtubule dynamics protein 1,15.1764,15.0203,15.183,15.6216,13.5873,13.6096,13.4061,12.9029,3.96698,0.000167794,1.87383,8.96071,+
gcc-2,0.0738702,0.176508,P34562,GRIP and coiled-coil domain-containing protein 2,14.4954,14.9215,14.5789,14.5639,14.8474,14.2177,14.5459,14.6532,0.176508,0.462901,0.0738702,0.453648,
chc-1,0.809312,5.00654,P34574,Probable clathrin heavy chain 1,18.4937,18.3469,18.2738,18.3779,17.6158,17.459,17.556,17.6244,5.00654,0,0.809312,13.5903,+
cts-1,0.506278,1.87132,P34575,"Probable citrate synthase, mitochondrial",20.6665,20.66,20.0984,20.2684,19.9347,19.9993,19.8668,19.8673,1.87132,0.00333828,0.506278,3.46113,+
mua-3,0.115472,0.103604,P34576,Transmembrane cell adhesion receptor mua-3,13.7758,13.1016,12.2209,13.6675,13.6433,12.8547,13.0901,12.7159,0.103604,0.628177,0.115472,0.281526,
"T26G10,1",2.43788,1.74081,P34580,"Putative ATP-dependent RNA helicase T26G10,1",14.8098,15.6796,16.2479,15.5226,11.0386,13.8994,13.7265,13.844,1.74081,0.00482104,2.43788,3.21887,+
"ZC262,2",1.60091,5.50035,P34594,"Uncharacterized protein ZC262,2",16.2594,16.2736,16.6295,16.4973,14.8574,14.8828,14.7972,14.7187,5.50035,0,1.60091,16.4993,+
mtx-2,0.560135,2.98307,P34599,Metaxin-2 homolog,15.6175,15.7517,15.3607,15.6772,14.9945,15.0387,14.9728,15.1605,2.98307,0.000425249,0.560135,5.91459,+
"ZK1098,4",-0.349575,0.288834,P34604,Probable translation initiation factor eIF-2B subunit alpha,14.1147,14.6303,13.1201,13.9269,13.4106,15.1982,14.6627,13.9188,0.288834,0.31017,-0.349575,-0.692973,
trpp-3,0.811085,1.62602,P34605,Trafficking protein particle complex subunit 3 homolog,15.664,16.2057,15.389,14.9368,14.6633,14.863,14.7517,14.6732,1.62602,0.00613759,0.811085,3.01139,+
pcp-1,-0.237028,0.369896,P34610,Putative serine protease pcp-1,14.6077,14.909,13.8695,14.2468,14.2081,15.0009,14.6875,14.6846,0.369896,0.236874,-0.237028,-0.852438,
cec-1,0.907047,0.782383,P34618,Chromo domain-containing protein cec-1,16.6033,16.9151,18.135,19.0622,16.8001,16.5202,16.9047,16.8624,0.782383,0.0730373,0.907047,1.58061,
"ZK1236,5",-0.675799,0.788342,P34621,"Uncharacterized protein ZK1236,5",13.2837,12.8505,11.9121,13.3514,12.8021,14.0393,13.4921,13.7674,0.788342,0.0721539,-0.675799,-1.59061,
ufbp-1,1.65811,3.35117,P34623,DDRGK domain-containing protein 1,15.5017,15.886,15.0536,14.9515,13.5862,13.9946,13.5381,13.6415,3.35117,0.000415157,1.65811,6.9349,+
lap-1,0.0418701,0.183072,P34629,Leucine aminopeptidase 1,17.0527,17.0333,16.7936,16.7474,16.9181,16.8988,16.742,16.9005,0.183072,0.451524,0.0418701,0.468393,
cutc-1,1.37749,4.63344,P34630,Copper homeostasis protein cutC homolog,13.3017,13.1303,12.7626,13.0655,11.7438,11.6164,11.7481,11.642,4.63344,0,1.37749,11.7219,+
ubxn-4,0.0772328,0.0996871,P34631,UBX domain-containing protein 4,15.7214,15.6687,14.8115,14.9656,15.662,15.1858,14.9142,15.0963,0.0996871,0.639716,0.0772328,0.27178,
"ZK512,2",-0.0401325,0.045411,P34640,Probable ATP-dependent RNA helicase DDX55 homolog,14.9343,15.5216,15.2058,14.3383,15.5285,15.0827,14.7329,14.8164,0.045411,0.815815,-0.0401325,-0.130128,
"ZK512,4",0.866436,3.29557,P34642,Signal recognition particle 9 kDa protein,16.9122,17.2903,16.7021,16.8247,16.0824,16.0576,16.0236,16.0999,3.29557,0.000400955,0.866436,6.77253,+
sec-16,3.10286,4.95644,P34643,Protein transport protein Sec16,17.0208,17.161,17.2681,16.414,13.8296,14.2213,13.575,13.8264,4.95644,0,3.10286,13.3241,+
"ZK512,7",0.388952,1.36766,P34645,"Uncharacterized protein ZK512,7",17.1817,16.9596,17.4594,17.5658,16.8403,17.0977,16.8192,16.8535,1.36766,0.0130576,0.388952,2.56035,+
"ZK512,8",-0.0354357,0.0280583,P34646,"Uncharacterized protein ZK512,8",12.9707,12.9826,11.6447,13.1407,12.0202,12.8374,12.7704,13.2525,0.0280583,0.881026,-0.0354357,-0.0818396,
mcm-6,0.492763,2.15267,P34647,DNA replication licensing factor mcm-6,16.3932,16.4405,16.1982,16.4513,16.1952,15.7729,15.7198,15.8243,2.15267,0.00158689,0.492763,4.01029,+
"ZK632,2",1.37017,2.37233,P34648,"Uncharacterized protein ZK632,2",16.3311,15.6604,15.4174,14.9347,14.3838,14.3776,13.9965,14.105,2.37233,0.00116221,1.37017,4.46878,+
riok-3,-0.288408,0.403615,P34649,Serine/threonine-protein kinase RIO3,13.1949,13.3594,12.0284,12.6299,12.8755,13.1739,13.0297,13.2872,0.403615,0.213816,-0.288408,-0.916379,
"ZK632,4",1.5796,4.92421,P34650,Probable mannose-6-phosphate isomerase,17.462,17.3305,16.9445,17.1569,15.6622,15.7586,15.5801,15.5746,4.92421,0,1.5796,13.1555,+
cnx-1,1.13888,3.4637,P34652,Calnexin,17.3692,17.4232,16.7565,17.2359,16.1266,16.1024,15.9528,16.0474,3.4637,0.00045,1.13888,7.27322,+
panl-3,-0.0507832,0.0781314,P34653,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,13.1482,13.2014,12.6929,13.2101,13.5331,12.947,13.3317,12.644,0.0781314,0.705539,-0.0507832,-0.217065,
"ZK632,9",-0.456457,0.44475,P34654,"Uncharacterized protein ZK632,9",17.4719,17.6309,15.7158,16.3439,17.2743,17.2854,17.1553,17.2733,0.44475,0.189,-0.456457,-0.99283,
"ZK632,12",1.23186,2.80136,P34657,"Uncharacterized protein ZK632,12",15.4657,15.5171,14.6206,15.5052,13.9847,14.1968,13.9503,14.0493,2.80136,0.00054318,1.23186,5.455,+
snr-5,-0.536415,0.719906,P34659,Probable small nuclear ribonucleoprotein F,16.8615,15.7968,16.9974,17.0669,17.3411,17.7423,16.7901,16.9949,0.719906,0.0864117,-0.536415,-1.47528,
ufm-1,-0.647723,1.15825,P34661,Ubiquitin-fold modifier 1,16.9683,16.5437,17.6709,17.7634,17.9218,17.9543,17.8724,17.7886,1.15825,0.0254365,-0.647723,-2.20666,+
rpl-35,-0.457678,1.77721,P34662,60S ribosomal protein L35,18.8213,18.4959,19.0349,19.0063,19.3413,19.4042,19.113,19.3306,1.77721,0.00433021,-0.457678,-3.28571,+
coq-5,0.246205,0.343509,P34666,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",15.4313,14.4417,14.8682,14.2469,14.7361,14.8115,14.177,14.2786,0.343509,0.257874,0.246205,0.801493,
"ZK686,3",1.24913,3.58149,P34669,Probable dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3,18.4018,17.9925,17.6792,17.7909,16.7342,16.6997,16.8079,16.626,3.58149,0.000430528,1.24913,7.64174,+
snu-23,0.144822,0.257345,P34670,Putative zinc finger matrin-type protein snu-23,12.9033,13.3041,12.7902,13.1249,12.5047,13.4483,12.7671,12.8232,0.257345,0.344784,0.144822,0.628374,
fahd-1,-0.916057,0.90127,P34673,Fumarylacetoacetate hydrolase domain-containing protein 1,18.6373,17.9176,16.3235,18.3002,18.6629,18.7933,18.5783,18.8084,0.90127,0.0532059,-0.916057,-1.77915,
pcp-5,0.26785,0.22918,P34676,Prolyl carboxy peptidase like protein 5,16.0861,16.0921,16.8795,17.1986,15.7887,17.4158,16.0484,15.9319,0.22918,0.381282,0.26785,0.569076,
gly-3,-0.0911012,0.137692,P34678,Polypeptide N-acetylgalactosaminyltransferase 3,13.8872,13.2245,14.1041,14.1845,13.9377,14.2553,13.9188,13.6528,0.137692,0.544122,-0.0911012,-0.364062,
cap-1,0.651566,4.43654,P34685,F-actin-capping protein subunit alpha,18.0845,17.9371,17.9385,18.165,17.4254,17.3925,17.3256,17.3753,4.43654,0,0.651566,10.835,+
cap-2,1.25261,4.1359,P34686,F-actin-capping protein subunit beta,17.6928,17.5132,17.3031,17.7671,16.3737,16.079,16.3995,16.4136,4.1359,0.000194662,1.25261,9.5985,+
glh-1,0.161793,0.454634,P34689,ATP-dependent RNA helicase glh-1,16.8041,16.6843,17.3865,16.8575,16.8077,16.8564,16.6823,16.7387,0.454634,0.183908,0.161793,1.01097,
tba-2,-1.40915,3.62448,P34690,Tubulin alpha-2 chain,17.1669,17.4234,17.011,17.44,18.8493,18.7259,18.868,18.2347,3.62448,0.000316109,-1.40915,-7.78009,+
"T01G9,2",1.0476,3.77874,P34692,"UPF0183 protein T01G9,2",12.7292,13.2449,12.9019,13.0802,12.0466,12.0389,11.8676,11.8127,3.77874,0.000201143,1.0476,8.29407,+
snt-1,-0.324458,0.829198,P34693;Q95QH7,Synaptotagmin-1;SyNapTotagmin,13.2841,13.1821,12.9943,13.3263,13.536,13.783,13.7612,13.0045,0.829198,0.064415,-0.324458,-1.65901,
"hsp-16,1",0.831313,3.67143,P34696,"Heat shock protein Hsp-16,1/Hsp-16,11",17.5646,17.7412,17.6401,17.3083,16.8802,16.6839,16.6823,16.6825,3.67143,0.00027027,0.831313,7.93356,+
sod-1,0.616628,1.21869,P34697,Superoxide dismutase [Cu-Zn],19.925,19.3957,18.7988,18.8496,18.6824,18.6696,18.5211,18.6294,1.21869,0.0209018,0.616628,2.30796,+
emb-5,0.793735,2.1879,P34703,Suppressor of Ty 6 homolog,15.2597,15.5874,14.9273,15.4474,14.3046,14.2795,14.8198,14.643,2.1879,0.00148446,0.793735,4.08194,+
kup-1,1.85972,2.33973,P34705,Protein kup-1,13.5803,13.323,12.4076,12.9913,11.1191,11.5778,11.8577,10.3086,2.33973,0.00117137,1.85972,4.39892,+
pgp-1,2.40776,1.3671,P34712,Multidrug resistance protein pgp-1,17.7001,17.2214,18.9278,15.8682,16.3239,13.7627,13.8732,16.1267,1.3671,0.0130728,2.40776,2.55939,+
pgp-3,1.07541,1.62484,P34713,Multidrug resistance protein pgp-3,12.9846,14.055,13.5136,14.1754,12.9713,12.0332,12.4358,12.9866,1.62484,0.00613324,1.07541,3.00928,+
ost-1,0.277108,1.35061,P34714,SPARC,15.7595,15.5256,15.4609,15.5056,15.3802,15.4614,15.0674,15.2342,1.35061,0.0137406,0.277108,2.53122,+
tpa-1,1.40839,2.90986,P34722,Protein kinase C-like 1,13.0315,13.1292,12.6815,12.7428,11.9275,11.731,10.9248,11.3682,2.90986,0.000438252,1.40839,5.72616,+
mrps-23,-0.28334,0.269497,P34748,"Probable 28S ribosomal protein S23, mitochondrial",15.3982,13.9452,15.0283,13.5914,14.8,14.885,14.7915,14.6199,0.269497,0.331005,-0.28334,-0.653505,
unc-18,0.521005,1.59323,P34815,Putative acetylcholine regulator unc-18,16.3146,16.5247,15.7425,16.3831,15.8302,15.7237,15.6494,15.6777,1.59323,0.00664747,0.521005,2.95299,+
let-70,0.112402,0.193187,P35129,Ubiquitin-conjugating enzyme E2 2,18.8706,18.6025,19.3768,19.5921,19.0647,19.0177,18.9223,18.9876,0.193187,0.433976,0.112402,0.490899,
unc-101,1.34028,2.17551,P35602,AP-1 complex subunit mu-1-I,14.4701,15.6259,14.6229,14.3908,13.8749,13.4663,13.1022,13.3052,2.17551,0.00155091,1.34028,4.05667,+
dpy-23,-0.993985,0.404966,P35603,AP-2 complex subunit mu,11.7494,15.9936,15.569,16.4351,16.197,15.941,15.7194,15.8658,0.404966,0.212878,-0.993985,-0.918916,
lec-1,0.390068,0.737678,P36573,32 kDa beta-galactoside-binding lectin,20.9819,20.6153,21.6991,21.5839,20.8558,20.9326,20.7341,20.7974,0.737678,0.0822935,0.390068,1.50533,
ncs-2,0.945485,2.494,P36609,Neuronal calcium sensor 2,18.7773,18.9655,18.0858,18.5966,17.5602,17.8388,17.5757,17.6686,2.494,0.000910851,0.945485,4.7355,+
ubl-1,-2.27542,4.88742,P37165,Ubiquitin-like protein 1-40S ribosomal protein S27a,13.2266,12.5147,12.9397,13.0577,15.451,15.2127,15.0378,15.1387,4.88742,0,-2.27542,-12.9655,+
May-01,-0.488061,2.48386,P37209,"ATPase inhibitor mai-1, mitochondrial",13.1349,12.9508,12.9558,13.0956,13.378,13.7444,13.364,13.603,2.48386,0.000920587,-0.488061,-4.71291,+
unc-87,0.28689,0.70965,P37806,Protein unc-87,21.1512,20.7622,20.3349,20.3911,20.5345,20.3264,20.3099,20.3211,0.70965,0.0888832,0.28689,1.45789,
dyn-1,0.195232,1.75172,P39055,Dynamin,16.6442,16.5825,16.7795,16.7935,16.553,16.563,16.4415,16.4612,1.75172,0.00464929,0.195232,3.23885,+
mpk-1,-0.142098,0.240354,P39745,Mitogen-activated protein kinase mpk-1,13.6867,13.6831,14.4643,14.2598,14.4856,14.2775,13.9188,13.9804,0.240354,0.365659,-0.142098,-0.592785,
trd-1,0.0646977,0.0382307,P41842,Tetratricopeptide repeat-containing protein trd-1,14.2358,11.9909,13.1047,14.5009,13.3624,13.5741,13.0834,13.5536,0.0382307,0.840727,0.0646977,0.110345,
"T20B12,7",0.358435,3.31849,P41847,Anamorsin homolog,17.5411,17.3977,17.5058,17.6467,17.1786,17.1852,17.1402,17.1536,3.31849,0.000406124,0.358435,6.8391,+
hmg-4,-5.95756,8.34921,P41848,FACT complex subunit SSRP1-A,15.1524,15.1036,15.164,15.433,21.0577,21.3576,20.9668,21.3013,8.34921,0,-5.95756,-49.6543,+
isw-1,1.11755,1.6404,P41877,Chromatin-remodeling complex ATPase chain isw-1,14.6816,16.2791,15.1838,15.8275,14.6648,14.1558,14.2838,14.3973,1.6404,0.00597436,1.11755,3.03712,+
"F37A4,1",0.985262,1.74048,P41879,"Uncharacterized protein F37A4,1",13.961,14.0595,14.1043,15.112,12.8876,13.4906,13.4672,13.4503,1.74048,0.00481926,0.985262,3.21826,+
par-5,0.450813,1.86143,P41932,14-3-3-like protein 1,21.4105,21.5163,21.0307,21.1095,20.8492,20.9686,20.704,20.7419,1.86143,0.00346698,0.450813,3.44251,+
"B0272,3",-0.98445,2.9977,P41938,"Probable 3-hydroxyacyl-CoA dehydrogenase B0272,3",17.4306,17.5349,16.992,17.006,18.3575,17.9934,18.1966,18.3539,2.9977,0.00042838,-0.98445,-5.95279,+
"B0272,4",-0.76829,1.70652,P41942,"Uncharacterized protein B0272,4",13.0097,13.052,12.903,13.0258,14.1658,13.3652,13.3318,14.2009,1.70652,0.00515399,-0.76829,-3.15637,+
mev-1,-0.0992064,0.345387,P41956,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",16.9501,17.2142,16.9967,17.1933,17.4172,17.1551,17.2549,16.9239,0.345387,0.255919,-0.0992064,-0.805147,
sod-3,1.06093,1.38151,P41977,"Superoxide dismutase [Mn] 2, mitochondrial",18.1448,17.5196,17.8276,19.3814,17.28,17.0667,17.1435,17.1396,1.38151,0.0125817,1.06093,2.58406,+
cct-1,0.507808,2.84498,P41988,T-complex protein 1 subunit alpha,17.583,17.5305,17.7129,17.692,17.2701,17.2461,16.9499,17.021,2.84498,0.000518337,0.507808,5.56289,+
ggtb-1,-0.763059,0.149449,P41992,Probable geranylgeranyl transferase type-2 subunit beta,7.93386,16.6319,14.9593,15.1293,14.6075,14.4938,14.2189,14.3863,0.149449,0.517393,-0.763059,-0.391656,
rpia-1,1.2018,1.97659,P41994,Probable-ribose 5-phosphate isomerase,17.7129,18.2066,16.9543,16.841,16.094,16.3624,16.2229,16.2283,1.97659,0.00256116,1.2018,3.66203,+
cpg-2,1.39164,3.69148,P41996,Chondroitin proteoglycan-2,21.0398,20.9776,21.0895,21.2907,19.8305,19.9093,19.2296,19.8618,3.69148,0.000275424,1.39164,7.9999,+
"B0280,9",1.19025,2.74932,P42000,U3 small nucleolar RNA-associated protein 18 homolog,14.9369,15.6359,15.1561,15.8061,14.3825,13.9378,14.2592,14.1945,2.74932,0.000653109,1.19025,5.32829,+
kin-19,0.186505,0.520802,P42168,Casein kinase I isoform alpha,16.3727,16.2488,16.9503,16.7263,16.2815,16.425,16.4369,16.4087,0.520802,0.150738,0.186505,1.13046,
rnr-2,0.517965,3.81689,P42170,Ribonucleoside-diphosphate reductase small chain,18.4904,18.6382,18.585,18.7785,18.0865,18.137,18.0832,18.1135,3.81689,0.000146746,0.517965,8.42559,+
cpr-4,-0.458677,1.10171,P43508,Cathepsin B-like cysteine proteinase 4,14.6976,15.4333,15.4352,15.6522,15.5953,15.7595,15.854,15.8442,1.10171,0.0300593,-0.458677,-2.1123,+
cpr-5,1.57209,3.29331,P43509,Cathepsin B-like cysteine proteinase 5,14.8718,15.3185,14.4781,14.2889,13.0454,13.1989,13.1686,13.2559,3.29331,0.000400318,1.57209,6.76598,+
cpr-6,0.816773,5.3138,P43510;Q8MQC6,Cathepsin B-like cysteine proteinase 6;Cysteine PRotease related,19.91,19.9181,19.7651,19.7664,19.01,19.074,18.939,19.0695,5.3138,0,0.816773,15.3366,+
"T09A5,5",1.00408,2.19199,P45965,"Uncharacterized protein T09A5,5",16.8405,16.5672,15.9238,15.8418,15.3227,15.3218,15.3008,15.2116,2.19199,0.00146299,1.00408,4.09031,+
"T09A5,7",-0.801162,0.517674,P45967,"Uncharacterized protein T09A5,7",14.3463,14.8492,16.4718,17.3015,16.4851,16.9273,16.0858,16.6752,0.517674,0.152159,-0.801162,-1.12488,
cec-3,-1.04349,1.65792,P45968,Chromo domain-containing protein cec-3,12.9338,13.635,12.131,13.2903,14.361,13.9375,13.978,13.8876,1.65792,0.00557506,-1.04349,-3.06856,+
sds-22,0.83954,3.50774,P45969,Protein phosphatase 1 regulatory subunit SDS22 homolog,16.7659,16.7159,16.4513,16.722,16.0436,15.8858,15.6614,15.7061,3.50774,0.00040404,0.83954,7.40925,+
lin-5,0.33619,0.47413,P45970,Spindle apparatus protein lin-5,15.2969,13.9433,14.3952,14.0788,14.1503,14.0949,13.8169,14.3074,0.47413,0.174069,0.33619,1.04652,
ostb-1,-0.205378,0.29702,P45971,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,17.0252,16.7199,17.9623,17.6731,17.6073,17.4483,17.6404,17.5061,0.29702,0.301215,-0.205378,-0.709501,
rpt-3,-0.290532,1.0747,P46502,Probable 26S protease regulatory subunit 6B,16.6042,16.5933,16.7787,17.0516,17.308,17.0276,16.962,16.8924,1.0747,0.0323129,-0.290532,-2.06734,+
nmt-1,0.404352,1.41575,P46548,Probable glycylpeptide N-tetradecanoyltransferase,17.1065,17.607,17.1598,17.6744,17.0266,17.0585,16.8741,16.9712,1.41575,0.0113563,0.404352,2.64288,+
cct-6,0.0976501,0.285961,P46550,T-complex protein 1 subunit zeta,17.8815,17.4193,17.4714,17.6916,17.7546,17.5842,17.3492,17.3851,0.285961,0.313148,0.0976501,0.687149,
"B0285,4",0.156465,0.499232,P46554,Probable leucine carboxyl methyltransferase 1,15.779,16.0768,16.283,15.6569,15.827,15.801,15.7382,15.8036,0.499232,0.161499,0.156465,1.09186,
mnp-1,1.25813,3.6169,P46557,Matrix non-peptidase homolog 1,13.2233,12.7697,12.8572,13.3547,11.9769,11.878,11.6501,11.6675,3.6169,0.000314834,1.25813,7.75554,+
ckb-2,0.37911,0.244539,P46559,Choline kinase B2,14.8551,15.4039,14.8705,12.5901,13.911,14.2056,13.9614,14.1253,0.244539,0.360455,0.37911,0.601601,
atp-2,0.348085,1.47945,P46561,"ATP synthase subunit beta, mitochondrial",21.7576,21.7801,21.2972,21.4676,21.177,21.355,21.1344,21.2437,1.47945,0.00961624,0.348085,2.7531,+
alh-9,-0.613798,3.23912,P46562,Putative aldehyde dehydrogenase family 7 member A1 homolog,17.9035,17.7157,18.1504,17.8732,18.5906,18.485,18.5224,18.5,3.23912,0.000385616,-0.613798,-6.61078,+
aldo-2,-0.133113,1.41492,P46563,Fructose-bisphosphate aldolase 2,20.2134,20.4187,20.2337,20.3032,20.4725,20.4412,20.3825,20.4053,1.41492,0.0113725,-0.133113,-2.64144,+
gop-3,0.5721,1.82451,P46576,SAM50-like protein gop-3,15.4967,15.0343,15.3492,15.6566,14.8375,15.0996,14.6898,14.6214,1.82451,0.00390527,0.5721,3.37341,+
gop-2,0.91262,3.37934,P46577,GPN-loop GTPase 1,16.2562,15.8281,15.8695,15.9559,15.3176,15.0355,14.9303,14.9758,3.37934,0.0004246,0.91262,7.01838,+
prmt-5,1.44266,1.36861,P46580,Protein arginine N-methyltransferase 5,15.4729,15.5094,13.5066,15.8425,13.9188,13.111,13.8657,13.6653,1.36861,0.0129974,1.44266,2.56198,+
sumv-1,0.41955,0.884313,P46582,Protein sumv-1,14.2663,14.4913,14.0911,14.0703,14.0422,14.2663,13.661,13.2712,0.884313,0.0555589,0.41955,1.75093,
rps-0,-0.63061,2.85378,P46769,40S ribosomal protein SA,17.9787,17.5015,17.9182,17.9429,18.5016,18.4779,18.4427,18.4414,2.85378,0.000521205,-0.63061,-5.58483,+
klc-2,0.388195,2.19876,P46822,Kinesin light chain,16.3283,16.3118,16.3068,16.0986,15.8364,16.0989,15.8075,15.75,2.19876,0.00138022,0.388195,4.10418,+
